function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,110,1.000,13.361,7423044.267,nan,2,0,13554220,shasum,50,1.000,4.922,7001565.867,nan,2,0,11009275,nmap,40,1.000,136.371,3391488.000,nan,2,0,11036147034,32.267,216.246,2724259840.000,3032453120.000,25.167,27.029,nan,nan,10,0
figlet,110,1.000,12.594,2457600.000,nan,2,0,16965719,shasum,50,1.000,4.557,9922560.000,nan,3,0,13137375,nmap,40,1.000,156.375,350070613.333,nan,2,0,9631164819,34.533,207.833,2950733824.000,3214038016.000,26.579,28.155,nan,nan,20,0
figlet,110,1.000,12.644,4288512.000,nan,3,0,15897284,shasum,50,1.000,4.616,3389440.000,nan,3,0,12344835,nmap,40,0.998,137.801,258532352.000,nan,1,0,11459866861,34.333,231.756,2974298112.000,3217706666.667,26.708,28.179,nan,nan,65,0
figlet,110,1.000,12.466,11960661.333,nan,2,0,18620060,shasum,50,1.000,4.387,3174400.000,nan,2,0,13057484,nmap,50,0.997,179.429,226746368.000,nan,2,0,13611262680,33.800,253.433,3000354816.000,3351496362.667,26.881,28.995,nan,nan,70,0
figlet,110,1.000,11.566,11823669.638,nan,2,0,8725306,shasum,50,1.000,3.906,3465216.000,nan,2,0,7775691,nmap,50,0.385,82.226,158056601.252,nan,1,1,22363151626,34.067,191.105,3081402368.000,3204459958.857,27.382,28.117,nan,nan,55,1
figlet,110,1.000,14.071,11687253.333,nan,3,0,15257263,shasum,50,1.000,5.113,3190784.000,nan,3,0,12315556,nmap,50,0.968,194.666,2678784.000,nan,2,0,15660924731,39.667,252.307,3109908480.000,3629067059.200,27.560,30.672,nan,nan,25,0
figlet,110,1.000,10.043,11871723.799,nan,2,0,14466523,shasum,50,1.000,3.879,10190689.176,nan,2,0,11553812,nmap,60,0.711,168.178,332894209.393,nan,2,1,20089346767,33.267,256.507,3114426368.000,3434813440.000,27.590,29.514,nan,nan,105,1
figlet,110,1.000,10.739,12134790.095,nan,2,0,15754701,shasum,50,1.000,3.843,10303975.619,nan,2,0,11726743,nmap,60,0.561,136.455,45936640.000,nan,1,1,21108929639,35.933,242.514,3095828480.000,3339484013.714,27.479,28.953,nan,nan,40,1
figlet,110,1.000,10.794,12032877.714,nan,2,0,16375670,shasum,50,1.000,3.847,10389504.000,nan,2,0,11525610,nmap,60,0.478,119.967,215978130.286,nan,1,1,22205233592,31.600,218.931,3115274240.000,3346441654.857,27.604,28.998,nan,nan,45,1
figlet,110,1.000,11.689,11999475.810,nan,1,0,6508429,shasum,60,1.000,5.135,9430186.667,nan,1,0,5770370,nmap,0,1.000,0.048,3928029.867,nan,1,0,0,31.467,85.400,3113332736.000,3055947776.000,27.583,27.241,nan,nan,120,0
figlet,110,1.000,13.385,3489450.667,nan,2,0,5222573,shasum,60,1.000,5.409,3215360.000,nan,2,0,4814772,nmap,0,1.000,0.052,4146005.333,nan,1,0,0,38.600,87.817,3014318080.000,3007499264.000,27.001,26.961,nan,nan,25,0
figlet,110,1.000,13.181,11876352.000,nan,2,0,5342982,shasum,60,1.000,5.291,3634414.933,nan,1,0,4907141,nmap,0,1.000,0.050,4397226.667,nan,1,0,0,35.933,83.750,3018600448.000,3019800064.000,27.031,27.038,nan,nan,30,0
figlet,110,1.000,12.220,3551402.667,nan,1,0,7435644,shasum,60,1.000,5.013,10244778.667,nan,1,0,6625923,nmap,10,1.000,38.017,9451008.000,nan,1,0,106542011,36.800,115.583,3042449408.000,3029121536.000,27.184,27.102,nan,nan,45,0
figlet,110,1.000,12.787,11973461.333,nan,1,0,7424790,shasum,60,1.000,4.815,10335914.667,nan,1,0,6965352,nmap,10,1.000,39.661,3335168.000,nan,1,0,112813640,37.200,112.633,3080738816.000,3065794048.000,27.423,27.329,nan,nan,45,0
figlet,110,1.000,13.723,11991552.000,nan,2,0,8471305,shasum,60,1.000,5.663,10583210.667,nan,2,0,7229505,nmap,10,1.000,44.328,14900565.333,nan,1,0,110905680,38.400,126.817,3054833664.000,3040320512.000,27.271,27.181,nan,nan,40,0
