function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,0,1.000,0.042,5479248.457,nan,1,0,0,nmap,40,1.000,140.134,343311335.619,nan,3,0,8996358751,env,180,1.000,13.093,11306871.467,nan,2,0,11165843,34.467,201.233,4778180608.000,5114204672.000,39.901,41.914,nan,nan,80,0
figlet,0,1.000,0.048,5535578.210,nan,1,0,0,nmap,40,0.999,146.462,2674688.000,nan,3,0,9146710218,env,200,1.000,14.406,12113685.943,nan,2,0,10371966,34.800,201.533,4801255424.000,5084587008.000,40.045,41.743,nan,nan,80,0
figlet,0,1.000,0.043,5507925.333,nan,1,0,0,nmap,40,0.999,123.729,3735552.000,nan,2,0,8692656414,env,200,1.000,13.493,12098013.867,nan,2,0,11009766,34.667,203.200,4856532992.000,5173240320.000,40.396,42.288,nan,nan,65,0
figlet,0,1.000,0.043,5469013.333,nan,1,0,0,nmap,40,0.999,125.057,294539946.667,nan,2,0,7131569794,env,200,1.000,13.533,12302360.381,nan,2,0,9786422,32.133,206.000,4877416448.000,5098233344.000,40.506,41.832,nan,nan,80,0
figlet,0,1.000,0.043,5449591.467,nan,1,0,0,nmap,60,1.000,203.401,3687109.973,nan,2,0,10744486066,env,0,1.000,0.054,12245674.667,nan,1,0,0,34.200,234.840,4900702208.000,5177915801.600,40.657,42.315,nan,nan,25,0
figlet,0,1.000,0.049,5465656.889,nan,1,0,0,nmap,60,0.808,162.819,51560448.000,nan,3,1,15884434319,env,0,1.000,0.046,11135431.111,nan,1,0,0,34.267,207.433,4869259264.000,5122278741.333,40.453,41.971,nan,nan,40,1
figlet,0,1.000,0.046,5452549.689,nan,1,0,0,nmap,60,0.898,169.355,286998892.089,nan,2,1,14417166974,env,0,1.000,0.046,10461639.111,nan,1,0,0,35.400,210.200,4760367104.000,4939822762.667,39.722,40.808,nan,nan,35,1
figlet,20,1.000,2.584,3137536.000,nan,2,0,5151012,nmap,0,1.000,0.050,3403093.333,nan,1,0,0,env,0,1.000,0.048,9560064.000,nan,1,0,0,35.733,40.900,4749862912.000,4754100224.000,39.669,39.692,nan,nan,40,0
figlet,20,1.000,2.764,4351658.667,nan,2,0,5037718,nmap,0,1.000,0.053,3643562.667,nan,1,0,0,env,0,1.000,0.057,9487360.000,nan,1,0,0,33.333,42.333,4704053248.000,4676870144.000,39.390,39.227,nan,nan,25,0
figlet,20,1.000,2.543,9862485.333,nan,2,0,5229434,nmap,0,1.000,0.052,3893589.333,nan,1,0,0,env,0,1.000,0.050,9303381.333,nan,1,0,0,34.067,41.533,4652158976.000,4652827136.000,39.080,39.083,nan,nan,30,0
figlet,20,1.000,2.566,3607381.333,nan,2,0,5539682,nmap,0,1.000,0.053,4254017.829,nan,1,0,0,env,20,1.000,1.749,10304512.000,nan,2,0,4063459,35.000,47.850,4679507968.000,4671942144.000,39.244,39.197,nan,nan,30,0
figlet,20,1.000,2.912,3137536.000,nan,2,0,5456144,nmap,0,1.000,0.051,4477098.667,nan,1,0,0,env,20,1.000,1.988,12043605.333,nan,2,0,4314565,33.267,46.733,4663416832.000,4663164928.000,39.149,39.147,nan,nan,60,0
figlet,20,1.000,2.609,3869696.000,nan,2,0,4978769,nmap,0,1.000,0.052,4712960.000,nan,1,0,0,env,20,1.000,1.997,12125696.000,nan,2,0,4572499,34.467,47.300,4709457920.000,4706840064.000,39.434,39.415,nan,nan,30,0
figlet,20,1.000,2.646,9600853.333,nan,1,0,5136192,nmap,0,1.000,0.049,4907690.667,nan,1,0,0,env,40,1.000,3.633,12077738.667,nan,1,0,4153255,35.133,54.883,4734576640.000,4721064960.000,39.587,39.502,nan,nan,25,0
figlet,20,1.000,2.511,3320661.333,nan,2,0,5501550,nmap,0,1.000,0.052,5062997.333,nan,1,0,0,env,40,1.000,3.450,3628860.952,nan,2,0,4188097,34.000,54.100,4723343360.000,4713612800.000,39.518,39.457,nan,nan,30,0
figlet,20,1.000,2.852,3125248.000,nan,2,0,5075800,nmap,0,1.000,0.053,5303003.429,nan,1,0,0,env,40,1.000,3.867,3342336.000,nan,2,0,4155912,33.533,53.283,4732901376.000,4720146944.000,39.576,39.497,nan,nan,30,0
figlet,20,1.000,2.670,3423505.067,nan,2,0,5276475,nmap,0,1.000,0.061,5484032.000,nan,1,0,0,env,60,1.000,5.366,3588812.800,nan,2,0,4297202,34.667,55.967,4735934464.000,4724112384.000,39.596,39.522,nan,nan,30,0
figlet,20,1.000,2.553,9662634.667,nan,2,0,4891859,nmap,0,1.000,0.053,5657770.667,nan,1,0,0,env,60,1.000,5.277,12075349.333,nan,2,0,4115851,34.400,55.867,4735088640.000,4725969408.000,39.594,39.517,nan,nan,30,0
figlet,20,1.000,2.495,9595221.333,nan,2,0,4990620,nmap,0,1.000,0.047,5826218.667,nan,1,0,0,env,60,1.000,5.432,12043776.000,nan,1,0,4282921,35.133,59.317,4731332608.000,4731865600.000,39.523,39.525,nan,nan,25,0
figlet,20,1.000,2.617,3381862.400,nan,2,0,4502470,nmap,0,1.000,0.046,6042804.419,nan,1,0,0,env,80,1.000,6.616,12144878.933,nan,2,0,3809794,31.600,58.883,4743895040.000,4740746240.000,39.599,39.576,nan,nan,30,0
figlet,20,1.000,2.693,3293184.000,nan,2,0,5421139,nmap,0,1.000,0.057,6440960.000,nan,1,0,0,env,80,1.000,7.246,3149824.000,nan,2,0,4039905,34.400,60.033,4757997568.000,4751146496.000,39.683,39.639,nan,nan,30,0
figlet,20,1.000,2.542,3043328.000,nan,2,0,4896953,nmap,0,1.000,0.046,6873258.667,nan,1,0,0,env,80,1.000,6.802,3428352.000,nan,2,0,3702368,33.400,58.150,4756504576.000,4743815680.000,39.675,39.595,nan,nan,30,0
figlet,20,1.000,2.568,3312298.667,nan,1,0,5121392,nmap,0,1.000,0.053,6505472.000,nan,1,0,0,env,100,1.000,8.296,3667114.667,nan,1,0,3792212,34.733,67.517,4769536000.000,4762295296.000,39.759,39.712,nan,nan,25,0
figlet,20,1.000,2.365,9630500.571,nan,2,0,5052146,nmap,0,1.000,0.045,5126656.000,nan,1,0,0,env,100,1.000,7.503,12175189.333,nan,2,0,3832250,34.800,66.883,4767019008.000,4758706176.000,39.737,39.684,nan,nan,30,0
figlet,20,1.000,2.690,3426269.867,nan,2,0,5041567,nmap,0,1.000,0.051,5171755.886,nan,1,0,0,env,100,1.000,9.096,3236181.333,nan,2,0,3948623,34.867,66.450,4765577216.000,4755300864.000,39.730,39.665,nan,nan,30,0
figlet,20,1.000,2.692,3693875.200,nan,2,0,5726749,nmap,0,1.000,0.050,5125120.000,nan,1,0,0,env,120,1.000,10.481,3219456.000,nan,2,0,4078786,35.800,70.200,4752902144.000,4744968192.000,39.656,39.605,nan,nan,30,0
figlet,20,1.000,2.572,9532416.000,nan,1,0,5788046,nmap,0,1.000,0.052,5196629.333,nan,1,0,0,env,120,1.000,10.033,12163072.000,nan,1,0,3984839,35.800,73.150,4726923264.000,4722942464.000,39.492,39.468,nan,nan,85,0
figlet,20,1.000,2.317,3432448.000,nan,2,0,5214086,nmap,0,1.000,0.051,5345792.000,nan,1,0,0,env,120,1.000,9.582,12212736.000,nan,2,0,3993164,32.067,68.950,4726460416.000,4728452096.000,39.490,39.502,nan,nan,60,0
figlet,20,1.000,2.531,9554851.352,nan,1,0,5735687,nmap,0,1.000,0.053,5393271.467,nan,1,0,0,env,140,1.000,12.956,12318890.667,nan,2,0,3969808,34.733,73.967,4731115520.000,4731585024.000,39.518,39.521,nan,nan,60,0
figlet,20,1.000,2.675,9717418.667,nan,2,0,5591356,nmap,0,1.000,0.050,5271552.000,nan,1,0,0,env,140,1.000,12.231,12275541.333,nan,2,0,4035400,35.600,73.450,4751927296.000,4742793216.000,39.653,39.595,nan,nan,30,0
figlet,20,1.000,2.403,9576106.667,nan,1,0,5350661,nmap,0,1.000,0.052,5289301.333,nan,1,0,0,env,140,1.000,10.910,12169728.000,nan,1,0,3906410,34.667,75.550,4765677568.000,4762052096.000,39.741,39.717,nan,nan,25,0
figlet,20,1.000,2.221,3047424.000,nan,2,0,5457931,nmap,0,1.000,0.047,5363575.467,nan,1,0,0,env,160,1.000,10.985,12279466.667,nan,2,0,3874330,31.667,77.050,4737982464.000,4736233984.000,39.574,39.560,nan,nan,30,0
figlet,20,1.000,2.536,3239936.000,nan,2,0,5174272,nmap,0,1.000,0.049,5423957.333,nan,1,0,0,env,160,1.000,13.594,12381525.333,nan,2,0,3672484,32.467,73.917,4773253120.000,4766443008.000,39.786,39.741,nan,nan,30,0
figlet,20,1.000,2.571,3514709.333,nan,2,0,5479146,nmap,0,1.000,0.044,5357568.000,nan,1,0,0,env,160,1.000,13.091,12194986.667,nan,2,0,3867287,35.267,74.767,4770070528.000,4761421824.000,39.768,39.713,nan,nan,30,0
figlet,20,1.000,2.513,4764842.667,nan,2,0,5358584,nmap,0,1.000,0.051,5427712.000,nan,1,0,0,env,180,1.000,14.842,12161877.333,nan,1,0,3792332,35.533,85.717,4790272000.000,4782405632.000,39.896,39.847,nan,nan,25,0
figlet,20,1.000,2.359,3478254.933,nan,2,0,5390036,nmap,0,1.000,0.048,5327360.000,nan,1,0,0,env,180,1.000,12.627,12187067.733,nan,2,0,3524738,31.733,77.983,4759539712.000,4747399168.000,39.709,39.633,nan,nan,30,0
figlet,20,1.000,2.644,3386060.800,nan,2,0,5412102,nmap,0,1.000,0.049,5332650.667,nan,1,0,0,env,180,1.000,14.653,12271425.829,nan,2,0,3671681,31.867,76.600,4756709376.000,4747480576.000,39.692,39.634,nan,nan,30,0
figlet,20,1.000,2.646,3198976.000,nan,2,0,5622270,nmap,0,1.000,0.042,5295445.333,nan,1,0,0,env,200,1.000,15.714,3248128.000,nan,2,0,3883758,33.200,80.017,4766552064.000,4760512512.000,39.753,39.713,nan,nan,30,0
figlet,20,1.000,2.561,3438336.000,nan,1,0,5771032,nmap,0,1.000,0.056,5349376.000,nan,1,0,0,env,200,1.000,16.588,7175338.667,nan,1,0,3893633,34.733,90.500,4801310720.000,4795405312.000,39.968,39.931,nan,nan,25,0
figlet,20,1.000,2.365,3446247.619,nan,2,0,5670046,nmap,0,1.000,0.055,5325482.667,nan,1,0,0,env,200,1.000,15.107,12357802.667,nan,2,0,3942501,35.733,87.367,4784531456.000,4772481024.000,39.864,39.788,nan,nan,30,0
figlet,20,1.000,2.659,3431424.000,nan,2,0,6870779,nmap,20,1.000,81.685,3014656.000,nan,2,0,95624749,env,0,1.000,0.056,12094415.238,nan,1,0,0,34.467,118.500,4792406016.000,4787494912.000,39.912,39.883,nan,nan,30,0
figlet,20,1.000,2.714,2789376.000,nan,2,0,6703715,nmap,20,1.000,83.266,3256354.133,nan,2,0,97754297,env,0,1.000,0.050,12157269.333,nan,1,0,0,34.133,115.312,4750258176.000,4745323520.000,39.670,39.637,nan,nan,30,0
figlet,20,1.000,2.471,3543040.000,nan,1,0,6019273,nmap,20,1.000,78.883,6721536.000,nan,1,0,91264120,env,0,1.000,0.052,10068992.000,nan,1,0,0,34.533,125.117,4733743104.000,4732478464.000,39.564,39.558,nan,nan,55,0
figlet,20,1.000,2.368,9559210.667,nan,1,0,6885112,nmap,20,1.000,75.671,3633152.000,nan,1,0,96436166,env,20,1.000,1.615,10457088.000,nan,2,0,5854772,35.800,125.550,4728561664.000,4731998720.000,39.534,39.556,nan,nan,60,0
figlet,20,1.000,2.560,3357832.533,nan,1,0,5808818,nmap,20,1.000,69.523,3280230.400,nan,1,0,96420234,env,20,1.000,1.589,3746372.267,nan,2,0,5878225,36.200,123.817,4792023040.000,4779717120.000,39.928,39.850,nan,nan,30,0
figlet,20,1.000,2.465,3494980.267,nan,2,0,6452845,nmap,20,1.000,82.279,2920448.000,nan,2,0,93502308,env,20,1.000,1.776,3096576.000,nan,2,0,5934229,35.800,120.850,4778117120.000,4770457600.000,39.848,39.798,nan,nan,30,0
figlet,20,1.000,2.396,2662400.000,nan,2,0,6680281,nmap,20,1.000,79.398,3203072.000,nan,2,0,98868403,env,40,1.000,3.313,3534882.133,nan,2,0,5862937,35.467,120.117,4797480960.000,4782152704.000,39.969,39.872,nan,nan,30,0
figlet,20,1.000,2.249,9491968.000,nan,1,0,6470208,nmap,20,1.000,76.266,17245013.333,nan,1,0,93508878,env,40,1.000,3.135,12091221.333,nan,1,0,5167725,30.000,126.183,4763453440.000,4777970688.000,39.754,39.840,nan,nan,85,0
figlet,20,1.000,2.227,9574604.800,nan,2,0,7061595,nmap,20,1.000,74.522,3510272.000,nan,2,0,95219247,env,40,1.000,3.216,12216417.524,nan,2,0,5269259,31.533,123.967,4805785600.000,4800092672.000,40.006,39.972,nan,nan,60,0
figlet,20,1.000,2.598,2969600.000,nan,2,0,6239766,nmap,20,1.000,85.957,3765794.133,nan,2,0,99946858,env,60,1.000,5.277,12035584.000,nan,1,0,5766516,35.867,130.533,4848707584.000,4832887808.000,40.277,40.179,nan,nan,30,0
figlet,20,1.000,2.578,3407872.000,nan,2,0,7707195,nmap,20,1.000,80.529,3608576.000,nan,2,0,103488312,env,60,1.000,5.206,12067669.333,nan,2,0,5995403,32.667,123.450,4801081344.000,4800140800.000,39.981,39.976,nan,nan,60,0
figlet,20,1.000,2.278,9613994.667,nan,2,0,6871230,nmap,20,1.000,75.760,17626112.000,nan,2,0,100636766,env,60,1.000,4.718,12127402.667,nan,1,0,5408900,31.333,133.383,4795758592.000,4803727360.000,39.951,40.000,nan,nan,85,0
figlet,20,1.000,2.484,3629056.000,nan,2,0,6468836,nmap,20,1.000,88.465,3420160.000,nan,1,0,105649534,env,80,1.000,7.190,2981888.000,nan,2,0,5358107,33.667,136.133,4794722304.000,4790026752.000,39.947,39.919,nan,nan,60,0
figlet,20,1.000,2.530,3660356.267,nan,1,0,6909940,nmap,20,1.000,85.563,3488733.867,nan,1,0,103684400,env,80,1.000,7.112,3217646.933,nan,1,0,5592139,35.133,133.717,4870479872.000,4851908096.000,40.417,40.301,nan,nan,30,0
figlet,20,1.000,2.477,9606656.000,nan,2,0,7122594,nmap,20,1.000,82.623,3252224.000,nan,2,0,113665118,env,80,1.000,6.685,12210688.000,nan,2,0,6125858,36.400,131.817,4819830784.000,4823689216.000,40.121,40.141,nan,nan,30,0
figlet,20,1.000,2.486,3764189.867,nan,1,0,7485675,nmap,20,1.000,80.904,6867285.333,nan,1,0,115140493,env,100,1.000,7.864,12133888.000,nan,1,0,6272378,35.533,144.867,4828706816.000,4819763712.000,40.181,40.126,nan,nan,25,0
figlet,20,1.000,2.402,3264512.000,nan,1,0,6771995,nmap,20,1.000,78.597,3280896.000,nan,1,0,104012021,env,100,1.000,7.207,12151759.238,nan,1,0,5672074,35.267,134.550,4725645312.000,4723166208.000,39.545,39.530,nan,nan,60,0
figlet,20,1.000,2.567,3043498.667,nan,2,0,7182180,nmap,20,1.000,83.565,3502011.733,nan,2,0,113009848,env,100,1.000,8.391,12158805.333,nan,2,0,6117863,34.867,135.517,4777365504.000,4778856448.000,39.867,39.872,nan,nan,30,0
figlet,20,1.000,2.445,3186688.000,nan,2,0,7089422,nmap,20,1.000,81.047,6860800.000,nan,2,0,112932915,env,120,1.000,9.839,12198570.667,nan,2,0,5809561,33.067,133.567,4770932736.000,4770840064.000,39.816,39.816,nan,nan,60,0
figlet,20,1.000,2.503,3819690.667,nan,1,0,7101489,nmap,20,1.000,79.971,6501376.000,nan,1,0,106617122,env,120,1.000,9.393,12162389.333,nan,1,0,5441099,34.733,147.533,4817180672.000,4809062912.000,40.117,40.067,nan,nan,25,0
figlet,20,1.000,2.285,3270570.667,nan,1,0,7414929,nmap,20,1.000,76.823,3307724.800,nan,2,0,114699809,env,120,1.000,8.909,12109141.333,nan,2,0,5908523,35.867,152.317,4758546432.000,4748740608.000,39.761,39.698,nan,nan,30,0
figlet,20,1.000,2.677,9636376.381,nan,2,0,7339832,nmap,20,1.000,87.192,3211264.000,nan,2,0,119480572,env,140,1.000,11.673,12095829.333,nan,2,0,5819648,36.067,145.650,4792956928.000,4784521728.000,39.968,39.914,nan,nan,30,0
figlet,20,1.000,2.603,3031040.000,nan,2,0,7538489,nmap,20,1.000,84.191,3174400.000,nan,2,0,112074412,env,140,1.000,11.829,12158122.667,nan,2,0,5946194,33.600,141.017,4758847488.000,4754147840.000,39.753,39.725,nan,nan,60,0
figlet,20,1.000,2.352,9603754.667,nan,1,0,7943456,nmap,20,1.000,78.649,18440533.333,nan,1,0,116748151,env,140,1.000,10.719,3563520.000,nan,1,0,5712966,36.400,157.267,4747089920.000,4744342016.000,39.689,39.672,nan,nan,70,0
figlet,20,1.000,2.359,3574715.733,nan,2,0,8237630,nmap,20,1.000,75.659,3350357.333,nan,2,0,123311793,env,160,1.000,12.033,3239219.200,nan,1,0,6220252,35.133,157.200,4779210752.000,4768948736.000,39.892,39.826,nan,nan,30,0
figlet,20,1.000,2.610,2924544.000,nan,2,0,7409365,nmap,20,1.000,87.357,3624960.000,nan,2,0,117157015,env,160,1.000,13.510,2646016.000,nan,2,0,6099027,34.600,148.633,4776898560.000,4776364032.000,39.865,39.861,nan,nan,60,0
figlet,20,1.000,2.422,3293184.000,nan,2,0,7289348,nmap,20,1.000,82.244,3895296.000,nan,2,0,113429277,env,160,1.000,12.640,3121152.000,nan,2,0,5614975,34.400,140.000,4771948544.000,4776497152.000,39.836,39.863,nan,nan,60,0
figlet,20,1.000,2.186,9632597.333,nan,1,0,8033843,nmap,20,1.000,77.065,18293930.667,nan,2,0,128267983,env,180,1.000,12.707,12148565.333,nan,2,0,6516982,34.667,158.433,4725080064.000,4721298944.000,39.559,39.538,nan,nan,85,0
figlet,20,1.000,2.267,3170304.000,nan,2,0,7581150,nmap,20,1.000,76.441,3198976.000,nan,2,0,127807705,env,180,1.000,14.483,3456921.600,nan,2,0,6267940,35.467,154.383,4781488128.000,4778009600.000,39.914,39.887,nan,nan,30,0
figlet,20,1.000,2.606,3592192.000,nan,2,0,7988211,nmap,20,1.000,87.324,3727360.000,nan,1,0,121051690,env,180,1.000,14.276,12249600.000,nan,2,0,5895480,33.733,147.833,4770007040.000,4771039232.000,39.831,39.837,nan,nan,60,0
figlet,20,1.000,2.440,9684138.667,nan,2,0,7367876,nmap,20,1.000,82.003,2965504.000,nan,2,0,118620381,env,200,1.000,14.613,12152490.667,nan,2,0,5506514,32.000,143.300,4776120320.000,4775126528.000,39.870,39.864,nan,nan,75,0
figlet,20,1.000,2.419,3518464.000,nan,1,0,7599448,nmap,20,1.000,78.208,3522560.000,nan,1,0,119737671,env,200,1.000,13.652,12134912.000,nan,1,0,5948699,35.067,162.517,4799213568.000,4795031040.000,40.015,39.988,nan,nan,70,0
figlet,20,1.000,2.358,9796266.667,nan,1,0,8674527,nmap,20,1.000,79.490,3344554.667,nan,1,0,139836821,env,200,1.000,14.120,12324864.000,nan,1,0,6820139,36.333,167.067,4825759744.000,4820728320.000,40.184,40.149,nan,nan,30,0
figlet,20,1.000,2.170,3448832.000,nan,2,0,11395776,nmap,40,1.000,162.679,3450880.000,nan,2,0,425460346,env,0,1.000,0.049,12161024.000,nan,1,0,0,34.733,197.867,4789751808.000,4832589312.000,39.907,40.166,nan,nan,60,0
figlet,20,1.000,2.442,5431296.000,nan,2,0,9950268,nmap,40,1.000,165.381,2830336.000,nan,2,0,292432725,env,0,1.000,0.048,11636736.000,nan,1,0,0,33.933,183.417,4792260608.000,4795957248.000,39.923,39.946,nan,nan,60,0
figlet,20,1.000,2.365,9657685.333,nan,1,0,9442214,nmap,40,1.000,152.475,3340970.667,nan,1,0,136992889,env,0,1.000,0.049,10014720.000,nan,1,0,0,34.933,200.283,4791803904.000,4794775040.000,39.921,39.939,nan,nan,70,0
figlet,20,1.000,2.265,9580222.171,nan,2,0,10266485,nmap,40,1.000,147.981,3399680.000,nan,1,0,188561548,env,20,1.000,1.336,10501222.400,nan,1,0,9275721,31.267,192.967,4753541120.000,4761775616.000,39.687,39.739,nan,nan,60,0
figlet,20,1.000,2.444,3239936.000,nan,2,0,10079906,nmap,40,1.000,164.828,3259084.800,nan,2,0,259380858,env,20,1.000,1.693,2457600.000,nan,2,0,8096606,34.533,189.100,4795516928.000,4793013248.000,39.956,39.937,nan,nan,30,0
figlet,20,1.000,2.278,2646016.000,nan,2,0,10666962,nmap,40,1.000,154.175,3390907.733,nan,2,0,381718528,env,20,1.000,1.588,3865088.000,nan,2,0,8454978,35.733,180.483,4816392192.000,4824006656.000,40.086,40.129,nan,nan,30,0
figlet,20,1.000,2.343,3408384.000,nan,2,0,11394787,nmap,40,1.000,159.559,3442073.600,nan,2,0,1042771836,env,40,1.000,3.197,3353258.667,nan,2,0,9796083,35.267,207.417,4807813120.000,4877930496.000,40.035,40.455,nan,nan,25,0
figlet,20,1.000,2.314,3260040.533,nan,2,0,10641103,nmap,40,1.000,160.297,3630933.333,nan,2,0,1493575856,env,40,1.000,3.305,12142421.333,nan,2,0,9942325,34.000,192.050,4806254592.000,4879803904.000,40.037,40.472,nan,nan,30,0
figlet,20,1.000,2.193,3220736.000,nan,2,0,10954184,nmap,40,1.000,156.132,3454702.933,nan,2,0,958802247,env,40,1.000,3.151,12088027.429,nan,2,0,9463722,36.467,206.233,4850790400.000,4894525440.000,40.317,40.577,nan,nan,25,0
figlet,20,1.000,2.286,3516928.000,nan,2,0,10440718,nmap,40,1.000,153.806,3105484.800,nan,2,0,1694516033,env,60,1.000,4.608,2875392.000,nan,2,0,9573569,35.400,191.317,4815265792.000,4902050816.000,40.097,40.611,nan,nan,30,0
figlet,20,1.000,2.441,2895872.000,nan,2,0,10583529,nmap,40,1.000,168.421,3629056.000,nan,2,0,657346138,env,60,1.000,4.813,3485696.000,nan,2,0,8998406,36.267,197.283,4780998656.000,4802286592.000,39.884,40.010,nan,nan,70,0
figlet,20,1.000,2.299,3149482.667,nan,2,0,10636396,nmap,40,1.000,158.146,3696042.667,nan,2,0,3406469964,env,60,1.000,4.820,12299776.000,nan,2,0,9622796,36.133,214.083,4843065344.000,5043211264.000,40.267,41.463,nan,nan,25,0
figlet,20,1.000,2.434,3055616.000,nan,2,0,11231867,nmap,40,1.000,149.860,3665920.000,nan,2,0,4229563308,env,80,1.000,6.205,12055893.333,nan,2,0,10364153,36.000,187.667,4830314496.000,5032354816.000,40.185,41.392,nan,nan,75,0
figlet,20,1.000,2.301,9769813.333,nan,2,0,10281819,nmap,40,1.000,147.851,205415936.000,nan,2,0,3612694222,env,80,1.000,5.994,12152832.000,nan,2,0,9310874,31.933,211.367,4823363584.000,5064752640.000,40.140,41.584,nan,nan,80,0
figlet,20,1.000,2.246,9703765.333,nan,2,0,10033034,nmap,40,1.000,147.628,3529386.667,nan,2,0,3572607832,env,80,1.000,5.956,12161194.667,nan,2,0,9522922,34.067,209.283,4832831488.000,5022138880.000,40.194,41.326,nan,nan,70,0
figlet,20,1.000,2.183,9760426.667,nan,2,0,10760811,nmap,40,1.000,144.854,3518464.000,nan,2,0,5399131702,env,100,1.000,7.105,12079445.333,nan,2,0,9427399,33.200,210.033,4865277952.000,5162583552.000,40.392,42.173,nan,nan,70,0
figlet,20,1.000,2.327,3207953.067,nan,2,0,10694206,nmap,40,1.000,137.928,3567872.000,nan,2,0,5192358116,env,100,1.000,7.184,12128768.000,nan,2,0,10079588,35.867,208.633,4940718080.000,5180606976.000,40.864,42.296,nan,nan,25,0
figlet,20,1.000,2.400,9890201.600,nan,2,0,10783982,nmap,40,1.000,157.780,3520512.000,nan,2,0,4041314027,env,100,1.000,7.202,12248234.667,nan,2,0,10402854,36.133,202.602,4900718592.000,5092476416.000,40.608,41.754,nan,nan,70,0
figlet,20,1.000,2.324,3346568.533,nan,2,0,9931795,nmap,40,1.000,149.370,3492673.829,nan,2,0,5849485297,env,120,1.000,8.409,12081117.867,nan,2,0,9402284,36.067,201.333,4912766976.000,5135757824.000,40.700,42.032,nan,nan,25,0
figlet,20,1.000,2.287,3235840.000,nan,2,0,9854817,nmap,40,1.000,145.076,3080192.000,nan,2,0,4061815039,env,120,1.000,8.655,12165120.000,nan,2,0,9019869,36.067,193.467,4861302784.000,5035320320.000,40.364,41.407,nan,nan,55,0
figlet,20,1.000,2.400,9680042.667,nan,2,0,10713460,nmap,40,1.000,149.071,2269184.000,nan,2,0,5519296086,env,120,1.000,9.588,12179797.333,nan,2,0,9468412,32.000,189.117,4859111424.000,5062282752.000,40.369,41.583,nan,nan,85,0
figlet,20,1.000,2.312,9904981.333,nan,2,0,10978033,nmap,40,1.000,135.678,282741930.667,nan,2,0,6146926209,env,140,1.000,9.781,12180138.667,nan,2,0,10518203,34.267,211.317,4874735616.000,5144811008.000,40.464,42.079,nan,nan,80,0
figlet,20,1.000,2.532,9722026.667,nan,2,0,13429804,nmap,40,1.000,153.587,2781184.000,nan,2,0,6294132976,env,140,1.000,11.001,12489728.000,nan,2,0,12367200,33.533,198.333,4893005824.000,5152619008.000,40.581,42.131,nan,nan,85,0
figlet,20,1.000,2.388,9959253.333,nan,2,0,11704323,nmap,40,1.000,144.817,3547136.000,nan,2,0,6323818085,env,140,1.000,10.157,13970944.000,nan,2,0,10484420,34.667,187.817,4921509888.000,5098212352.000,40.704,41.760,nan,nan,70,0
figlet,20,1.000,2.408,9904128.000,nan,2,0,10954244,nmap,40,1.000,159.717,269356344.076,nan,2,0,8519653266,env,160,1.000,11.263,13997909.333,nan,2,0,10590586,36.339,207.934,4964253696.000,5181052416.000,40.980,42.272,nan,nan,20,0
figlet,20,1.000,2.238,9961642.667,nan,2,0,10488542,nmap,40,1.000,136.000,3616768.000,nan,2,0,6192263157,env,160,1.000,10.689,14112085.333,nan,2,0,9662218,34.000,210.883,4947558400.000,5172844032.000,40.862,42.207,nan,nan,65,0
figlet,20,1.000,2.332,10026593.524,nan,2,0,10857786,nmap,40,1.000,137.418,3602719.695,nan,2,0,6987996559,env,160,1.000,11.868,13957510.095,nan,2,0,9489568,35.733,203.200,5005127680.000,5290808832.000,41.217,42.924,nan,nan,25,0
figlet,20,1.000,2.314,9851904.000,nan,2,0,9969597,nmap,40,0.998,127.835,213755562.667,nan,2,0,6770181347,env,180,1.000,11.967,13935104.000,nan,2,0,9666149,32.200,208.900,4882929664.000,5077304320.000,40.459,41.625,nan,nan,80,0
figlet,20,1.000,2.409,3441356.800,nan,2,0,10843517,nmap,40,0.998,133.707,3528123.733,nan,2,0,7735645252,env,180,1.000,12.866,3184230.400,nan,2,0,10038475,36.133,196.017,4973363200.000,5195873280.000,41.038,42.362,nan,nan,25,0
figlet,20,1.000,2.250,9905420.190,nan,2,0,10152789,nmap,40,0.999,136.411,294899438.933,nan,2,0,7807785416,env,180,1.000,11.872,13950415.238,nan,2,0,9980390,32.133,201.600,4873324544.000,5121861120.000,40.409,41.900,nan,nan,80,0
figlet,20,1.000,2.625,3141632.000,nan,2,0,10919503,nmap,40,0.999,156.126,330700936.533,nan,3,0,9169845448,env,200,1.000,15.563,14073446.400,nan,2,0,10905893,35.533,248.960,4883935232.000,5232775168.000,40.484,42.571,nan,nan,65,0
