function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,30,1.000,3.492,3415552.000,nan,2,0,11506199,shasum,60,1.000,4.811,7781327.238,nan,2,0,10668252,nmap,70,0.516,150.011,321802981.181,nan,2,1,22169273825,34.200,238.133,2555379712.000,3044539830.857,24.533,27.499,nan,nan,10,1
figlet,30,1.000,4.138,3309772.800,nan,2,0,9326900,shasum,60,1.000,5.887,9747797.333,nan,2,0,8265938,nmap,70,0.461,122.048,211044352.000,nan,2,1,22642519021,34.933,201.289,2813186048.000,2989974869.333,26.162,27.231,nan,nan,40,1
figlet,30,1.000,3.403,3391488.000,nan,2,0,9312345,shasum,60,1.000,4.660,9807777.263,nan,3,0,8472749,nmap,70,0.439,131.429,261056034.133,nan,2,1,23184388643,36.133,228.810,2887718912.000,3126925604.571,26.630,28.081,nan,nan,30,1
figlet,30,1.000,4.064,9531562.667,nan,2,0,5663116,shasum,70,1.000,6.712,9923925.333,nan,2,0,4959816,nmap,0,1.000,0.051,3605333.333,nan,1,0,0,30.933,59.283,2922731520.000,2876323840.000,26.837,26.558,nan,nan,75,0
figlet,30,1.000,5.954,5512533.333,nan,3,0,5792653,shasum,70,1.000,9.125,9907677.867,nan,3,0,4784701,nmap,0,1.000,0.043,3776000.000,nan,1,0,0,75.067,90.517,2762391552.000,2784643584.000,25.882,26.020,nan,nan,10,0
figlet,30,1.000,5.112,9340757.333,nan,1,0,5652510,shasum,70,1.000,8.177,10092305.067,nan,1,0,4985572,nmap,0,1.000,0.047,3920657.067,nan,1,0,0,47.667,74.133,2825164800.000,2823884288.000,26.277,26.270,nan,nan,15,0
figlet,30,1.000,5.382,9359360.000,nan,2,0,6629024,shasum,70,1.000,8.423,9812480.000,nan,2,0,5668231,nmap,10,1.000,40.006,8464315.733,nan,2,0,103394914,82.267,130.183,2830329856.000,2824528896.000,26.304,26.271,nan,nan,15,0
figlet,30,1.000,4.289,9636864.000,nan,2,0,6892228,shasum,70,1.000,7.053,10101248.000,nan,1,0,5916239,nmap,10,1.000,43.201,3681075.200,nan,2,0,104392733,42.467,109.917,2876602368.000,2877660160.000,26.606,26.610,nan,nan,30,0
figlet,30,1.000,4.071,9579008.000,nan,2,0,6725429,shasum,70,1.000,6.599,9930410.667,nan,2,0,5741716,nmap,10,1.000,40.361,3493478.400,nan,1,0,104336905,42.467,105.950,2894811136.000,2894821888.000,26.721,26.720,nan,nan,30,0
figlet,30,1.000,4.084,9571498.667,nan,1,0,7802913,shasum,70,1.000,6.647,9872213.333,nan,1,0,6562562,nmap,20,1.000,82.083,3422122.667,nan,1,0,109178535,63.733,167.167,2880827392.000,2905489920.000,26.632,26.785,nan,nan,25,0
figlet,30,1.000,4.051,3429580.800,nan,1,0,7819735,shasum,70,1.000,5.999,9788723.200,nan,1,0,6855599,nmap,20,1.000,85.646,3270860.800,nan,2,0,112961844,39.800,146.150,2897000448.000,2889613312.000,26.729,26.681,nan,nan,30,0
figlet,30,1.000,4.065,9562112.000,nan,2,0,8132994,shasum,70,1.000,6.695,9797461.333,nan,2,0,6891262,nmap,20,1.000,85.234,17453397.333,nan,2,0,111897959,48.467,142.850,2913970176.000,2898270208.000,26.834,26.736,nan,nan,75,0
figlet,30,1.000,3.932,3760093.867,nan,1,0,10030552,shasum,70,1.000,6.377,9841152.000,nan,1,0,9184170,nmap,30,1.000,126.914,3455712.305,nan,1,0,141571702,36.000,192.767,2911385600.000,2922644480.000,26.827,26.893,nan,nan,25,0
figlet,30,1.000,3.854,3481600.000,nan,1,0,9845828,shasum,70,1.000,6.893,10003933.867,nan,1,0,9408832,nmap,30,1.000,120.055,3298099.200,nan,1,0,165327310,46.533,189.850,2919809024.000,2915893248.000,26.867,26.841,nan,nan,45,0
