function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,180,1.000,18.493,3274752.000,nan,2,0,12929723,shasum,60,1.000,4.923,3276800.000,nan,2,0,9064112,curl,180,0.853,54.240,67569254.400,nan,1,1,11527734055,30.667,190.567,3532947456.000,3686976170.667,35.599,36.550,nan,nan,10,1
figlet,180,1.000,18.979,3522377.956,nan,1,0,14612727,shasum,60,1.000,5.142,3555328.000,nan,1,0,10017663,curl,180,1.000,85.519,112482133.333,nan,1,0,3691748990,29.933,176.183,4020893696.000,3997458432.000,38.616,38.475,nan,nan,20,0
figlet,180,1.000,18.326,3264324.267,nan,1,0,16844376,shasum,60,1.000,5.318,3305096.533,nan,1,0,10998131,curl,180,1.000,73.518,3364590.933,nan,1,0,4396913152,34.467,182.867,4011184128.000,4031441408.000,38.567,38.690,nan,nan,25,0
figlet,180,1.000,20.574,11599162.027,nan,2,0,24128063,shasum,60,1.000,4.850,3619921.920,nan,2,0,12862153,curl,200,0.999,76.660,3616617.813,nan,3,0,11373662805,34.400,229.267,4067360768.000,4141284147.200,38.915,39.362,nan,nan,25,0
figlet,180,1.000,16.574,12110165.333,nan,1,0,15691944,shasum,60,1.000,4.379,10049194.667,nan,1,0,11302854,curl,200,1.000,64.189,103464960.000,nan,1,0,6298986573,33.933,189.033,4042278912.000,4093331456.000,38.774,39.083,nan,nan,55,0
figlet,180,1.000,20.134,11976840.533,nan,2,0,16348863,shasum,60,1.000,5.478,3420160.000,nan,2,0,10567381,curl,200,1.000,74.008,140283904.000,nan,2,0,8405928731,30.200,219.517,4051210240.000,4057120768.000,38.815,38.858,nan,nan,130,0
figlet,180,1.000,20.806,12032170.667,nan,1,0,4480804,shasum,80,1.000,6.586,9923584.000,nan,1,0,4163188,curl,0,1.000,0.042,68468053.333,nan,1,0,0,32.067,103.417,4009279488.000,3898460672.000,38.578,37.910,nan,nan,75,0
figlet,180,1.000,20.729,6418432.000,nan,2,0,4793775,shasum,80,1.000,6.748,3414812.444,nan,2,0,4472635,curl,0,1.000,0.041,60644010.667,nan,1,0,0,35.000,100.833,3855943680.000,3859323392.000,37.664,37.682,nan,nan,40,0
figlet,180,1.000,19.511,9523200.000,nan,2,0,4941839,shasum,80,1.000,6.483,9374833.778,nan,2,0,4663007,curl,0,1.000,0.073,55834965.333,nan,1,0,0,32.067,97.917,3873708032.000,3875257344.000,37.773,37.781,nan,nan,45,0
figlet,180,1.000,18.821,9283613.257,nan,1,0,5317902,shasum,80,1.000,6.135,9035673.600,nan,1,0,4782710,curl,20,1.000,10.348,35403025.067,nan,1,0,376321674,34.800,109.900,3843991552.000,3850607616.000,37.601,37.640,nan,nan,30,0
figlet,180,1.000,20.317,3305472.000,nan,1,0,4779296,shasum,80,1.000,6.502,3459390.578,nan,1,0,4377210,curl,20,1.000,10.238,35321378.133,nan,1,0,372053502,34.200,101.933,3846871040.000,3833630208.000,37.626,37.541,nan,nan,45,0
figlet,180,1.000,18.695,11816106.667,nan,2,0,5273781,shasum,80,1.000,6.206,3616768.000,nan,2,0,4691408,curl,20,1.000,10.290,35861504.000,nan,2,0,379926770,33.133,113.817,3854272512.000,3849365504.000,37.672,37.639,nan,nan,40,0
figlet,180,1.000,17.712,8331264.000,nan,2,0,5660147,shasum,80,1.000,6.088,7830004.622,nan,1,0,4997706,curl,40,1.000,19.913,39208448.000,nan,1,0,373422417,33.867,124.300,3897051136.000,3895596544.000,37.931,37.918,nan,nan,45,0
figlet,180,1.000,18.880,3463964.444,nan,1,0,5759417,shasum,80,1.000,6.276,3600530.286,nan,1,0,5297651,curl,40,1.000,22.341,3298190.222,nan,1,0,379253099,33.267,118.933,3930843136.000,3915960320.000,38.142,38.046,nan,nan,45,0
figlet,180,1.000,19.528,11897344.000,nan,2,0,6295929,shasum,80,1.000,6.543,5767168.000,nan,2,0,5366762,curl,40,1.000,21.180,40991914.667,nan,2,0,377903610,34.533,134.917,3921059840.000,3933859328.000,38.077,38.155,nan,nan,25,0
figlet,180,1.000,18.252,8364032.000,nan,2,0,6626987,shasum,80,1.000,6.176,7499776.000,nan,2,0,5689657,curl,60,1.000,29.540,44626261.333,nan,1,0,379631965,30.200,139.200,3897473024.000,3904389120.000,37.926,37.968,nan,nan,75,0
figlet,180,1.000,17.227,11818496.000,nan,1,0,5818985,shasum,80,1.000,5.094,7782400.000,nan,1,0,5179581,curl,60,1.000,26.585,44300970.667,nan,1,0,375946830,29.733,127.850,3898003456.000,3895567360.000,37.934,37.918,nan,nan,75,0
figlet,180,1.000,20.352,11769685.333,nan,1,0,5915112,shasum,80,1.000,6.684,9982488.381,nan,1,0,5462510,curl,60,1.000,32.658,44922197.333,nan,1,0,377147359,32.800,128.817,3930947584.000,3928678400.000,38.144,38.126,nan,nan,45,0
figlet,180,1.000,19.713,11991210.667,nan,2,0,9283233,shasum,80,1.000,6.554,5054464.000,nan,2,0,7218040,curl,80,1.000,38.359,50195456.000,nan,2,0,395483478,32.800,165.350,3950491648.000,3960963072.000,38.265,38.325,nan,nan,40,0
