function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,90,1.000,10.555,6432256.000,nan,1,0,10985493,shasum,190,1.000,13.798,6920533.333,nan,1,0,10316857,nmap,30,1.000,114.866,277868714.667,nan,1,0,5910366759,31.600,238.833,2609336320.000,2901003776.000,23.041,24.796,nan,nan,10,0
figlet,90,1.000,11.201,9634128.457,nan,1,0,10720894,shasum,190,1.000,12.509,3734869.333,nan,1,0,11185816,nmap,30,1.000,115.788,268556049.067,nan,1,0,6812488798,33.800,212.817,2831982592.000,3082622464.000,24.441,25.937,nan,nan,45,0
figlet,90,1.000,11.541,9707691.642,nan,2,0,11950069,shasum,190,1.000,14.108,3633581.105,nan,2,0,11855485,nmap,30,1.000,131.389,373012616.533,nan,2,0,7839089030,35.333,248.827,2892421120.000,3247742976.000,24.814,26.938,nan,nan,25,0
figlet,90,1.000,10.925,9973418.667,nan,2,0,9630069,shasum,190,1.000,14.390,3142314.667,nan,2,0,8886941,nmap,40,0.887,117.647,246869560.889,nan,3,1,16645239272,29.600,229.778,2872115200.000,3067432277.333,24.678,25.854,nan,nan,80,1
figlet,90,1.000,12.246,10021261.897,nan,2,0,11044860,shasum,190,1.000,15.995,2899968.000,nan,2,0,11046079,nmap,40,0.998,140.115,377779814.400,nan,2,0,13805435115,33.667,248.493,2941704192.000,3275730944.000,25.108,27.123,nan,nan,50,0
figlet,90,1.000,11.249,10198084.267,nan,2,0,11750935,shasum,190,1.000,15.785,3215360.000,nan,2,0,11437364,nmap,40,0.999,122.695,56893440.000,nan,3,0,14298272487,31.333,227.253,2978746368.000,3270407782.400,25.336,27.088,nan,nan,80,0
figlet,90,1.000,10.774,10021091.556,nan,2,0,10879662,shasum,190,1.000,14.531,3367594.667,nan,2,0,11029540,nmap,50,0.823,143.672,417371955.200,nan,3,1,20115542432,30.600,254.411,2981875712.000,3431150933.333,25.369,28.068,nan,nan,115,1
figlet,90,1.000,11.126,9663146.667,nan,2,0,11199437,shasum,190,1.000,14.813,3123200.000,nan,2,0,11185146,nmap,50,0.808,139.896,125911040.000,nan,3,1,21007418477,33.267,246.033,2968182784.000,3450573824.000,25.308,28.198,nan,nan,125,1
figlet,90,1.000,11.087,10084010.667,nan,2,0,11174824,shasum,190,1.000,14.474,11626154.667,nan,2,0,10625078,nmap,50,0.869,148.940,181445973.333,nan,2,1,19868461753,32.000,257.044,2994128896.000,3397478400.000,25.451,27.880,nan,nan,105,1
figlet,90,1.000,10.208,9757866.667,nan,1,0,5190244,shasum,200,1.000,14.524,11241813.333,nan,1,0,3984226,nmap,0,1.000,0.049,3732480.000,nan,1,0,0,29.333,92.550,2988396544.000,2961477120.000,25.418,25.258,nan,nan,110,0
figlet,90,1.000,9.525,3581849.600,nan,1,0,5215256,shasum,200,1.000,14.339,3497506.133,nan,1,0,4045632,nmap,0,1.000,0.054,4015469.714,nan,1,0,0,34.133,94.500,2950447104.000,2941809664.000,25.206,25.153,nan,nan,30,0
figlet,90,1.000,9.493,3354940.952,nan,1,0,5245175,shasum,200,1.000,15.774,3603924.114,nan,1,0,4078433,nmap,0,1.000,0.047,4214296.381,nan,1,0,0,34.333,105.317,2929408000.000,2930760704.000,25.082,25.089,nan,nan,25,0
figlet,90,1.000,12.394,10347178.667,nan,1,0,7143984,shasum,200,1.000,17.572,3508428.800,nan,1,0,5945343,nmap,10,1.000,44.169,10222933.333,nan,1,0,134470057,35.000,151.617,2934102016.000,2933935616.000,25.115,25.116,nan,nan,30,0
figlet,90,1.000,11.083,3620864.000,nan,1,0,6167797,shasum,200,1.000,15.530,3678208.000,nan,1,0,5068154,nmap,10,1.000,42.787,3600384.000,nan,1,0,121072203,31.600,136.167,2952118272.000,2936446976.000,25.225,25.132,nan,nan,75,0
figlet,90,1.000,10.769,10472789.333,nan,1,0,6160004,shasum,200,1.000,15.126,3370734.933,nan,1,0,5088088,nmap,10,1.000,42.292,3376924.444,nan,1,0,127936197,32.933,136.150,2965069824.000,2953336320.000,25.321,25.246,nan,nan,45,0
figlet,90,1.000,9.945,10237269.333,nan,1,0,8331150,shasum,200,1.000,13.827,3442005.333,nan,1,0,7684249,nmap,20,1.000,85.174,3816925.867,nan,1,0,150140788,34.467,168.050,2996695040.000,2988068864.000,25.509,25.454,nan,nan,45,0
figlet,90,1.000,9.751,10282632.533,nan,1,0,9940090,shasum,200,1.000,14.800,12300775.619,nan,1,0,9871288,nmap,20,1.000,71.137,17606378.057,nan,1,0,163536478,29.333,183.883,2981425152.000,2987835904.000,25.410,25.448,nan,nan,70,0
figlet,90,1.000,11.390,10359808.000,nan,1,0,10210026,shasum,200,1.000,15.803,3637248.000,nan,1,0,11390389,nmap,20,1.000,89.366,3497984.000,nan,1,0,159198013,31.333,179.100,2992609280.000,2994322432.000,25.478,25.489,nan,nan,75,0
figlet,90,1.000,10.523,9951232.000,nan,1,0,12627234,shasum,200,1.000,14.317,11507029.333,nan,1,0,13598777,nmap,30,1.000,112.627,212565845.333,nan,1,0,5873494353,29.200,195.167,2980771840.000,3187329536.000,25.362,26.598,nan,nan,225,0
figlet,90,1.000,10.189,10465450.667,nan,2,0,10956696,shasum,200,1.000,14.457,11077973.333,nan,2,0,10938231,nmap,30,1.000,110.877,236733883.733,nan,2,0,7461354402,29.800,190.833,2981513216.000,3158286336.000,25.382,26.439,nan,nan,145,0
