function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,80,1.000,10.102,6189919.086,nan,2,0,10959411,shasum,190,1.000,11.692,6476151.467,nan,2,0,10918463,nmap,30,1.000,101.859,197991867.733,nan,2,0,6922393135,31.667,190.767,2587090944.000,2828447744.000,21.759,23.214,nan,nan,10,0
figlet,80,1.000,10.083,9746602.667,nan,1,0,10650340,shasum,190,1.000,14.934,10637994.667,nan,1,0,10087102,nmap,30,1.000,114.770,3620864.000,nan,1,0,5058730584,31.000,212.067,2746243072.000,2961390080.000,22.753,24.047,nan,nan,80,0
figlet,80,1.000,8.249,3445930.667,nan,2,0,11710746,shasum,190,1.000,14.631,3521536.000,nan,2,0,11413152,nmap,30,0.999,113.787,3811669.333,nan,2,0,6662773147,39.200,189.900,2859935744.000,3060955648.000,23.471,24.672,nan,nan,30,0
figlet,80,1.000,10.483,3114211.556,nan,2,0,12520105,shasum,190,1.000,15.308,3309568.000,nan,2,0,12524099,nmap,40,0.998,129.838,306170265.600,nan,3,0,13335460061,40.933,244.067,2906165248.000,3229833625.600,23.754,25.689,nan,nan,35,0
figlet,80,1.000,10.361,2805760.000,nan,2,0,11593865,shasum,190,1.000,16.660,3438592.000,nan,2,0,11020292,nmap,40,0.999,135.015,36063095.467,nan,3,0,14197674128,39.267,233.773,2959972352.000,3265771929.600,24.084,25.913,nan,nan,30,0
figlet,80,1.000,10.599,2744320.000,nan,2,0,11019128,shasum,190,1.000,15.092,3051520.000,nan,2,0,10100257,nmap,40,0.998,130.889,188456960.000,nan,3,0,14245857410,40.600,235.573,2960199680.000,3300549836.800,24.084,26.120,nan,nan,55,0
figlet,80,1.000,8.903,3326589.156,nan,2,0,9029341,shasum,190,1.000,11.835,3401773.511,nan,2,0,8053018,nmap,50,0.401,101.443,180195996.735,nan,1,1,23460254883,33.067,213.494,2960918528.000,3154471204.571,24.094,25.256,nan,nan,120,1
figlet,80,1.000,9.636,3056981.333,nan,2,0,10719011,shasum,190,1.000,14.476,3305472.000,nan,2,0,11211930,nmap,50,0.882,150.159,439796394.667,nan,2,1,19312377010,29.267,263.188,2949691392.000,3334221141.333,24.025,26.344,nan,nan,100,1
figlet,80,1.000,9.609,10281642.667,nan,2,0,11307274,shasum,190,1.000,14.131,11943936.000,nan,2,0,10343314,nmap,50,0.914,152.157,3076096.000,nan,3,0,18950371483,36.867,266.811,2956236800.000,3382826666.667,24.073,26.641,nan,nan,65,0
figlet,80,1.000,10.076,9768789.333,nan,1,0,5435938,shasum,200,1.000,16.012,11547306.667,nan,1,0,4113461,nmap,0,1.000,0.049,3840682.667,nan,1,0,0,29.200,98.150,2926340096.000,2901669888.000,23.895,23.748,nan,nan,110,0
