function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,160,1.000,16.576,8313287.111,nan,2,0,14427581,shasum,120,1.000,8.808,3404458.667,nan,2,0,10866510,nmap,40,0.554,71.618,160801223.111,nan,1,1,21679646603,30.267,183.633,2644905984.000,2877301077.333,23.127,24.546,nan,nan,10,1
figlet,160,1.000,16.972,10777668.267,nan,2,0,10197232,shasum,120,1.000,9.113,3366912.000,nan,2,0,8897905,nmap,40,1.000,126.201,187572224.000,nan,3,0,11662256054,26.800,229.840,2906001408.000,3221284044.800,24.761,26.656,nan,nan,45,0
figlet,160,1.000,15.489,10826410.667,nan,2,0,10501984,shasum,120,1.000,8.853,10221275.429,nan,2,0,8392130,nmap,40,0.999,115.895,274957433.905,nan,2,0,10035920567,28.933,206.183,2923270144.000,3209280512.000,24.874,26.585,nan,nan,70,0
figlet,160,1.000,16.225,10909582.222,nan,2,0,11057114,shasum,120,1.000,8.569,3388757.333,nan,2,0,8949568,nmap,60,0.602,132.570,3223552.000,nan,3,1,21927203399,27.133,237.256,2978426880.000,3354286421.333,25.196,27.460,nan,nan,80,1
figlet,160,1.000,16.694,10940871.111,nan,2,0,11056443,shasum,120,1.000,8.770,3226282.667,nan,2,0,9070887,nmap,60,0.806,155.834,445563016.533,nan,3,1,20447733572,30.000,250.089,3028094976.000,3407851520.000,25.512,27.798,nan,nan,75,1
figlet,160,1.000,14.470,10858496.000,nan,2,0,10008735,shasum,120,1.000,7.794,3146365.156,nan,2,0,8153827,nmap,60,0.505,136.022,382329651.200,nan,3,1,22622186026,29.133,250.848,2984695808.000,3324380013.714,25.258,27.311,nan,nan,120,1
figlet,160,1.000,16.587,10643456.000,nan,1,0,4506153,shasum,140,1.000,9.801,10339328.000,nan,1,0,3895626,nmap,0,1.000,0.046,3776853.333,nan,1,0,0,29.200,88.333,3034697728.000,2987742720.000,25.572,25.291,nan,nan,105,0
figlet,160,1.000,15.403,10932906.667,nan,1,0,4373305,shasum,140,1.000,9.543,10379995.429,nan,1,0,3767043,nmap,0,1.000,0.047,4140885.333,nan,1,0,0,29.333,95.383,2927882240.000,2914869248.000,24.936,24.859,nan,nan,70,0
figlet,160,1.000,17.049,10933111.467,nan,1,0,4476335,shasum,140,1.000,9.902,3507086.222,nan,1,0,3876707,nmap,0,1.000,0.043,4387596.190,nan,1,0,0,29.533,94.850,2931019776.000,2924359680.000,24.970,24.927,nan,nan,45,0
figlet,160,1.000,16.977,10950485.333,nan,1,0,6499928,shasum,140,1.000,10.354,10608298.667,nan,1,0,5813462,nmap,20,1.000,77.506,12852394.667,nan,1,0,124549482,29.000,161.633,2916136960.000,2933606912.000,24.874,24.983,nan,nan,75,0
