function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,30,1.000,3.853,5887488.000,nan,1,0,7257611,shasum,50,1.000,4.596,6414677.333,nan,1,0,6496642,nmap,20,1.000,77.265,10964992.000,nan,1,0,104513896,32.733,163.200,2528808960.000,2555780096.000,24.242,24.411,nan,nan,10,0
figlet,30,1.000,4.246,9638892.495,nan,2,0,7705060,shasum,50,1.000,5.490,3301649.067,nan,2,0,6792906,nmap,20,1.000,94.446,3559082.667,nan,2,0,108409398,42.400,151.400,2652073984.000,2661757952.000,25.014,25.073,nan,nan,20,0
figlet,30,1.000,4.965,3194880.000,nan,2,0,7856071,shasum,50,1.000,6.057,2957397.333,nan,2,0,6914230,nmap,20,1.000,105.214,6340915.200,nan,2,0,112178199,69.600,162.233,2672756736.000,2682368000.000,25.148,25.208,nan,nan,15,0
figlet,30,1.000,5.241,6414421.333,nan,3,0,10521910,shasum,50,1.000,5.837,4333568.000,nan,3,0,9614764,nmap,30,1.000,146.744,5992448.000,nan,3,0,258072545,78.200,200.800,2718281728.000,2745667584.000,25.425,25.595,nan,nan,15,0
figlet,30,1.000,4.039,9277147.429,nan,2,0,10706133,shasum,50,1.000,4.703,7289088.000,nan,2,0,9514488,nmap,30,1.000,123.681,10013013.333,nan,2,0,355182287,45.533,199.767,2846902272.000,2867286016.000,26.231,26.349,nan,nan,25,0
figlet,30,1.000,4.896,3837952.000,nan,2,0,10019178,shasum,50,1.000,5.790,3210581.333,nan,2,0,8851051,nmap,30,1.000,156.069,3084578.133,nan,2,0,220631151,67.067,195.533,2869774336.000,2849632768.000,26.339,26.218,nan,nan,15,0
figlet,30,1.000,4.987,6428501.333,nan,3,0,13909668,shasum,50,1.000,5.900,5031936.000,nan,3,0,12440279,nmap,40,1.000,180.087,129956181.333,nan,3,0,5088783203,108.000,231.733,2847080448.000,3135667712.000,26.203,27.947,nan,nan,15,0
figlet,30,1.000,3.652,4706304.000,nan,2,0,11649276,shasum,50,1.000,4.367,3624960.000,nan,2,0,10649616,nmap,40,1.000,145.469,2990080.000,nan,2,0,4794313042,35.867,188.133,2892255232.000,3091320320.000,26.499,27.692,nan,nan,70,0
figlet,30,1.000,3.603,2908160.000,nan,2,0,11853886,shasum,50,1.000,4.405,10069011.505,nan,2,0,10800638,nmap,40,1.000,146.022,248612415.390,nan,2,0,5515974264,30.600,205.750,2897821696.000,3136320512.000,26.527,27.958,nan,nan,110,0
figlet,30,1.000,4.299,9024034.133,nan,2,0,13701333,shasum,50,1.000,5.288,3886421.333,nan,2,0,12149956,nmap,50,0.997,180.031,456592588.800,nan,2,0,12030479336,33.800,236.027,2895534080.000,3273005056.000,26.534,28.797,nan,nan,130,0
figlet,30,1.000,4.074,9676526.933,nan,2,0,12810358,shasum,50,1.000,5.244,4386816.000,nan,2,0,12351015,nmap,50,0.999,175.371,220157952.000,nan,2,0,12096373100,34.533,233.907,2889267200.000,3326210867.200,26.494,29.121,nan,nan,120,0
figlet,30,1.000,4.093,4358144.000,nan,2,0,12721558,shasum,50,1.000,4.758,4904960.000,nan,2,0,12443473,nmap,50,0.999,176.841,463642487.467,nan,2,0,12080772211,31.867,230.613,2865737728.000,3308212224.000,26.374,29.029,nan,nan,225,0
