function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,40,1.000,5.545,6195712.000,nan,1,0,15062930,shasum,120,1.000,10.625,6834176.000,nan,1,0,13077029,curl,160,1.000,71.197,58001920.000,nan,1,0,3731140923,37.600,222.650,3122997248.000,3241545216.000,28.398,29.119,nan,nan,10,0
figlet,40,1.000,5.999,9669290.667,nan,2,0,15431434,shasum,120,1.000,11.431,10401109.333,nan,2,0,14823518,curl,160,1.000,88.316,3125845.333,nan,2,0,2833461897,45.533,213.033,3490021376.000,3513854976.000,30.680,30.824,nan,nan,20,0
figlet,40,1.000,5.914,9743872.000,nan,1,0,14814703,shasum,120,1.000,11.350,10630997.333,nan,1,0,13977377,curl,160,0.999,78.286,3357952.000,nan,1,0,2671155763,43.200,187.500,3565926400.000,3587690496.000,31.141,31.269,nan,nan,30,0
figlet,40,1.000,5.309,9829034.667,nan,2,0,17813449,shasum,120,1.000,9.289,10703423.390,nan,2,0,19139400,curl,180,0.999,72.753,3203072.000,nan,2,0,5059542249,37.133,192.200,3576897536.000,3604934144.000,31.203,31.371,nan,nan,70,0
figlet,40,1.000,5.792,9081344.000,nan,1,0,15093505,shasum,120,1.000,10.914,10832213.333,nan,1,0,14297915,curl,180,0.999,76.998,90614101.333,nan,1,0,5412932190,33.333,179.667,3520806912.000,3536355840.000,30.869,30.965,nan,nan,130,0
figlet,40,1.000,5.509,10183680.000,nan,2,0,16670413,shasum,120,1.000,10.498,11026432.000,nan,2,0,17015588,curl,180,1.000,69.420,65517909.333,nan,2,0,6824553016,34.667,200.803,3586859008.000,3642829824.000,31.261,31.610,nan,nan,110,0
figlet,40,1.000,4.824,9345609.143,nan,2,0,10077399,shasum,120,1.000,9.297,3149186.844,nan,2,0,8795524,curl,200,0.496,47.408,55244995.048,nan,1,1,19682915839,35.400,181.324,3489796096.000,3610896676.571,30.708,31.452,nan,nan,145,1
figlet,40,1.000,5.353,9256277.333,nan,2,0,15569714,shasum,120,1.000,10.347,10845013.333,nan,2,0,15656798,curl,200,1.000,68.707,73675605.333,nan,2,0,7938595112,32.400,199.633,3524806656.000,3623375872.000,30.935,31.540,nan,nan,130,0
figlet,40,1.000,5.867,9450700.800,nan,2,0,19023782,shasum,120,1.000,11.387,3268608.000,nan,2,0,18264277,curl,200,0.999,90.255,133236736.000,nan,2,0,8300579726,39.467,237.573,3505514496.000,3654756352.000,30.838,31.744,nan,nan,140,0
figlet,40,1.000,5.893,9069056.000,nan,2,0,5853147,shasum,140,1.000,11.658,7155712.000,nan,2,0,4480898,curl,0,1.000,0.064,3889425.067,nan,1,0,0,35.067,84.100,3483426816.000,3448667648.000,30.692,30.486,nan,nan,140,0
figlet,40,1.000,5.801,10063872.000,nan,1,0,5857638,shasum,140,1.000,13.645,9884262.400,nan,1,0,4526377,curl,0,1.000,0.059,4085930.667,nan,1,0,0,38.733,84.483,3447015424.000,3436975104.000,30.490,30.429,nan,nan,30,0
figlet,40,1.000,5.758,9984853.333,nan,2,0,5916479,shasum,140,1.000,13.292,11272021.333,nan,2,0,4601004,curl,0,1.000,0.058,4320768.000,nan,1,0,0,38.400,92.850,3435032576.000,3440270848.000,30.419,30.450,nan,nan,25,0
figlet,40,1.000,5.204,9944746.667,nan,2,0,6866468,shasum,140,1.000,12.208,11136000.000,nan,2,0,5603146,curl,20,1.000,11.541,3506176.000,nan,2,0,390169176,38.067,109.733,3441838080.000,3454346752.000,30.462,30.538,nan,nan,30,0
figlet,40,1.000,5.250,9970453.943,nan,2,0,6731291,shasum,140,1.000,12.332,11207680.000,nan,2,0,5137800,curl,20,1.000,12.098,5610300.952,nan,1,0,378411506,41.267,107.233,3474698240.000,3481560064.000,30.667,30.707,nan,nan,30,0
figlet,40,1.000,5.602,10042368.000,nan,1,0,6010044,shasum,140,1.000,12.361,3438336.000,nan,1,0,4803245,curl,20,1.000,12.226,3675477.333,nan,1,0,379053503,41.133,102.333,3550695424.000,3527981568.000,31.138,30.999,nan,nan,30,0
figlet,40,1.000,5.527,3395157.333,nan,2,0,7389589,shasum,140,1.000,12.428,11289429.333,nan,2,0,7006132,curl,40,1.000,23.234,2961408.000,nan,2,0,382755344,43.333,133.017,3476281344.000,3485834240.000,30.682,30.740,nan,nan,25,0
figlet,40,1.000,5.010,9981781.333,nan,2,0,6821539,shasum,140,1.000,12.022,3338240.000,nan,2,0,5848073,curl,40,1.000,21.234,6753996.800,nan,2,0,377506066,39.067,125.650,3496667136.000,3507614208.000,30.808,30.874,nan,nan,30,0
figlet,40,1.000,5.499,10247226.514,nan,1,0,7283265,shasum,140,1.000,12.451,6528136.533,nan,2,0,5604328,curl,40,1.000,23.171,3513331.810,nan,1,0,379433950,38.333,119.683,3513440256.000,3518663680.000,30.912,30.942,nan,nan,30,0
figlet,40,1.000,5.684,9936554.667,nan,1,0,7900947,shasum,140,1.000,12.705,11217237.333,nan,1,0,6321214,curl,60,1.000,35.518,3468800.000,nan,1,0,382768621,38.067,131.200,3537430528.000,3544380416.000,31.062,31.101,nan,nan,30,0
figlet,40,1.000,5.595,9987925.333,nan,2,0,8244915,shasum,140,1.000,12.386,2658304.000,nan,2,0,6735381,curl,60,1.000,34.412,3006464.000,nan,2,0,387471566,41.867,148.900,3525906432.000,3532870144.000,30.988,31.031,nan,nan,25,0
figlet,40,1.000,5.212,9985536.000,nan,2,0,8381133,shasum,140,1.000,11.738,4998826.667,nan,2,0,6921764,curl,60,1.000,31.071,3026944.000,nan,2,0,386278376,39.067,144.483,3536472064.000,3544302080.000,31.059,31.105,nan,nan,30,0
figlet,40,1.000,5.645,9974335.390,nan,1,0,9067378,shasum,140,1.000,13.513,11368131.048,nan,2,0,7497017,curl,80,1.000,42.257,6357967.238,nan,1,0,389595857,40.933,155.117,3547848704.000,3561034752.000,31.127,31.205,nan,nan,30,0
figlet,40,1.000,5.606,9960789.333,nan,1,0,8770259,shasum,140,1.000,12.922,3520000.000,nan,1,0,7340258,curl,80,1.000,45.759,3464430.933,nan,1,0,385194577,39.733,146.017,3575724032.000,3563319808.000,31.302,31.221,nan,nan,45,0
figlet,40,1.000,5.601,9971541.333,nan,2,0,9633909,shasum,140,1.000,12.886,3635387.733,nan,2,0,7912661,curl,80,1.000,44.700,3628509.867,nan,2,0,389790721,41.267,166.350,3545917440.000,3552755712.000,31.120,31.161,nan,nan,25,0
figlet,40,1.000,5.198,10073770.667,nan,2,0,10917168,shasum,140,1.000,11.921,11264614.400,nan,2,0,9828339,curl,100,1.000,51.793,3534233.600,nan,2,0,410828835,41.933,176.650,3539705856.000,3568820224.000,31.060,31.222,nan,nan,30,0
figlet,40,1.000,5.995,10034517.333,nan,1,0,10431981,shasum,140,1.000,12.385,11518976.000,nan,2,0,8468701,curl,100,1.000,51.516,3668309.333,nan,1,0,399986125,40.867,166.850,3558780928.000,3571739136.000,31.158,31.234,nan,nan,30,0
figlet,40,1.000,5.760,9976490.667,nan,1,0,10511031,shasum,140,1.000,12.977,3396232.533,nan,1,0,8584202,curl,100,1.000,57.274,3512490.667,nan,1,0,400282738,42.733,163.770,3585417216.000,3601815040.000,31.324,31.419,nan,nan,30,0
figlet,40,1.000,5.432,3739648.000,nan,2,0,11944682,shasum,140,1.000,12.232,3379200.000,nan,2,0,10842406,curl,120,1.000,62.605,3194880.000,nan,2,0,454495757,32.000,188.250,3537715200.000,3570473472.000,31.020,31.218,nan,nan,70,0
figlet,40,1.000,6.000,10027212.800,nan,2,0,13407674,shasum,140,1.000,11.723,4622336.000,nan,2,0,12809534,curl,120,1.000,62.203,3305472.000,nan,2,0,489634472,37.533,186.983,3576436736.000,3590765568.000,31.254,31.341,nan,nan,75,0
figlet,40,1.000,5.985,10069674.667,nan,1,0,11631106,shasum,140,1.000,13.460,6619136.000,nan,1,0,10160482,curl,120,1.000,67.266,12296192.000,nan,1,0,424172928,37.533,175.789,3565363200.000,3584876544.000,31.193,31.310,nan,nan,75,0
figlet,40,1.000,5.488,9975296.000,nan,2,0,14768191,shasum,140,1.000,12.021,11456307.200,nan,2,0,15102030,curl,140,1.000,70.306,57647957.333,nan,2,0,819456957,36.267,200.033,3588235264.000,3623944704.000,31.333,31.549,nan,nan,85,0
figlet,40,1.000,6.046,8884394.667,nan,1,0,13786876,shasum,140,1.000,13.110,11591680.000,nan,1,0,12268456,curl,140,1.000,77.514,64379050.667,nan,1,0,536513154,35.733,184.483,3576672256.000,3596900352.000,31.271,31.393,nan,nan,165,0
figlet,40,1.000,5.578,9929216.000,nan,2,0,13093914,shasum,140,1.000,12.396,11491498.667,nan,2,0,12656301,curl,140,1.000,71.298,3588096.000,nan,2,0,627288795,35.333,203.333,3583989760.000,3617808896.000,31.321,31.524,nan,nan,70,0
figlet,40,1.000,5.589,8788119.162,nan,2,0,15339211,shasum,140,1.000,10.693,5640192.000,nan,2,0,16106659,curl,160,1.000,76.175,51699712.000,nan,2,0,3027440828,34.200,189.917,3572670464.000,3623041024.000,31.256,31.560,nan,nan,165,0
figlet,40,1.000,5.020,8427081.143,nan,2,0,14867059,shasum,140,1.000,10.884,10132582.400,nan,2,0,14475285,curl,160,0.999,68.443,68349235.200,nan,2,0,3401825327,34.133,188.833,3556276224.000,3642530304.000,31.160,31.680,nan,nan,265,0
figlet,40,1.000,5.514,8569578.057,nan,2,0,14669248,shasum,140,1.000,11.689,10463880.533,nan,2,0,15751692,curl,160,1.000,68.120,59849966.933,nan,2,0,3231122402,34.333,189.217,3570276352.000,3630710272.000,31.249,31.613,nan,nan,250,0
figlet,40,1.000,5.856,8645924.571,nan,2,0,19273565,shasum,140,1.000,11.910,10735718.400,nan,2,0,24744736,curl,180,0.999,66.486,60817408.000,nan,2,0,6798286980,35.200,191.833,3579330560.000,3696839680.000,31.321,32.027,nan,nan,250,0
figlet,40,1.000,5.141,8752640.000,nan,2,0,16991671,shasum,140,1.000,11.228,10767530.667,nan,2,0,19102863,curl,180,1.000,66.375,3022848.000,nan,2,0,5763681465,31.533,195.433,3561601024.000,3655171072.000,31.201,31.767,nan,nan,245,0
figlet,40,1.000,5.682,8866816.000,nan,1,0,15153859,shasum,140,1.000,12.225,10509824.000,nan,1,0,16081906,curl,180,1.000,74.350,87505920.000,nan,1,0,6435493792,36.333,179.018,3587878912.000,3678779392.000,31.369,31.916,nan,nan,265,0
figlet,40,1.000,5.699,9200162.133,nan,2,0,21601786,shasum,140,1.000,12.804,10752327.680,nan,2,0,25096499,curl,200,1.000,81.545,70070272.000,nan,2,0,9342179169,33.133,222.840,3573266432.000,3743449088.000,31.277,32.313,nan,nan,245,0
figlet,40,1.000,5.316,8947882.667,nan,2,0,19605559,shasum,140,1.000,11.380,10945024.000,nan,2,0,20912317,curl,200,1.000,67.012,81073152.000,nan,2,0,10203282806,34.333,198.117,3569328128.000,3756645888.000,30.971,32.113,nan,nan,255,0
figlet,40,1.000,5.968,9224621.105,nan,2,0,30812705,shasum,140,1.000,13.894,11454226.042,nan,2,0,47698793,curl,200,0.999,78.578,98325420.130,nan,2,0,12907900540,36.067,232.587,3575132160.000,3829674393.600,31.057,32.604,nan,nan,260,0
figlet,40,1.000,5.065,9139507.200,nan,2,0,6297436,shasum,160,1.000,13.749,11853312.000,nan,2,0,4582218,curl,0,1.000,0.057,4420642.133,nan,1,0,0,38.200,89.417,3551850496.000,3549168640.000,30.943,30.928,nan,nan,255,0
figlet,40,1.000,5.919,10456917.333,nan,1,0,6042872,shasum,160,1.000,15.387,12814506.667,nan,1,0,4469108,curl,0,1.000,0.062,4761429.333,nan,1,0,0,38.133,83.850,3586639872.000,3586500608.000,31.156,31.155,nan,nan,75,0
figlet,40,1.000,5.442,10451626.667,nan,2,0,6059029,shasum,160,1.000,14.297,12092928.000,nan,2,0,4653019,curl,0,1.000,0.054,5488844.800,nan,1,0,0,36.867,93.517,3587102720.000,3582063616.000,31.159,31.131,nan,nan,190,0
figlet,40,1.000,5.380,10624633.905,nan,2,0,6283273,shasum,160,1.000,13.130,12687701.333,nan,2,0,5361654,curl,20,1.000,9.919,11288200.533,nan,1,0,380298887,34.733,105.967,3578085376.000,3597373440.000,31.107,31.223,nan,nan,90,0
figlet,40,1.000,5.675,9212757.333,nan,1,0,6112463,shasum,160,1.000,13.786,11405994.667,nan,1,0,4571811,curl,20,1.000,12.310,13630976.000,nan,1,0,379536381,34.867,95.100,3585210368.000,3579906048.000,31.152,31.120,nan,nan,285,0
figlet,40,1.000,5.410,10038272.000,nan,2,0,6310110,shasum,160,1.000,13.410,12387328.000,nan,2,0,5179779,curl,20,1.000,11.088,3272704.000,nan,2,0,380156841,35.333,107.100,3576465408.000,3567135232.000,31.101,31.047,nan,nan,220,0
figlet,40,1.000,5.943,9751722.667,nan,1,0,6956581,shasum,160,1.000,15.607,11411114.667,nan,1,0,5514243,curl,40,1.000,25.359,19234474.667,nan,1,0,381086806,34.533,118.850,3578097664.000,3578425856.000,31.062,31.063,nan,nan,240,0
figlet,40,1.000,5.557,9413973.333,nan,2,0,7755292,shasum,160,1.000,14.422,11449344.000,nan,2,0,6904633,curl,40,1.000,24.127,2609152.000,nan,2,0,381024462,34.733,132.683,3560998912.000,3578235904.000,30.958,31.063,nan,nan,250,0
figlet,40,1.000,5.840,9060010.667,nan,1,0,6692879,shasum,160,1.000,15.044,11322538.667,nan,1,0,5236464,curl,40,1.000,24.927,19018240.000,nan,1,0,383367095,34.600,115.533,3583604736.000,3578472448.000,31.095,31.065,nan,nan,330,0
figlet,40,1.000,5.382,9065984.000,nan,2,0,8294718,shasum,160,1.000,13.429,11436544.000,nan,2,0,6802746,curl,60,1.000,33.481,3149824.000,nan,2,0,384781493,35.133,146.517,3558467584.000,3586959872.000,30.949,31.120,nan,nan,265,0
figlet,40,1.000,5.801,9108138.667,nan,1,0,7583140,shasum,160,1.000,14.769,11424426.667,nan,1,0,6263736,curl,60,1.000,36.037,24812202.667,nan,1,0,384404268,35.200,131.867,3567104000.000,3591474176.000,31.001,31.146,nan,nan,345,0
figlet,40,1.000,5.484,10067626.667,nan,2,0,8598608,shasum,160,1.000,14.168,11730773.333,nan,2,0,7683271,curl,60,1.000,33.365,25959082.667,nan,2,0,385901814,36.133,149.733,3572731904.000,3593412096.000,31.037,31.162,nan,nan,220,0
figlet,40,1.000,5.727,9071811.048,nan,1,0,9047446,shasum,160,1.000,14.672,6328320.000,nan,2,0,7069574,curl,80,1.000,47.084,30176938.667,nan,1,0,385385732,36.400,148.550,3575566336.000,3595950592.000,31.004,31.127,nan,nan,330,0
figlet,40,1.000,5.093,8920234.667,nan,2,0,9548936,shasum,160,1.000,11.778,11269563.733,nan,2,0,7566643,curl,80,1.000,39.486,28758528.000,nan,2,0,392143480,31.667,153.800,3565066240.000,3592664576.000,30.947,31.113,nan,nan,355,0
figlet,40,1.000,5.555,9018368.000,nan,1,0,8058469,shasum,160,1.000,13.859,11483818.667,nan,1,0,6535134,curl,80,1.000,45.196,30541312.000,nan,1,0,386622745,33.733,138.033,3582787584.000,3598873088.000,31.031,31.127,nan,nan,375,0
figlet,40,1.000,5.025,8701781.333,nan,2,0,10917941,shasum,160,1.000,12.616,11392204.800,nan,2,0,8940004,curl,100,1.000,50.856,36878506.667,nan,2,0,398932905,31.067,166.117,3586621440.000,3617340928.000,31.058,31.244,nan,nan,385,0
