function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,180,1.000,16.119,2700288.000,nan,2,0,10081402,shasum,80,1.000,5.609,3231744.000,nan,2,0,8270433,nmap,60,0.361,102.493,197545301.333,nan,1,1,23890613540,33.333,193.610,2659688448.000,2963901001.143,23.541,25.401,nan,nan,10,1
figlet,180,1.000,19.142,3133440.000,nan,2,0,11555543,shasum,80,1.000,6.724,3203072.000,nan,2,0,9402857,nmap,60,0.756,158.071,3332096.000,nan,3,1,21303771285,35.000,258.067,2941761536.000,3303392938.667,25.302,27.486,nan,nan,40,1
figlet,180,1.000,15.731,3137467.733,nan,2,0,11939907,shasum,80,1.000,5.648,3242666.667,nan,2,0,8939729,nmap,60,0.579,139.487,264856981.420,nan,2,1,22736856277,31.733,262.905,3038267392.000,3296057051.429,25.906,27.460,nan,nan,45,1
figlet,180,1.000,20.802,11105792.000,nan,1,0,4690148,shasum,100,1.000,8.420,9788245.333,nan,1,0,4339246,nmap,0,1.000,0.044,3778730.667,nan,1,0,0,30.667,93.483,3042179072.000,2983507456.000,25.925,25.572,nan,nan,45,0
figlet,180,1.000,20.151,3420416.000,nan,1,0,4798773,shasum,100,1.000,8.302,3506346.667,nan,1,0,4474638,nmap,0,1.000,0.042,4024149.333,nan,1,0,0,34.533,94.900,2916233216.000,2904501248.000,25.174,25.103,nan,nan,30,0
figlet,180,1.000,20.128,3438250.667,nan,1,0,4893995,shasum,100,1.000,8.089,3463509.333,nan,1,0,4533542,nmap,0,1.000,0.046,4271274.667,nan,1,0,0,34.067,94.050,2890698752.000,2892924928.000,25.027,25.039,nan,nan,30,0
figlet,180,1.000,19.910,3647044.267,nan,1,0,7879944,shasum,100,1.000,8.291,9878357.333,nan,1,0,6791119,nmap,20,1.000,80.102,14880768.000,nan,1,0,146941706,34.333,185.533,2929190912.000,2929707008.000,25.258,25.265,nan,nan,25,0
figlet,180,1.000,23.735,3253077.333,nan,1,0,7988354,shasum,100,1.000,8.641,9904742.400,nan,1,0,7129450,nmap,20,1.000,102.870,3515648.000,nan,1,0,142839002,63.133,196.367,2933841920.000,2938564096.000,25.295,25.328,nan,nan,15,0
figlet,180,1.000,17.494,11355682.133,nan,1,0,8062399,shasum,100,1.000,7.887,9868775.619,nan,1,0,6872907,nmap,20,1.000,73.371,3515801.600,nan,1,0,155500750,39.400,181.150,2966089728.000,2964921856.000,25.495,25.488,nan,nan,30,0
figlet,180,1.000,20.441,3602517.333,nan,2,0,12595564,shasum,100,1.000,8.589,3466376.533,nan,2,0,9566699,nmap,40,0.997,150.809,3540480.000,nan,2,0,12965050912,38.733,242.480,2987784192.000,3414648832.000,25.632,28.192,nan,nan,30,0
