function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,60,1.000,7.605,6496768.000,nan,1,0,6253183,shasum,40,1.000,3.989,6349994.667,nan,1,0,5912775,curl,40,1.000,22.138,15567018.667,nan,1,0,375732125,33.800,104.550,3159930880.000,3189969920.000,32.963,33.144,nan,nan,10,0
figlet,60,1.000,7.683,3331925.333,nan,1,0,6978368,shasum,40,1.000,3.817,3361587.200,nan,1,0,6002825,curl,40,1.000,22.361,21486592.000,nan,1,0,376983462,38.133,108.633,3323277312.000,3311754752.000,33.924,33.851,nan,nan,30,0
figlet,60,1.000,6.965,9954084.571,nan,1,0,6589604,shasum,40,1.000,3.396,3606596.267,nan,2,0,5763603,curl,40,1.000,19.546,19475763.200,nan,2,0,380609840,36.733,105.100,3357085696.000,3361438208.000,34.131,34.152,nan,nan,45,0
figlet,60,1.000,8.478,3483136.000,nan,1,0,7166388,shasum,40,1.000,4.156,9824256.000,nan,1,0,6398741,curl,60,1.000,33.642,3343257.600,nan,1,0,379225151,38.200,116.600,3403763712.000,3407602176.000,34.409,34.427,nan,nan,45,0
figlet,60,1.000,7.645,3493922.133,nan,2,0,6898434,shasum,40,1.000,3.731,3447239.111,nan,1,0,6073247,curl,60,1.000,33.706,3391829.333,nan,1,0,381617468,36.733,126.000,3421296640.000,3419387904.000,34.513,34.498,nan,nan,55,0
figlet,60,1.000,8.164,3055616.000,nan,2,0,7270232,shasum,40,1.000,4.166,9774353.067,nan,2,0,6173749,curl,60,1.000,32.980,26024053.029,nan,2,0,376984494,33.933,119.517,3425105920.000,3439314944.000,34.523,34.608,nan,nan,90,0
figlet,60,1.000,8.285,9945088.000,nan,1,0,7851876,shasum,40,1.000,4.086,9698986.667,nan,1,0,6875694,curl,80,1.000,40.930,29584213.333,nan,1,0,385233199,33.667,125.767,3444398080.000,3450884096.000,34.644,34.683,nan,nan,90,0
figlet,60,1.000,7.649,9947818.667,nan,1,0,8110514,shasum,40,1.000,3.758,9869653.333,nan,1,0,7050582,curl,80,1.000,41.828,3444736.000,nan,1,0,382733720,36.933,141.400,3403991040.000,3419717120.000,34.404,34.499,nan,nan,70,0
figlet,60,1.000,8.672,2895872.000,nan,2,0,8721044,shasum,40,1.000,4.170,3063808.000,nan,2,0,7886292,curl,80,1.000,46.894,16384000.000,nan,2,0,385339043,35.467,134.917,3459840000.000,3469684736.000,34.738,34.798,nan,nan,105,0
figlet,60,1.000,8.436,3362816.000,nan,1,0,9229568,shasum,40,1.000,4.048,3442688.000,nan,1,0,8104991,curl,100,1.000,53.443,8355840.000,nan,1,0,387917252,37.467,163.033,3489845248.000,3504751616.000,34.919,35.008,nan,nan,70,0
figlet,60,1.000,8.122,9951061.333,nan,2,0,9718731,shasum,40,1.000,4.097,3559424.000,nan,2,0,7866193,curl,100,1.000,51.151,41021342.476,nan,2,0,393569638,35.200,153.067,3518470144.000,3543649280.000,35.089,35.241,nan,nan,75,0
figlet,60,1.000,8.764,3239936.000,nan,2,0,9760595,shasum,40,1.000,4.370,9837056.000,nan,1,0,8615817,curl,100,1.000,57.338,39832576.000,nan,1,0,400195148,38.600,152.717,3575259136.000,3590061056.000,35.443,35.531,nan,nan,30,0
figlet,60,1.000,8.068,3219456.000,nan,2,0,10513859,shasum,40,1.000,4.058,3575125.333,nan,2,0,9299416,curl,120,1.000,63.725,3407872.000,nan,1,0,424609109,35.133,179.501,3524153344.000,3549393920.000,35.125,35.278,nan,nan,70,0
figlet,60,1.000,7.661,3643392.000,nan,2,0,9827083,shasum,40,1.000,3.692,3538944.000,nan,2,0,8643638,curl,120,1.000,59.103,46537045.333,nan,2,0,408833726,32.600,165.418,3555469312.000,3572784128.000,35.314,35.418,nan,nan,75,0
figlet,60,1.000,8.592,3088384.000,nan,2,0,10452595,shasum,40,1.000,3.947,3338240.000,nan,2,0,9294358,curl,120,1.000,58.533,3533312.000,nan,2,0,420814995,36.800,164.217,3598292992.000,3620693504.000,35.588,35.718,nan,nan,45,0
figlet,60,1.000,8.034,3598370.133,nan,1,0,10593787,shasum,40,1.000,3.986,4100864.000,nan,1,0,9247609,curl,140,1.000,69.648,50432341.333,nan,1,0,429041704,37.067,165.817,3573727232.000,3593327616.000,35.444,35.560,nan,nan,30,0
figlet,60,1.000,7.492,3502489.600,nan,2,0,11132338,shasum,40,1.000,3.762,3372885.333,nan,2,0,9849334,curl,140,1.000,69.673,3629806.933,nan,2,0,465347390,34.867,186.317,3592099840.000,3609241600.000,35.555,35.653,nan,nan,40,0
figlet,60,1.000,7.453,3471872.000,nan,2,0,11502496,shasum,40,1.000,3.950,10026871.467,nan,2,0,10126837,curl,140,1.000,64.289,3731894.857,nan,2,0,533530599,34.733,178.833,3621548032.000,3656111616.000,35.733,35.940,nan,nan,30,0
figlet,60,1.000,8.178,3354624.000,nan,1,0,11572073,shasum,40,1.000,4.014,3186688.000,nan,1,0,10484549,curl,160,1.000,81.269,3579904.000,nan,1,0,469334909,33.467,176.667,3629211648.000,3646390784.000,35.770,35.875,nan,nan,75,0
figlet,60,1.000,8.010,10071722.667,nan,2,0,12659773,shasum,40,1.000,3.856,9814357.333,nan,2,0,10625884,curl,160,1.000,78.633,61967701.333,nan,2,0,529605426,32.667,197.900,3581665280.000,3611682816.000,35.494,35.674,nan,nan,70,0
figlet,60,1.000,7.610,3710976.000,nan,2,0,13329578,shasum,40,1.000,3.703,3260416.000,nan,2,0,11467118,curl,160,1.000,80.736,3592192.000,nan,2,0,673911231,34.800,188.633,3631040512.000,3653774336.000,35.794,35.924,nan,nan,75,0
figlet,60,1.000,8.085,10199722.667,nan,2,0,15075288,shasum,40,1.000,3.905,9817088.000,nan,2,0,12927253,curl,180,1.000,79.463,80496640.000,nan,2,0,3079762757,32.200,201.833,3628083200.000,3701912576.000,35.725,36.169,nan,nan,130,0
figlet,60,1.000,7.920,8767146.667,nan,2,0,15345234,shasum,40,1.000,3.973,8552789.333,nan,2,0,13391951,curl,180,1.000,75.269,88675498.667,nan,2,0,4243007395,37.000,200.067,3612993536.000,3680037376.000,35.628,36.036,nan,nan,250,0
figlet,60,1.000,8.326,2633728.000,nan,2,0,15174488,shasum,40,1.000,4.088,9263786.667,nan,2,0,13185450,curl,180,1.000,69.041,87004160.000,nan,2,0,3745488300,32.933,190.220,3618658304.000,3669274624.000,35.666,35.973,nan,nan,220,0
figlet,60,1.000,8.553,2871296.000,nan,2,0,18135470,shasum,40,1.000,4.342,9351850.667,nan,2,0,15846353,curl,200,1.000,78.428,11857920.000,nan,2,0,6940567426,32.200,183.383,3617810432.000,3725863936.000,35.671,36.328,nan,nan,205,0
