function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,0,1.000,0.000,0.000,nan,1,0,0,shasum,0,1.000,0.000,0.000,nan,1,0,0,curl,0,1.000,0.000,0.000,nan,1,0,0,28.333,28.333,4000929792.000,4000929792.000,27.644,27.644,nan,nan,10,0
figlet,0,1.000,0.000,0.000,nan,1,0,0,shasum,0,1.000,0.000,0.000,nan,1,0,0,curl,0,1.000,0.000,0.000,nan,1,0,0,34.600,34.600,4010547200.000,4010547200.000,27.702,27.702,nan,nan,10,0
figlet,0,1.000,0.000,0.000,nan,1,0,0,shasum,0,1.000,0.000,0.000,nan,1,0,0,curl,0,1.000,0.000,0.000,nan,1,0,0,34.600,34.600,4010547200.000,4010547200.000,27.702,27.702,nan,nan,10,0
figlet,0,1.000,0.044,3702140.343,nan,1,0,0,shasum,0,1.000,0.041,3722293.638,nan,1,0,0,curl,20,1.000,9.473,10330316.800,nan,1,0,369946745,30.200,46.450,4024035328.000,4027150848.000,27.783,27.802,nan,nan,20,0
figlet,0,1.000,0.044,3920384.000,nan,1,0,0,shasum,0,1.000,0.044,3934720.000,nan,1,0,0,curl,20,1.000,10.715,12388352.000,nan,2,0,369491872,32.667,50.017,4040345600.000,4043239936.000,27.886,27.904,nan,nan,30,0
figlet,0,1.000,0.050,4092586.667,nan,1,0,0,shasum,0,1.000,0.046,4155392.000,nan,1,0,0,curl,20,1.000,10.537,8752128.000,nan,2,0,375481487,32.000,51.683,4054728704.000,4059118080.000,27.976,28.002,nan,nan,25,0
figlet,0,1.000,0.043,4308889.600,nan,1,0,0,shasum,0,1.000,0.042,4360704.000,nan,1,0,0,curl,40,1.000,17.690,3368301.714,nan,2,0,369285646,31.600,66.733,4062982144.000,4065837568.000,28.025,28.040,nan,nan,30,0
figlet,0,1.000,0.041,4489386.667,nan,1,0,0,shasum,0,1.000,0.044,4559872.000,nan,1,0,0,curl,40,1.000,21.074,3317760.000,nan,2,0,375031007,31.933,65.433,4059129856.000,4062898688.000,28.003,28.026,nan,nan,30,0
figlet,0,1.000,0.044,4754261.333,nan,1,0,0,shasum,0,1.000,0.041,4725930.667,nan,1,0,0,curl,40,1.000,20.964,6860117.333,nan,2,0,376450378,30.267,68.683,4060393472.000,4068311552.000,28.013,28.060,nan,nan,25,0
figlet,0,1.000,0.044,4961655.467,nan,1,0,0,shasum,0,1.000,0.041,4953131.886,nan,1,0,0,curl,60,1.000,27.589,2936832.000,nan,2,0,371240303,29.600,83.100,4062672896.000,4075280896.000,28.027,28.101,nan,nan,30,0
figlet,0,1.000,0.044,5157205.333,nan,1,0,0,shasum,0,1.000,0.043,5141255.314,nan,1,0,0,curl,60,1.000,28.569,10167161.905,nan,2,0,371622573,31.400,81.067,4081727488.000,4087436288.000,28.142,28.176,nan,nan,30,0
figlet,0,1.000,0.042,5341354.667,nan,1,0,0,shasum,0,1.000,0.042,5303637.333,nan,1,0,0,curl,60,1.000,29.788,3168972.800,nan,2,0,372976138,34.467,80.867,4086169600.000,4093569536.000,28.176,28.219,nan,nan,30,0
figlet,0,1.000,0.044,5521578.667,nan,1,0,0,shasum,0,1.000,0.046,5524821.333,nan,1,0,0,curl,80,1.000,38.247,32397141.333,nan,2,0,376279409,30.600,99.183,4077500416.000,4090522112.000,28.121,28.198,nan,nan,25,0
figlet,0,1.000,0.044,5704811.276,nan,1,0,0,shasum,0,1.000,0.045,5780309.333,nan,1,0,0,curl,80,1.000,36.374,32253713.067,nan,2,0,373647810,32.400,97.400,4092459008.000,4100057600.000,28.211,28.256,nan,nan,30,0
figlet,0,1.000,0.047,5902336.000,nan,1,0,0,shasum,0,1.000,0.044,5931178.667,nan,1,0,0,curl,80,1.000,41.296,22636544.000,nan,2,0,370872509,32.933,94.483,4085923840.000,4099842048.000,28.173,28.257,nan,nan,30,0
figlet,0,1.000,0.049,6164309.333,nan,1,0,0,shasum,0,1.000,0.044,6104302.933,nan,1,0,0,curl,100,1.000,46.973,13067434.667,nan,2,0,374197485,31.267,116.217,4093014016.000,4115379200.000,28.218,28.351,nan,nan,25,0
figlet,0,1.000,0.044,6710954.667,nan,1,0,0,shasum,0,1.000,0.050,6693376.000,nan,1,0,0,curl,100,1.000,47.019,38373790.476,nan,2,0,372994031,31.867,111.533,4106088448.000,4119548416.000,28.296,28.375,nan,nan,30,0
figlet,0,1.000,0.051,6525440.000,nan,1,0,0,shasum,0,1.000,0.044,6851584.000,nan,1,0,0,curl,100,1.000,50.321,3573589.333,nan,2,0,373742317,34.800,111.400,4118155264.000,4129811968.000,28.370,28.439,nan,nan,30,0
figlet,0,1.000,0.044,5082624.000,nan,1,0,0,shasum,0,1.000,0.048,5528576.000,nan,1,0,0,curl,120,1.000,56.350,8536234.667,nan,2,0,376564646,33.733,134.833,4113901568.000,4131716096.000,28.345,28.452,nan,nan,25,0
figlet,0,1.000,0.046,5102816.305,nan,1,0,0,shasum,0,1.000,0.048,5146965.333,nan,1,0,0,curl,120,1.000,53.245,3076266.667,nan,2,0,375933677,31.600,128.200,4120600576.000,4139589632.000,28.386,28.498,nan,nan,45,0
figlet,0,1.000,0.046,5037056.000,nan,1,0,0,shasum,0,1.000,0.046,5025792.000,nan,1,0,0,curl,120,1.000,61.172,10119099.733,nan,2,0,377530729,33.667,125.417,4145639424.000,4169579008.000,28.538,28.681,nan,nan,30,0
figlet,0,1.000,0.050,5070848.000,nan,1,0,0,shasum,0,1.000,0.047,5057877.333,nan,1,0,0,curl,140,1.000,69.880,50324992.000,nan,2,0,382111516,32.133,153.600,4154212352.000,4175981056.000,28.591,28.721,nan,nan,25,0
figlet,0,1.000,0.047,5067093.333,nan,1,0,0,shasum,0,1.000,0.045,5117405.867,nan,1,0,0,curl,140,1.000,60.719,3333802.667,nan,2,0,382274292,32.467,148.133,4146190336.000,4161985024.000,28.544,28.637,nan,nan,30,0
figlet,0,1.000,0.054,5129318.400,nan,1,0,0,shasum,0,1.000,0.044,5181098.667,nan,1,0,0,curl,140,1.000,59.603,45446943.695,nan,2,0,383940348,32.267,144.917,4125931520.000,4148633088.000,28.424,28.560,nan,nan,30,0
figlet,0,1.000,0.050,5181269.333,nan,1,0,0,shasum,0,1.000,0.046,5279744.000,nan,1,0,0,curl,160,1.000,82.482,51408896.000,nan,2,0,400995957,33.467,155.350,4139755520.000,4165966848.000,28.508,28.665,nan,nan,30,0
figlet,0,1.000,0.049,5203626.667,nan,1,0,0,shasum,0,1.000,0.046,5286570.667,nan,1,0,0,curl,160,1.000,79.354,3366912.000,nan,2,0,398848819,33.867,150.289,4144533504.000,4170488320.000,28.537,28.692,nan,nan,30,0
figlet,0,1.000,0.049,5146965.333,nan,1,0,0,shasum,0,1.000,0.050,5361152.000,nan,1,0,0,curl,160,1.000,77.631,13469866.667,nan,2,0,395271736,34.133,168.017,4143388672.000,4170164224.000,28.532,28.692,nan,nan,25,0
figlet,0,1.000,0.052,5089670.095,nan,1,0,0,shasum,0,1.000,0.046,5419008.000,nan,1,0,0,curl,180,1.000,83.824,62273877.333,nan,2,0,412345763,33.533,174.067,4126834688.000,4163892736.000,28.434,28.635,nan,nan,45,0
figlet,0,1.000,0.047,5041152.000,nan,1,0,0,shasum,0,1.000,0.044,5279744.000,nan,1,0,0,curl,180,1.000,92.186,42430464.000,nan,2,0,418676793,33.000,164.833,4155252736.000,4185412608.000,28.558,28.737,nan,nan,30,0
figlet,0,1.000,0.054,5064021.333,nan,1,0,0,shasum,0,1.000,0.047,5314901.333,nan,1,0,0,curl,180,1.000,85.136,12021589.333,nan,2,0,415018116,32.133,158.000,4163833856.000,4190282240.000,28.608,28.766,nan,nan,30,0
figlet,0,1.000,0.048,5129693.867,nan,1,0,0,shasum,0,1.000,0.045,5390336.000,nan,1,0,0,curl,200,1.000,85.129,64496742.400,nan,2,0,449496299,31.867,187.833,4164306944.000,4188697088.000,28.616,28.763,nan,nan,25,0
figlet,0,1.000,0.050,5090133.333,nan,1,0,0,shasum,0,1.000,0.045,5388458.667,nan,1,0,0,curl,200,1.000,85.534,3804501.333,nan,2,0,454531012,30.800,178.767,4157552640.000,4188146688.000,28.577,28.760,nan,nan,30,0
figlet,0,1.000,0.045,5096277.333,nan,1,0,0,shasum,0,1.000,0.045,5267456.000,nan,1,0,0,curl,200,1.000,98.566,53596160.000,nan,2,0,461594290,30.933,174.200,4185647104.000,4215562240.000,28.745,28.924,nan,nan,30,0
figlet,0,1.000,0.053,5161984.000,nan,1,0,0,shasum,20,1.000,1.930,7143082.667,nan,1,0,4543083,curl,0,1.000,0.073,13688695.467,nan,1,0,0,33.400,38.900,4174202880.000,4170919936.000,28.678,28.658,nan,nan,30,0
figlet,0,1.000,0.049,5270869.333,nan,1,0,0,shasum,20,1.000,1.961,3764940.800,nan,2,0,4854963,curl,0,1.000,0.042,31911594.667,nan,1,0,0,34.200,41.367,4151652352.000,4148340224.000,28.543,28.524,nan,nan,25,0
figlet,0,1.000,0.051,5326214.095,nan,1,0,0,shasum,20,1.000,1.778,3358720.000,nan,2,0,4758966,curl,0,1.000,0.049,27641173.333,nan,1,0,0,33.867,41.867,4133838848.000,4128074240.000,28.439,28.404,nan,nan,30,0
figlet,0,1.000,0.045,5332992.000,nan,1,0,0,shasum,20,1.000,1.569,5496917.333,nan,2,0,5224665,curl,20,1.000,10.618,30637665.524,nan,2,0,377156856,30.867,57.150,4137787392.000,4138327552.000,28.465,28.467,nan,nan,30,0
figlet,0,1.000,0.050,5333674.667,nan,1,0,0,shasum,20,1.000,1.739,4329301.333,nan,2,0,4740188,curl,20,1.000,11.481,8466432.000,nan,2,0,367987692,33.200,58.250,4174270464.000,4171273216.000,28.690,28.672,nan,nan,30,0
figlet,0,1.000,0.049,5320704.000,nan,1,0,0,shasum,20,1.000,1.892,9613141.333,nan,2,0,4663418,curl,20,1.000,10.297,6196736.000,nan,2,0,372719300,34.200,62.600,4184246272.000,4189304320.000,28.751,28.781,nan,nan,25,0
figlet,0,1.000,0.050,5253120.000,nan,1,0,0,shasum,20,1.000,1.743,9861256.533,nan,2,0,4898117,curl,40,1.000,19.268,34094933.333,nan,2,0,372336648,33.400,75.933,4190283776.000,4187074560.000,28.788,28.765,nan,nan,30,0
figlet,0,1.000,0.046,5188949.333,nan,1,0,0,shasum,20,1.000,1.784,3235840.000,nan,2,0,5139213,curl,40,1.000,22.333,3408998.400,nan,2,0,375409175,33.400,76.017,4212232192.000,4210534400.000,28.928,28.915,nan,nan,30,0
figlet,0,1.000,0.049,5290496.000,nan,1,0,0,shasum,20,1.000,1.818,3477162.667,nan,2,0,4836366,curl,40,1.000,20.540,5541102.933,nan,2,0,371305979,34.267,79.300,4200722432.000,4206285312.000,28.856,28.889,nan,nan,25,0
figlet,0,1.000,0.043,5369475.657,nan,1,0,0,shasum,20,1.000,1.785,3589632.000,nan,2,0,5256408,curl,60,1.000,30.828,3362816.000,nan,2,0,376068967,32.867,91.883,4179453952.000,4177987072.000,28.729,28.717,nan,nan,30,0
figlet,0,1.000,0.047,5321045.333,nan,1,0,0,shasum,20,1.000,1.720,3495424.000,nan,2,0,5131426,curl,60,1.000,31.863,3645696.000,nan,2,0,374676607,34.000,88.152,4188616704.000,4188214784.000,28.784,28.779,nan,nan,45,0
figlet,0,1.000,0.047,5341866.667,nan,1,0,0,shasum,20,1.000,1.706,9879995.733,nan,1,0,5563664,curl,60,1.000,31.504,38898346.667,nan,1,0,371876505,34.600,102.850,4163248128.000,4164360704.000,28.635,28.637,nan,nan,40,0
figlet,0,1.000,0.046,5253802.667,nan,1,0,0,shasum,20,1.000,1.502,9573717.333,nan,2,0,5277678,curl,80,1.000,35.325,3432448.000,nan,2,0,379387299,32.200,106.850,4042999808.000,4057404416.000,27.899,27.986,nan,nan,60,0
figlet,0,1.000,0.051,5359104.000,nan,1,0,0,shasum,20,1.000,1.905,9587200.000,nan,2,0,6320992,curl,80,1.000,41.343,3022848.000,nan,2,0,379773161,33.600,104.683,4102410240.000,4117639680.000,28.266,28.357,nan,nan,30,0
figlet,0,1.000,0.050,5408426.667,nan,1,0,0,shasum,20,1.000,1.766,9599146.667,nan,2,0,5502215,curl,80,1.000,42.655,7549440.000,nan,2,0,376911644,34.667,116.017,4145137664.000,4152308736.000,28.524,28.566,nan,nan,25,0
figlet,0,1.000,0.050,5354300.952,nan,1,0,0,shasum,20,1.000,1.652,9616896.000,nan,2,0,5937414,curl,100,1.000,48.695,3421610.667,nan,2,0,379772492,34.200,125.633,4152549376.000,4123923456.000,28.571,28.396,nan,nan,30,0
figlet,0,1.000,0.048,5302613.333,nan,1,0,0,shasum,20,1.000,1.781,2883584.000,nan,2,0,5746142,curl,100,1.000,52.180,31555584.000,nan,2,0,376331754,31.800,115.617,4087566336.000,4100924416.000,28.174,28.254,nan,nan,75,0
figlet,0,1.000,0.043,5333640.533,nan,1,0,0,shasum,20,1.000,1.765,4617045.333,nan,2,0,5884602,curl,100,1.000,49.590,11578368.000,nan,2,0,381109423,34.133,128.267,4129040384.000,4140229120.000,28.433,28.499,nan,nan,25,0
figlet,0,1.000,0.048,5381802.667,nan,1,0,0,shasum,20,1.000,1.747,9564842.667,nan,2,0,6406120,curl,120,1.000,53.736,47825920.000,nan,2,0,381899434,32.600,137.317,4115572736.000,4122602496.000,28.352,28.391,nan,nan,30,0
figlet,0,1.000,0.043,5351424.000,nan,1,0,0,shasum,20,1.000,1.810,9611434.667,nan,2,0,6334424,curl,120,1.000,60.821,17436672.000,nan,2,0,380538009,30.933,130.483,4091699200.000,4114260992.000,28.202,28.337,nan,nan,75,0
figlet,0,1.000,0.047,5462016.000,nan,1,0,0,shasum,20,1.000,1.751,9746944.000,nan,1,0,6324854,curl,120,1.000,59.647,8438698.667,nan,2,0,382402975,34.533,127.267,4139126784.000,4151625728.000,28.497,28.568,nan,nan,45,0
figlet,0,1.000,0.045,5477717.333,nan,1,0,0,shasum,20,1.000,1.593,3358122.667,nan,2,0,6997525,curl,140,1.000,62.990,3289156.267,nan,2,0,392748383,33.600,154.167,4161710080.000,4187749376.000,28.639,28.794,nan,nan,25,0
figlet,0,1.000,0.045,5286980.267,nan,1,0,0,shasum,20,1.000,1.729,9702180.571,nan,2,0,6819495,curl,140,1.000,72.643,3325952.000,nan,2,0,389776010,34.333,148.117,4152041472.000,4158755328.000,28.585,28.624,nan,nan,30,0
figlet,0,1.000,0.048,5326677.333,nan,1,0,0,shasum,20,1.000,1.732,9645738.667,nan,1,0,6327007,curl,140,1.000,68.863,3553792.000,nan,2,0,382657612,33.333,137.650,4115951616.000,4148703744.000,28.368,28.563,nan,nan,30,0
figlet,0,1.000,0.046,5387605.333,nan,1,0,0,shasum,20,1.000,1.752,9806506.667,nan,1,0,7591199,curl,160,1.000,76.424,11374445.714,nan,2,0,412370486,34.733,170.250,4164708352.000,4196746240.000,28.667,28.858,nan,nan,25,0
figlet,0,1.000,0.045,5416960.000,nan,1,0,0,shasum,20,1.000,1.754,3421252.267,nan,2,0,7631610,curl,160,1.000,69.318,60431652.571,nan,2,0,408824681,34.333,164.050,4188000256.000,4203697664.000,28.808,28.899,nan,nan,30,0
figlet,0,1.000,0.048,5255509.333,nan,1,0,0,shasum,20,1.000,1.749,3491396.267,nan,2,0,7819560,curl,160,1.000,77.207,2490368.000,nan,2,0,411223909,34.533,159.017,4152524800.000,4174570496.000,28.594,28.725,nan,nan,30,0
figlet,0,1.000,0.050,5301077.333,nan,1,0,0,shasum,20,1.000,1.825,3705344.000,nan,2,0,8507608,curl,180,1.000,86.956,3006737.067,nan,2,0,474343843,34.000,163.183,4159332352.000,4184632832.000,28.635,28.786,nan,nan,30,0
