function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,80,1.000,10.000,10452992.000,nan,1,0,7827705,shasum,140,1.000,11.209,3618269.867,nan,1,0,6196311,curl,80,1.000,40.812,3520477.867,nan,1,0,385203198,35.200,156.367,3805935616.000,3812605952.000,38.408,38.446,nan,nan,25,0
figlet,80,1.000,8.814,3430604.800,nan,1,0,7067781,shasum,140,1.000,10.035,3614822.400,nan,1,0,5825092,curl,80,1.000,38.255,3223881.143,nan,1,0,382924722,35.267,147.050,3829192704.000,3840986624.000,38.547,38.617,nan,nan,30,0
figlet,80,1.000,10.723,10326771.810,nan,1,0,7663730,shasum,140,1.000,12.078,3512144.457,nan,1,0,6501477,curl,80,1.000,41.510,3312640.000,nan,1,0,389253934,35.400,149.400,3847749632.000,3856095744.000,38.663,38.711,nan,nan,30,0
figlet,80,1.000,10.684,3556522.667,nan,1,0,9021941,shasum,140,1.000,12.117,3559372.800,nan,1,0,7678452,curl,100,1.000,54.176,3317248.000,nan,1,0,398003146,36.467,159.000,3859097600.000,3876737536.000,38.734,38.838,nan,nan,30,0
figlet,80,1.000,9.977,10570922.667,nan,1,0,8775483,shasum,140,1.000,11.591,10575189.333,nan,1,0,7274615,curl,100,1.000,52.179,44861952.000,nan,1,0,391199887,32.800,148.817,3807664128.000,3824061440.000,38.414,38.512,nan,nan,75,0
figlet,80,1.000,8.701,10696513.829,nan,1,0,8054387,shasum,140,1.000,10.303,3540309.333,nan,1,0,6686886,curl,100,1.000,46.678,3680711.111,nan,1,0,393975828,32.600,162.450,3785467904.000,3785961984.000,38.298,38.297,nan,nan,40,0
figlet,80,1.000,10.210,10492635.429,nan,1,0,10420447,shasum,140,1.000,11.582,10497365.333,nan,1,0,8942255,curl,120,1.000,62.052,3315302.400,nan,1,0,417261669,36.667,176.617,3841492992.000,3862547968.000,38.636,38.761,nan,nan,30,0
figlet,80,1.000,9.925,3473408.000,nan,1,0,9632353,shasum,140,1.000,11.458,3448832.000,nan,1,0,8189948,curl,120,1.000,60.654,3739648.000,nan,1,0,404141512,32.533,160.400,3821703168.000,3827720704.000,38.509,38.545,nan,nan,75,0
figlet,80,1.000,9.369,10527061.333,nan,1,0,9268734,shasum,140,1.000,10.612,3777536.000,nan,1,0,8010323,curl,120,1.000,57.330,3566933.333,nan,1,0,402978048,34.000,180.917,3860287488.000,3870938624.000,38.758,38.816,nan,nan,40,0
figlet,80,1.000,8.584,3513197.714,nan,1,0,10793915,shasum,140,1.000,9.834,10462378.667,nan,1,0,9218329,curl,140,1.000,61.498,3457467.733,nan,1,0,431079772,36.933,187.217,3867092992.000,3887272960.000,38.800,38.919,nan,nan,30,0
figlet,80,1.000,10.070,10306901.333,nan,1,0,10208275,shasum,140,1.000,11.219,10449920.000,nan,1,0,8363728,curl,140,1.000,71.156,58295978.667,nan,1,0,428492118,31.133,175.067,3836545024.000,3858822144.000,38.606,38.738,nan,nan,75,0
figlet,80,1.000,8.857,10658645.333,nan,1,0,10230700,shasum,140,1.000,10.530,10527744.000,nan,1,0,8884970,curl,140,1.000,64.687,54367914.667,nan,1,0,432390945,31.200,188.483,3861561344.000,3886402560.000,38.757,38.905,nan,nan,85,0
figlet,80,1.000,9.596,10439850.667,nan,1,0,12526860,shasum,140,1.000,9.989,9895570.286,nan,1,0,11406477,curl,160,1.000,73.298,69195849.143,nan,1,0,1858469969,31.000,188.333,3863762944.000,3913439232.000,38.774,39.073,nan,nan,135,0
figlet,80,1.000,9.909,9306112.000,nan,1,0,14851571,shasum,140,1.000,11.320,10065408.000,nan,1,0,14073245,curl,160,1.000,68.695,73952085.333,nan,1,0,3400357735,33.400,203.750,3844446208.000,3908388864.000,38.672,39.055,nan,nan,160,0
figlet,80,1.000,9.622,9444010.667,nan,1,0,11683075,shasum,140,1.000,10.853,9979904.000,nan,1,0,10525888,curl,160,1.000,74.872,83251541.333,nan,1,0,754542716,31.600,177.283,3851081728.000,3854221824.000,38.713,38.732,nan,nan,210,0
figlet,80,1.000,10.387,3343473.778,nan,2,0,12647652,shasum,140,1.000,11.609,3817472.000,nan,2,0,12619480,curl,180,1.000,70.437,3611989.333,nan,3,0,8473353487,34.867,223.360,3864283136.000,3954679398.400,38.807,39.347,nan,nan,40,0
figlet,80,1.000,9.542,9793536.000,nan,2,0,13744795,shasum,140,1.000,11.030,9289216.000,nan,1,0,12105961,curl,180,1.000,71.275,75830101.333,nan,1,0,4516991763,30.667,176.567,3867574272.000,3912881664.000,38.757,39.029,nan,nan,210,0
figlet,80,1.000,9.972,9459200.000,nan,2,0,14342739,shasum,140,1.000,11.141,9648981.333,nan,2,0,14128130,curl,180,1.000,67.037,71351637.333,nan,2,0,6863401981,33.000,177.100,3844071424.000,3949258240.000,38.616,39.255,nan,nan,175,0
figlet,80,1.000,8.922,9876041.143,nan,2,0,10916410,shasum,140,1.000,10.395,3078030.222,nan,2,0,10167037,curl,200,0.475,47.778,74826898.286,nan,1,1,19525519847,33.067,187.933,3847675904.000,3992341357.714,38.594,39.468,nan,nan,245,1
figlet,80,1.000,8.610,3426304.000,nan,2,0,8979278,shasum,140,1.000,9.962,3484876.800,nan,2,0,8354336,curl,200,0.478,46.562,48369078.857,nan,1,1,21075361092,32.800,190.781,3776178176.000,4034126116.571,38.086,39.666,nan,nan,250,1
figlet,80,1.000,11.013,9556463.421,nan,2,0,17556098,shasum,140,1.000,12.054,3305472.000,nan,2,0,18537971,curl,200,0.998,74.538,2945024.000,nan,2,0,9779406240,33.333,229.827,3843862528.000,4004043571.200,38.356,39.350,nan,nan,240,0
figlet,80,1.000,8.481,9367366.705,nan,1,0,4913591,shasum,160,1.000,12.565,9999189.333,nan,1,0,4032669,curl,0,1.000,0.066,23373824.000,nan,1,0,0,34.600,91.133,3844425728.000,3812065280.000,38.444,38.250,nan,nan,240,0
figlet,80,1.000,10.568,10523867.429,nan,1,0,5256733,shasum,160,1.000,12.584,10974617.600,nan,1,0,4062357,curl,0,1.000,0.048,20257158.095,nan,1,0,0,36.400,90.217,3794855936.000,3809257984.000,38.164,38.249,nan,nan,30,0
figlet,80,1.000,10.254,3545497.600,nan,1,0,5473934,shasum,160,1.000,13.685,11165696.000,nan,1,0,4249646,curl,0,1.000,0.055,20287488.000,nan,1,0,0,34.867,86.733,3844026368.000,3830541824.000,38.457,38.372,nan,nan,45,0
figlet,80,1.000,9.150,9467221.333,nan,1,0,5311554,shasum,160,1.000,12.313,11008853.333,nan,1,0,4290273,curl,20,1.000,10.582,24320170.667,nan,1,0,375371606,34.133,103.067,3862054912.000,3867551744.000,38.504,38.536,nan,nan,145,0
figlet,80,1.000,9.248,9110084.267,nan,1,0,5583694,shasum,160,1.000,12.194,10414933.333,nan,1,0,4440139,curl,20,1.000,9.563,23696257.219,nan,1,0,381699246,29.333,103.133,3865913344.000,3871782912.000,38.528,38.563,nan,nan,165,0
figlet,80,1.000,10.135,10589354.667,nan,1,0,5677353,shasum,160,1.000,13.196,11120981.333,nan,1,0,4444394,curl,20,1.000,11.555,24436224.000,nan,1,0,377189943,34.267,98.933,3842676736.000,3844561920.000,38.391,38.403,nan,nan,75,0
figlet,80,1.000,9.577,9492992.000,nan,1,0,6351642,shasum,160,1.000,12.563,9869653.333,nan,1,0,5169427,curl,40,1.000,20.894,28039338.667,nan,1,0,379062734,30.400,124.617,3866920960.000,3860054528.000,38.539,38.497,nan,nan,160,0
figlet,80,1.000,9.599,9413120.000,nan,1,0,5266105,shasum,160,1.000,12.878,10329770.667,nan,1,0,4330842,curl,40,1.000,22.739,28663296.000,nan,1,0,376188862,30.000,109.117,3867000832.000,3876182528.000,38.538,38.593,nan,nan,195,0
figlet,80,1.000,9.253,9070762.667,nan,1,0,5717325,shasum,160,1.000,11.790,9971200.000,nan,1,0,4786816,curl,40,1.000,20.519,28328448.000,nan,1,0,381986288,31.133,119.983,3860312064.000,3870921216.000,38.501,38.564,nan,nan,250,0
figlet,80,1.000,10.368,9245696.000,nan,1,0,6594603,shasum,160,1.000,13.405,9982293.333,nan,1,0,5319321,curl,60,1.000,33.234,32526336.000,nan,1,0,378826731,28.933,126.100,3850522624.000,3867162624.000,38.445,38.544,nan,nan,255,0
figlet,80,1.000,9.056,9225728.000,nan,1,0,6504616,shasum,160,1.000,12.080,10434218.667,nan,1,0,5266127,curl,60,1.000,30.539,33358848.000,nan,1,0,379830547,31.200,134.417,3862931456.000,3870404096.000,38.520,38.565,nan,nan,235,0
figlet,80,1.000,10.622,9196544.000,nan,1,0,7314679,shasum,160,1.000,13.948,9696768.000,nan,1,0,5881700,curl,60,1.000,34.064,32898560.000,nan,1,0,383596417,32.400,132.833,3866089472.000,3853946368.000,38.541,38.468,nan,nan,300,0
figlet,80,1.000,11.331,9256550.400,nan,1,0,9043668,shasum,160,1.000,12.770,9337651.200,nan,1,0,7928624,curl,80,1.000,40.371,36290560.000,nan,1,0,394496746,33.600,162.500,3868002304.000,3889539072.000,38.556,38.684,nan,nan,265,0
figlet,80,1.000,10.867,9458005.333,nan,1,0,8924304,shasum,160,1.000,14.262,10804736.000,nan,1,0,7246889,curl,80,1.000,45.658,38623402.667,nan,1,0,389276705,36.333,152.300,3863181312.000,3881454080.000,38.530,38.640,nan,nan,225,0
figlet,80,1.000,9.508,9115136.000,nan,1,0,7404245,shasum,160,1.000,12.158,9665024.000,nan,1,0,6162031,curl,80,1.000,40.468,37235370.667,nan,1,0,384816573,35.133,155.267,3867516928.000,3888654336.000,38.560,38.686,nan,nan,280,0
figlet,80,1.000,10.527,9099093.333,nan,1,0,8863846,shasum,160,1.000,12.708,9588321.524,nan,1,0,7688968,curl,100,1.000,52.075,41304771.048,nan,1,0,391463203,30.800,159.317,3859896320.000,3872873472.000,38.520,38.597,nan,nan,285,0
figlet,80,1.000,8.985,9015890.895,nan,1,0,8689461,shasum,160,1.000,12.348,9646592.000,nan,1,0,7331861,curl,100,1.000,49.373,42009770.667,nan,1,0,395842408,34.133,173.117,3827382272.000,3828337664.000,38.330,38.336,nan,nan,310,0
figlet,80,1.000,9.847,9165151.086,nan,1,0,8613666,shasum,160,1.000,12.569,9692657.371,nan,1,0,7323391,curl,100,1.000,47.719,41082606.933,nan,1,0,390883561,32.933,162.550,3862558720.000,3882987008.000,38.542,38.664,nan,nan,270,0
figlet,80,1.000,10.422,9505621.333,nan,1,0,11136710,shasum,160,1.000,13.177,10408789.333,nan,1,0,10358725,curl,120,1.000,62.267,48880128.000,nan,1,0,432139484,32.067,170.983,3856388096.000,3888535040.000,38.510,38.702,nan,nan,180,0
figlet,80,1.000,10.041,9241531.733,nan,1,0,10028251,shasum,160,1.000,11.786,9764181.333,nan,1,0,9013021,curl,120,1.000,57.086,47348053.333,nan,1,0,413119362,30.067,180.300,3867148288.000,3881843200.000,38.579,38.666,nan,nan,265,0
figlet,80,1.000,10.139,9180330.667,nan,1,0,9875815,shasum,160,1.000,13.163,9530709.333,nan,1,0,8534356,curl,120,1.000,63.348,48847701.333,nan,1,0,409672341,33.133,168.867,3835885568.000,3851461632.000,38.394,38.487,nan,nan,345,0
figlet,80,1.000,9.385,9193949.867,nan,1,0,13539283,shasum,160,1.000,12.634,10295057.067,nan,1,0,12516682,curl,140,1.000,64.229,50260480.000,nan,1,0,990676104,32.533,196.083,3861561344.000,3907356672.000,38.550,38.824,nan,nan,250,0
figlet,80,1.000,10.036,9250304.000,nan,1,0,12114680,shasum,160,1.000,12.478,9804800.000,nan,1,0,10707020,curl,140,1.000,70.591,57985194.667,nan,1,0,467515983,30.067,175.233,3865049088.000,3888742400.000,38.578,38.720,nan,nan,270,0
figlet,80,1.000,9.011,9615018.667,nan,1,0,11046043,shasum,160,1.000,11.453,9653077.333,nan,1,0,9690565,curl,140,1.000,62.884,55883605.333,nan,1,0,445808223,31.067,190.950,3832592384.000,3841824768.000,38.340,38.395,nan,nan,235,0
figlet,80,1.000,10.144,9544240.762,nan,1,0,13440329,shasum,160,1.000,13.203,10815317.333,nan,1,0,12383860,curl,160,1.000,72.169,67066197.333,nan,1,0,2211694824,32.200,187.817,3863644160.000,3933811712.000,38.529,38.949,nan,nan,195,0
figlet,80,1.000,9.122,9478826.667,nan,1,0,14744910,shasum,160,1.000,11.778,10221909.333,nan,1,0,14850979,curl,160,0.999,64.373,77300565.333,nan,1,0,2948597429,31.133,196.233,3832860672.000,3914385408.000,38.361,38.847,nan,nan,235,0
figlet,80,1.000,8.847,9239552.000,nan,1,0,11684242,shasum,160,1.000,12.042,10088072.533,nan,1,0,11402870,curl,160,1.000,67.956,76607317.333,nan,1,0,1408571642,32.600,195.783,3856912384.000,3902173696.000,38.508,38.775,nan,nan,250,0
figlet,80,1.000,9.976,9273856.000,nan,2,0,14693770,shasum,160,1.000,12.579,9873920.000,nan,2,0,14549084,curl,180,1.000,69.294,86917973.333,nan,2,0,6874424513,30.400,178.433,3837607936.000,3937023488.000,38.386,38.986,nan,nan,300,0
figlet,80,1.000,10.025,9252059.429,nan,2,0,14579548,shasum,160,1.000,11.333,9564852.419,nan,2,0,15762016,curl,180,0.999,66.971,89033347.657,nan,2,0,5441897490,31.533,190.517,3852546048.000,3943472640.000,38.500,39.046,nan,nan,290,0
figlet,80,1.000,9.411,10184313.905,nan,2,0,11094444,shasum,160,1.000,12.644,10538666.667,nan,2,0,10939602,curl,180,0.645,37.686,66550670.222,nan,1,1,17215781417,31.133,168.800,3830779904.000,3935623509.333,38.351,38.984,nan,nan,185,1
figlet,80,1.000,11.203,3330048.000,nan,2,0,15908202,shasum,160,1.000,11.855,3293184.000,nan,2,0,17078447,curl,200,0.999,70.190,79187968.000,nan,2,0,11540624739,30.333,227.920,3863912448.000,4011006361.600,38.542,39.443,nan,nan,210,0
figlet,80,1.000,10.751,3481600.000,nan,2,0,14729223,shasum,160,1.000,13.393,10317141.333,nan,2,0,15778003,curl,200,0.999,72.022,94590976.000,nan,3,0,11826842004,33.400,218.640,3841918976.000,3998280089.600,38.433,39.373,nan,nan,255,0
figlet,80,1.000,10.144,9713664.000,nan,2,0,14098408,shasum,160,1.000,13.249,10272085.333,nan,2,0,14177497,curl,200,1.000,72.966,3299328.000,nan,3,0,8816251086,30.467,223.587,3802050560.000,3945797632.000,38.180,39.059,nan,nan,250,0
figlet,80,1.000,9.577,9374208.000,nan,1,0,5004726,shasum,180,1.000,13.964,10353152.000,nan,1,0,3921424,curl,0,1.000,0.093,45136384.000,nan,1,0,0,30.400,80.067,3837427712.000,3802739712.000,38.407,38.200,nan,nan,240,0
figlet,80,1.000,9.593,10670421.333,nan,1,0,4849694,shasum,180,1.000,14.061,3141202.895,nan,1,0,3816185,curl,0,1.000,0.046,33176576.000,nan,1,0,0,36.533,92.233,3825068032.000,3832556544.000,38.345,38.389,nan,nan,25,0
figlet,80,1.000,8.758,3690496.000,nan,1,0,4881038,shasum,180,1.000,13.283,3393536.000,nan,1,0,3829615,curl,0,1.000,0.045,33274090.057,nan,1,0,0,36.200,89.167,3864358912.000,3857260544.000,38.577,38.532,nan,nan,60,0
figlet,80,1.000,10.086,10738005.333,nan,1,0,5327056,shasum,180,1.000,14.419,10994005.333,nan,1,0,4233927,curl,20,1.000,11.565,37029376.000,nan,1,0,378663499,30.333,98.250,3865427968.000,3866379264.000,38.581,38.586,nan,nan,120,0
figlet,80,1.000,8.992,10766848.000,nan,1,0,5285371,shasum,180,1.000,13.465,11193856.000,nan,1,0,4267618,curl,20,1.000,10.826,36454229.333,nan,1,0,374894283,31.667,106.900,3850156032.000,3857670656.000,38.492,38.536,nan,nan,70,0
figlet,80,1.000,8.318,9439890.286,nan,1,0,5159510,shasum,180,1.000,14.555,9782662.095,nan,1,0,4155620,curl,20,1.000,9.139,34351889.067,nan,1,0,375576385,29.867,100.550,3862620160.000,3824375808.000,38.568,38.340,nan,nan,255,0
figlet,80,1.000,9.683,3530240.000,nan,1,0,5890047,shasum,180,1.000,13.313,11133781.333,nan,1,0,4691423,curl,40,1.000,20.846,3689472.000,nan,1,0,374576432,34.267,113.517,3848763392.000,3861132800.000,38.503,38.575,nan,nan,30,0
figlet,80,1.000,8.969,10725034.667,nan,1,0,5815991,shasum,180,1.000,13.073,11218602.667,nan,1,0,4566396,curl,40,1.000,20.008,41073834.667,nan,1,0,377606540,29.800,120.083,3867910144.000,3870190592.000,38.555,38.569,nan,nan,70,0
figlet,80,1.000,9.132,10665740.190,nan,1,0,6128465,shasum,180,1.000,11.749,11197956.876,nan,1,0,4746410,curl,40,1.000,19.878,39968768.000,nan,1,0,378783985,29.667,118.850,3867539456.000,3871444480.000,38.554,38.577,nan,nan,90,0
figlet,80,1.000,10.223,10633898.667,nan,1,0,6562952,shasum,180,1.000,14.595,11360938.667,nan,1,0,5335630,curl,60,1.000,32.372,45681664.000,nan,1,0,379442660,30.333,127.700,3864739840.000,3878190080.000,38.538,38.618,nan,nan,75,0
figlet,80,1.000,9.134,10064042.667,nan,1,0,6607239,shasum,180,1.000,13.139,9827157.333,nan,1,0,5430163,curl,60,1.000,30.072,45139114.667,nan,1,0,381501197,27.667,138.117,3833755648.000,3821805568.000,38.356,38.284,nan,nan,235,0
figlet,80,1.000,8.252,10605909.333,nan,1,0,6221893,shasum,180,1.000,13.843,11121347.048,nan,1,0,5021745,curl,60,1.000,28.903,45144966.095,nan,1,0,377173039,27.533,127.533,3865942016.000,3872704000.000,38.549,38.589,nan,nan,90,0
figlet,80,1.000,9.758,10469888.000,nan,1,0,7011923,shasum,180,1.000,13.780,11067904.000,nan,1,0,5703950,curl,80,1.000,41.314,51083093.333,nan,1,0,382397819,30.533,136.900,3866687488.000,3877624320.000,38.556,38.621,nan,nan,120,0
figlet,80,1.000,9.269,9311061.333,nan,1,0,7931591,shasum,180,1.000,13.673,10056362.667,nan,1,0,6602031,curl,80,1.000,39.967,49465685.333,nan,1,0,386142623,28.600,156.317,3818225664.000,3811972608.000,38.268,38.231,nan,nan,160,0
figlet,80,1.000,10.415,9490602.667,nan,1,0,8115242,shasum,180,1.000,14.417,10443264.000,nan,1,0,6505319,curl,80,1.000,42.463,49462442.667,nan,1,0,389239815,30.667,143.167,3834656768.000,3826115072.000,38.368,38.317,nan,nan,165,0
figlet,80,1.000,9.756,10619221.333,nan,1,0,9334490,shasum,180,1.000,14.005,11139242.667,nan,1,0,8281217,curl,100,1.000,50.154,55205546.667,nan,1,0,399321352,32.667,177.033,3858456576.000,3878443520.000,38.513,38.632,nan,nan,70,0
figlet,80,1.000,8.977,10638097.067,nan,1,0,8472244,shasum,180,1.000,12.895,11113910.857,nan,1,0,6970238,curl,100,1.000,45.740,54243328.000,nan,1,0,391597582,29.733,162.283,3866830848.000,3881524224.000,38.565,38.652,nan,nan,105,0
figlet,80,1.000,9.869,10056192.000,nan,1,0,8376658,shasum,180,1.000,14.371,10648064.000,nan,1,0,6863161,curl,100,1.000,51.776,54570837.333,nan,1,0,392257198,30.133,153.933,3858831360.000,3859375104.000,38.519,38.523,nan,nan,180,0
figlet,80,1.000,9.220,9663283.200,nan,1,0,9380050,shasum,180,1.000,12.669,10345472.000,nan,1,0,8052948,curl,120,1.000,55.180,58341205.333,nan,1,0,398943780,28.867,175.833,3834904576.000,3835658240.000,38.377,38.382,nan,nan,205,0
figlet,80,1.000,10.549,10807466.667,nan,1,0,11286486,shasum,180,1.000,13.388,11282090.667,nan,1,0,10094808,curl,120,1.000,54.018,56885862.400,nan,1,0,424018026,32.800,179.500,3866628096.000,3891197440.000,38.568,38.715,nan,nan,75,0
figlet,80,1.000,9.914,10077184.000,nan,1,0,10236111,shasum,180,1.000,13.696,10850816.000,nan,1,0,9348146,curl,120,1.000,61.309,59248469.333,nan,1,0,414980570,30.867,165.383,3867428864.000,3894880768.000,38.575,38.739,nan,nan,225,0
figlet,80,1.000,9.113,9819477.333,nan,1,0,12276979,shasum,180,1.000,12.725,10187776.000,nan,1,0,12789393,curl,140,1.000,63.248,67408315.733,nan,1,0,521585753,32.200,196.033,3843328000.000,3865071616.000,38.431,38.561,nan,nan,235,0
figlet,80,1.000,10.275,9815722.667,nan,1,0,11480415,shasum,180,1.000,13.060,10491392.000,nan,1,0,10257185,curl,140,1.000,71.318,63070403.048,nan,1,0,451336196,28.467,181.252,3865509888.000,3869850112.000,38.566,38.593,nan,nan,150,0
figlet,80,1.000,9.861,9884330.667,nan,1,0,12965931,shasum,180,1.000,13.552,10583040.000,nan,1,0,12058082,curl,140,1.000,68.141,67156821.333,nan,1,0,561668753,31.667,176.873,3845271552.000,3872043520.000,38.448,38.609,nan,nan,195,0
figlet,80,1.000,9.023,9900032.000,nan,1,0,14807629,shasum,180,1.000,12.967,10500778.667,nan,1,0,17031209,curl,160,1.000,64.434,82265156.267,nan,1,0,3240358877,32.200,196.483,3845816320.000,3933256704.000,38.455,38.978,nan,nan,175,0
