function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,140,1.000,13.485,6651221.333,nan,1,0,9453724,shasum,160,1.000,10.624,6436693.333,nan,1,0,8307220,nmap,30,1.000,118.198,84915712.000,nan,1,0,1791352086,30.000,242.200,2628769792.000,2738636800.000,22.472,23.136,nan,nan,10,0
figlet,140,1.000,13.609,9833642.667,nan,2,0,10685508,shasum,160,1.000,11.186,3464055.467,nan,2,0,9453209,nmap,30,1.000,113.952,205490005.333,nan,2,0,4759223018,33.133,202.200,2802225152.000,2981466624.000,23.567,24.638,nan,nan,40,0
figlet,140,1.000,14.362,10192554.667,nan,2,0,13129152,shasum,160,1.000,11.397,3494741.333,nan,2,0,12209279,nmap,30,1.000,119.669,279517184.000,nan,2,0,5685768369,34.067,207.033,2883811328.000,3109918720.000,24.084,25.432,nan,nan,25,0
figlet,140,1.000,15.815,10632806.400,nan,2,0,10886803,shasum,160,1.000,12.196,3328580.267,nan,2,0,9323872,nmap,40,0.999,140.312,416854425.600,nan,3,0,11974461011,34.533,246.280,2951319552.000,3332519936.000,24.487,26.771,nan,nan,25,0
figlet,140,1.000,16.032,3244032.000,nan,2,0,9690855,shasum,160,1.000,12.493,3426304.000,nan,2,0,8710601,nmap,40,0.939,103.953,35894272.000,nan,3,0,14890252750,38.467,209.053,2982049792.000,3129540608.000,24.683,25.563,nan,nan,30,0
figlet,140,1.000,15.670,10915157.333,nan,2,0,11751430,shasum,160,1.000,11.854,5199189.333,nan,2,0,11204275,nmap,40,0.999,145.648,165958314.667,nan,2,0,10677612010,36.667,230.480,3006220288.000,3385677414.400,24.834,27.104,nan,nan,60,0
figlet,140,1.000,15.840,11256900.267,nan,2,0,11448882,shasum,160,1.000,12.242,5611246.933,nan,2,0,10264597,nmap,50,0.965,137.352,35880960.000,nan,3,0,16977546180,39.400,249.027,2989811712.000,3331940352.000,24.729,26.788,nan,nan,45,0
figlet,140,1.000,15.110,10852898.133,nan,2,0,10894469,shasum,160,1.000,12.077,3311616.000,nan,2,0,9426480,nmap,50,0.956,142.161,350849024.000,nan,3,0,16772123234,25.933,247.040,2982459392.000,3413926707.200,24.715,27.300,nan,nan,130,0
figlet,140,1.000,15.579,11249800.533,nan,2,0,11655287,shasum,160,1.000,11.598,2908160.000,nan,2,0,10118317,nmap,50,0.997,138.147,376264704.000,nan,3,0,15759818469,30.067,244.627,3009644544.000,3435320934.400,24.867,27.421,nan,nan,85,0
figlet,140,1.000,13.876,11065685.333,nan,2,0,10668811,shasum,160,1.000,11.064,2701824.000,nan,2,0,9208493,nmap,60,0.889,171.187,3547136.000,nan,3,1,19929478034,27.667,272.578,3016282112.000,3514310997.333,24.921,27.914,nan,nan,160,1
figlet,140,1.000,14.158,10958392.889,nan,2,0,11172279,shasum,160,1.000,11.019,2980352.000,nan,2,0,10191461,nmap,60,0.866,163.371,435533312.000,nan,3,1,20793679433,26.800,266.678,2975070208.000,3472581290.667,24.671,27.662,nan,nan,140,1
figlet,140,1.000,14.641,11204949.333,nan,2,0,9624556,shasum,160,1.000,11.360,3266560.000,nan,2,0,8220844,nmap,60,0.646,130.289,3211264.000,nan,3,1,20669250576,27.000,238.622,2994950144.000,3235153237.333,24.801,26.252,nan,nan,125,1
figlet,140,1.000,14.944,10100248.381,nan,2,0,4849122,shasum,170,1.000,12.260,10894028.800,nan,2,0,4055696,nmap,0,1.000,0.042,4434056.533,nan,1,0,0,26.533,91.783,2996449280.000,2946178560.000,24.816,24.516,nan,nan,225,0
figlet,140,1.000,15.646,6068224.000,nan,2,0,4748624,shasum,170,1.000,12.599,5834581.333,nan,2,0,4042517,nmap,0,1.000,0.046,4645205.333,nan,1,0,0,30.867,93.017,2935875584.000,2941855232.000,24.470,24.506,nan,nan,30,0
figlet,140,1.000,15.012,9247914.667,nan,2,0,4591908,shasum,170,1.000,12.098,9421824.000,nan,2,0,3787365,nmap,0,1.000,0.044,4813482.667,nan,1,0,0,31.200,98.668,2974117888.000,2980548608.000,24.702,24.734,nan,nan,25,0
figlet,140,1.000,14.615,11436885.333,nan,2,0,5726953,shasum,170,1.000,11.220,3880511.390,nan,2,0,4925033,nmap,10,1.000,38.325,9734656.000,nan,2,0,124406756,31.800,135.733,2993092608.000,2990164992.000,24.767,24.750,nan,nan,30,0
figlet,140,1.000,15.090,11438387.200,nan,2,0,5682007,shasum,170,1.000,11.238,3547136.000,nan,2,0,5105152,nmap,10,1.000,38.092,14710272.000,nan,2,0,123190857,32.800,130.767,2999359488.000,3014114304.000,24.809,24.898,nan,nan,60,0
figlet,140,1.000,15.859,11440298.667,nan,2,0,5652316,shasum,170,1.000,13.125,3694592.000,nan,2,0,4933298,nmap,10,1.000,41.561,3330048.000,nan,2,0,119208657,30.533,125.033,3013558272.000,3019471360.000,24.897,24.933,nan,nan,75,0
figlet,140,1.000,15.106,11543040.000,nan,2,0,7754918,shasum,170,1.000,12.348,11826346.667,nan,1,0,6743370,nmap,20,1.000,83.187,17581056.000,nan,1,0,156247623,30.333,177.783,3007498240.000,3017385472.000,24.863,24.924,nan,nan,85,0
figlet,140,1.000,13.390,11341994.667,nan,2,0,7166451,shasum,170,1.000,10.726,10885085.867,nan,2,0,6523445,nmap,20,1.000,73.334,16342245.181,nan,2,0,145014889,26.733,160.883,2999083008.000,3003796480.000,24.815,24.844,nan,nan,240,0
figlet,140,1.000,14.699,11380857.905,nan,2,0,8000418,shasum,170,1.000,10.937,2936832.000,nan,2,0,6829203,nmap,20,1.000,83.023,19926030.629,nan,2,0,170258553,26.933,155.450,2999021568.000,3011516416.000,24.820,24.895,nan,nan,60,0
figlet,140,1.000,14.046,10667861.333,nan,2,0,9975409,shasum,170,1.000,11.309,10830165.333,nan,2,0,8973226,nmap,30,1.000,120.735,129638229.333,nan,2,0,2642879205,27.200,206.583,3006935040.000,3144005632.000,24.869,25.689,nan,nan,190,0
figlet,140,1.000,15.239,10185557.333,nan,2,0,10395842,shasum,170,1.000,12.318,10479616.000,nan,2,0,9810472,nmap,30,1.000,121.164,168704853.333,nan,2,0,3702550871,30.000,184.167,3001387008.000,3127080448.000,24.840,25.592,nan,nan,300,0
