function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,120,1.000,14.916,9837421.714,nan,2,0,54448275,shasum,190,1.000,15.384,3604992.000,nan,2,0,59473000,nmap,50,0.395,110.059,372839619.048,nan,2,1,26302700876,38.133,247.981,2615701504.000,3052302336.000,22.396,25.055,nan,nan,10,1
figlet,120,1.000,12.904,12903779.265,nan,2,0,20880058,shasum,190,1.000,14.037,13319528.838,nan,2,0,20199475,nmap,50,0.569,125.143,322729756.444,nan,2,1,23948352194,32.133,272.410,2859802624.000,3286063689.143,23.929,26.501,nan,nan,50,1
figlet,120,1.000,15.274,13409718.857,nan,2,0,57288653,shasum,190,1.000,16.155,14900370.286,nan,2,0,130356579,nmap,50,0.401,115.224,435178496.000,nan,1,1,27100728645,42.533,256.076,2946107392.000,3289266761.143,24.463,26.529,nan,nan,45,1
figlet,120,1.000,13.986,13262677.333,nan,1,0,5305103,shasum,200,1.000,15.425,15142058.667,nan,1,0,4250529,nmap,0,1.000,0.078,3496277.333,nan,1,0,0,32.733,109.900,2986041344.000,2940997632.000,24.713,24.441,nan,nan,40,0
figlet,120,1.000,13.337,13176320.000,nan,1,0,5834953,shasum,200,1.000,14.869,3345521.778,nan,1,0,4855685,nmap,0,1.000,0.056,3779754.667,nan,1,0,0,36.000,114.633,2901835776.000,2889419776.000,24.209,24.132,nan,nan,45,0
figlet,120,1.000,13.808,3713706.667,nan,1,0,6193761,shasum,200,1.000,16.647,15045836.800,nan,1,0,5232940,nmap,0,1.000,0.053,4077533.867,nan,1,0,0,37.133,114.333,2927388672.000,2911004672.000,24.364,24.262,nan,nan,45,0
figlet,120,1.000,16.712,13170517.333,nan,1,0,12760032,shasum,200,1.000,16.106,15029418.667,nan,1,0,12557194,nmap,10,1.000,46.671,11477504.000,nan,1,0,228587472,35.733,156.550,2902194176.000,2888836608.000,24.216,24.136,nan,nan,45,0
figlet,120,1.000,16.505,13327018.667,nan,1,0,12528348,shasum,200,1.000,17.810,3477504.000,nan,1,0,14463126,nmap,10,1.000,49.862,3623412.622,nan,1,0,256637220,39.067,160.683,2932695040.000,2929811968.000,24.417,24.393,nan,nan,45,0
figlet,120,1.000,14.278,13256192.000,nan,1,0,8396326,shasum,200,1.000,15.322,3426304.000,nan,1,0,7656259,nmap,10,1.000,41.897,3667012.267,nan,1,0,190793172,35.667,163.433,2977961984.000,2960450048.000,24.688,24.579,nan,nan,40,0
figlet,120,1.000,13.665,3506176.000,nan,1,0,10768590,shasum,200,1.000,14.983,15020680.533,nan,1,0,10153747,nmap,20,1.000,85.759,3531207.111,nan,1,0,279511274,39.400,200.483,2965043200.000,2964438016.000,24.614,24.606,nan,nan,45,0
figlet,120,1.000,15.093,13269265.067,nan,1,0,30095783,shasum,200,1.000,17.743,15276202.667,nan,1,0,76780636,nmap,20,1.000,95.201,3506176.000,nan,1,0,1084582306,40.200,194.033,2969075712.000,2969861632.000,24.644,24.644,nan,nan,45,0
figlet,120,1.000,13.498,13727573.333,nan,1,0,11666226,shasum,200,1.000,17.686,16731648.000,nan,1,0,11830935,nmap,20,1.000,81.956,53496661.333,nan,1,0,904757364,39.533,202.050,3007356928.000,3044779520.000,24.858,25.083,nan,nan,70,0
figlet,120,1.000,17.273,13261974.187,nan,2,0,20828284,shasum,200,1.000,19.117,3006464.000,nan,2,0,27270798,nmap,30,0.999,100.407,3555328.000,nan,2,0,15530912139,40.667,238.453,3001632768.000,3367684505.600,24.834,27.029,nan,nan,60,0
figlet,120,1.000,17.168,13339197.440,nan,2,0,37733936,shasum,200,1.000,18.850,14982805.211,nan,2,0,81698779,nmap,30,0.993,111.451,316618822.217,nan,2,0,15959045465,31.467,239.273,3004790784.000,3305859072.000,24.866,26.673,nan,nan,180,0
figlet,120,1.000,16.241,13368251.733,nan,2,0,14463083,shasum,200,1.000,16.729,15390798.019,nan,2,0,16811405,nmap,30,1.000,120.153,3297280.000,nan,2,0,12149740953,37.200,241.587,2999592960.000,3312982835.200,24.836,26.713,nan,nan,130,0
figlet,120,1.000,15.184,13260900.775,nan,2,0,20844884,shasum,200,1.000,16.747,15520839.517,nan,2,0,54506977,nmap,40,0.974,134.553,400008370.794,nan,3,0,19380989430,32.667,267.256,2988632064.000,3391513258.667,24.766,27.194,nan,nan,135,0
