function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,30,1.000,4.038,6243157.333,nan,1,0,10561462,shasum,170,1.000,13.505,6727168.000,nan,1,0,11019544,nmap,30,1.000,127.809,94785877.333,nan,1,0,1957029484,34.067,220.367,2557554688.000,2638303232.000,25.217,25.709,nan,nan,10,0
figlet,30,1.000,3.586,9570645.333,nan,2,0,10789846,shasum,170,1.000,12.800,10779784.533,nan,2,0,10053196,nmap,30,1.000,120.729,3736917.333,nan,2,0,411031704,35.000,202.400,2728960000.000,2747048448.000,26.284,26.392,nan,nan,75,0
figlet,30,1.000,4.081,9692355.048,nan,2,0,11980308,shasum,170,1.000,14.659,3533175.467,nan,2,0,11232576,nmap,30,1.000,125.216,3254545.067,nan,1,0,3886605569,39.000,196.462,2789435392.000,2930287616.000,26.664,27.511,nan,nan,30,0
figlet,30,1.000,4.059,2966186.667,nan,2,0,11863764,shasum,170,1.000,15.340,10915352.381,nan,2,0,11602034,nmap,40,0.999,142.682,197994496.000,nan,2,0,10799296563,34.400,238.173,2847141888.000,3216982835.200,27.014,29.231,nan,nan,85,0
figlet,30,1.000,4.107,9762269.867,nan,2,0,11077014,shasum,170,1.000,13.809,2985984.000,nan,2,0,10467862,nmap,40,0.999,149.016,393040535.162,nan,2,0,10570971750,33.267,241.013,2899009536.000,3213452083.200,27.339,29.224,nan,nan,75,0
figlet,30,1.000,3.682,9733734.400,nan,2,0,11341165,shasum,170,1.000,13.931,3092480.000,nan,2,0,10309875,nmap,40,1.000,118.048,253571242.667,nan,2,0,8901712187,34.133,194.983,2934616064.000,3114072576.000,27.549,28.629,nan,nan,80,0
figlet,30,1.000,3.872,3340970.667,nan,3,0,11697335,shasum,170,1.000,13.797,11106645.333,nan,3,0,11939264,nmap,50,0.923,163.804,226513578.667,nan,2,0,18471301014,35.600,250.322,2939930624.000,3371160234.667,27.596,30.188,nan,nan,80,0
figlet,30,1.000,3.933,3245397.333,nan,2,0,13837043,shasum,170,1.000,14.236,6194517.333,nan,3,0,12825958,nmap,50,0.819,142.416,190003200.000,nan,3,1,18503955247,32.333,229.811,2905929728.000,3372403029.333,27.414,30.210,nan,nan,140,1
figlet,30,1.000,3.482,9482357.029,nan,2,0,11183383,shasum,170,1.000,11.757,12597925.094,nan,2,0,9921888,nmap,50,0.594,128.289,284843878.748,nan,1,1,20530807210,35.200,236.429,2936883200.000,3175885677.714,27.594,29.038,nan,nan,120,1
figlet,30,1.000,4.001,8850773.333,nan,1,0,5848582,shasum,180,1.000,15.494,13182122.667,nan,2,0,4259844,nmap,0,1.000,0.052,3970730.667,nan,1,0,0,31.467,80.650,2930700288.000,2897028608.000,27.565,27.364,nan,nan,120,0
figlet,30,1.000,4.011,10138112.000,nan,1,0,5834441,shasum,180,1.000,16.134,3713365.333,nan,1,0,4489586,nmap,0,1.000,0.047,4148394.667,nan,1,0,0,37.867,95.483,2870609920.000,2871451648.000,27.223,27.227,nan,nan,25,0
figlet,30,1.000,3.958,10099882.667,nan,2,0,6549911,shasum,180,1.000,15.147,3421525.333,nan,1,0,4748866,nmap,0,1.000,0.052,4324693.333,nan,1,0,0,38.533,94.350,2887913472.000,2883612672.000,27.327,27.300,nan,nan,30,0
figlet,30,1.000,3.748,3409398.248,nan,2,0,7028720,shasum,180,1.000,14.126,3484842.667,nan,2,0,5239100,nmap,10,1.000,39.549,9664984.990,nan,1,0,119131340,36.333,128.317,2896875520.000,2905439744.000,27.382,27.436,nan,nan,30,0
figlet,30,1.000,4.258,3035136.000,nan,2,0,6956683,shasum,180,1.000,16.362,13243562.667,nan,2,0,5334851,nmap,10,1.000,45.775,15162368.000,nan,1,0,120605889,31.533,120.000,2882285568.000,2883289600.000,27.298,27.304,nan,nan,90,0
figlet,30,1.000,3.990,10178048.000,nan,1,0,6816333,shasum,180,1.000,15.446,13125802.667,nan,1,0,5312846,nmap,10,1.000,42.772,15862101.333,nan,1,0,127822948,33.333,133.250,2925705216.000,2925039616.000,27.562,27.558,nan,nan,85,0
figlet,30,1.000,3.733,10171562.667,nan,2,0,8813438,shasum,180,1.000,14.692,3829760.000,nan,2,0,8073984,nmap,20,1.000,83.056,17411584.000,nan,2,0,154348717,36.200,171.200,2937886720.000,2938504704.000,27.639,27.643,nan,nan,75,0
figlet,30,1.000,4.183,9530368.000,nan,2,0,8407789,shasum,180,1.000,14.714,13135598.933,nan,2,0,7075851,nmap,20,1.000,87.849,3194880.000,nan,2,0,136184028,32.467,155.817,2929309696.000,2932978176.000,27.539,27.561,nan,nan,135,0
figlet,30,1.000,3.952,10175146.667,nan,1,0,8058856,shasum,180,1.000,14.755,13080234.667,nan,1,0,6603884,nmap,20,1.000,87.178,19163818.667,nan,1,0,126672698,33.733,196.417,2931992576.000,2941519872.000,27.554,27.612,nan,nan,90,0
figlet,30,1.000,3.700,9296554.667,nan,2,0,11312493,shasum,180,1.000,13.309,12270421.333,nan,2,0,11314956,nmap,30,1.000,116.121,133043234.133,nan,2,0,3055762896,31.800,203.300,2935418880.000,3074100736.000,27.582,28.412,nan,nan,220,0
figlet,30,1.000,3.622,8497493.333,nan,2,0,10741327,shasum,180,1.000,12.933,11731592.533,nan,2,0,10074522,nmap,30,1.000,120.011,156837205.333,nan,2,0,3315635151,30.533,203.017,2928355328.000,3096398848.000,27.544,28.550,nan,nan,295,0
figlet,30,1.000,3.963,8906069.333,nan,2,0,11698248,shasum,180,1.000,14.471,12985173.333,nan,2,0,13958060,nmap,30,1.000,118.225,202906794.667,nan,2,0,5234302138,34.200,208.850,2918993920.000,3110249472.000,27.491,28.639,nan,nan,235,0
figlet,30,1.000,4.155,8910247.253,nan,2,0,11619496,shasum,180,1.000,14.249,12368117.760,nan,2,0,10782957,nmap,40,0.999,147.333,3170304.000,nan,2,0,11134114172,32.267,240.453,2932291584.000,3379250790.400,27.582,30.253,nan,nan,250,0
figlet,30,1.000,4.120,3236386.133,nan,3,0,10796859,shasum,180,1.000,14.895,12860984.889,nan,3,0,10668709,nmap,40,0.856,118.825,276530995.200,nan,2,1,16442646377,31.733,219.792,2940702720.000,3252545194.667,27.613,29.493,nan,nan,185,1
figlet,30,1.000,3.924,3307520.000,nan,2,0,10241892,shasum,180,1.000,14.400,12261034.667,nan,2,0,9161302,nmap,40,0.575,88.563,201733006.222,nan,1,1,18111324279,30.133,193.322,2916427776.000,3105802922.667,27.472,28.615,nan,nan,245,1
figlet,30,1.000,3.790,8443050.667,nan,2,0,5877081,shasum,190,1.000,15.615,11817813.333,nan,2,0,4234931,nmap,0,1.000,0.050,32045397.333,nan,1,0,0,33.333,89.333,2939559936.000,2943788032.000,27.635,27.660,nan,nan,295,0
figlet,30,1.000,4.290,8764928.000,nan,2,0,6021110,shasum,190,1.000,17.146,3051520.000,nan,2,0,4349243,nmap,0,1.000,0.054,32058368.000,nan,1,0,0,34.933,87.950,2921459712.000,2905676800.000,27.530,27.436,nan,nan,315,0
figlet,30,1.000,3.974,8928938.667,nan,1,0,5580626,shasum,190,1.000,15.415,12377258.667,nan,1,0,4028019,nmap,0,1.000,0.056,31847253.333,nan,1,0,0,32.800,88.600,2939222016.000,2938001920.000,27.639,27.632,nan,nan,190,0
figlet,30,1.000,3.646,8605193.752,nan,2,0,7130365,shasum,190,1.000,16.382,11874816.000,nan,2,0,5272835,nmap,10,1.000,40.095,34467908.267,nan,1,0,122252824,35.000,127.133,2916028416.000,2899245568.000,27.506,27.406,nan,nan,330,0
figlet,30,1.000,3.728,8537770.667,nan,2,0,6686027,shasum,190,1.000,14.618,11896900.267,nan,1,0,5109795,nmap,10,1.000,41.099,32410624.000,nan,2,0,120705671,33.000,127.367,2935369728.000,2936845312.000,27.625,27.634,nan,nan,325,0
figlet,30,1.000,4.053,3309568.000,nan,2,0,6465581,shasum,190,1.000,15.124,11923090.286,nan,2,0,4676237,nmap,10,1.000,45.169,32010069.333,nan,1,0,120437111,33.133,119.083,2930139136.000,2918236672.000,27.599,27.528,nan,nan,270,0
figlet,30,1.000,3.759,8566272.000,nan,2,0,8389063,shasum,190,1.000,14.822,11848533.333,nan,1,0,7274522,nmap,20,1.000,77.499,32112708.267,nan,1,0,145054549,31.200,170.567,2939611136.000,2951096320.000,27.661,27.730,nan,nan,295,0
figlet,30,1.000,4.280,8779605.333,nan,2,0,8798643,shasum,190,1.000,16.748,11942058.667,nan,2,0,7272310,nmap,20,1.000,92.534,36054869.333,nan,1,0,139753716,32.400,159.850,2919407616.000,2921722368.000,27.544,27.557,nan,nan,420,0
figlet,30,1.000,3.602,8410453.333,nan,2,0,9056705,shasum,190,1.000,14.392,11655075.352,nan,2,0,8227863,nmap,20,1.000,79.595,34681856.000,nan,2,0,154958152,31.733,164.833,2938396672.000,2938826752.000,27.660,27.664,nan,nan,415,0
figlet,30,1.000,4.054,8682496.000,nan,1,0,11739634,shasum,190,1.000,15.310,11871573.333,nan,2,0,10971681,nmap,30,1.000,126.297,171839829.333,nan,1,0,3476252706,32.400,186.417,2939787264.000,3075876864.000,27.672,28.486,nan,nan,345,0
figlet,30,1.000,3.978,8623104.000,nan,1,0,11237378,shasum,190,1.000,14.874,11920896.000,nan,2,0,10452143,nmap,30,1.000,130.221,142899541.333,nan,1,0,2680823341,32.467,185.583,2937202688.000,3061318656.000,27.667,28.409,nan,nan,490,0
