function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,110,1.000,11.538,6455125.333,nan,1,0,10146702,shasum,130,1.000,8.715,6169283.048,nan,1,0,9256558,nmap,30,1.000,115.483,110911931.733,nan,1,0,2664220763,30.200,232.000,2633064448.000,2789424128.000,23.581,24.526,nan,nan,10,0
figlet,110,1.000,12.592,3358037.333,nan,2,0,11960206,shasum,130,1.000,10.468,9971882.667,nan,2,0,10710429,nmap,30,1.000,125.795,175026517.333,nan,2,0,3616160333,34.867,192.450,2805917696.000,2940423168.000,24.672,25.473,nan,nan,40,0
figlet,110,1.000,12.825,11387587.048,nan,2,0,10822425,shasum,130,1.000,10.307,11511442.286,nan,2,0,9342441,nmap,30,1.000,126.930,240152551.619,nan,1,0,4612841839,35.733,199.283,2884067328.000,3076635648.000,25.151,26.306,nan,nan,25,0
figlet,110,1.000,13.118,2928640.000,nan,2,0,12070697,shasum,130,1.000,10.858,2846720.000,nan,2,0,9720058,nmap,40,0.980,149.241,426089867.947,nan,2,0,12468486016,33.733,241.173,2947377152.000,3297722777.600,25.543,27.655,nan,nan,25,0
figlet,110,1.000,13.413,2838528.000,nan,2,0,11930067,shasum,130,1.000,10.987,11424426.667,nan,2,0,10314709,nmap,40,0.999,151.158,428386713.600,nan,2,0,11090029774,29.333,227.293,3008174080.000,3330563686.400,25.919,27.850,nan,nan,95,0
figlet,110,1.000,12.988,3316736.000,nan,2,0,10246342,shasum,130,1.000,11.324,11522102.613,nan,2,0,9405804,nmap,40,0.999,125.897,3076096.000,nan,2,0,13102007350,42.467,246.760,2991740928.000,3281925324.800,25.826,27.564,nan,nan,60,0
figlet,110,1.000,12.887,3170304.000,nan,3,0,8799036,shasum,130,1.000,10.368,11522389.333,nan,3,0,7505537,nmap,50,0.617,110.731,185624177.778,nan,2,1,20749429795,31.933,205.133,3001100288.000,3221760341.333,25.880,27.203,nan,nan,60,1
figlet,110,1.000,12.401,3179861.333,nan,2,0,10022320,shasum,130,1.000,10.366,3040597.333,nan,2,0,8738102,nmap,50,0.770,127.088,153061376.000,nan,2,1,19224849764,30.933,238.133,2983532544.000,3231987029.333,25.787,27.282,nan,nan,100,1
figlet,110,1.000,13.047,3138560.000,nan,2,0,13406105,shasum,130,1.000,10.471,11327146.667,nan,2,0,11829837,nmap,50,0.922,156.878,365081600.000,nan,2,0,17751838148,29.867,250.367,3000580096.000,3369587712.000,25.883,28.106,nan,nan,110,0
figlet,110,1.000,13.101,11398314.667,nan,1,0,4886648,shasum,140,1.000,11.671,11822421.333,nan,1,0,4119120,nmap,0,1.000,0.052,3803306.667,nan,1,0,0,30.600,84.633,2999691264.000,2966785024.000,25.885,25.688,nan,nan,110,0
