function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,140,1.000,14.549,6873770.667,nan,2,0,12267019,shasum,0,1.000,0.050,3802965.333,nan,1,0,0,curl,180,1.000,76.315,57007274.667,nan,2,0,852821330,30.333,192.417,3369914368.000,3432339456.000,35.206,35.587,nan,nan,10,0
figlet,140,1.000,14.555,10294545.067,nan,2,0,12784858,shasum,0,1.000,0.047,4034525.867,nan,1,0,0,curl,180,1.000,76.503,3152725.333,nan,2,0,1232150849,32.733,183.267,3583027200.000,3605032448.000,36.524,36.657,nan,nan,30,0
figlet,140,1.000,15.728,10277376.000,nan,1,0,12176538,shasum,0,1.000,0.050,4293632.000,nan,1,0,0,curl,180,1.000,84.143,3494912.000,nan,2,0,805098377,33.800,201.800,3651219456.000,3662354432.000,36.953,37.020,nan,nan,25,0
figlet,140,1.000,17.114,10533655.893,nan,2,0,13247637,shasum,0,1.000,0.046,4488310.979,nan,1,0,0,curl,200,0.999,82.282,3829589.333,nan,2,0,6392787779,34.667,217.640,3668871168.000,3738549043.200,37.064,37.488,nan,nan,30,0
figlet,140,1.000,15.567,2314240.000,nan,2,0,15017524,shasum,0,1.000,0.049,5083818.667,nan,1,0,0,curl,200,1.000,74.633,106470400.000,nan,2,0,4723322538,30.600,177.317,3746514944.000,3797132288.000,37.580,37.886,nan,nan,140,0
figlet,140,1.000,16.377,10507946.667,nan,2,0,15526257,shasum,0,1.000,0.052,5676032.000,nan,1,0,0,curl,200,1.000,82.212,2666496.000,nan,2,0,5570174483,33.133,232.650,3782201344.000,3825047552.000,37.814,38.077,nan,nan,145,0
figlet,140,1.000,15.789,9546410.667,nan,2,0,4766510,shasum,20,1.000,1.698,4521984.000,nan,2,0,4535913,curl,0,1.000,0.074,54961493.333,nan,1,0,0,31.867,74.700,3781840896.000,3743520768.000,37.827,37.600,nan,nan,140,0
figlet,140,1.000,15.934,10688102.400,nan,2,0,4910333,shasum,20,1.000,1.629,5521408.000,nan,2,0,4871031,curl,0,1.000,0.074,46634188.800,nan,1,0,0,35.400,73.400,3688019968.000,3681238528.000,37.275,37.233,nan,nan,60,0
figlet,140,1.000,16.874,3524608.000,nan,2,0,4710490,shasum,20,1.000,1.792,3235840.000,nan,2,0,4540678,curl,0,1.000,0.059,38665898.667,nan,1,0,0,33.600,69.467,3715612672.000,3701032448.000,37.442,37.353,nan,nan,75,0
figlet,140,1.000,16.550,7281834.667,nan,1,0,5375992,shasum,20,1.000,1.755,4462592.000,nan,1,0,5597272,curl,20,1.000,11.008,43242325.333,nan,2,0,375333185,33.333,93.267,3718107136.000,3730095616.000,37.466,37.537,nan,nan,25,0
figlet,140,1.000,14.946,10772992.000,nan,2,0,5020202,shasum,20,1.000,1.729,3342762.667,nan,2,0,4444155,curl,20,1.000,10.263,42725376.000,nan,2,0,376346309,34.533,91.133,3753639936.000,3746220544.000,37.684,37.635,nan,nan,30,0
