function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,0,1.000,0.000,0.000,nan,1,0,0,shasum,0,1.000,0.000,0.000,nan,1,0,0,env,0,1.000,0.000,0.000,nan,1,0,0,29.867,29.867,3053277184.000,3053277184.000,26.515,26.515,nan,nan,10,0
figlet,0,1.000,0.000,0.000,nan,1,0,0,shasum,0,1.000,0.000,0.000,nan,1,0,0,env,0,1.000,0.000,0.000,nan,1,0,0,29.133,29.133,3067854848.000,3067854848.000,26.604,26.604,nan,nan,20,0
figlet,0,1.000,0.000,0.000,nan,1,0,0,shasum,0,1.000,0.000,0.000,nan,1,0,0,env,0,1.000,0.000,0.000,nan,1,0,0,29.133,29.133,3067854848.000,3067854848.000,26.604,26.604,nan,nan,10,0
figlet,0,1.000,0.045,4162560.000,nan,1,0,0,shasum,0,1.000,0.045,4086272.000,nan,1,0,0,env,20,1.000,1.730,6258517.333,nan,1,0,4170742,28.400,34.217,3083345920.000,3062960640.000,26.696,26.575,nan,nan,20,0
figlet,0,1.000,0.050,4398250.667,nan,1,0,0,shasum,0,1.000,0.046,4293973.333,nan,1,0,0,env,20,1.000,1.911,9321984.000,nan,1,0,4223509,29.867,37.350,3061706752.000,3074422272.000,26.573,26.649,nan,nan,25,0
figlet,0,1.000,0.049,4612096.000,nan,1,0,0,shasum,0,1.000,0.043,4448085.333,nan,1,0,0,env,20,1.000,1.899,9396565.333,nan,1,0,4322652,30.867,37.000,3140786176.000,3140259840.000,27.047,27.044,nan,nan,30,0
figlet,0,1.000,0.047,4802901.333,nan,1,0,0,shasum,0,1.000,0.047,4637866.667,nan,1,0,0,env,40,1.000,3.442,9483946.667,nan,1,0,4068022,30.467,41.433,3144515584.000,3143513600.000,27.070,27.064,nan,nan,30,0
figlet,0,1.000,0.048,4979029.333,nan,1,0,0,shasum,0,1.000,0.048,4880554.667,nan,1,0,0,env,40,1.000,3.293,9563306.667,nan,2,0,3978272,30.467,40.733,3156836352.000,3153575936.000,27.145,27.126,nan,nan,30,0
figlet,0,1.000,0.043,5181849.600,nan,1,0,0,shasum,0,1.000,0.043,5045681.981,nan,1,0,0,env,40,1.000,3.149,3973120.000,nan,2,0,4019579,30.067,44.150,3153295360.000,3153530880.000,27.125,27.127,nan,nan,25,0
figlet,0,1.000,0.043,5329749.333,nan,1,0,0,shasum,0,1.000,0.043,5241344.000,nan,1,0,0,env,60,1.000,6.032,8074820.267,nan,2,0,4041399,34.133,48.783,3153270784.000,3153516032.000,27.126,27.128,nan,nan,15,0
figlet,0,1.000,0.045,5503146.667,nan,1,0,0,shasum,0,1.000,0.043,5418496.000,nan,1,0,0,env,60,1.000,5.014,9023488.000,nan,1,0,3863769,31.267,46.333,3147096064.000,3139876864.000,27.089,27.046,nan,nan,30,0
figlet,0,1.000,0.048,5674598.400,nan,1,0,0,shasum,0,1.000,0.046,5632512.000,nan,1,0,0,env,60,1.000,5.175,9700352.000,nan,2,0,4126812,31.933,47.333,3157733376.000,3152598528.000,27.155,27.124,nan,nan,30,0
figlet,0,1.000,0.046,5859840.000,nan,1,0,0,shasum,0,1.000,0.045,5792768.000,nan,1,0,0,env,80,1.000,6.218,3463850.667,nan,1,0,3734612,31.000,49.033,3163635712.000,3158391808.000,27.192,27.161,nan,nan,30,0
