function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,20,1.000,2.421,6012952.381,nan,1,0,10861776,shasum,100,1.000,7.491,6602532.571,nan,1,0,9793732,curl,200,1.000,78.556,62020583.619,nan,1,0,935793498,27.800,190.650,2900537344.000,2980820480.000,24.954,25.440,nan,nan,10,0
figlet,20,1.000,2.445,9449301.333,nan,1,0,11745997,shasum,100,1.000,7.899,9907029.333,nan,1,0,10171824,curl,200,1.000,86.713,3469550.933,nan,1,0,2037872656,34.600,183.617,3118385152.000,3164659712.000,26.307,26.583,nan,nan,30,0
figlet,20,1.000,2.270,10072064.000,nan,1,0,11905797,shasum,100,1.000,7.232,9888426.667,nan,1,0,10101262,curl,200,1.000,77.198,3517781.333,nan,1,0,1338980882,32.667,197.950,3238113280.000,3249495040.000,27.044,27.107,nan,nan,40,0
figlet,20,1.000,2.541,9568256.000,nan,1,0,5134049,shasum,120,1.000,9.476,10102784.000,nan,1,0,3660074,curl,0,1.000,0.047,3406506.667,nan,1,0,0,33.867,63.817,3255029760.000,3213603840.000,27.149,26.897,nan,nan,45,0
figlet,20,1.000,2.379,9601365.333,nan,1,0,4444784,shasum,120,1.000,9.427,3534848.000,nan,1,0,3514662,curl,0,1.000,0.063,44068864.000,nan,1,0,0,34.067,61.933,3165736960.000,3141349888.000,26.611,26.462,nan,nan,45,0
figlet,20,1.000,2.380,9655978.667,nan,1,0,5080831,shasum,120,1.000,8.764,9993216.000,nan,1,0,3561145,curl,0,1.000,0.043,37060608.000,nan,1,0,0,30.733,59.467,3144208384.000,3129435136.000,26.486,26.395,nan,nan,45,0
figlet,20,1.000,2.208,9904591.238,nan,1,0,4697185,shasum,120,1.000,8.757,10057557.333,nan,1,0,3917592,curl,20,1.000,9.587,35851264.000,nan,1,0,375276196,33.467,82.367,3138125824.000,3141554176.000,26.452,26.471,nan,nan,25,0
figlet,20,1.000,2.523,3618747.733,nan,1,0,5120571,shasum,120,1.000,8.294,10059400.533,nan,1,0,3957741,curl,20,1.000,10.887,33022293.333,nan,1,0,375124281,34.800,82.283,3198449664.000,3198030848.000,26.821,26.817,nan,nan,30,0
figlet,20,1.000,2.372,9722368.000,nan,1,0,4557431,shasum,120,1.000,9.104,10055338.667,nan,1,0,3771648,curl,20,1.000,10.499,3563520.000,nan,1,0,374515589,33.400,77.950,3221479424.000,3206231040.000,26.962,26.848,nan,nan,45,0
figlet,20,1.000,2.299,9693866.667,nan,1,0,4617170,shasum,120,1.000,8.948,10014549.333,nan,1,0,4304130,curl,40,1.000,19.661,3278813.867,nan,1,0,377566969,35.000,113.100,3222147072.000,3229586432.000,26.917,26.960,nan,nan,30,0
figlet,20,1.000,2.215,9777571.352,nan,1,0,5893684,shasum,120,1.000,8.595,10132260.571,nan,1,0,4483846,curl,40,1.000,18.991,3452928.000,nan,1,0,374671635,34.800,98.317,3206076416.000,3199869952.000,26.826,26.783,nan,nan,40,0
figlet,20,1.000,2.448,9805312.000,nan,1,0,6069143,shasum,120,1.000,9.616,10020352.000,nan,1,0,4475927,curl,40,1.000,21.821,3935709.867,nan,1,0,372340282,34.400,98.750,3219666944.000,3213433344.000,26.909,26.866,nan,nan,45,0
figlet,20,1.000,2.407,9787187.200,nan,1,0,6170711,shasum,120,1.000,9.006,10064213.333,nan,1,0,4657669,curl,60,1.000,30.215,41901738.667,nan,1,0,375473345,32.933,105.350,3241746432.000,3233629184.000,27.044,26.990,nan,nan,45,0
figlet,20,1.000,2.273,9720388.267,nan,1,0,5702420,shasum,120,1.000,8.369,9976529.676,nan,1,0,4721580,curl,60,1.000,27.824,42011989.333,nan,1,0,374194298,32.400,114.050,3248353280.000,3247342080.000,27.085,27.074,nan,nan,40,0
figlet,20,1.000,2.470,9755136.000,nan,1,0,6011026,shasum,120,1.000,9.771,10278570.667,nan,1,0,4650933,curl,60,1.000,32.476,3383296.000,nan,1,0,376403310,34.200,111.750,3287126016.000,3275913216.000,27.319,27.246,nan,nan,45,0
figlet,20,1.000,2.319,9743701.333,nan,1,0,6111863,shasum,120,1.000,9.165,9958912.000,nan,1,0,4960746,curl,80,1.000,38.871,3545224.533,nan,1,0,378737172,34.667,118.883,3293026304.000,3281695232.000,27.357,27.284,nan,nan,45,0
figlet,20,1.000,2.307,9717589.333,nan,1,0,6748568,shasum,120,1.000,8.769,10015061.333,nan,1,0,5107671,curl,80,1.000,36.903,3600611.556,nan,1,0,377190512,32.733,131.417,3296452608.000,3290631168.000,27.382,27.342,nan,nan,40,0
figlet,20,1.000,2.159,9817965.714,nan,1,0,6350712,shasum,120,1.000,9.610,3436373.333,nan,1,0,5103504,curl,80,1.000,41.179,3391829.333,nan,1,0,375351658,34.667,128.033,3301005312.000,3312326144.000,27.410,27.476,nan,nan,30,0
figlet,20,1.000,2.486,3606016.000,nan,1,0,6991543,shasum,120,1.000,9.558,10046976.000,nan,1,0,5567498,curl,100,1.000,49.590,3444906.667,nan,1,0,378889894,34.333,136.350,3307950080.000,3316579328.000,27.455,27.505,nan,nan,30,0
