function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,30,1.000,3.490,5901653.333,nan,1,0,10360939,shasum,190,1.000,12.747,6015658.667,nan,1,0,9512162,nmap,30,1.000,116.308,38665884.038,nan,1,0,1029459347,31.667,229.267,2543491072.000,2616994304.000,25.256,25.704,nan,nan,10,0
figlet,30,1.000,3.969,3343018.667,nan,2,0,12338318,shasum,190,1.000,15.142,3344998.400,nan,2,0,12773622,nmap,30,1.000,129.024,188310698.667,nan,2,0,3516217617,36.267,192.617,2724927488.000,2859077632.000,26.389,27.189,nan,nan,35,0
figlet,30,1.000,3.377,9690214.400,nan,2,0,11430060,shasum,190,1.000,15.644,12230144.000,nan,2,0,11062921,nmap,30,1.000,117.426,118323395.048,nan,2,0,2714168718,31.867,196.150,2773667840.000,2891441664.000,26.691,27.395,nan,nan,85,0
figlet,30,1.000,3.871,9736383.147,nan,2,0,11250489,shasum,190,1.000,15.221,3059712.000,nan,2,0,10661298,nmap,40,0.999,144.267,3067904.000,nan,3,0,11362106622,36.133,246.947,2844405760.000,3273977036.800,27.129,29.698,nan,nan,55,0
figlet,30,1.000,4.450,9816282.453,nan,2,0,10723819,shasum,190,1.000,16.204,3145728.000,nan,2,0,9332967,nmap,40,0.999,136.441,346759850.667,nan,2,0,11881390961,32.800,232.067,2915090432.000,3068511846.400,27.576,28.497,nan,nan,80,0
figlet,30,1.000,4.197,9926656.000,nan,2,0,11266676,shasum,190,1.000,15.256,2931370.667,nan,3,0,11428210,nmap,40,0.998,149.903,3508087.467,nan,3,0,11072382018,33.267,232.987,2917226496.000,3298091417.600,27.581,29.864,nan,nan,45,0
figlet,30,1.000,4.183,9750555.307,nan,2,0,11426263,shasum,190,1.000,15.069,12224375.467,nan,2,0,10764533,nmap,50,0.999,143.905,417489305.600,nan,3,0,16538301902,30.933,243.800,2920873984.000,3314377932.800,27.613,29.971,nan,nan,90,0
figlet,30,1.000,3.737,2977792.000,nan,2,0,12406183,shasum,190,1.000,14.399,3398451.200,nan,2,0,11948700,nmap,50,0.932,159.501,3014656.000,nan,3,0,16799066948,31.000,261.111,2915065856.000,3363884373.333,27.581,30.276,nan,nan,115,0
figlet,30,1.000,4.160,3162112.000,nan,2,0,11157266,shasum,190,1.000,16.254,3098624.000,nan,2,0,11117630,nmap,50,0.974,147.113,319002624.000,nan,1,0,16273705987,35.333,229.173,2920331264.000,3273684992.000,27.612,29.744,nan,nan,115,0
figlet,30,1.000,4.334,8969284.267,nan,2,0,11665744,shasum,190,1.000,16.074,2902016.000,nan,2,0,12819625,nmap,60,0.473,143.444,216604672.000,nan,1,1,19668543468,32.467,228.387,2892410880.000,3284461158.400,27.457,29.812,nan,nan,145,1
figlet,30,1.000,3.350,9312938.667,nan,2,0,9703614,shasum,190,1.000,12.490,3102856.533,nan,3,0,9177082,nmap,60,0.623,170.327,322079027.200,nan,4,1,20989828976,31.267,259.886,2915385344.000,3199953188.571,25.010,26.720,nan,nan,135,1
figlet,30,1.000,4.077,9133147.022,nan,2,0,11266459,shasum,190,1.000,14.637,2912256.000,nan,2,0,11015480,nmap,60,0.724,162.041,242869760.000,nan,3,1,21196058681,31.067,268.467,2923773952.000,3383679658.667,25.045,27.813,nan,nan,130,1
figlet,30,1.000,3.659,8686421.333,nan,1,0,5574638,shasum,200,1.000,15.183,12303701.333,nan,1,0,4041189,nmap,0,1.000,0.050,4231509.333,nan,1,0,0,30.133,85.400,2916638720.000,2897015296.000,25.004,24.887,nan,nan,180,0
figlet,30,1.000,3.403,10161000.838,nan,2,0,5691368,shasum,200,1.000,14.771,3400362.667,nan,2,0,4007225,nmap,0,1.000,0.049,4432384.000,nan,1,0,0,35.067,88.150,2889291776.000,2877090816.000,24.853,24.776,nan,nan,30,0
figlet,30,1.000,4.361,3508224.000,nan,2,0,6012113,shasum,200,1.000,16.995,3151667.200,nan,2,0,4509062,nmap,0,1.000,0.053,4626139.429,nan,1,0,0,33.133,88.767,2887282688.000,2883581440.000,24.845,24.801,nan,nan,30,0
figlet,30,1.000,3.859,3252224.000,nan,2,0,6515252,shasum,200,1.000,15.872,3620761.600,nan,2,0,4950893,nmap,10,1.000,41.062,2990080.000,nan,2,0,119855491,33.000,118.583,2899085312.000,2893090304.000,24.867,24.831,nan,nan,30,0
figlet,30,1.000,3.854,10194944.000,nan,1,0,6686173,shasum,200,1.000,15.898,13160106.667,nan,1,0,5418956,nmap,10,1.000,41.559,14524586.667,nan,1,0,120198266,31.467,131.850,2893985792.000,2895037440.000,24.837,24.844,nan,nan,85,0
figlet,30,1.000,3.730,3559424.000,nan,1,0,6530441,shasum,200,1.000,14.647,3760128.000,nan,1,0,5039330,nmap,10,1.000,40.315,3698688.000,nan,1,0,115291395,33.867,126.967,2913286144.000,2910647808.000,24.956,24.941,nan,nan,60,0
figlet,30,1.000,4.127,3358720.000,nan,1,0,8519844,shasum,200,1.000,15.548,3325952.000,nan,2,0,7647485,nmap,20,1.000,73.687,3313664.000,nan,1,0,144976561,33.933,163.200,2881314816.000,2892028416.000,24.767,24.832,nan,nan,60,0
figlet,30,1.000,4.137,10014890.667,nan,2,0,8727648,shasum,200,1.000,16.374,13047808.000,nan,2,0,7397196,nmap,20,1.000,90.162,3313664.000,nan,2,0,143313862,35.000,159.117,2908536832.000,2904022016.000,24.932,24.906,nan,nan,60,0
figlet,30,1.000,3.849,9526442.667,nan,1,0,8378673,shasum,200,1.000,15.355,12678826.667,nan,1,0,6948164,nmap,20,1.000,84.158,17833984.000,nan,1,0,132649680,31.200,173.300,2920423424.000,2926420992.000,25.011,25.047,nan,nan,130,0
figlet,30,1.000,3.588,10016768.000,nan,2,0,11664316,shasum,200,1.000,14.483,13020637.867,nan,2,0,10763892,nmap,30,1.000,112.662,164985719.467,nan,2,0,4720946744,32.933,201.750,2920900608.000,3103705088.000,25.015,26.108,nan,nan,75,0
figlet,30,1.000,4.067,9056280.381,nan,2,0,12254637,shasum,200,1.000,15.143,12484949.333,nan,2,0,11733452,nmap,30,1.000,123.568,247129780.419,nan,2,0,4989664233,31.600,196.917,2901626880.000,3071668736.000,24.907,25.926,nan,nan,220,0
figlet,30,1.000,4.095,8512341.333,nan,2,0,10773571,shasum,200,1.000,15.838,11865770.667,nan,2,0,11058997,nmap,30,1.000,133.903,185929728.000,nan,2,0,3452221528,30.133,191.967,2918981632.000,3088644096.000,25.013,26.028,nan,nan,265,0
figlet,30,1.000,4.298,8961365.333,nan,2,0,16300927,shasum,200,1.000,16.905,3229696.000,nan,2,0,19074325,nmap,40,0.996,151.686,83894272.000,nan,3,0,13073695863,32.133,235.533,2920081408.000,3237622988.800,25.027,26.929,nan,nan,265,0
