function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,140,1.000,16.861,7674265.600,nan,2,0,20246385,shasum,160,1.000,12.724,7856674.133,nan,2,0,17938053,curl,180,0.999,69.911,85742387.200,nan,2,0,10376907352,30.600,221.680,3550447616.000,3809142374.400,35.573,37.161,nan,nan,10,0
figlet,140,1.000,15.036,10914962.286,nan,2,0,22954950,shasum,160,1.000,12.210,11466244.876,nan,2,0,17644850,curl,180,0.999,62.710,3243121.778,nan,3,0,10262549893,36.067,236.000,4054253568.000,4073650995.200,38.717,38.831,nan,nan,50,0
figlet,140,1.000,16.410,3166208.000,nan,2,0,20431040,shasum,160,1.000,13.715,11276962.865,nan,2,0,19104888,curl,180,0.998,61.756,2883584.000,nan,3,0,9712306115,36.733,240.387,4060672000.000,4104500838.400,38.724,39.006,nan,nan,120,0
figlet,140,1.000,16.892,11760298.667,nan,2,0,22649251,shasum,160,1.000,13.162,2768896.000,nan,2,0,18807216,curl,200,0.999,75.850,117621418.667,nan,2,0,11728913731,35.667,224.053,4074805248.000,4191492915.200,38.831,39.543,nan,nan,80,0
figlet,140,1.000,17.149,11528582.095,nan,2,0,18169892,shasum,160,1.000,12.816,11281752.584,nan,2,0,14157028,curl,200,0.716,52.192,70851675.022,nan,3,1,19349322405,37.000,213.533,3996223488.000,4090087765.333,38.324,38.907,nan,nan,135,1
figlet,140,1.000,17.328,3282432.000,nan,2,0,19613238,shasum,160,1.000,13.383,11058972.444,nan,2,0,15396172,curl,200,0.745,62.026,147309568.000,nan,3,1,18380788271,37.200,225.722,3981420544.000,4060365482.667,38.258,38.756,nan,nan,230,1
figlet,140,1.000,17.110,4775936.000,nan,2,0,5114309,shasum,180,1.000,14.810,11412309.333,nan,2,0,4233844,curl,0,1.000,0.046,3824298.667,nan,1,0,0,33.333,105.100,3928147968.000,3905831424.000,37.817,37.685,nan,nan,140,0
figlet,140,1.000,17.090,7110314.667,nan,1,0,5510482,shasum,180,1.000,14.540,11714218.667,nan,2,0,4679575,curl,0,1.000,0.048,4028928.000,nan,1,0,0,37.800,105.750,3877373952.000,3880825856.000,37.526,37.545,nan,nan,30,0
figlet,140,1.000,16.869,11629568.000,nan,2,0,5415280,shasum,180,1.000,14.537,11800917.333,nan,2,0,4580316,curl,0,1.000,0.051,4225877.333,nan,1,0,0,36.800,103.600,3900246016.000,3888167936.000,37.663,37.587,nan,nan,30,0
figlet,140,1.000,17.262,5070506.667,nan,2,0,5621930,shasum,180,1.000,13.894,5773487.543,nan,2,0,4687510,curl,20,1.000,10.154,11150336.000,nan,1,0,374751625,36.067,126.700,3890651136.000,3900308480.000,37.614,37.673,nan,nan,25,0
figlet,140,1.000,14.611,11672405.333,nan,1,0,6434368,shasum,180,1.000,15.333,3457228.800,nan,1,0,5240501,curl,20,1.000,11.362,3491737.600,nan,1,0,377033344,39.467,127.050,3931910144.000,3923664384.000,37.867,37.812,nan,nan,30,0
figlet,140,1.000,17.305,11666602.667,nan,2,0,6499693,shasum,180,1.000,14.717,3653632.000,nan,2,0,5396829,curl,20,1.000,11.419,3600384.000,nan,1,0,383249650,33.600,119.383,3893555200.000,3890655232.000,37.627,37.609,nan,nan,60,0
figlet,140,1.000,15.903,11540138.667,nan,2,0,9706342,shasum,180,1.000,14.308,3351978.667,nan,2,0,9722638,curl,40,1.000,21.346,3347456.000,nan,2,0,391421014,37.933,136.650,3982290944.000,3984615936.000,38.181,38.194,nan,nan,30,0
figlet,140,1.000,17.569,4472388.267,nan,1,0,7509364,shasum,180,1.000,15.622,11874645.333,nan,1,0,6220023,curl,40,1.000,22.168,5197653.333,nan,1,0,386020166,35.600,146.667,3923867648.000,3939454976.000,37.823,37.917,nan,nan,25,0
figlet,140,1.000,17.237,11688960.000,nan,1,0,9990985,shasum,180,1.000,14.946,11863552.000,nan,1,0,9572632,curl,40,1.000,22.675,3640251.733,nan,1,0,389091540,37.133,141.383,3945664512.000,3938496512.000,37.954,37.906,nan,nan,30,0
figlet,140,1.000,16.370,3537134.933,nan,2,0,9348298,shasum,180,1.000,14.092,11947690.667,nan,1,0,7822688,curl,60,1.000,30.960,3445077.333,nan,2,0,390525524,36.933,148.283,3978436608.000,3979479040.000,38.149,38.151,nan,nan,30,0
figlet,140,1.000,17.123,11599530.667,nan,2,0,9538443,shasum,180,1.000,15.025,11846217.143,nan,2,0,8020402,curl,60,1.000,31.521,4902707.200,nan,2,0,389413130,35.667,169.033,4004407296.000,4016940544.000,38.306,38.383,nan,nan,25,0
figlet,140,1.000,15.451,11829516.190,nan,1,0,8457702,shasum,180,1.000,12.408,11816033.524,nan,1,0,7043461,curl,60,1.000,28.547,3316258.133,nan,1,0,386823605,37.333,162.367,3993186304.000,3982906368.000,38.241,38.175,nan,nan,30,0
