function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,150,1.000,12.618,8492239.586,nan,2,0,9609343,shasum,200,1.000,10.369,8785084.082,nan,2,0,8528877,nmap,50,0.455,97.454,142203406.629,nan,1,1,23042658045,27.400,191.619,2632294400.000,2864974994.286,22.653,24.077,nan,nan,10,1
figlet,150,1.000,15.217,3135488.000,nan,2,0,10805117,shasum,200,1.000,13.253,11155456.000,nan,2,0,10070092,nmap,50,0.672,148.941,469735424.000,nan,2,1,21093509916,33.800,236.367,2925965312.000,3305421482.667,24.492,26.769,nan,nan,20,1
figlet,150,1.000,15.566,3329365.333,nan,2,0,11835777,shasum,200,1.000,13.461,11331584.000,nan,2,0,10141818,nmap,50,0.863,141.884,54140928.000,nan,2,1,19039051943,42.400,251.644,2950117376.000,3315204778.667,24.648,26.837,nan,nan,30,1
figlet,160,1.000,15.865,3312981.333,nan,1,0,4096042,shasum,0,1.000,0.052,11628339.200,nan,1,0,0,nmap,0,1.000,0.041,39967812.267,nan,1,0,0,36.800,70.750,2995486720.000,2964751872.000,24.927,24.740,nan,nan,35,0
figlet,160,1.000,21.952,6142429.867,nan,2,0,3972583,shasum,0,1.000,0.038,11517952.000,nan,1,0,0,nmap,0,1.000,0.041,39999146.667,nan,1,0,0,57.067,78.933,2921467904.000,2926694400.000,24.477,24.508,nan,nan,15,0
figlet,160,1.000,22.621,8994816.000,nan,1,0,4090247,shasum,0,1.000,0.044,11396710.400,nan,1,0,0,nmap,0,1.000,0.065,31489989.486,nan,1,0,0,62.667,82.500,2923296768.000,2911542272.000,24.489,24.419,nan,nan,15,0
figlet,160,1.000,21.374,3657403.733,nan,1,0,4531105,shasum,0,1.000,0.041,9194154.667,nan,1,0,0,nmap,10,1.000,42.465,28658176.000,nan,1,0,98450429,65.533,116.000,2909399040.000,2911142400.000,24.407,24.418,nan,nan,15,0
figlet,160,1.000,17.368,3709440.000,nan,1,0,4615662,shasum,0,1.000,0.040,9093120.000,nan,1,0,0,nmap,10,1.000,41.699,27528021.333,nan,1,0,97688143,30.667,110.867,2906875904.000,2905566208.000,24.399,24.391,nan,nan,25,0
figlet,160,1.000,20.571,10922325.333,nan,2,0,4544022,shasum,0,1.000,0.048,9016320.000,nan,1,0,0,nmap,10,1.000,48.587,5234346.667,nan,2,0,91965398,53.267,117.283,2892199936.000,2905550336.000,24.310,24.397,nan,nan,15,0
figlet,160,1.000,15.771,3318442.667,nan,1,0,5821801,shasum,0,1.000,0.045,8970240.000,nan,1,0,0,nmap,20,1.000,76.069,30772906.667,nan,1,0,106900944,32.333,142.067,2940491776.000,2938689024.000,24.606,24.596,nan,nan,30,0
