function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,160,1.000,15.718,6810965.333,nan,1,0,4383985,shasum,120,1.000,8.087,6658218.667,nan,1,0,3841678,env,100,1.000,6.702,6464341.333,nan,1,0,3691076,27.667,111.867,3287678976.000,3311787008.000,26.673,26.818,nan,nan,10,0
figlet,160,1.000,15.355,10010112.000,nan,1,0,4393978,shasum,120,1.000,8.069,9863338.667,nan,1,0,3753163,env,100,1.000,6.771,9494357.333,nan,1,0,3629871,29.000,101.933,3430529024.000,3420782080.000,26.568,26.505,nan,nan,40,0
figlet,160,1.000,16.204,9993386.667,nan,1,0,4332350,shasum,120,1.000,8.821,9923944.838,nan,1,0,3789482,env,100,1.000,7.355,9505401.905,nan,1,0,3626230,28.200,95.850,3413751808.000,3421476352.000,26.463,26.509,nan,nan,75,0
figlet,160,1.000,17.589,10134869.333,nan,1,0,4568967,shasum,120,1.000,8.953,3355443.200,nan,1,0,4011137,env,120,1.000,9.011,3366912.000,nan,1,0,4029785,30.933,99.817,3511371776.000,3497218560.000,27.061,26.972,nan,nan,45,0
figlet,160,1.000,16.838,10212522.667,nan,1,0,4537614,shasum,120,1.000,8.577,9866922.667,nan,1,0,3713329,env,120,1.000,8.453,9796778.667,nan,1,0,3550686,28.400,107.267,3474941952.000,3474994688.000,26.832,26.833,nan,nan,70,0
figlet,160,1.000,16.516,10264917.333,nan,1,0,4635170,shasum,120,1.000,8.082,9984853.333,nan,1,0,3740409,env,120,1.000,8.086,9771520.000,nan,1,0,3557675,29.867,108.217,3539415040.000,3526507520.000,27.232,27.150,nan,nan,45,0
figlet,160,1.000,15.689,10365098.667,nan,1,0,4634544,shasum,120,1.000,7.843,9933619.200,nan,1,0,3977528,env,140,1.000,9.881,9946965.333,nan,1,0,3725865,28.267,105.183,3504433152.000,3502385664.000,27.011,26.999,nan,nan,75,0
figlet,160,1.000,17.740,10265600.000,nan,1,0,4473629,shasum,120,1.000,9.073,9854634.667,nan,1,0,3866414,env,140,1.000,9.765,9934028.800,nan,1,0,3629499,29.400,100.900,3519975424.000,3517533696.000,27.106,27.091,nan,nan,75,0
figlet,160,1.000,17.242,3336419.556,nan,1,0,4736818,shasum,120,1.000,8.692,9865386.667,nan,1,0,4016805,env,140,1.000,9.922,9914538.667,nan,1,0,3795864,30.733,115.367,3574587392.000,3557181440.000,27.445,27.337,nan,nan,40,0
figlet,160,1.000,16.660,3481600.000,nan,1,0,4667142,shasum,120,1.000,8.456,9907541.333,nan,1,0,4066838,env,160,1.000,11.125,3549184.000,nan,1,0,3760898,30.933,116.783,3572422656.000,3564914688.000,27.439,27.389,nan,nan,45,0
figlet,160,1.000,16.170,10413568.000,nan,1,0,5024063,shasum,120,1.000,8.152,9944064.000,nan,1,0,4113156,env,160,1.000,11.009,9923891.200,nan,1,0,3946952,28.467,110.733,3506896896.000,3506764800.000,27.036,27.035,nan,nan,75,0
figlet,160,1.000,15.905,10326133.029,nan,1,0,4922415,shasum,120,1.000,8.709,10130188.190,nan,1,0,4062236,env,160,1.000,10.946,10100974.933,nan,1,0,3875357,30.267,108.033,3569010688.000,3562110976.000,27.409,27.368,nan,nan,75,0
figlet,160,1.000,17.732,10430122.667,nan,1,0,4883560,shasum,120,1.000,9.029,10255701.333,nan,1,0,4138124,env,180,1.000,12.897,10009941.333,nan,1,0,3792152,30.333,107.467,3551580160.000,3547131392.000,27.307,27.281,nan,nan,75,0
figlet,160,1.000,17.408,10524160.000,nan,1,0,4800838,shasum,120,1.000,8.809,10071040.000,nan,1,0,4094715,env,180,1.000,12.530,10013013.333,nan,1,0,3758386,28.067,118.367,3572971520.000,3569436160.000,27.437,27.416,nan,nan,70,0
figlet,160,1.000,16.305,10488456.533,nan,1,0,4990344,shasum,120,1.000,8.292,10236928.000,nan,1,0,4257057,env,180,1.000,11.639,10037930.667,nan,1,0,3926611,28.533,114.867,3573250048.000,3572670464.000,27.392,27.389,nan,nan,75,0
