function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,200,1.000,19.932,6424576.000,nan,1,0,4423879,shasum,20,1.000,1.539,5551786.667,nan,1,0,4721866,env,160,1.000,10.933,6880085.333,nan,1,0,3710702,29.600,115.933,3521294336.000,3538331136.000,26.125,26.227,nan,nan,10,0
figlet,200,1.000,19.159,9814254.933,nan,2,0,5145971,shasum,20,1.000,1.624,9319253.333,nan,2,0,4771769,env,160,1.000,10.627,3505527.467,nan,2,0,4192574,31.400,109.967,3651622912.000,3631956992.000,26.927,26.806,nan,nan,40,0
figlet,200,1.000,22.965,10351104.000,nan,2,0,6781557,shasum,20,1.000,1.607,9581124.267,nan,2,0,5204838,env,160,1.000,12.463,3575398.400,nan,2,0,4801994,32.600,109.500,3661905920.000,3678626304.000,26.995,27.095,nan,nan,30,0
figlet,200,1.000,21.295,11304448.000,nan,2,0,5224973,shasum,20,1.000,1.647,3887342.933,nan,1,0,5123903,env,180,1.000,13.310,3350528.000,nan,2,0,4280724,33.600,109.217,3742586880.000,3742095872.000,27.484,27.480,nan,nan,30,0
figlet,200,1.000,21.540,3552000.000,nan,1,0,5731429,shasum,20,1.000,1.643,3661312.000,nan,1,0,5386468,env,180,1.000,13.288,7845376.000,nan,1,0,4378184,35.400,122.351,3798257664.000,3794462720.000,27.834,27.810,nan,nan,25,0
figlet,200,1.000,19.763,11452416.000,nan,2,0,5160694,shasum,20,1.000,1.472,3334144.000,nan,2,0,5094441,env,180,1.000,12.570,3566933.333,nan,2,0,4228018,32.133,116.567,3777947648.000,3765267456.000,27.705,27.625,nan,nan,30,0
figlet,200,1.000,21.917,11563997.867,nan,2,0,5992568,shasum,20,1.000,1.533,9531187.200,nan,2,0,5446679,env,200,1.000,14.618,3301120.000,nan,2,0,4536217,33.867,119.333,3826720768.000,3819526656.000,28.009,27.963,nan,nan,30,0
figlet,200,1.000,22.122,11345408.000,nan,2,0,5617231,shasum,20,1.000,1.664,9635328.000,nan,2,0,5279839,env,200,1.000,14.719,3061248.000,nan,2,0,4735967,33.867,113.517,3793610752.000,3785540608.000,27.806,27.758,nan,nan,30,0
figlet,200,1.000,21.720,11344554.667,nan,2,0,5506612,shasum,20,1.000,1.658,9652565.333,nan,1,0,4849973,env,200,1.000,14.687,10713088.000,nan,1,0,4257636,33.533,124.117,3787761664.000,3785887232.000,27.776,27.764,nan,nan,25,0
figlet,200,1.000,20.677,11454464.000,nan,2,0,4379871,shasum,40,1.000,2.906,9663712.305,nan,2,0,4396032,env,0,1.000,0.055,3591168.000,nan,1,0,0,32.200,90.567,3815325696.000,3812399616.000,27.941,27.919,nan,nan,30,0
figlet,200,1.000,18.940,3327907.352,nan,2,0,4450335,shasum,40,1.000,3.113,9682227.200,nan,2,0,4132611,env,0,1.000,0.045,10674136.990,nan,1,0,0,32.533,87.783,3841103872.000,3834618880.000,28.097,28.057,nan,nan,30,0
figlet,200,1.000,22.669,11415893.333,nan,2,0,4301553,shasum,40,1.000,3.488,9775786.667,nan,2,0,4422950,env,0,1.000,0.042,10273743.238,nan,1,0,0,32.467,85.283,3817664512.000,3808735744.000,27.957,27.904,nan,nan,30,0
figlet,200,1.000,21.664,3129344.000,nan,2,0,4637041,shasum,40,1.000,3.219,3723264.000,nan,2,0,4494516,env,20,1.000,1.619,4235264.000,nan,2,0,4204073,32.933,88.117,3798077440.000,3797415936.000,27.841,27.837,nan,nan,30,0
figlet,200,1.000,21.781,5302613.333,nan,2,0,4570206,shasum,40,1.000,3.206,4834304.000,nan,1,0,4453735,env,20,1.000,1.663,5012992.000,nan,1,0,4136422,34.400,96.983,3801247744.000,3806022656.000,27.870,27.898,nan,nan,25,0
figlet,200,1.000,19.666,11574101.333,nan,2,0,4484480,shasum,40,1.000,3.048,3664640.000,nan,2,0,4238454,env,20,1.000,1.523,3462400.000,nan,2,0,4260472,32.933,93.433,3834574848.000,3820181504.000,28.070,27.980,nan,nan,30,0
figlet,200,1.000,19.771,11358529.829,nan,2,0,4909342,shasum,40,1.000,2.957,9558698.667,nan,2,0,4584708,env,40,1.000,2.914,3506688.000,nan,2,0,4437354,33.400,96.317,3843762176.000,3830341632.000,28.131,28.048,nan,nan,30,0
figlet,200,1.000,22.548,4517888.000,nan,2,0,4924732,shasum,40,1.000,3.468,3375342.933,nan,2,0,4295641,env,40,1.000,3.488,4333090.133,nan,2,0,4665475,34.267,94.533,3824785408.000,3824747520.000,28.016,28.015,nan,nan,30,0
figlet,200,1.000,21.707,6017877.333,nan,2,0,4952437,shasum,40,1.000,3.251,9604949.333,nan,2,0,4418847,env,40,1.000,3.143,4956160.000,nan,2,0,4135401,34.733,91.933,3824490496.000,3820868096.000,28.019,27.997,nan,nan,30,0
figlet,200,1.000,20.915,11457194.667,nan,1,0,4932608,shasum,40,1.000,3.207,9639594.667,nan,2,0,4713173,env,60,1.000,4.668,6096384.000,nan,1,0,4277865,33.867,102.733,3834697728.000,3831038464.000,28.083,28.060,nan,nan,25,0
figlet,200,1.000,20.137,11224064.000,nan,2,0,4706196,shasum,40,1.000,2.898,3559253.333,nan,1,0,4574292,env,60,1.000,4.372,3714389.333,nan,2,0,4271337,33.267,99.717,3861207040.000,3846674944.000,28.243,28.152,nan,nan,30,0
figlet,200,1.000,19.546,5922816.000,nan,2,0,4792218,shasum,40,1.000,2.890,3515747.962,nan,2,0,4625345,env,60,1.000,4.594,3274166.857,nan,2,0,4383113,33.133,98.100,3880095744.000,3880389120.000,28.355,28.356,nan,nan,30,0
figlet,200,1.000,21.808,6889847.467,nan,2,0,5062539,shasum,40,1.000,3.219,3330048.000,nan,2,0,4751624,env,80,1.000,6.409,3492215.467,nan,2,0,4269972,33.333,98.850,3902459904.000,3907649536.000,28.493,28.524,nan,nan,30,0
figlet,200,1.000,21.556,7878144.000,nan,2,0,4914514,shasum,40,1.000,3.366,4269494.857,nan,1,0,4319563,env,80,1.000,6.152,5264286.476,nan,2,0,4170005,34.267,107.500,3918243840.000,3915691008.000,28.592,28.576,nan,nan,25,0
figlet,200,1.000,19.695,11567445.333,nan,2,0,5273080,shasum,40,1.000,2.955,3484245.333,nan,2,0,4346135,env,80,1.000,5.746,10723840.000,nan,2,0,4252822,33.533,105.350,3923755008.000,3918545408.000,28.582,28.547,nan,nan,30,0
