function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,50,1.000,6.398,2969600.000,nan,2,0,11094041,shasum,10,1.000,1.055,5852637.867,nan,2,0,9548665,nmap,50,0.998,181.775,369999052.800,nan,2,0,9354580117,32.400,255.200,2582740992.000,2923586355.200,24.297,26.361,nan,nan,10,0
figlet,50,1.000,6.648,3362816.000,nan,2,0,11953158,shasum,10,1.000,1.023,9371374.933,nan,2,0,9813449,nmap,50,0.999,162.784,2920448.000,nan,3,0,10485255819,35.200,240.707,2830888960.000,3145797632.000,25.858,27.745,nan,nan,50,0
figlet,50,1.000,6.476,3581952.000,nan,2,0,11366538,shasum,10,1.000,1.015,2961408.000,nan,2,0,11343786,nmap,50,1.000,185.603,3076096.000,nan,2,0,9710704972,35.000,251.133,2883561472.000,3347237683.200,26.189,28.964,nan,nan,40,0
figlet,50,1.000,6.307,10207232.000,nan,2,0,11189764,shasum,10,1.000,0.986,3239936.000,nan,2,0,10136225,nmap,60,0.900,188.792,442325612.251,nan,3,0,17094700655,35.000,238.827,2928535552.000,3360777830.400,26.449,29.048,nan,nan,50,0
figlet,50,1.000,6.354,9937178.819,nan,2,0,11214141,shasum,10,1.000,0.910,9568213.740,nan,2,0,10471895,nmap,60,0.991,194.041,2850816.000,nan,3,0,15429930904,30.867,256.778,2920214528.000,3438592682.667,26.403,29.523,nan,nan,130,0
figlet,50,1.000,6.291,9993216.000,nan,2,0,9763029,shasum,10,1.000,0.990,9326705.778,nan,2,0,9218338,nmap,60,0.760,154.104,272149412.978,nan,2,1,17654650647,31.733,229.033,2967967744.000,3259021653.333,26.701,28.456,nan,nan,95,1
figlet,50,1.000,5.462,9963617.524,nan,2,0,8899659,shasum,10,1.000,0.833,3465124.978,nan,2,0,7759425,nmap,70,0.485,147.958,472501907.911,nan,2,1,21642434839,32.067,228.048,2952871936.000,3196360118.857,26.610,28.089,nan,nan,105,1
figlet,50,1.000,5.896,10007304.940,nan,2,0,10221801,shasum,10,1.000,0.924,8884519.822,nan,2,0,9025325,nmap,70,0.700,170.582,457949525.333,nan,2,1,19104743344,33.000,245.256,2937554944.000,3317605034.667,26.537,28.832,nan,nan,120,1
figlet,50,1.000,5.320,10021156.571,nan,3,0,10720186,shasum,10,1.000,0.847,3386254.222,nan,2,0,10137473,nmap,70,0.690,198.329,3023360.000,nan,3,1,19513714572,31.733,266.486,2968190976.000,3545612580.571,26.727,30.202,nan,nan,120,1
figlet,50,1.000,6.190,10028544.000,nan,1,0,5196533,shasum,20,1.000,1.855,8556032.000,nan,1,0,4489275,nmap,0,1.000,0.052,4017322.667,nan,1,0,0,30.800,52.633,2929680384.000,2908245504.000,26.503,26.375,nan,nan,115,0
