function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,100,1.000,10.448,6634427.733,nan,1,0,12527395,shasum,40,1.000,3.351,6215168.000,nan,1,0,10682882,curl,180,1.000,74.267,57259861.333,nan,1,0,1469971283,32.400,175.600,3511343104.000,3589854208.000,36.272,36.748,nan,nan,10,0
figlet,100,1.000,11.395,10195387.733,nan,1,0,11049394,shasum,40,1.000,3.277,9689258.667,nan,1,0,9622806,curl,180,1.000,77.348,84212053.333,nan,1,0,612406410,30.400,187.333,3763439616.000,3770359808.000,37.825,37.868,nan,nan,85,0
figlet,100,1.000,11.152,10275703.467,nan,1,0,11324612,shasum,40,1.000,3.033,9507054.933,nan,1,0,9565300,curl,180,1.000,79.059,75019468.800,nan,1,0,736302171,31.133,179.583,3751227392.000,3777783296.000,37.763,37.922,nan,nan,75,0
figlet,100,1.000,12.542,3753164.800,nan,2,0,12763328,shasum,40,1.000,3.724,3268608.000,nan,2,0,10810748,curl,200,0.999,89.882,3248332.800,nan,2,0,3956488971,34.333,238.613,3775221760.000,3876397465.600,37.923,38.535,nan,nan,25,0
figlet,100,1.000,11.250,10423808.000,nan,1,0,12935297,shasum,40,1.000,3.364,3559424.000,nan,1,0,10530084,curl,200,1.000,78.763,91380736.000,nan,1,0,3510141897,34.600,195.167,3941689344.000,3978798592.000,38.949,39.170,nan,nan,50,0
figlet,100,1.000,11.361,10363050.667,nan,1,0,12492158,shasum,40,1.000,3.381,9733802.667,nan,1,0,10278505,curl,200,1.000,84.274,123784533.333,nan,1,0,2639033726,32.133,197.250,3995824128.000,4014605312.000,39.275,39.384,nan,nan,70,0
figlet,100,1.000,10.791,10644967.619,nan,1,0,4535479,shasum,60,1.000,4.670,3659434.667,nan,1,0,3950249,curl,0,1.000,0.053,75361621.333,nan,1,0,0,33.800,67.983,4020348928.000,3989388800.000,39.438,39.250,nan,nan,30,0
figlet,100,1.000,11.600,10498389.333,nan,1,0,4609211,shasum,60,1.000,5.008,3203498.667,nan,1,0,4149878,curl,0,1.000,0.043,75362304.000,nan,1,0,0,33.400,72.583,3943012352.000,3909012992.000,38.963,38.759,nan,nan,25,0
figlet,100,1.000,11.483,10466474.667,nan,1,0,4824800,shasum,60,1.000,4.855,3414425.600,nan,1,0,4212627,curl,0,1.000,0.039,54525952.000,nan,1,0,0,33.133,72.600,3843692544.000,3839726592.000,38.376,38.351,nan,nan,30,0
figlet,100,1.000,11.227,10484053.333,nan,1,0,5281644,shasum,60,1.000,4.784,9774933.333,nan,1,0,4681923,curl,20,1.000,10.187,43247274.667,nan,1,0,377100648,31.600,85.100,3799078912.000,3787712512.000,38.104,38.036,nan,nan,75,0
figlet,100,1.000,12.550,10466645.333,nan,1,0,5526666,shasum,60,1.000,4.959,9812992.000,nan,1,0,4854285,curl,20,1.000,11.525,39181312.000,nan,1,0,375467808,33.067,80.867,3813306368.000,3813100032.000,38.190,38.189,nan,nan,75,0
figlet,100,1.000,11.255,10453333.333,nan,1,0,4845119,shasum,60,1.000,4.808,9762133.333,nan,1,0,4305970,curl,20,1.000,10.443,39308970.667,nan,1,0,373761313,32.067,85.533,3798145024.000,3797852160.000,38.102,38.101,nan,nan,70,0
figlet,100,1.000,10.675,10473472.000,nan,1,0,5446462,shasum,60,1.000,4.532,3560755.200,nan,1,0,4829911,curl,40,1.000,20.080,43251712.000,nan,1,0,377944068,33.600,102.633,3832406016.000,3838978048.000,38.325,38.362,nan,nan,30,0
