function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,130,1.000,13.308,6622471.314,nan,1,0,5137416,shasum,130,1.000,8.846,6498850.133,nan,1,0,4424655,nmap,10,1.000,37.350,8465237.333,nan,1,0,114042860,29.400,136.633,2615003136.000,2638690304.000,22.268,22.415,nan,nan,10,0
figlet,130,1.000,13.784,10029104.762,nan,1,0,5510814,shasum,130,1.000,9.884,3472042.667,nan,1,0,4901549,nmap,10,1.000,43.733,14810233.905,nan,1,0,107326884,32.133,117.483,2750107648.000,2739152384.000,23.109,23.040,nan,nan,50,0
figlet,130,1.000,14.318,10340693.333,nan,1,0,4998297,shasum,130,1.000,10.025,3366638.933,nan,1,0,4577685,nmap,10,1.000,40.978,14938453.333,nan,1,0,107106454,30.333,114.867,2791839744.000,2783073792.000,23.364,23.308,nan,nan,45,0
figlet,130,1.000,14.104,10391040.000,nan,1,0,6215700,shasum,130,1.000,9.686,10007210.667,nan,1,0,5285911,nmap,20,1.000,82.271,17614165.333,nan,1,0,122039563,29.200,166.150,2809581568.000,2815236608.000,23.463,23.496,nan,nan,70,0
figlet,130,1.000,13.436,10412544.000,nan,1,0,7013475,shasum,130,1.000,8.987,3517553.778,nan,1,0,6316675,nmap,20,1.000,75.459,17096704.000,nan,1,0,127064795,33.200,164.283,2861113344.000,2860013056.000,23.786,23.775,nan,nan,45,0
figlet,130,1.000,13.212,10443264.000,nan,1,0,6661116,shasum,130,1.000,9.582,9993591.467,nan,1,0,5848371,nmap,20,1.000,75.665,18273348.267,nan,1,0,125630086,29.933,159.750,2890178560.000,2902097920.000,23.954,24.025,nan,nan,75,0
figlet,130,1.000,12.447,10626438.095,nan,1,0,9699158,shasum,130,1.000,7.802,10028153.905,nan,1,0,8598175,nmap,30,1.000,118.565,90357521.067,nan,1,0,1632345058,29.667,189.833,2813069312.000,2887626752.000,23.495,23.943,nan,nan,75,0
figlet,130,1.000,13.768,10528597.333,nan,1,0,10294619,shasum,130,1.000,9.323,3479552.000,nan,1,0,9005283,nmap,30,1.000,126.655,106499242.667,nan,1,0,1672489034,33.467,212.283,2897903616.000,2973965824.000,24.034,24.484,nan,nan,40,0
figlet,130,1.000,12.693,10588842.667,nan,1,0,10168668,shasum,130,1.000,8.528,3652949.333,nan,1,0,8327512,nmap,30,1.000,114.884,136726357.333,nan,1,0,2087218584,31.867,201.117,2935566336.000,3029454848.000,24.269,24.822,nan,nan,45,0
figlet,130,1.000,13.980,3314574.222,nan,2,0,10719916,shasum,130,1.000,9.802,2940928.000,nan,2,0,9295274,nmap,40,0.999,145.541,360035123.200,nan,2,0,9397986672,33.600,234.307,2958319616.000,3318554214.400,24.401,26.562,nan,nan,45,0
figlet,130,1.000,13.172,10607445.333,nan,2,0,9823918,shasum,130,1.000,8.842,10157909.333,nan,2,0,8468856,nmap,40,1.000,118.989,3665920.000,nan,2,0,9717770073,30.667,203.333,3000428544.000,3274011648.000,24.665,26.305,nan,nan,75,0
figlet,130,1.000,14.138,10724010.667,nan,2,0,9303690,shasum,130,1.000,9.994,10450534.400,nan,2,0,8558252,nmap,40,0.999,146.079,361672157.867,nan,2,0,10442695937,28.867,241.253,3004692480.000,3375481651.200,24.688,26.917,nan,nan,125,0
figlet,130,1.000,11.983,3575671.467,nan,2,0,8418913,shasum,130,1.000,7.731,3113984.000,nan,2,0,7567394,nmap,50,0.434,91.823,154897456.762,nan,1,1,22133294348,29.133,199.676,2999152640.000,3164633088.000,24.673,25.670,nan,nan,135,1
figlet,130,1.000,14.377,10273041.067,nan,2,0,10866855,shasum,130,1.000,10.081,3223552.000,nan,2,0,9942597,nmap,50,0.985,158.584,245248000.000,nan,3,0,15639721959,30.800,229.307,2983479296.000,3394668953.600,24.596,27.067,nan,nan,135,0
figlet,130,1.000,14.112,10621405.867,nan,2,0,10212655,shasum,130,1.000,9.928,3352576.000,nan,2,0,8613431,nmap,50,0.823,141.088,348483538.489,nan,2,1,18821481999,28.533,235.356,3004362752.000,3403698517.333,24.725,27.121,nan,nan,145,1
figlet,130,1.000,14.954,10631168.000,nan,1,0,4579347,shasum,140,1.000,10.774,9988778.667,nan,1,0,3856895,nmap,0,1.000,0.045,29330773.333,nan,1,0,0,27.933,81.917,2985359360.000,2969495552.000,24.623,24.529,nan,nan,200,0
figlet,130,1.000,14.719,11010389.333,nan,1,0,4593272,shasum,140,1.000,10.654,3366297.600,nan,1,0,3893201,nmap,0,1.000,0.050,28100608.000,nan,1,0,0,31.733,94.167,2987933696.000,2991355904.000,24.652,24.672,nan,nan,25,0
figlet,130,1.000,13.742,10959872.000,nan,1,0,4730211,shasum,140,1.000,9.974,3576832.000,nan,1,0,4013463,nmap,0,1.000,0.043,27915093.333,nan,1,0,0,32.800,94.000,3000457216.000,2996006912.000,24.730,24.697,nan,nan,30,0
figlet,130,1.000,13.048,10223786.667,nan,1,0,5400921,shasum,140,1.000,10.425,10144036.571,nan,1,0,4696214,nmap,10,1.000,44.020,29980296.533,nan,1,0,119301511,28.933,122.883,3006117888.000,3012516352.000,24.707,24.745,nan,nan,165,0
figlet,130,1.000,15.425,10950997.333,nan,1,0,5640388,shasum,140,1.000,11.287,10776576.000,nan,1,0,4854314,nmap,10,1.000,43.077,28122794.667,nan,1,0,113445743,30.533,122.167,2966745088.000,2970615808.000,24.474,24.497,nan,nan,75,0
figlet,130,1.000,14.427,10996053.333,nan,1,0,5311743,shasum,140,1.000,10.508,10728618.667,nan,1,0,4561921,nmap,10,1.000,40.497,29086378.667,nan,1,0,116548894,28.867,130.483,3000596480.000,3002067968.000,24.680,24.689,nan,nan,70,0
