function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,20,1.000,3.193,4872313.905,nan,1,0,14934320,shasum,20,1.000,2.266,4547754.667,nan,1,0,12377799,env,140,1.000,13.255,5075046.400,nan,1,0,9622972,36.933,91.350,2419755008.000,2430657536.000,29.950,30.077,nan,nan,10,0
figlet,20,1.000,3.662,8316757.333,nan,1,0,14243885,shasum,20,1.000,2.351,2623715.556,nan,1,0,11401851,env,140,1.000,15.493,2883584.000,nan,1,0,11263244,40.933,92.317,2543818752.000,2531295232.000,31.465,31.306,nan,nan,45,0
figlet,20,1.000,3.528,2533831.111,nan,1,0,14489960,shasum,20,1.000,2.643,8422912.000,nan,1,0,12941109,env,140,1.000,15.363,2809514.667,nan,1,0,12957104,42.467,91.433,2566307840.000,2551553024.000,31.743,31.558,nan,nan,45,0
figlet,20,1.000,3.390,2866107.733,nan,1,0,15585347,shasum,20,1.000,2.417,2835490.133,nan,1,0,14102760,env,160,1.000,16.072,9205248.000,nan,2,0,34667901,43.000,106.317,2576779264.000,2564733952.000,31.875,31.724,nan,nan,40,0
figlet,20,1.000,3.157,8557738.667,nan,1,0,15815380,shasum,20,1.000,2.372,8664917.333,nan,1,0,13108546,env,160,1.000,16.488,9778824.533,nan,2,0,22676364,41.800,103.535,2590820352.000,2581217792.000,32.051,31.928,nan,nan,45,0
figlet,20,1.000,2.977,2781184.000,nan,1,0,17611265,shasum,20,1.000,2.457,8788957.867,nan,1,0,13952265,env,160,1.000,14.292,5095424.000,nan,2,0,18972406,37.600,96.669,2576777216.000,2581149696.000,31.869,31.922,nan,nan,75,0
figlet,20,1.000,3.785,2736128.000,nan,1,0,17021725,shasum,20,1.000,2.375,8827153.067,nan,1,0,13106361,env,180,1.000,18.938,7225344.000,nan,1,0,21488851,38.400,98.217,2583162880.000,2583145984.000,31.938,31.938,nan,nan,75,0
figlet,20,1.000,3.724,8662698.667,nan,1,0,20090695,shasum,20,1.000,2.738,8707584.000,nan,1,0,15623537,env,180,1.000,19.138,9934677.333,nan,1,0,45790226,42.533,100.833,2590091264.000,2588948992.000,32.022,32.010,nan,nan,90,0
figlet,20,1.000,3.402,8671300.267,nan,2,0,24264369,shasum,20,1.000,2.410,8794112.000,nan,2,0,21769433,env,180,1.000,17.324,10317994.667,nan,2,0,311104808,37.667,104.900,2628587520.000,2635951616.000,32.493,32.585,nan,nan,85,0
figlet,20,1.000,3.705,3031040.000,nan,1,0,20633430,shasum,20,1.000,2.619,8919586.133,nan,1,0,15317113,env,200,1.000,20.647,20900864.000,nan,1,0,69846598,41.067,103.850,2728222720.000,2696198144.000,33.700,33.313,nan,nan,75,0
figlet,20,1.000,3.671,8843093.333,nan,1,0,19612860,shasum,20,1.000,2.557,8921429.333,nan,1,0,15734129,env,200,1.000,20.112,12567381.333,nan,1,0,83090680,39.467,101.767,2657753088.000,2651436544.000,32.854,32.778,nan,nan,75,0
figlet,20,1.000,3.378,2912256.000,nan,2,0,26141228,shasum,20,1.000,2.479,2756608.000,nan,2,0,19363138,env,200,1.000,18.746,2494464.000,nan,2,0,434673168,38.067,110.900,2627303424.000,2639108096.000,32.493,32.639,nan,nan,70,0
figlet,20,1.000,3.346,2846720.000,nan,1,0,8702124,shasum,40,1.000,4.908,2793472.000,nan,1,0,7200875,env,0,1.000,0.062,34344618.667,nan,1,0,0,39.933,59.467,2759235584.000,2721726464.000,34.081,33.627,nan,nan,75,0
figlet,20,1.000,3.523,2744092.444,nan,1,0,10290383,shasum,40,1.000,5.043,8844629.333,nan,1,0,8257648,env,0,1.000,0.072,19175424.000,nan,1,0,0,41.533,62.417,2697945088.000,2684747776.000,33.356,33.191,nan,nan,45,0
figlet,20,1.000,3.365,3059712.000,nan,3,0,9996016,shasum,40,1.000,5.000,8868181.333,nan,3,0,8797244,env,0,1.000,0.061,19208874.667,nan,1,0,0,42.667,69.683,2696114176.000,2696707072.000,33.345,33.355,nan,nan,25,0
figlet,20,1.000,3.181,4124672.000,nan,1,0,10717836,shasum,40,1.000,4.227,8892245.333,nan,2,0,8071522,env,20,1.000,2.152,12261205.333,nan,1,0,7005021,39.867,68.517,2663798784.000,2664400896.000,32.943,32.952,nan,nan,75,0
figlet,20,1.000,3.382,8730214.400,nan,1,0,9814535,shasum,40,1.000,4.982,8894020.267,nan,1,0,8631393,env,20,1.000,2.254,13400337.067,nan,1,0,6690171,41.000,67.883,2686976000.000,2678530048.000,33.225,33.123,nan,nan,75,0
figlet,20,1.000,3.377,8765440.000,nan,1,0,9432605,shasum,40,1.000,4.955,8858965.333,nan,1,0,8506074,env,20,1.000,2.483,13283328.000,nan,1,0,8130789,39.400,64.600,2686009344.000,2686627328.000,33.217,33.225,nan,nan,75,0
figlet,20,1.000,3.295,2767257.600,nan,2,0,15287456,shasum,40,1.000,4.458,2793130.667,nan,2,0,12820212,env,40,1.000,4.908,13012309.333,nan,2,0,13980167,42.467,83.967,2725812224.000,2717228544.000,33.726,33.616,nan,nan,40,0
figlet,20,1.000,3.329,2666496.000,nan,1,0,10596074,shasum,40,1.000,4.935,2809856.000,nan,1,0,6970612,env,40,1.000,5.217,12980053.333,nan,1,0,7901223,38.733,71.933,2683353088.000,2675793920.000,33.196,33.105,nan,nan,75,0
figlet,20,1.000,3.072,2703360.000,nan,2,0,13352116,shasum,40,1.000,4.545,2719744.000,nan,2,0,13564057,env,40,1.000,4.466,13016746.667,nan,2,0,11559411,38.533,76.617,2677854208.000,2679934464.000,33.132,33.160,nan,nan,70,0
figlet,20,1.000,3.040,2662946.133,nan,1,0,12072363,shasum,40,1.000,4.410,8895658.667,nan,2,0,11112966,env,60,1.000,6.786,12985344.000,nan,2,0,11429996,40.533,85.600,2725122048.000,2716616192.000,33.728,33.620,nan,nan,45,0
figlet,20,1.000,3.609,2654208.000,nan,1,0,11856061,shasum,40,1.000,4.514,8943889.067,nan,1,0,9439007,env,60,1.000,7.404,2760704.000,nan,1,0,7839542,38.600,76.183,2719731712.000,2707916288.000,33.620,33.477,nan,nan,75,0
figlet,20,1.000,3.435,8665770.667,nan,1,0,11023159,shasum,40,1.000,4.968,8882688.000,nan,1,0,9299244,env,60,1.000,7.363,2839779.556,nan,1,0,8099456,42.467,80.150,2744084480.000,2733803008.000,33.935,33.803,nan,nan,45,0
figlet,20,1.000,3.485,8837461.333,nan,2,0,23158746,shasum,40,1.000,4.626,2900718.933,nan,2,0,20301855,env,80,1.000,9.100,12965717.333,nan,2,0,26848308,42.933,94.450,2757324800.000,2749734400.000,34.096,33.994,nan,nan,40,0
