function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,0,1.000,0.072,2914577.067,nan,1,0,0,shasum,170,0.998,13.292,30248714.240,nan,2,0,14234582791,env,110,1.000,11.669,2494464.000,nan,2,0,1677850172,41.000,129.893,2414813184.000,2590424678.400,29.435,31.638,nan,nan,10,0
figlet,0,1.000,0.076,3651584.000,nan,1,0,0,shasum,170,0.999,12.147,66726741.333,nan,2,0,12983752267,env,110,1.000,11.510,17437354.667,nan,2,0,929143950,41.333,107.267,2691672064.000,2764983808.000,32.979,33.893,nan,nan,150,0
figlet,0,1.000,0.065,4258247.111,nan,1,0,0,shasum,170,0.810,13.116,25919488.000,nan,2,1,18027534432,env,110,1.000,11.591,2637824.000,nan,2,0,716828486,39.800,134.167,2728630272.000,2822150144.000,33.271,34.460,nan,nan,135,1
figlet,0,1.000,0.071,4784381.562,nan,1,0,0,shasum,170,0.934,10.002,2592768.000,nan,2,0,16097600968,env,120,1.000,12.988,16780219.733,nan,2,0,1184803408,39.867,126.187,2734311424.000,2781045555.200,33.377,33.977,nan,nan,130,0
figlet,0,1.000,0.065,5424442.027,nan,1,0,0,shasum,170,0.999,16.027,16150528.000,nan,2,0,15308045229,env,120,1.000,11.586,16404343.467,nan,2,0,1105449849,39.400,127.467,2762889216.000,2872454758.400,33.599,34.995,nan,nan,160,0
figlet,0,1.000,0.089,5924727.467,nan,1,0,0,shasum,170,0.998,14.030,39733930.667,nan,2,0,14830845356,env,120,1.000,12.748,20065621.333,nan,2,0,2584815062,41.333,132.133,2760763392.000,2882723430.400,33.588,35.146,nan,nan,225,0
figlet,0,1.000,0.077,4401834.667,nan,1,0,0,shasum,170,0.753,10.571,52893696.000,nan,2,1,19809846776,env,130,0.999,13.096,2621440.000,nan,2,0,4864596183,40.533,136.767,2730285056.000,2901134677.333,33.131,35.305,nan,nan,150,1
figlet,0,1.000,0.082,4735030.613,nan,1,0,0,shasum,170,0.999,11.246,3997696.000,nan,2,0,15585056043,env,130,0.998,12.365,2408448.000,nan,2,0,5107740783,39.933,123.749,2756448256.000,2862749286.400,33.602,34.938,nan,nan,190,0
figlet,0,1.000,0.073,4669440.000,nan,1,0,0,shasum,170,0.999,13.301,59263658.667,nan,2,0,16886877168,env,130,0.999,13.303,21375112.533,nan,2,0,2096102116,41.200,130.840,2708140032.000,2870781132.800,32.929,34.968,nan,nan,250,0
figlet,0,1.000,0.073,4670524.465,nan,1,0,0,shasum,170,0.999,14.610,50180166.217,nan,2,0,13763203904,env,140,0.999,12.892,13651968.000,nan,2,0,5794366331,37.867,126.667,2704592896.000,2873990348.800,33.003,35.107,nan,nan,255,0
figlet,0,1.000,0.086,4769245.867,nan,1,0,0,shasum,170,0.999,12.777,44916517.547,nan,2,0,17577308495,env,140,1.000,13.909,19061227.520,nan,2,0,2796671888,37.800,127.067,2753974272.000,2917110169.600,33.434,35.513,nan,nan,240,0
figlet,0,1.000,0.076,4683366.400,nan,1,0,0,shasum,170,0.802,12.239,3239936.000,nan,2,1,18645619802,env,140,1.000,13.849,2588672.000,nan,2,0,6801204298,40.867,126.533,2687248384.000,2846913331.200,32.537,34.570,nan,nan,240,1
