function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,200,0.401,10.001,44734213.689,nan,1,1,25253788225,shasum,60,1.000,4.582,2428928.000,nan,2,0,2181657208,curl,20,0.950,9.739,6021120.000,nan,2,0,9908873341,41.733,138.544,2366332928.000,2750537386.667,29.304,33.984,nan,nan,10,1
figlet,200,0.193,7.584,52810501.689,nan,3,1,27564087899,shasum,60,1.000,2.415,16250860.495,nan,2,0,5625980413,curl,40,0.404,5.547,25874919.619,nan,1,1,25357603234,40.000,148.648,2557263872.000,2969611995.429,31.539,36.666,nan,nan,250,1
figlet,200,0.121,1.100,21621162.667,nan,1,1,23427174856,shasum,60,0.999,0.711,14664908.800,nan,2,0,6133758378,curl,40,0.345,1.050,17816917.333,nan,1,1,24515147100,40.733,125.280,2641301504.000,2905199001.600,32.287,35.627,nan,nan,225,1
figlet,200,0.118,7.670,68236288.000,nan,2,1,28388716106,shasum,60,1.000,0.075,2589696.000,nan,2,0,4605767143,curl,40,0.286,6.594,28291003.733,nan,1,1,26255985614,42.267,151.333,2584604672.000,3056728356.571,31.915,37.782,nan,nan,245,1
figlet,200,0.981,22.492,2543616.000,nan,2,0,16976516498,shasum,80,1.000,10.017,2569557.333,nan,3,0,171621735,curl,0,1.000,0.078,15902993.067,nan,1,0,0,41.235,124.627,2608531456.000,2811711078.400,31.890,34.442,nan,nan,240,0
figlet,200,0.850,21.882,67606528.000,nan,2,1,18848547882,shasum,80,1.000,9.364,11348423.111,nan,2,0,294683219,curl,0,1.000,0.076,14377642.667,nan,1,0,0,42.333,139.367,2682136576.000,2889415680.000,33.016,35.590,nan,nan,235,1
figlet,200,0.999,22.420,2713600.000,nan,2,0,17608538104,shasum,80,1.000,10.463,2523136.000,nan,2,0,336455648,curl,0,1.000,0.073,14520062.537,nan,1,0,0,40.200,125.400,2694926336.000,2875736883.200,33.174,35.429,nan,nan,235,0
figlet,200,0.143,2.687,63661568.000,nan,2,1,28213694568,shasum,80,1.000,2.775,28825600.000,nan,4,0,12938829506,curl,20,1.000,1.232,31207424.000,nan,2,0,13546355274,44.933,148.916,2613329920.000,3020107483.429,32.271,37.293,nan,nan,255,1
figlet,200,0.246,8.116,53564928.000,nan,3,1,27761285831,shasum,80,0.931,5.571,41647616.000,nan,2,0,14290548342,curl,20,0.923,6.436,21469769.143,nan,1,0,15214299334,42.333,151.943,2629056512.000,3059717266.286,32.466,37.783,nan,nan,250,1
figlet,200,0.334,8.106,42402076.444,nan,1,1,24782342704,shasum,80,0.999,7.648,29002069.333,nan,2,0,9611356346,curl,20,0.960,9.277,24694328.889,nan,1,0,12488882248,40.267,139.302,2646921216.000,3067330560.000,32.359,37.668,nan,nan,255,1
figlet,200,0.641,19.922,51461632.000,nan,2,1,23597278613,shasum,100,1.000,12.189,2597888.000,nan,2,0,2778390974,curl,0,1.000,0.071,10617742.222,nan,1,0,0,40.600,139.278,2671378432.000,2994723498.667,33.000,36.987,nan,nan,260,1
figlet,200,0.824,18.396,64529123.556,nan,1,1,24274375521,shasum,100,1.000,11.515,16973482.667,nan,2,0,1780314376,curl,0,1.000,0.075,9312711.111,nan,1,0,0,39.200,136.579,2698031104.000,3052385280.000,33.301,37.688,nan,nan,260,1
figlet,200,0.789,18.093,14184448.000,nan,1,1,21094609421,shasum,100,1.000,11.846,19842974.476,nan,2,0,1102336631,curl,0,1.000,0.068,9279023.787,nan,1,0,0,38.133,127.147,2689292288.000,2936809881.600,33.242,36.293,nan,nan,260,1
