function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,100,0.839,7.328,3011174.400,nan,2,1,2976751101,nmap,20,0.045,37.637,290053890.438,nan,1,1,28842849893,curl,0,1.000,0.132,4636433.067,nan,1,0,0,43.467,147.733,7692779520.000,7895080082.286,91.040,93.504,nan,nan,45,1
shasum,100,1.000,10.362,10285660.648,nan,3,0,45190308,nmap,20,0.197,52.962,275142015.594,nan,1,1,25318259487,curl,0,1.000,0.097,18684928.000,nan,1,0,0,43.067,145.633,7461199872.000,7704224085.333,88.257,91.195,nan,nan,85,1
shasum,100,1.000,10.451,6803456.000,nan,2,0,26071164,nmap,20,0.490,48.329,261526812.444,nan,1,1,24634461284,curl,0,1.000,0.084,18826808.889,nan,1,0,0,46.333,131.400,7424116736.000,7652775253.333,87.826,90.575,nan,nan,50,1
shasum,120,1.000,11.955,15809365.333,nan,2,0,137314443,nmap,0,1.000,0.056,6692454.400,nan,1,0,0,curl,20,1.000,15.184,28854613.333,nan,1,0,467860748,45.000,109.884,7379388416.000,7391766528.000,87.285,87.430,nan,nan,40,0
shasum,120,1.000,12.663,18673425.067,nan,2,0,249395179,nmap,0,1.000,0.064,6946425.905,nan,1,0,0,curl,20,0.843,16.084,34354980.571,nan,2,1,539497849,41.933,103.318,7431862272.000,7432715264.000,87.929,87.937,nan,nan,30,1
shasum,120,1.000,12.339,3888713.143,nan,1,0,55177403,nmap,0,1.000,0.064,7207594.667,nan,1,0,0,curl,20,1.000,16.017,34847914.667,nan,1,0,439703360,46.467,98.700,7481978880.000,7478146560.000,88.514,88.468,nan,nan,30,0
shasum,120,1.000,11.230,19363157.333,nan,2,0,203765859,nmap,0,1.000,0.077,7638698.667,nan,1,0,0,curl,40,1.000,21.264,43044010.667,nan,2,0,1464842336,40.733,117.200,7477219328.000,7490893824.000,88.451,88.611,nan,nan,40,0
shasum,120,1.000,12.287,1818624.000,nan,2,0,387798915,nmap,0,1.000,0.063,8054613.333,nan,1,0,0,curl,40,1.000,23.600,43571882.667,nan,1,0,1398992016,41.467,111.000,7505053696.000,7516243968.000,88.797,88.927,nan,nan,30,0
shasum,120,1.000,11.619,5083311.543,nan,2,0,414931285,nmap,0,1.000,0.062,7870020.267,nan,1,0,0,curl,40,1.000,20.940,50605309.562,nan,2,0,3196040855,44.600,115.951,7571726336.000,7577440256.000,89.608,89.682,nan,nan,25,0
shasum,120,1.000,13.012,3567397.547,nan,3,0,554809612,nmap,0,1.000,0.075,9415260.648,nan,1,0,0,curl,60,0.946,25.686,38317884.952,nan,2,0,15820040534,41.933,130.787,7580327936.000,7632941056.000,89.710,90.362,nan,nan,25,1
shasum,120,1.000,12.305,3518464.000,nan,2,0,501195233,nmap,0,1.000,0.066,8145605.973,nan,1,0,0,curl,60,0.997,26.379,23086421.333,nan,2,0,13631830820,45.400,132.307,7692677120.000,7678029414.400,91.089,90.903,nan,nan,55,1
shasum,120,1.000,12.667,5406720.000,nan,2,0,268220319,nmap,0,1.000,0.074,7104043.886,nan,1,0,0,curl,60,0.999,25.236,62615181.410,nan,2,0,13685896232,38.600,131.187,7695460352.000,7698483200.000,91.105,91.143,nan,nan,60,1
shasum,120,0.976,10.533,8947712.000,nan,2,0,4529196520,nmap,20,0.085,36.570,325418208.305,nan,1,1,28587941466,curl,0,1.000,0.136,63164416.000,nan,1,0,0,42.000,151.781,7697078272.000,7858406253.714,91.159,93.097,nan,nan,30,1
shasum,120,1.000,11.939,3009877.333,nan,3,0,581964154,nmap,20,0.148,48.493,318044273.778,nan,1,1,25695492748,curl,0,1.000,0.078,10054724.267,nan,1,0,0,46.200,146.633,7394322432.000,7705738581.333,87.439,91.217,nan,nan,90,1
shasum,120,1.000,10.187,7732565.333,nan,2,0,302338093,nmap,20,0.422,59.138,371824347.429,nan,1,1,26633905994,curl,0,1.000,0.070,9512277.333,nan,1,0,0,41.533,146.286,7404859392.000,7640415670.857,87.594,90.431,nan,nan,80,1
shasum,140,1.000,14.172,2551808.000,nan,2,0,83844128,nmap,0,1.000,0.039,2892231.111,nan,1,0,0,curl,20,1.000,16.070,20853418.667,nan,1,0,460219668,40.267,103.183,7367940096.000,7381562880.000,87.140,87.305,nan,nan,30,0
shasum,140,1.000,13.714,5062724.267,nan,1,0,291966621,nmap,0,1.000,0.064,3183445.333,nan,1,0,0,curl,20,1.000,14.469,25987037.867,nan,1,0,491190330,42.667,100.017,7445118976.000,7448785920.000,88.090,88.132,nan,nan,30,0
shasum,140,1.000,13.598,3038321.778,nan,2,0,171547593,nmap,0,1.000,0.055,3687814.095,nan,1,0,0,curl,20,1.000,14.626,27254135.467,nan,2,0,493102180,47.800,110.217,7500054528.000,7491362304.000,88.611,88.503,nan,nan,55,0
shasum,140,1.000,13.288,4082141.867,nan,2,0,1837926939,nmap,0,1.000,0.076,4356266.667,nan,1,0,0,curl,40,1.000,21.729,4878131.200,nan,1,0,3702477248,45.467,113.933,7499907072.000,7528859136.000,88.620,88.968,nan,nan,30,0
shasum,140,1.000,13.217,4522393.600,nan,1,0,1536163862,nmap,0,1.000,0.061,6302378.667,nan,1,0,0,curl,40,1.000,20.614,51168426.667,nan,1,0,4648392275,42.933,111.483,7655383040.000,7654587392.000,90.584,90.572,nan,nan,25,1
shasum,140,1.000,13.296,5394432.000,nan,1,0,794498306,nmap,0,1.000,0.061,6459050.667,nan,1,0,0,curl,40,1.000,22.164,4317184.000,nan,1,0,1732412197,40.600,108.517,7653085184.000,7616160256.000,90.521,90.070,nan,nan,70,1
shasum,140,1.000,12.117,6398464.000,nan,2,0,2165394795,nmap,20,0.192,37.211,336481125.355,nan,1,1,28946605812,curl,0,1.000,0.094,26414284.800,nan,1,0,0,40.867,151.724,7585007616.000,7781076699.429,89.719,92.092,nan,nan,40,1
shasum,140,1.000,11.212,3999630.222,nan,2,0,416355053,nmap,20,0.002,45.467,140295509.333,nan,1,1,29997780986,curl,20,0.800,13.238,3975623.111,nan,2,1,614127414,44.533,130.781,7388680192.000,7489372160.000,87.398,88.608,nan,nan,85,1
shasum,140,0.647,0.066,32049766.400,nan,2,1,15883028716,nmap,20,0.000,0.106,9424896.000,nan,1,1,30000706649,curl,180,0.046,2.278,30850958.222,nan,1,1,28908945926,46.467,153.143,7642204160.000,7840781458.286,90.391,92.917,nan,nan,55,1
shasum,140,0.461,2.269,40195657.143,nan,1,1,23967593958,nmap,40,0.000,22.986,216048128.000,nan,1,1,30000724969,curl,120,0.064,2.392,27803648.000,nan,1,1,28673966819,48.200,150.029,7547383808.000,7767073353.143,89.254,91.985,nan,nan,55,1
shasum,140,0.544,13.448,5304661.333,nan,2,1,20592560791,nmap,80,0.000,13.247,103281868.800,nan,1,1,30000760378,curl,60,0.324,10.327,31381903.848,nan,1,1,25201172600,47.933,154.648,7563741184.000,7800906898.286,89.468,92.415,nan,nan,100,1
shasum,140,0.322,4.956,30795854.019,nan,1,1,5763407621,nmap,80,0.002,36.090,165464234.667,nan,1,1,13572054322,curl,100,0.051,12.824,52316306.286,nan,1,1,11132197494,47.733,147.631,7872200704.000,7832132169.143,93.173,92.728,nan,nan,95,1
shasum,140,0.035,0.049,3686286.222,nan,1,1,16379433637,nmap,120,0.000,0.034,6085518.222,nan,1,1,16492887699,curl,100,0.022,0.052,8778524.444,nan,1,1,16399090835,46.000,112.617,7543891968.000,7726513664.000,89.210,91.492,nan,nan,35,1
shasum,140,0.000,0.149,9341658.035,nan,2,1,29840676659,nmap,160,0.000,0.092,11019686.139,nan,1,1,29907490709,curl,120,0.000,0.146,5169720.424,nan,2,1,29935064932,44.133,51.467,7401701376.000,7407367021.714,87.508,87.576,nan,nan,30,1
shasum,140,0.000,0.150,9668900.571,nan,2,1,29877479148,nmap,160,0.000,0.085,11555108.571,nan,1,1,29908679318,curl,120,0.000,0.157,5509997.714,nan,2,1,29890231369,44.600,47.857,7331514368.000,7331159478.857,86.688,86.683,nan,nan,30,1
shasum,140,0.113,0.092,9919601.778,nan,2,1,20663333600,nmap,160,0.000,0.043,11771904.000,nan,1,1,22922522712,curl,120,0.019,0.066,5806876.444,nan,2,1,22750742810,41.867,135.854,7346946048.000,7688176025.600,86.878,91.096,nan,nan,25,1
shasum,140,0.000,0.081,8269921.524,nan,1,1,29963420650,nmap,180,0.000,0.048,10973184.000,nan,1,1,29794402212,curl,120,0.000,0.081,8719408.762,nan,1,1,29974483163,44.067,52.057,7186864128.000,7195407213.714,84.900,85.022,nan,nan,10,1
shasum,140,0.142,0.045,14847402.667,nan,1,1,23950509120,nmap,180,0.000,0.046,102532096.000,nan,1,1,25449459278,curl,120,0.009,0.047,19529642.667,nan,1,1,26163666366,44.200,130.160,7215810560.000,7583483494.400,85.277,89.809,nan,nan,10,1
shasum,140,0.140,0.047,25915528.533,nan,1,1,24275735722,nmap,200,0.000,0.047,84829013.333,nan,1,1,26624753517,curl,60,0.060,0.041,17612936.533,nan,1,1,25565435519,42.533,134.787,7275923456.000,7633933926.400,86.022,90.425,nan,nan,10,1
shasum,140,0.074,1.497,12738150.400,nan,1,1,29325922166,nmap,200,0.000,6.207,57077191.111,nan,1,1,29873881537,curl,140,0.016,5.622,13702371.556,nan,1,1,29813292882,38.133,76.657,7212134400.000,7318143561.143,85.198,86.516,nan,nan,10,1
shasum,140,0.034,0.114,6948864.000,nan,1,1,24520555386,nmap,200,0.000,0.046,11657216.000,nan,1,1,25083351950,curl,180,0.009,0.047,11177437.867,nan,1,1,24950263379,44.200,132.600,7333853184.000,7702185164.800,86.863,91.341,nan,nan,145,1
shasum,160,0.198,4.759,21641875.911,nan,1,1,28323194709,nmap,0,1.000,0.072,10589934.933,nan,1,0,0,curl,40,0.238,7.924,23493859.556,nan,1,1,27396465724,36.267,66.556,7186001920.000,7261786794.667,84.899,85.838,nan,nan,25,1
shasum,160,0.760,11.551,11464704.000,nan,1,1,20171995957,nmap,0,1.000,0.061,5121046.756,nan,1,0,0,curl,40,0.980,17.221,10235904.000,nan,1,0,13184704920,40.733,133.122,7760408576.000,7785163093.333,91.855,92.212,nan,nan,75,1
shasum,160,0.967,10.787,9670656.000,nan,2,0,15010743037,nmap,0,1.000,0.081,4648686.933,nan,1,0,0,curl,40,0.932,19.080,49622903.467,nan,2,0,11795644860,42.133,133.520,7765749760.000,7778672640.000,92.021,92.195,nan,nan,40,1
shasum,160,0.816,12.230,84373504.000,nan,3,1,12960566302,nmap,20,0.030,30.605,262981622.248,nan,1,1,29651716929,curl,0,1.000,0.102,4885130.623,nan,1,0,0,46.800,151.162,7742464000.000,7838597705.143,91.726,92.903,nan,nan,40,1
shasum,160,0.781,9.487,47516672.000,nan,2,1,17456507459,nmap,40,0.000,17.033,254551381.333,nan,1,1,30000718870,curl,40,0.648,13.289,2764800.000,nan,2,1,15027091385,43.200,148.908,7507496960.000,7720295570.286,88.815,91.456,nan,nan,90,1
shasum,160,0.209,4.169,9717418.667,nan,1,1,11464451203,nmap,40,0.014,12.656,89260970.667,nan,1,1,14325544359,curl,40,0.276,5.686,15563264.000,nan,1,1,11396822771,47.533,114.350,7576891392.000,7708864000.000,89.626,91.245,nan,nan,90,1
shasum,160,0.205,2.912,11673600.000,nan,2,1,25597174004,nmap,60,0.000,2.804,115416268.800,nan,1,1,30000708090,curl,60,0.062,0.543,17130461.867,nan,1,1,23963715309,46.667,154.314,7447021568.000,7730905965.714,88.097,91.601,nan,nan,115,1
shasum,160,0.539,9.220,48177083.733,nan,2,1,20834846608,nmap,60,0.000,13.007,95360000.000,nan,1,1,28559307435,curl,80,0.162,12.040,58440109.105,nan,1,1,24143120889,44.267,149.838,7431657472.000,7706138624.000,87.899,91.300,nan,nan,100,1
shasum,160,0.147,4.416,26553753.600,nan,1,1,22370163919,nmap,60,0.000,25.197,239648221.867,nan,1,1,23756255978,curl,180,0.009,7.852,30226432.000,nan,1,1,24457361802,39.933,142.211,7349342208.000,7690963285.333,87.058,91.184,nan,nan,100,1
shasum,160,0.271,5.895,38519710.476,nan,1,1,27008343316,nmap,120,0.000,17.909,239957625.905,nan,1,1,29917549467,curl,160,0.000,0.291,6765226.667,nan,1,1,30000690991,46.267,150.429,7384717312.000,7720688786.286,87.462,91.563,nan,nan,115,1
shasum,160,0.198,2.456,26013177.731,nan,1,1,28304019846,nmap,160,0.000,13.715,93609984.000,nan,1,1,29932523933,curl,20,0.195,3.246,15457657.556,nan,1,1,27628448321,39.000,68.324,7247646720.000,7327269449.143,85.645,86.631,nan,nan,10,1
shasum,160,0.000,0.089,20865609.143,nan,1,1,29968554130,nmap,180,0.000,0.065,11139652.267,nan,1,1,29927209170,curl,200,0.000,0.071,5299638.857,nan,1,1,29864288813,37.267,48.704,7259396096.000,7213398016.000,85.775,85.241,nan,nan,10,1
shasum,160,0.021,0.044,19780608.000,nan,1,1,25403641354,nmap,180,0.000,0.046,11487118.222,nan,1,1,25572182441,curl,200,0.023,0.046,5457237.333,nan,1,1,25434304095,41.200,126.560,7240474624.000,7635014451.200,85.576,90.457,nan,nan,20,1
shasum,160,0.061,0.081,25157495.467,nan,1,1,28402829771,nmap,200,0.000,2.697,9364275.200,nan,1,1,29847310969,curl,60,0.029,0.073,21781162.667,nan,1,1,29558903880,43.231,151.389,7337748480.000,7729852123.429,86.735,91.589,nan,nan,30,1
shasum,180,1.000,16.529,17619968.000,nan,1,0,530255118,nmap,0,1.000,0.068,5732522.667,nan,1,0,0,curl,20,1.000,15.318,22394368.000,nan,1,0,472729413,41.067,106.501,7256248320.000,7301002240.000,85.747,86.293,nan,nan,35,0
shasum,180,1.000,15.537,2632328.533,nan,2,0,3108257138,nmap,0,1.000,0.062,5823317.333,nan,1,0,0,curl,20,0.827,14.032,2957909.333,nan,2,1,522865328,41.333,114.484,7414159360.000,7470964224.000,87.666,88.352,nan,nan,40,1
shasum,180,1.000,16.495,3330406.400,nan,2,0,1835433620,nmap,0,1.000,0.062,10310246.400,nan,1,0,0,curl,20,1.000,14.051,2929561.600,nan,2,0,565128089,41.467,113.967,7595345920.000,7571589120.000,89.903,89.614,nan,nan,40,0
shasum,180,0.721,14.031,3249971.200,nan,2,1,18076314254,nmap,0,1.000,0.066,8039594.667,nan,1,0,0,curl,40,0.996,18.116,2732509.867,nan,1,0,11141323908,44.400,138.578,7566761984.000,7725982720.000,89.540,91.492,nan,nan,30,1
shasum,180,0.871,14.497,6930432.000,nan,1,1,18237537385,nmap,0,1.000,0.068,3933070.222,nan,1,0,0,curl,40,0.987,18.584,12296192.000,nan,1,0,14085122954,43.000,137.433,7821727744.000,7878677162.667,92.562,93.344,nan,nan,80,1
shasum,180,0.481,12.282,65683456.000,nan,2,1,19811266097,nmap,0,1.000,0.087,3974098.489,nan,1,0,0,curl,40,0.874,15.497,53907672.178,nan,2,1,13003779877,47.384,145.371,7705808896.000,7802610688.000,91.305,92.501,nan,nan,40,1
shasum,180,0.459,10.478,8658944.000,nan,3,1,20416709621,nmap,20,0.028,31.358,303207433.752,nan,1,1,27830755452,curl,0,1.000,0.081,5862673.067,nan,1,0,0,48.333,151.848,7782918144.000,7872046811.429,92.098,93.257,nan,nan,105,1
shasum,180,0.527,13.514,46467072.000,nan,1,1,18484529926,nmap,20,0.013,26.495,226563101.257,nan,1,1,28986521426,curl,0,1.000,0.066,3935407.543,nan,1,0,0,46.067,149.190,7574046720.000,7816963218.286,89.599,92.596,nan,nan,85,1
shasum,180,0.354,12.717,6750208.000,nan,3,1,20881457299,nmap,20,0.142,40.384,231175558.095,nan,1,1,26763138187,curl,0,1.000,0.106,3662604.190,nan,1,0,0,41.267,150.771,7617527808.000,7770780525.714,90.123,92.050,nan,nan,80,1
shasum,200,0.568,11.161,84611072.000,nan,3,1,22674030927,nmap,0,1.000,0.067,4678431.695,nan,1,0,0,curl,40,0.758,17.238,43850098.590,nan,2,1,17141603253,40.467,149.029,7708493824.000,7853481984.000,91.248,93.089,nan,nan,40,1
shasum,200,0.843,17.256,25158041.600,nan,2,1,19443507180,nmap,0,1.000,0.070,3793727.739,nan,1,0,0,curl,40,0.263,9.856,24730770.286,nan,1,1,24325560507,44.733,151.905,7782969344.000,7929598244.571,92.072,93.946,nan,nan,80,1
shasum,200,0.226,13.981,14493696.000,nan,2,1,24766063863,nmap,0,1.000,0.071,4171337.143,nan,1,0,0,curl,40,0.734,15.398,36879847.619,nan,1,1,18258792766,45.733,149.373,7784753152.000,7844726198.857,92.110,92.961,nan,nan,85,1
shasum,200,0.147,5.307,44549324.800,nan,1,1,23060361959,nmap,20,0.040,14.392,97359598.933,nan,1,1,25647827948,curl,0,1.000,0.049,25846374.400,nan,1,0,0,44.400,129.253,7739101184.000,7854081638.400,91.574,93.044,nan,nan,70,1
shasum,200,0.169,0.043,15878912.000,nan,1,1,18280290045,nmap,60,0.000,0.046,93521493.333,nan,1,1,19998260577,curl,80,0.083,0.044,17566378.667,nan,1,1,18939868720,41.600,109.033,7490248704.000,7685642752.000,88.616,91.018,nan,nan,130,1
shasum,200,0.000,0.073,13329339.733,nan,1,1,29862363680,nmap,60,0.000,0.067,4779193.295,nan,1,1,29944895109,curl,200,0.000,0.218,2894019.048,nan,3,1,29929511615,47.267,55.895,7413745664.000,7420687213.714,87.681,87.766,nan,nan,35,1
shasum,200,0.000,0.153,5997665.524,nan,2,1,29951127013,nmap,60,0.000,0.070,5165836.190,nan,1,1,29863223511,curl,200,0.000,0.228,3304789.333,nan,3,1,29865238363,45.133,52.048,7392694272.000,7393282340.571,87.435,87.443,nan,nan,45,1
shasum,200,0.103,0.130,6540775.619,nan,2,1,29144895237,nmap,60,0.000,0.067,5458066.286,nan,1,1,29946016470,curl,200,0.028,0.193,3594864.152,nan,3,1,29756396682,46.467,57.919,7345524736.000,7396947675.429,86.867,87.496,nan,nan,25,1
shasum,200,0.099,4.421,33492992.000,nan,1,1,21927382624,nmap,80,0.000,31.045,339200170.667,nan,1,1,24109548785,curl,40,0.209,5.369,20539847.111,nan,1,1,19165372512,45.667,142.613,7375540224.000,7668508672.000,87.209,90.812,nan,nan,100,1
shasum,200,0.176,3.150,4026368.000,nan,2,1,26908618075,nmap,100,0.000,6.986,188248393.956,nan,1,1,29840853303,curl,80,0.000,0.024,8425984.000,nan,1,1,30000709801,47.400,153.771,7396096000.000,7775294317.714,87.518,92.146,nan,nan,115,1
shasum,200,0.244,2.313,42412617.143,nan,1,1,11095697153,nmap,120,0.004,30.334,218314215.619,nan,1,1,14321967227,curl,40,0.287,5.179,32358838.857,nan,1,1,10090118069,45.733,145.771,7569821696.000,7708309504.000,89.542,91.269,nan,nan,130,1
shasum,200,0.056,0.736,33908963.556,nan,1,1,29173875257,nmap,120,0.000,0.051,11417600.000,nan,1,1,29281359448,curl,80,0.072,2.721,26529223.111,nan,1,1,28079539919,44.667,150.343,7580925952.000,7843377444.571,89.691,92.960,nan,nan,65,1
shasum,200,0.000,0.074,56143852.495,nan,1,1,29838448880,nmap,120,0.000,0.068,6885621.203,nan,1,1,29922865635,curl,80,0.000,0.088,7597954.612,nan,1,1,29954844840,48.267,56.114,7377666048.000,7388154441.143,87.225,87.350,nan,nan,65,1
shasum,200,0.000,0.085,40346380.190,nan,1,1,29821160154,nmap,120,0.000,0.079,7269619.810,nan,1,1,29955192599,curl,80,0.000,0.084,7916397.714,nan,1,1,29948499490,48.333,47.438,7357556736.000,7343238290.286,86.984,86.814,nan,nan,15,1
shasum,200,0.000,0.089,34689121.524,nan,1,1,29857697175,nmap,140,0.000,0.080,7521523.810,nan,1,1,29880088642,curl,0,1.000,0.075,8176591.238,nan,1,0,0,40.067,46.533,7325730816.000,7333060315.429,86.604,86.690,nan,nan,10,1
shasum,200,0.001,0.052,31256917.333,nan,1,1,29858781728,nmap,140,0.000,0.056,64622819.556,nan,1,1,29953138292,curl,0,1.000,0.065,7779196.343,nan,1,0,0,42.467,115.882,7311007744.000,7579825883.429,86.428,89.798,nan,nan,10,1
