function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,10,1.000,1.792,4332714.667,nan,1,0,8565610,shasum,40,1.000,4.644,5193479.314,nan,1,0,7152309,env,20,1.000,2.658,4939068.952,nan,1,0,7007954,40.000,67.100,2318854144.000,2332992000.000,28.993,29.164,nan,nan,10,0
figlet,10,1.000,1.864,2780501.333,nan,1,0,15217926,shasum,40,1.000,5.017,8479402.667,nan,1,0,11364391,env,20,1.000,2.513,2752170.667,nan,1,0,10693419,44.733,72.874,2449135616.000,2434830848.000,30.520,30.338,nan,nan,30,0
figlet,10,1.000,1.712,2601984.000,nan,2,0,14003123,shasum,40,1.000,4.893,2857130.667,nan,1,0,12554594,env,20,1.000,2.401,8530773.333,nan,2,0,10829967,44.533,71.400,2475458560.000,2458681344.000,30.839,30.629,nan,nan,30,0
figlet,10,1.000,1.948,8680448.000,nan,1,0,12829950,shasum,40,1.000,5.188,2938925.511,nan,2,0,9188527,env,30,1.000,3.921,2744320.000,nan,2,0,9038764,40.733,69.088,2490961920.000,2489978368.000,31.010,30.993,nan,nan,60,0
figlet,10,1.000,1.955,8727040.000,nan,1,0,14027204,shasum,40,1.000,5.357,2694229.333,nan,1,0,15090485,env,30,1.000,4.106,2831274.667,nan,1,0,11827641,44.764,78.002,2575542272.000,2580615680.000,32.042,32.106,nan,nan,25,0
figlet,10,1.000,1.766,8766634.667,nan,1,0,12556761,shasum,40,1.000,4.772,9277098.667,nan,1,0,11298464,env,30,1.000,3.620,2837418.667,nan,1,0,10099355,42.933,73.950,2565173248.000,2558017536.000,31.892,31.799,nan,nan,30,0
figlet,10,1.000,1.719,2931068.343,nan,2,0,15456622,shasum,40,1.000,4.543,9508522.667,nan,2,0,13410239,env,40,1.000,5.531,2805555.200,nan,2,0,12420283,42.267,76.883,2581405696.000,2576725504.000,32.093,32.029,nan,nan,30,0
figlet,10,1.000,1.912,2810231.467,nan,1,0,15256601,shasum,40,1.000,5.523,2901742.933,nan,2,0,14818874,env,40,1.000,5.256,2775893.333,nan,2,0,13869533,45.533,77.183,2640224256.000,2637072384.000,32.814,32.775,nan,nan,30,0
figlet,10,1.000,1.843,2732544.000,nan,1,0,15219836,shasum,40,1.000,5.151,9690453.333,nan,1,0,14367565,env,40,1.000,4.937,2741077.333,nan,1,0,13224765,44.733,80.617,2655516672.000,2650889728.000,33.000,32.945,nan,nan,25,0
figlet,10,1.000,1.690,2698854.400,nan,1,0,17837250,shasum,40,1.000,4.692,2831308.800,nan,2,0,15854975,env,50,1.000,5.731,2814208.000,nan,1,0,17639253,43.000,78.850,2622597120.000,2611727360.000,32.595,32.455,nan,nan,30,0
figlet,10,1.000,1.905,8887500.800,nan,1,0,15136349,shasum,40,1.000,5.561,2646016.000,nan,2,0,14186832,env,50,1.000,6.463,9122884.267,nan,2,0,13955515,39.667,74.917,2622337024.000,2623412224.000,32.552,32.564,nan,nan,90,0
figlet,10,1.000,1.971,8903680.000,nan,1,0,18441573,shasum,40,1.000,5.338,9760426.667,nan,1,0,16472300,env,50,1.000,6.675,8938837.333,nan,1,0,15247826,40.368,80.751,2598787072.000,2601255424.000,32.267,32.296,nan,nan,85,0
figlet,10,1.000,1.606,2809856.000,nan,1,0,11015114,shasum,40,1.000,4.610,9656051.810,nan,2,0,13101782,env,60,1.000,6.620,9046016.000,nan,2,0,10958275,38.800,75.317,2597971968.000,2595087872.000,32.259,32.224,nan,nan,60,0
figlet,10,1.000,1.931,2715648.000,nan,1,0,13502087,shasum,40,1.000,5.398,9540608.000,nan,2,0,11420446,env,60,1.000,7.769,2424832.000,nan,2,0,10322885,44.800,81.333,2655787008.000,2637895168.000,33.003,32.775,nan,nan,60,0
figlet,10,1.000,1.892,8984405.333,nan,1,0,18425097,shasum,40,1.000,5.146,9724928.000,nan,1,0,21745919,env,60,1.000,7.621,9013418.667,nan,1,0,25266835,40.200,82.220,2622539776.000,2629341184.000,32.576,32.657,nan,nan,85,0
figlet,10,1.000,1.749,2906112.000,nan,1,0,20320524,shasum,40,1.000,4.723,9605632.000,nan,1,0,18668050,env,70,1.000,8.123,2576384.000,nan,1,0,19296660,38.333,80.850,2644019200.000,2641700352.000,32.808,32.779,nan,nan,60,0
figlet,10,1.000,1.651,8851217.067,nan,1,0,15423372,shasum,40,1.000,5.080,9616042.667,nan,1,0,16845630,env,70,1.000,8.252,9428957.867,nan,2,0,16599873,41.267,80.717,2645471232.000,2635705856.000,32.836,32.718,nan,nan,90,0
figlet,10,1.000,1.863,8874837.333,nan,1,0,14538008,shasum,40,1.000,5.289,9804629.333,nan,2,0,13476133,env,70,1.000,8.944,2174976.000,nan,2,0,13767573,39.757,77.362,2651420672.000,2644707840.000,32.914,32.832,nan,nan,90,0
figlet,10,1.000,1.806,8952149.333,nan,1,0,14580673,shasum,40,1.000,5.140,9796608.000,nan,1,0,15019904,env,80,1.000,9.715,9117184.000,nan,1,0,13981265,39.867,86.111,2621437952.000,2616312832.000,32.555,32.493,nan,nan,85,0
figlet,10,1.000,1.753,2588672.000,nan,1,0,15422247,shasum,40,1.000,4.869,2666496.000,nan,1,0,15983191,env,80,1.000,9.029,2560000.000,nan,1,0,17792002,39.600,84.417,2653290496.000,2656094208.000,32.942,32.976,nan,nan,60,0
