function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,120,1.000,15.452,18565822.171,nan,1,0,2929507998,shasum,20,1.000,2.549,5033608.533,nan,1,0,19682198,env,100,1.000,10.933,5807616.000,nan,1,0,46972291,46.733,115.333,2339760128.000,2401514496.000,28.610,29.349,nan,nan,10,0
figlet,120,1.000,18.561,48690858.667,nan,1,0,3565489164,shasum,20,1.000,2.963,8653482.667,nan,1,0,24245723,env,100,1.000,11.825,9253546.667,nan,1,0,87557460,64.267,125.534,2598742016.000,2601315328.000,31.743,31.778,nan,nan,20,0
figlet,120,0.999,13.796,53710848.000,nan,2,0,8701575849,shasum,20,1.000,2.887,8700074.667,nan,2,0,40562948,env,100,1.000,11.031,2712576.000,nan,2,0,528292891,58.533,136.101,2644099072.000,2638957056.000,32.304,32.250,nan,nan,30,0
figlet,120,0.998,15.280,36115285.333,nan,2,0,7434108828,shasum,20,1.000,2.947,8430250.667,nan,2,0,26501693,env,120,1.000,12.816,11432277.333,nan,2,0,567182557,42.933,108.767,2603862016.000,2615789568.000,31.749,31.912,nan,nan,140,0
figlet,120,0.998,13.016,2539520.000,nan,2,0,13414773875,shasum,20,1.000,3.136,7524078.933,nan,2,0,28826529,env,120,1.000,13.221,2506752.000,nan,2,0,1295877844,43.933,132.760,2590504960.000,2697794355.200,31.617,32.956,nan,nan,140,0
figlet,120,1.000,13.353,51727530.667,nan,1,0,8195759728,shasum,20,1.000,2.703,7427242.667,nan,1,0,25728943,env,120,1.000,12.009,16922965.333,nan,1,0,154135565,42.733,115.067,2656653312.000,2707396608.000,32.414,33.054,nan,nan,135,0
figlet,120,0.999,13.550,61034837.333,nan,1,0,8573600785,shasum,20,1.000,2.583,7376554.667,nan,1,0,26102533,env,140,1.000,12.651,15190664.533,nan,1,0,1904632707,43.400,114.367,2664357888.000,2734644224.000,32.568,33.435,nan,nan,160,0
figlet,120,0.632,7.789,30714948.267,nan,3,1,21288853213,shasum,20,1.000,1.729,7692288.000,nan,2,0,139606494,env,140,0.304,9.026,41731276.800,nan,3,1,20405212840,49.667,129.760,2664585216.000,2860440780.800,32.468,34.918,nan,nan,160,1
figlet,120,0.275,3.709,33237617.778,nan,2,1,26078744825,shasum,20,1.000,0.969,8212723.810,nan,2,0,104468837,env,140,0.329,2.031,21082892.190,nan,1,1,24907597239,51.467,152.725,2574618624.000,2879643062.857,31.449,35.251,nan,nan,245,1
figlet,120,1.000,21.231,7202352.762,nan,1,0,210070754,shasum,40,1.000,6.546,7725909.333,nan,1,0,21625270,env,0,1.000,0.090,3577651.200,nan,1,0,0,47.533,109.700,2652321792.000,2616989696.000,32.481,32.056,nan,nan,240,0
figlet,120,1.000,21.680,2698581.333,nan,1,0,224618684,shasum,40,1.000,6.321,9330517.333,nan,1,0,22516627,env,0,1.000,0.073,3759786.667,nan,1,0,0,51.733,109.483,2646122496.000,2654064128.000,32.426,32.520,nan,nan,30,0
figlet,120,1.000,19.797,12608512.000,nan,1,0,188304962,shasum,40,1.000,6.141,8204809.752,nan,1,0,21371869,env,0,1.000,0.083,4299434.667,nan,1,0,0,52.600,115.517,2653603840.000,2656588800.000,32.505,32.541,nan,nan,145,0
figlet,120,0.999,17.561,24989817.905,nan,1,0,7972011653,shasum,40,1.000,6.409,8901666.133,nan,1,0,52313397,env,20,1.000,3.570,6351086.933,nan,2,0,32136605,51.600,115.050,2660872192.000,2723028480.000,32.595,33.358,nan,nan,135,0
figlet,120,0.999,16.864,21785941.333,nan,1,0,7412925169,shasum,40,1.000,6.131,8387072.000,nan,1,0,87530145,env,20,1.000,3.140,6716416.000,nan,1,0,36398283,52.333,117.950,2624559104.000,2684611584.000,32.161,32.903,nan,nan,245,0
figlet,120,0.999,16.379,24877909.333,nan,2,0,9540371479,shasum,40,1.000,6.765,8281770.667,nan,2,0,55463785,env,20,1.000,3.511,7140693.333,nan,2,0,34220188,54.733,111.917,2620637184.000,2665315840.000,32.115,32.669,nan,nan,250,0
