function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,180,0.304,7.897,2775040.000,nan,3,1,27006766023,shasum,100,0.532,2.854,24163491.840,nan,2,1,20056918864,curl,20,1.000,3.331,19986022.400,nan,3,0,11622178302,37.733,149.762,2409811968.000,2881231725.714,29.915,35.743,nan,nan,10,1
figlet,180,0.204,9.574,6653166.933,nan,2,1,28266638323,shasum,100,0.362,1.062,2776405.333,nan,2,1,20512147890,curl,20,0.965,2.550,26803950.933,nan,2,0,15379632843,42.600,147.391,2745131008.000,3135950555.429,33.883,38.786,nan,nan,150,1
figlet,180,0.188,2.735,46379008.000,nan,2,1,28423815612,shasum,100,0.527,2.084,29130752.000,nan,3,1,22066149656,curl,20,0.867,0.970,30230528.000,nan,3,1,16971077373,42.733,151.714,2586716160.000,3097396955.429,31.924,38.266,nan,nan,250,1
figlet,180,0.997,20.108,27887616.000,nan,1,0,17462499570,shasum,120,1.000,13.105,16062327.467,nan,2,0,1875037886,curl,0,1.000,0.067,3738473.813,nan,1,0,0,40.000,126.107,2751019008.000,2877778329.600,33.632,35.263,nan,nan,240,0
figlet,180,0.584,16.423,13465600.000,nan,3,1,18932349204,shasum,120,0.999,13.506,2707456.000,nan,3,0,5236701988,curl,0,1.000,0.076,4522257.067,nan,1,0,0,39.933,125.747,2761517056.000,2938466713.600,33.985,36.182,nan,nan,210,1
figlet,180,0.900,15.687,5640192.000,nan,2,1,20830392177,shasum,120,1.000,13.283,20227276.800,nan,2,0,4848157542,curl,0,1.000,0.072,5393565.989,nan,1,0,0,39.600,129.641,2714003456.000,2934013132.800,33.451,36.191,nan,nan,235,1
figlet,200,1.000,26.582,7572172.800,nan,1,0,79832517,shasum,0,1.000,0.068,3562700.800,nan,1,0,0,curl,0,1.000,0.088,5818026.667,nan,1,0,0,42.067,107.250,2718033920.000,2680108032.000,33.502,33.046,nan,nan,235,0
figlet,200,1.000,29.062,2859008.000,nan,1,0,233024557,shasum,0,1.000,0.053,3739428.571,nan,1,0,0,curl,0,1.000,0.056,4456018.895,nan,1,0,0,42.600,107.201,2717566976.000,2738176512.000,33.509,33.757,nan,nan,30,0
figlet,200,1.000,28.784,6467584.000,nan,2,0,452286451,shasum,0,1.000,0.059,3928405.333,nan,1,0,0,curl,0,1.000,0.083,4462250.667,nan,1,0,0,40.467,102.967,2756493312.000,2758166016.000,33.987,34.006,nan,nan,30,0
figlet,200,0.555,14.895,40783872.000,nan,2,1,22365104746,shasum,0,1.000,0.079,4474652.444,nan,1,0,0,curl,20,1.000,15.051,15036416.000,nan,2,0,752171777,43.733,138.467,2759481344.000,2950667264.000,34.027,36.389,nan,nan,130,1
figlet,200,0.815,15.753,80476160.000,nan,2,1,18796554030,shasum,0,1.000,0.077,5395824.640,nan,1,0,0,curl,20,1.000,16.525,4953429.333,nan,2,0,1194109344,40.933,126.933,2753449984.000,2850376499.200,33.957,35.163,nan,nan,230,1
figlet,200,0.647,17.090,70899200.000,nan,2,1,22038961280,shasum,0,1.000,0.073,4430165.333,nan,1,0,0,curl,20,1.000,14.483,2603008.000,nan,3,0,1360469573,41.200,136.222,2755702784.000,2919935658.667,33.991,36.031,nan,nan,235,1
figlet,200,1.000,25.087,15588932.267,nan,1,0,1191378918,shasum,20,1.000,2.496,5931349.333,nan,1,0,16585018,curl,0,1.000,0.073,11669913.600,nan,1,0,0,39.600,109.833,2710605824.000,2745617920.000,33.461,33.885,nan,nan,240,0
figlet,200,1.000,26.495,22924526.933,nan,1,0,365224165,shasum,20,1.000,2.634,7066658.133,nan,1,0,17838322,curl,0,1.000,0.065,10868736.000,nan,1,0,0,41.533,105.150,2760079360.000,2764273152.000,34.064,34.115,nan,nan,165,0
figlet,200,1.000,26.962,29014016.000,nan,1,0,1463277926,shasum,20,1.000,2.599,7000064.000,nan,1,0,18515666,curl,0,1.000,0.059,10870784.000,nan,1,0,0,39.667,112.333,2753132544.000,2789422592.000,33.988,34.428,nan,nan,145,0
figlet,200,0.727,14.061,2564096.000,nan,2,1,22098456303,shasum,20,1.000,2.836,2678784.000,nan,2,0,45348451,curl,20,1.000,15.376,19924855.467,nan,2,0,1285277033,38.733,128.707,2743119872.000,2950410240.000,33.877,36.437,nan,nan,195,1
