function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,0,1.000,0.072,2910378.667,nan,1,0,0,shasum,50,1.000,6.305,5525845.333,nan,1,0,16348299,env,180,1.000,18.298,6181888.000,nan,1,0,77849086,44.867,117.450,2334048256.000,2355404288.000,29.303,29.561,nan,nan,10,0
figlet,0,1.000,0.077,3179349.333,nan,1,0,0,shasum,50,1.000,6.348,8745130.667,nan,2,0,30032430,env,180,1.000,17.754,11825834.667,nan,2,0,545011192,46.600,106.650,2466893824.000,2475155456.000,30.895,30.993,nan,nan,35,0
figlet,0,1.000,0.071,3396949.333,nan,1,0,0,shasum,50,1.000,6.797,9494869.333,nan,1,0,23855357,env,180,1.000,20.800,20101188.267,nan,1,0,219970354,42.733,111.333,2543915008.000,2528493056.000,31.826,31.642,nan,nan,25,0
figlet,0,1.000,0.070,3562325.333,nan,1,0,0,shasum,50,1.000,6.536,2977484.800,nan,2,0,23406909,env,190,1.000,18.702,2702711.467,nan,2,0,611740477,42.267,108.083,2518462464.000,2514926080.000,31.536,31.485,nan,nan,30,0
figlet,0,1.000,0.069,3776736.305,nan,1,0,0,shasum,50,1.000,6.080,9449642.667,nan,1,0,27162004,env,190,1.000,16.762,2865971.200,nan,1,0,436075515,46.867,117.833,2568187904.000,2568226304.000,32.147,32.140,nan,nan,25,0
figlet,0,1.000,0.074,3967244.190,nan,1,0,0,shasum,50,1.000,6.309,2686976.000,nan,1,0,27511358,env,190,1.000,17.654,2838408.533,nan,1,0,345336586,42.267,110.783,2564659200.000,2553341440.000,32.065,31.923,nan,nan,30,0
figlet,0,1.000,0.062,4173653.333,nan,1,0,0,shasum,50,1.000,6.569,2735854.933,nan,2,0,25584006,env,200,1.000,19.539,21305514.667,nan,2,0,811775193,41.467,108.533,2608924672.000,2593539072.000,32.609,32.420,nan,nan,30,0
figlet,0,1.000,0.068,4316208.762,nan,1,0,0,shasum,50,1.000,6.229,2710596.267,nan,1,0,29117548,env,200,1.000,19.016,23006549.333,nan,1,0,489333443,45.467,116.784,2638594048.000,2626421760.000,32.963,32.817,nan,nan,25,0
figlet,0,1.000,0.070,4542634.667,nan,1,0,0,shasum,50,1.000,5.938,2787942.400,nan,1,0,24061012,env,200,1.000,19.010,17881770.667,nan,1,0,736490897,40.133,110.067,2600536064.000,2595283968.000,32.512,32.445,nan,nan,30,0
figlet,0,1.000,0.063,4707840.000,nan,1,0,0,shasum,60,1.000,7.681,2872456.533,nan,2,0,8042172,env,0,1.000,0.081,2862694.400,nan,1,0,0,41.467,65.250,2637633536.000,2614681600.000,32.953,32.670,nan,nan,30,0
figlet,0,1.000,0.071,4927317.333,nan,1,0,0,shasum,60,1.000,7.029,3563812.571,nan,2,0,7422316,env,0,1.000,0.065,24686592.000,nan,1,0,0,42.400,70.200,2601089024.000,2581531648.000,32.503,32.267,nan,nan,30,0
figlet,0,1.000,0.071,5091113.448,nan,1,0,0,shasum,60,1.000,7.177,9971824.152,nan,2,0,8092314,env,0,1.000,0.064,15855616.000,nan,1,0,0,41.933,66.800,2575955968.000,2565466112.000,32.210,32.082,nan,nan,25,0
figlet,0,1.000,0.070,5275511.467,nan,1,0,0,shasum,60,1.000,7.898,9885866.667,nan,2,0,10651062,env,10,1.000,1.355,15977881.600,nan,2,0,9794078,41.133,67.183,2566653952.000,2561264128.000,32.097,32.029,nan,nan,30,0
figlet,0,1.000,0.072,5455189.333,nan,1,0,0,shasum,60,1.000,8.026,2826069.333,nan,2,0,8618517,env,10,1.000,1.404,13435050.667,nan,2,0,9442264,41.867,69.167,2589597696.000,2575003136.000,32.385,32.203,nan,nan,30,0
figlet,0,1.000,0.076,5614762.667,nan,1,0,0,shasum,60,1.000,7.718,2433024.000,nan,2,0,9302529,env,10,1.000,1.317,13274624.000,nan,2,0,9166512,43.400,69.017,2591729664.000,2580008448.000,32.414,32.266,nan,nan,30,0
figlet,0,1.000,0.084,6128932.571,nan,1,0,0,shasum,60,1.000,7.417,2708684.800,nan,1,0,11275913,env,20,1.000,2.537,13264896.000,nan,1,0,9952517,45.400,76.683,2597656576.000,2588292608.000,32.497,32.380,nan,nan,25,0
figlet,0,1.000,0.058,6441028.267,nan,1,0,0,shasum,60,1.000,7.673,9979528.533,nan,1,0,9515110,env,20,1.000,2.708,13250594.133,nan,2,0,8590795,44.600,74.850,2585909248.000,2574298624.000,32.354,32.207,nan,nan,30,0
figlet,0,1.000,0.073,5166592.000,nan,1,0,0,shasum,60,1.000,8.009,2527232.000,nan,2,0,9256703,env,20,1.000,2.712,2788898.133,nan,2,0,7603978,40.933,72.050,2577819648.000,2574707712.000,32.256,32.212,nan,nan,30,0
figlet,0,1.000,0.060,4432213.333,nan,1,0,0,shasum,60,1.000,7.462,2765073.067,nan,2,0,9730668,env,30,1.000,3.798,13271552.000,nan,2,0,10134047,40.933,71.483,2593515520.000,2579341824.000,32.448,32.271,nan,nan,30,0
figlet,0,1.000,0.066,4399104.000,nan,1,0,0,shasum,60,1.000,7.730,2537676.800,nan,1,0,11322237,env,30,1.000,3.440,13219284.114,nan,1,0,9837397,44.533,78.500,2622789632.000,2612318720.000,32.813,32.683,nan,nan,25,0
figlet,0,1.000,0.064,4373606.400,nan,1,0,0,shasum,60,1.000,7.315,10016650.971,nan,1,0,10790781,env,30,1.000,3.701,2747460.267,nan,1,0,9018586,43.133,77.283,2617497600.000,2601987584.000,32.700,32.507,nan,nan,30,0
figlet,0,1.000,0.059,4478805.333,nan,1,0,0,shasum,60,1.000,7.804,2483950.933,nan,1,0,10285406,env,40,1.000,5.260,2839552.000,nan,1,0,9529075,42.467,78.133,2630402048.000,2617118720.000,32.855,32.689,nan,nan,30,0
