function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,70,1.000,7.661,2282018.133,nan,2,0,3867945713,shasum,150,0.923,11.498,35678890.667,nan,2,0,17377454697,nmap,20,0.018,29.248,349981627.733,nan,1,1,29823112435,34.533,145.867,2062028800.000,2542545188.571,24.451,30.349,nan,nan,145,1
figlet,70,0.999,8.516,2306560.000,nan,2,0,3563697012,shasum,150,0.704,10.857,38300160.000,nan,2,1,20090230384,nmap,20,0.062,31.176,272377465.905,nan,1,1,29596959945,35.933,150.210,2079201280.000,2572053942.857,24.606,30.694,nan,nan,130,1
figlet,70,1.000,7.532,25451432.229,nan,2,0,3217705528,shasum,150,0.996,14.108,2327779.556,nan,3,0,15811779759,nmap,20,0.072,33.049,313120124.343,nan,1,1,29644949845,35.133,147.429,2060335104.000,2532705426.286,24.316,30.174,nan,nan,240,1
figlet,70,1.000,9.875,17376426.667,nan,1,0,20651478,shasum,160,1.000,14.525,6830250.667,nan,1,0,60227202,nmap,0,1.000,0.065,2878293.333,nan,1,0,0,36.467,106.617,1995261952.000,2010587648.000,23.701,23.887,nan,nan,235,0
figlet,70,1.000,9.465,17718954.667,nan,1,0,39809232,shasum,160,1.000,14.909,2806613.333,nan,1,0,243385565,nmap,0,1.000,0.066,3090261.333,nan,1,0,0,41.000,108.367,2081056768.000,2093054976.000,24.755,24.899,nan,nan,30,0
figlet,70,1.000,11.152,17437525.333,nan,1,0,18441213,shasum,160,1.000,15.067,13549977.600,nan,1,0,51766396,nmap,0,1.000,0.069,3763882.667,nan,1,0,0,33.533,100.017,2082076672.000,2087394816.000,24.750,24.815,nan,nan,150,0
figlet,70,1.000,8.940,22714413.511,nan,2,0,1413259987,shasum,160,0.999,13.113,18416981.333,nan,2,0,15455646718,nmap,10,0.293,23.488,249874397.867,nan,1,1,28393550834,38.333,137.922,2062075904.000,2452038314.667,24.514,29.287,nan,nan,165,1
figlet,70,1.000,9.200,19535826.489,nan,2,0,752468036,shasum,160,0.999,12.046,25509205.333,nan,2,0,16338899668,nmap,10,0.277,28.746,257607543.467,nan,1,1,28777159100,35.933,138.100,2041901056.000,2497293653.333,24.300,29.858,nan,nan,255,1
figlet,70,1.000,9.880,24317952.000,nan,2,0,2514621285,shasum,160,0.499,7.297,34110395.733,nan,1,1,20771300709,nmap,10,0.080,28.806,285711928.889,nan,1,1,28891231456,34.533,142.367,2023094272.000,2491904682.667,24.066,29.782,nan,nan,250,1
figlet,70,1.000,9.284,5987157.333,nan,1,0,18928149,shasum,170,1.000,14.958,5956778.667,nan,1,0,56498992,nmap,0,1.000,0.066,3578538.667,nan,1,0,0,34.533,105.317,2039963648.000,2031837696.000,24.258,24.160,nan,nan,240,0
figlet,70,1.000,10.336,2670336.000,nan,1,0,36138230,shasum,170,1.000,14.059,2783134.476,nan,1,0,867511256,nmap,0,1.000,0.059,3788273.371,nan,1,0,0,40.467,108.617,2080227328.000,2100342784.000,24.760,25.003,nan,nan,30,0
