function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,110,1.000,13.069,5789115.733,nan,1,0,23859606,shasum,0,1.000,0.058,2865069.105,nan,1,0,0,nmap,10,1.000,37.460,110119150.933,nan,1,0,8137235001,38.067,129.550,1799966720.000,1958199296.000,21.298,23.219,nan,nan,10,0
figlet,110,1.000,14.513,2844433.067,nan,2,0,52377580,shasum,0,1.000,0.058,3097478.095,nan,1,0,0,nmap,10,1.000,49.044,198064518.095,nan,1,0,10892495501,58.067,125.783,1935755264.000,2102549504.000,23.000,25.006,nan,nan,20,0
figlet,110,1.000,13.080,10740180.114,nan,2,0,28479475,shasum,0,1.000,0.061,3302838.857,nan,1,0,0,nmap,10,1.000,41.237,82643854.222,nan,1,0,13885965002,41.067,117.450,1974988800.000,2166475776.000,23.401,25.711,nan,nan,20,0
figlet,110,1.000,12.139,2638506.667,nan,2,0,50357934,shasum,0,1.000,0.061,3656752.762,nan,1,0,0,nmap,20,0.475,63.030,319807975.619,nan,1,1,26439859645,48.400,145.143,1995776000.000,2264669622.857,23.650,26.901,nan,nan,25,1
figlet,110,1.000,16.333,2564096.000,nan,2,0,50361546,shasum,0,1.000,0.056,3892838.400,nan,1,0,0,nmap,20,0.292,51.228,98742784.000,nan,1,1,22507889079,41.267,134.773,2009589760.000,2248239104.000,23.793,26.681,nan,nan,25,1
figlet,110,1.000,16.598,2570240.000,nan,2,0,37629409,shasum,0,1.000,0.060,4287556.267,nan,1,0,0,nmap,20,0.303,50.502,259990050.133,nan,1,1,23045151498,35.733,128.320,2054268928.000,2260615577.600,24.328,26.829,nan,nan,75,1
figlet,110,1.000,17.308,10397866.667,nan,1,0,8573758,shasum,10,1.000,1.393,5946368.000,nan,1,0,9392182,nmap,0,1.000,0.069,7769941.333,nan,1,0,0,37.000,81.017,2054430720.000,2027116032.000,24.307,23.976,nan,nan,70,0
figlet,110,1.000,20.685,10483370.667,nan,1,0,8814391,shasum,10,1.000,1.629,8190634.667,nan,1,0,10528925,nmap,0,1.000,0.061,7838890.667,nan,1,0,0,70.933,98.783,1992992768.000,1998373376.000,23.570,23.639,nan,nan,15,0
figlet,110,1.000,15.994,2752085.333,nan,1,0,10633958,shasum,10,1.000,1.198,8696856.381,nan,1,0,10705928,nmap,0,1.000,0.056,7969792.000,nan,1,0,0,42.000,82.850,2019407872.000,2012521472.000,23.903,23.815,nan,nan,30,0
figlet,110,1.000,14.182,2769664.000,nan,2,0,135294703,shasum,10,1.000,1.278,8574805.333,nan,2,0,19349690,nmap,10,1.000,33.849,127424853.333,nan,1,0,13483152077,41.800,109.967,2019581952.000,2156655104.000,23.906,25.560,nan,nan,30,0
figlet,110,1.000,14.480,2701312.000,nan,2,0,49272479,shasum,10,1.000,1.253,8591018.667,nan,2,0,17695574,nmap,10,1.000,34.095,114032469.333,nan,1,0,12143226994,37.867,106.750,2051676160.000,2175583744.000,24.282,25.784,nan,nan,50,0
figlet,110,1.000,14.723,12019712.000,nan,2,0,30660952,shasum,10,1.000,1.283,7352490.667,nan,2,0,18057491,nmap,10,1.000,35.661,146688853.333,nan,1,0,12368815691,34.933,105.683,2048030720.000,2188473344.000,24.270,25.966,nan,nan,125,0
figlet,110,1.000,15.603,2476714.667,nan,3,0,244109071,shasum,10,1.000,1.387,7587043.556,nan,2,0,20829822,nmap,20,0.313,45.550,440290304.000,nan,1,1,27400000388,36.000,138.311,2050869248.000,2471735296.000,24.311,29.377,nan,nan,125,1
figlet,110,1.000,13.925,2592859.022,nan,2,0,981974463,shasum,10,1.000,1.324,7379236.571,nan,2,0,25745824,nmap,120,0.017,63.550,297562453.333,nan,1,1,29907329831,39.000,145.210,2055442432.000,2292549632.000,24.303,27.238,nan,nan,255,1
figlet,110,0.999,11.514,2496512.000,nan,3,0,11623410056,shasum,10,1.000,1.018,7179870.041,nan,2,0,37328652,nmap,120,0.005,23.983,255957499.124,nan,1,1,27586437760,37.067,160.790,2056146944.000,2577648493.714,24.413,30.798,nan,nan,270,1
