function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,0,1.000,0.070,2888112.356,nan,1,0,0,shasum,140,0.996,11.380,2741589.333,nan,2,0,20013477233,env,200,0.928,15.140,21278378.667,nan,2,0,20998727609,51.467,147.811,2326687744.000,2801912832.000,28.839,34.600,nan,nan,10,0
figlet,0,1.000,0.041,3597858.133,nan,1,0,0,shasum,140,0.999,6.852,54769152.000,nan,2,0,13028778490,env,200,0.808,6.716,38242986.667,nan,2,1,19211079349,37.710,135.901,2674100224.000,2911722496.000,32.796,35.798,nan,nan,145,1
figlet,0,1.000,0.076,4571249.778,nan,1,0,0,shasum,140,0.927,11.597,24540672.000,nan,2,0,19703719126,env,200,0.673,11.775,30435328.000,nan,2,1,21534131373,40.000,141.367,2597259264.000,2956499626.667,32.092,36.563,nan,nan,245,1
figlet,0,1.000,0.061,5449571.962,nan,1,0,0,shasum,150,1.000,16.360,6425907.200,nan,2,0,13414113,env,0,1.000,0.065,3556278.857,nan,1,0,0,38.200,84.317,2581815296.000,2557676032.000,31.867,31.577,nan,nan,245,0
figlet,0,1.000,0.070,5649681.067,nan,1,0,0,shasum,150,1.000,16.062,2808405.333,nan,2,0,60546567,env,0,1.000,0.069,3772757.333,nan,1,0,0,39.800,85.383,2580322304.000,2587476480.000,31.858,31.944,nan,nan,30,0
figlet,0,1.000,0.064,6044160.000,nan,1,0,0,shasum,150,1.000,17.858,4211643.733,nan,1,0,21219857,env,0,1.000,0.067,3946496.000,nan,1,0,0,39.533,93.133,2629197824.000,2628296704.000,32.451,32.440,nan,nan,25,0
figlet,0,1.000,0.063,6455125.333,nan,1,0,0,shasum,150,1.000,21.414,2396160.000,nan,3,0,48526128,env,10,1.000,1.309,2777088.000,nan,2,0,15671404,55.200,104.367,2633832448.000,2640374784.000,32.509,32.589,nan,nan,15,0
figlet,0,1.000,0.069,4888576.000,nan,1,0,0,shasum,150,1.000,16.031,5076992.000,nan,2,0,81603632,env,10,1.000,1.277,3160064.000,nan,1,0,14306179,54.333,98.267,2664921088.000,2648366080.000,32.897,32.691,nan,nan,60,0
figlet,0,1.000,0.070,4518741.333,nan,1,0,0,shasum,150,1.000,15.602,15788475.733,nan,2,0,46876689,env,10,1.000,1.108,8450535.619,nan,1,0,13064787,38.067,88.206,2666024960.000,2662614016.000,32.902,32.862,nan,nan,90,0
figlet,0,1.000,0.062,4563626.667,nan,1,0,0,shasum,150,1.000,17.985,2580480.000,nan,2,0,64707969,env,20,1.000,2.532,8508757.333,nan,1,0,13252639,37.133,87.533,2661421056.000,2661303296.000,32.850,32.849,nan,nan,90,0
figlet,0,1.000,0.072,4692650.667,nan,1,0,0,shasum,150,1.000,16.833,12652544.000,nan,1,0,55944625,env,20,1.000,2.648,8505514.667,nan,1,0,13510567,38.733,96.817,2649116672.000,2654056960.000,32.707,32.767,nan,nan,130,0
figlet,0,1.000,0.067,4632576.000,nan,1,0,0,shasum,150,1.000,15.826,14870971.733,nan,2,0,143827608,env,20,1.000,2.202,8600434.590,nan,2,0,14426013,41.333,93.050,2661347328.000,2660955648.000,32.855,32.850,nan,nan,90,0
figlet,0,1.000,0.076,4692480.000,nan,1,0,0,shasum,150,1.000,18.119,2490368.000,nan,2,0,81832916,env,30,1.000,4.020,8027477.333,nan,1,0,13307915,36.267,90.183,2666668032.000,2672476672.000,32.927,32.998,nan,nan,165,0
figlet,0,1.000,0.064,4697429.333,nan,1,0,0,shasum,150,1.000,17.447,14836565.333,nan,1,0,58567701,env,30,1.000,3.833,8541525.333,nan,1,0,13464504,36.867,98.367,2674722816.000,2673010176.000,33.029,33.010,nan,nan,145,0
