function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,60,1.000,9.436,2576384.000,nan,2,0,932220824,shasum,100,1.000,10.479,2568192.000,nan,2,0,5867940586,curl,40,0.925,12.674,4108288.000,nan,2,0,17935546986,39.333,130.201,2673686528.000,2791184384.000,32.869,34.288,nan,nan,150,0
figlet,60,1.000,10.197,14770858.667,nan,2,0,131171427,shasum,100,1.000,11.307,2400256.000,nan,2,0,2701610790,curl,40,0.998,19.671,30232576.000,nan,2,0,12983769856,37.533,130.973,2686789632.000,2778581401.600,32.949,34.079,nan,nan,205,0
figlet,60,1.000,8.278,13767168.000,nan,2,0,130758156,shasum,100,1.000,9.099,25443669.333,nan,2,0,2386305440,curl,40,0.999,14.128,29053781.333,nan,2,0,12473200650,39.800,107.283,2681737216.000,2720698880.000,32.926,33.404,nan,nan,245,0
figlet,60,1.000,8.295,18745810.489,nan,2,0,1929577360,shasum,100,0.999,9.585,2736128.000,nan,3,0,10027284956,curl,60,0.366,14.757,54383274.667,nan,2,1,25408055108,38.133,141.167,2665031680.000,2884482048.000,32.748,35.432,nan,nan,270,1
figlet,60,1.000,8.413,2676736.000,nan,2,0,1297239711,shasum,100,0.999,10.395,37004174.222,nan,1,0,10009718307,curl,80,0.397,16.911,40345804.800,nan,1,1,25607065826,41.333,138.389,2681241600.000,2918290773.333,32.751,35.702,nan,nan,255,1
figlet,60,1.000,6.563,2558407.111,nan,2,0,3432508815,shasum,100,1.000,9.426,2519040.000,nan,3,0,11661278851,curl,80,0.160,16.054,58807344.762,nan,1,1,28725138366,41.667,149.162,2693017600.000,3019015021.714,32.864,36.913,nan,nan,270,1
figlet,60,0.998,8.361,14038930.773,nan,2,0,6085191606,shasum,100,0.999,6.568,2134016.000,nan,2,0,14553511525,curl,80,0.048,11.223,2490368.000,nan,2,1,20701523483,41.267,128.760,2679269376.000,2888583168.000,32.734,35.345,nan,nan,255,1
figlet,60,1.000,10.029,6125568.000,nan,1,0,19108292,shasum,120,1.000,14.287,19669284.571,nan,1,0,46624588,curl,0,1.000,0.066,3618304.000,nan,1,0,0,39.867,97.685,2680203264.000,2680985600.000,32.845,32.854,nan,nan,265,0
figlet,60,1.000,10.173,7432533.333,nan,1,0,14307241,shasum,120,1.000,14.344,18515285.333,nan,1,0,18631189,curl,0,1.000,0.077,4735488.000,nan,1,0,0,44.133,98.400,2686339072.000,2688543744.000,32.915,32.942,nan,nan,330,0
figlet,60,1.000,10.811,7448576.000,nan,1,0,14930611,shasum,120,1.000,14.196,18501144.381,nan,1,0,19409105,curl,0,1.000,0.085,5978692.267,nan,1,0,0,40.267,101.467,2684297216.000,2680739328.000,32.895,32.852,nan,nan,295,0
figlet,60,1.000,9.347,7933098.667,nan,2,0,284829033,shasum,120,0.999,9.565,30828032.000,nan,2,0,10829796788,curl,20,1.000,13.277,16630442.667,nan,2,0,1414284024,41.933,111.567,2681733120.000,2778631168.000,32.868,34.054,nan,nan,300,0
figlet,60,1.000,9.546,10034858.667,nan,1,0,103919483,shasum,120,1.000,10.475,26838186.667,nan,1,0,7203090766,curl,20,1.000,14.297,17258154.667,nan,1,0,780450075,37.267,110.183,2693285888.000,2766536704.000,33.017,33.914,nan,nan,305,0
