function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,180,0.999,17.838,2494464.000,nan,3,0,16576064113,shasum,80,1.000,9.221,7655377.189,nan,2,0,335659184,env,20,1.000,2.792,5633369.234,nan,2,0,58256501,38.400,127.654,2341828608.000,2573910016.000,28.716,31.548,nan,nan,10,0
figlet,180,0.561,13.834,68912128.000,nan,2,1,19984631977,shasum,80,1.000,8.897,11681362.895,nan,2,0,95034271,env,20,1.000,2.795,8301568.000,nan,2,0,27676570,36.333,123.522,2645426176.000,2745795925.333,32.356,33.638,nan,nan,140,1
figlet,180,0.970,19.697,88706525.867,nan,1,0,16052559299,shasum,80,1.000,9.734,11750604.800,nan,3,0,178345975,env,20,1.000,2.765,7812183.771,nan,2,0,25655625,37.933,123.667,2658627584.000,2790046515.200,32.439,34.106,nan,nan,180,0
figlet,180,0.997,19.776,67347387.733,nan,2,0,19845504078,shasum,80,1.000,9.871,11363532.800,nan,2,0,189220183,env,40,1.000,5.508,7562990.933,nan,2,0,39852230,40.333,125.693,2557978624.000,2740337049.600,31.411,33.676,nan,nan,250,0
figlet,180,0.785,17.066,87101440.000,nan,2,1,20859433896,shasum,80,1.000,8.300,13533343.289,nan,2,0,445461162,env,40,1.000,4.604,8215620.267,nan,2,0,41301150,37.067,138.202,2636781568.000,2814308010.667,32.242,34.488,nan,nan,250,1
figlet,180,0.944,13.952,68677877.760,nan,1,0,21265821074,shasum,80,1.000,8.655,14248946.347,nan,2,0,865205283,env,40,1.000,4.449,7739354.941,nan,2,0,56010300,38.600,130.067,2624581632.000,2799637708.800,32.095,34.302,nan,nan,240,0
figlet,180,0.480,11.352,28076646.400,nan,2,1,24790837763,shasum,80,1.000,8.158,21522272.711,nan,3,0,4084624471,env,60,1.000,6.109,8867407.644,nan,3,0,267785689,37.733,142.433,2566201344.000,2829561514.667,31.319,34.625,nan,nan,250,1
figlet,180,0.569,13.970,25270272.000,nan,2,1,25136465962,shasum,80,1.000,7.812,2707456.000,nan,2,0,1878018594,env,60,1.000,6.400,9704061.156,nan,2,0,123752883,39.867,131.922,2659072000.000,2868275541.333,32.432,35.083,nan,nan,230,1
figlet,180,0.335,8.545,31003044.978,nan,1,1,25993090921,shasum,80,1.000,7.614,2606421.333,nan,3,0,3985434570,env,60,1.000,5.787,9080604.444,nan,2,0,120766044,39.400,132.733,2660540416.000,2823882752.000,32.605,34.634,nan,nan,240,1
figlet,180,0.826,17.907,80699392.000,nan,2,1,17634672259,shasum,100,1.000,11.690,2648746.667,nan,2,0,417211940,env,0,1.000,0.069,7405568.000,nan,1,0,0,40.333,128.300,2606045184.000,2784180565.333,31.756,33.997,nan,nan,255,1
figlet,180,0.999,14.660,32157603.352,nan,2,0,12418991828,shasum,100,1.000,9.507,19337113.600,nan,2,0,1369763079,env,0,1.000,0.067,6902920.533,nan,1,0,0,38.333,109.233,2594267136.000,2747416576.000,31.776,33.668,nan,nan,260,0
figlet,180,0.890,20.257,70608896.000,nan,2,1,18352649719,shasum,100,1.000,11.560,22341176.889,nan,2,0,646591267,env,0,1.000,0.066,6840320.000,nan,1,0,0,37.933,128.256,2629371904.000,2830667434.667,32.272,34.754,nan,nan,260,1
figlet,200,1.000,28.895,15132672.000,nan,1,0,55626373,shasum,0,1.000,0.062,18206720.000,nan,1,0,0,env,0,1.000,0.072,6733824.000,nan,1,0,0,36.400,96.600,2615726080.000,2631220736.000,32.115,32.302,nan,nan,260,0
