function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,80,1.000,12.151,5834844.648,nan,1,0,40368272,shasum,20,1.000,2.581,4790813.257,nan,1,0,17377421,env,140,1.000,12.463,5665280.000,nan,1,0,93449200,39.000,104.950,2339729408.000,2357413888.000,29.285,29.501,nan,nan,10,0
figlet,80,1.000,12.354,9331712.000,nan,1,0,194253847,shasum,20,1.000,2.556,8499541.333,nan,1,0,22648211,env,140,1.000,14.274,10034688.000,nan,2,0,246113484,41.667,113.000,2440566784.000,2450163712.000,30.495,30.614,nan,nan,70,0
figlet,80,0.998,10.800,13538269.867,nan,2,0,1230555204,shasum,20,1.000,2.774,8846472.533,nan,2,0,60387339,env,140,0.999,12.802,21643605.333,nan,2,0,3934091517,41.267,108.533,2561314816.000,2578715136.000,31.941,32.158,nan,nan,90,0
figlet,80,1.000,11.221,6437546.667,nan,2,0,534398829,shasum,20,1.000,2.649,7507114.667,nan,2,0,32415868,env,160,1.000,13.486,12246528.000,nan,2,0,2567062504,36.867,110.500,2569443328.000,2588168192.000,31.976,32.215,nan,nan,140,0
figlet,80,1.000,11.551,16420864.000,nan,2,0,394530236,shasum,20,1.000,2.500,8045226.667,nan,2,0,30251556,env,160,1.000,13.570,7509333.333,nan,2,0,1129209898,38.733,109.600,2671908864.000,2633589248.000,33.286,32.828,nan,nan,130,0
figlet,80,1.000,12.140,15940096.000,nan,2,0,204858016,shasum,20,1.000,2.611,7965696.000,nan,2,0,26823035,env,160,1.000,14.754,24425301.333,nan,2,0,1320178312,36.000,112.117,2671669248.000,2657530368.000,33.289,33.122,nan,nan,130,0
figlet,80,1.000,12.534,16150254.933,nan,2,0,931184772,shasum,20,1.000,2.840,8999321.600,nan,2,0,39862422,env,180,0.999,15.172,34981239.467,nan,2,0,6743060574,37.533,104.333,2677256192.000,2719777280.000,33.367,33.880,nan,nan,90,0
figlet,80,1.000,11.225,18652501.333,nan,2,0,380601570,shasum,20,1.000,2.499,8348808.533,nan,2,0,28783310,env,180,1.000,14.827,21397333.333,nan,2,0,4120636068,37.400,110.000,2684991488.000,2718342656.000,33.307,33.731,nan,nan,170,0
figlet,80,1.000,10.970,15438336.000,nan,2,0,409662696,shasum,20,1.000,2.454,7738709.333,nan,2,0,35175884,env,180,1.000,14.462,16074752.000,nan,2,0,4398230826,37.067,108.033,2668500992.000,2711065088.000,33.185,33.712,nan,nan,145,0
figlet,80,1.000,11.642,2686976.000,nan,2,0,1184772130,shasum,20,1.000,3.056,7998483.505,nan,2,0,70091608,env,200,0.997,17.234,28680192.000,nan,2,0,11032967197,36.067,123.133,2631208960.000,2748640051.200,32.750,34.213,nan,nan,235,0
