function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,140,0.999,16.004,14983338.667,nan,1,0,3347829625,shasum,80,1.000,8.464,5505092.267,nan,1,0,82113344,env,40,1.000,4.811,5210233.905,nan,1,0,28747354,40.533,122.083,2340198400.000,2389098496.000,29.285,29.887,nan,nan,10,0
figlet,140,1.000,16.505,56015189.333,nan,2,0,4674317130,shasum,80,1.000,8.785,10618880.000,nan,1,0,37349861,env,40,1.000,4.724,2928640.000,nan,1,0,19640749,41.133,113.083,2686865408.000,2680693248.000,33.492,33.425,nan,nan,60,0
figlet,140,0.998,12.933,54850389.333,nan,2,0,12308275849,shasum,80,1.000,8.709,9182890.667,nan,2,0,334379085,env,40,1.000,4.949,8048981.333,nan,2,0,52979042,40.667,112.567,2627311616.000,2703303680.000,32.702,33.637,nan,nan,145,0
figlet,140,0.999,13.695,37848159.573,nan,2,0,12630425100,shasum,80,1.000,8.540,2265088.000,nan,2,0,247871698,env,60,1.000,6.562,7845581.775,nan,2,0,50322239,37.600,126.667,2666106880.000,2751074304.000,33.133,34.210,nan,nan,140,0
figlet,140,0.999,13.520,6275072.000,nan,2,0,14448267093,shasum,80,1.000,9.103,16419362.133,nan,2,0,1111924376,env,60,1.000,7.419,2408448.000,nan,2,0,78879403,37.267,130.560,2684723200.000,2777264128.000,33.331,34.502,nan,nan,180,0
figlet,140,0.938,11.479,42166272.000,nan,2,0,17490015562,shasum,80,1.000,8.132,23354190.507,nan,3,0,1835516230,env,60,1.000,6.736,2580480.000,nan,2,0,85804861,40.200,128.240,2690441216.000,2762450534.400,33.419,34.328,nan,nan,150,0
figlet,140,0.917,12.495,2490368.000,nan,3,0,21437467370,shasum,80,1.000,9.143,22521091.413,nan,2,0,2421094394,env,80,1.000,8.939,2551808.000,nan,2,0,257713905,38.333,131.933,2609700864.000,2787724492.800,32.396,34.670,nan,nan,235,0
figlet,140,0.893,11.741,54253568.000,nan,1,1,21898732527,shasum,80,1.000,9.289,25751879.680,nan,2,0,4899034296,env,80,1.000,8.623,2805760.000,nan,2,0,517118032,39.133,126.053,2643724288.000,2792296448.000,32.729,34.616,nan,nan,240,1
figlet,140,0.997,10.999,56573487.787,nan,3,0,19376221552,shasum,80,1.000,8.342,11282309.120,nan,3,0,2129534786,env,80,1.000,8.255,10895455.573,nan,2,0,440041498,40.200,130.147,2672261120.000,2795458969.600,33.145,34.687,nan,nan,235,0
figlet,140,0.816,12.622,43309727.289,nan,2,1,20755801047,shasum,80,0.998,7.799,7654058.667,nan,2,0,5911440750,env,100,0.999,9.251,21958633.244,nan,2,0,5302765667,41.467,142.434,2643310592.000,2884441770.667,32.886,35.858,nan,nan,235,1
figlet,140,0.710,12.010,36590080.000,nan,2,1,22376153223,shasum,80,1.000,8.157,11216384.000,nan,3,0,7096591060,env,100,1.000,8.462,20515971.657,nan,2,0,8432502594,40.733,138.922,2620266496.000,2884530176.000,32.596,35.859,nan,nan,250,1
figlet,140,0.850,10.940,37177738.971,nan,1,1,22632976315,shasum,80,1.000,7.959,26601515.886,nan,2,0,5466369704,env,100,1.000,8.340,2612565.333,nan,2,0,3956633827,42.667,138.444,2648164352.000,2907746304.000,32.740,36.015,nan,nan,245,1
figlet,140,1.000,17.895,49522346.667,nan,1,0,5130302204,shasum,100,1.000,11.275,6386858.667,nan,1,0,59024889,env,0,1.000,0.077,3597824.000,nan,1,0,0,40.067,113.283,2652278784.000,2706462208.000,32.973,33.636,nan,nan,245,0
figlet,140,1.000,18.071,39427072.000,nan,1,0,3677039553,shasum,100,1.000,10.967,9107968.000,nan,1,0,48617632,env,0,1.000,0.074,4420437.333,nan,1,0,0,39.933,112.384,2689798144.000,2727938048.000,33.438,33.900,nan,nan,235,0
figlet,140,1.000,18.512,14016170.667,nan,1,0,1295557250,shasum,100,1.000,11.080,9581226.667,nan,1,0,36178431,env,0,1.000,0.071,5235712.000,nan,1,0,0,40.333,113.150,2676320256.000,2682198016.000,33.252,33.326,nan,nan,220,0
figlet,140,0.999,15.529,2449408.000,nan,3,0,10707517620,shasum,100,1.000,11.713,11625407.634,nan,2,0,905101999,env,20,1.000,2.597,7375940.267,nan,2,0,39807913,39.400,126.427,2669266944.000,2782423040.000,33.174,34.563,nan,nan,150,0
figlet,140,0.999,13.417,38621354.667,nan,2,0,12711444072,shasum,100,1.000,10.553,17100424.533,nan,2,0,524290280,env,20,1.000,2.698,6769152.000,nan,2,0,34599978,40.533,111.967,2687913984.000,2802022400.000,33.428,34.826,nan,nan,255,0
figlet,140,1.000,15.960,39598592.000,nan,2,0,10537794608,shasum,100,1.000,10.917,16479470.933,nan,2,0,227229638,env,20,1.000,2.906,6932992.000,nan,2,0,33661327,40.200,106.183,2685104128.000,2774401536.000,33.401,34.494,nan,nan,275,0
figlet,140,0.999,16.448,60934034.773,nan,3,0,17021810033,shasum,100,1.000,10.598,2512896.000,nan,3,0,2659765714,env,40,1.000,5.157,7649812.480,nan,2,0,79244288,40.499,126.291,2681042944.000,2851736371.200,33.371,35.475,nan,nan,260,0
