function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,20,1.000,3.322,4848810.667,nan,1,0,23664461,shasum,80,1.000,8.276,5877964.800,nan,1,0,29921805,env,180,1.000,15.118,7486464.000,nan,1,0,500331292,34.867,123.167,2328358912.000,2362950144.000,28.741,29.140,nan,nan,10,0
figlet,20,1.000,3.468,8735890.286,nan,1,0,27903516,shasum,80,1.000,8.112,9440938.667,nan,1,0,39224695,env,180,1.000,13.503,21279880.533,nan,1,0,2152682012,38.267,107.151,2477281280.000,2507538944.000,30.510,30.881,nan,nan,80,0
figlet,20,1.000,3.455,2519040.000,nan,1,0,25218679,shasum,80,1.000,8.872,9414656.000,nan,1,0,34334719,env,180,1.000,16.071,33239040.000,nan,1,0,1727196663,36.533,112.167,2621521920.000,2612845056.000,32.215,32.115,nan,nan,55,0
figlet,20,1.000,3.167,8713728.000,nan,2,0,31833490,shasum,80,1.000,8.095,9332565.333,nan,2,0,91047556,env,200,0.998,14.619,2863104.000,nan,2,0,7184343993,38.467,108.133,2623006720.000,2662514688.000,32.258,32.742,nan,nan,60,0
figlet,20,1.000,3.463,7396693.333,nan,2,0,45840614,shasum,80,1.000,7.232,10012769.524,nan,2,0,146726871,env,200,0.998,14.126,30542257.981,nan,2,0,7587136221,35.200,104.517,2637905920.000,2688760320.000,32.384,33.024,nan,nan,140,0
figlet,20,1.000,3.277,7590058.667,nan,2,0,37976150,shasum,80,1.000,8.309,10967210.667,nan,2,0,171746597,env,200,0.999,13.557,26937344.000,nan,2,0,9580932077,36.000,107.600,2660337664.000,2730720256.000,32.642,33.530,nan,nan,140,0
figlet,20,1.000,3.236,7524966.400,nan,2,0,12148242,shasum,100,1.000,11.460,11640832.000,nan,2,0,12357752,env,0,1.000,0.099,16684714.667,nan,1,0,0,36.867,76.800,2655180800.000,2607774208.000,32.597,32.028,nan,nan,230,0
figlet,20,1.000,3.424,8886613.333,nan,1,0,11147778,shasum,100,1.000,11.353,11781290.667,nan,1,0,8460382,env,0,1.000,0.060,9771520.000,nan,1,0,0,37.667,79.400,2588573696.000,2584630272.000,31.799,31.751,nan,nan,70,0
figlet,20,1.000,3.239,2819396.267,nan,1,0,10591685,shasum,100,1.000,10.500,11751253.333,nan,1,0,8001602,env,0,1.000,0.063,9153536.000,nan,1,0,0,39.600,79.083,2627639296.000,2617564160.000,32.287,32.159,nan,nan,30,0
figlet,20,1.000,3.114,8881322.667,nan,1,0,10464598,shasum,100,1.000,9.787,2825557.333,nan,1,0,9347576,env,20,1.000,2.190,9881770.667,nan,1,0,8381349,40.067,83.518,2628923392.000,2630942720.000,32.305,32.323,nan,nan,30,0
figlet,20,1.000,3.205,2768896.000,nan,1,0,13001602,shasum,100,1.000,10.181,2834432.000,nan,1,0,9396006,env,20,1.000,2.277,2727936.000,nan,1,0,9991936,38.333,80.800,2608396288.000,2607749120.000,32.045,32.038,nan,nan,60,0
figlet,20,1.000,2.877,8872287.086,nan,1,0,13504424,shasum,100,1.000,10.517,11795690.057,nan,1,0,16008927,env,20,1.000,2.188,2539520.000,nan,1,0,10376629,37.200,78.233,2627119104.000,2618876928.000,32.276,32.176,nan,nan,60,0
