function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,60,0.999,4.730,4612096.000,nan,3,0,2416960482,shasum,40,1.000,3.025,2641920.000,nan,2,0,79481668,env,200,0.717,6.102,32000648.533,nan,2,1,18235441394,39.200,135.933,2343976960.000,2568192341.333,29.008,31.700,nan,nan,10,1
figlet,60,1.000,9.946,10099029.333,nan,2,0,404016038,shasum,40,1.000,5.445,2498560.000,nan,2,0,48847606,env,200,0.629,7.993,24250140.444,nan,1,1,20207850959,41.533,131.500,2692864000.000,2697913685.333,33.029,33.171,nan,nan,125,1
figlet,60,1.000,10.235,12470822.034,nan,2,0,163060808,shasum,40,1.000,5.307,7807026.712,nan,2,0,43171527,env,200,0.999,16.963,2605056.000,nan,2,0,11307401461,38.267,128.707,2684196864.000,2752217497.600,32.841,33.736,nan,nan,185,0
figlet,60,1.000,9.356,11934890.667,nan,1,0,10274313,shasum,60,1.000,6.805,9046698.667,nan,1,0,8868786,env,0,1.000,0.067,25810944.000,nan,1,0,0,41.133,82.600,2643822592.000,2606639616.000,32.420,31.972,nan,nan,150,0
figlet,60,1.000,10.427,11939089.067,nan,1,0,10857042,shasum,60,1.000,7.748,9237601.524,nan,1,0,9353013,env,0,1.000,0.096,22844757.333,nan,1,0,0,42.933,81.633,2587148288.000,2582314496.000,31.755,31.692,nan,nan,45,0
figlet,60,1.000,10.226,2756061.867,nan,1,0,9355468,shasum,60,1.000,7.860,9141589.333,nan,1,0,9028053,env,0,1.000,0.066,13079893.333,nan,1,0,0,43.333,82.733,2601351168.000,2588477952.000,31.929,31.767,nan,nan,45,0
figlet,60,1.000,9.583,11973461.333,nan,1,0,11537939,shasum,60,1.000,7.259,2867837.156,nan,1,0,9751565,env,20,1.000,2.707,13850624.000,nan,1,0,10997876,42.467,85.650,2613147648.000,2596576768.000,32.072,31.866,nan,nan,45,0
figlet,60,1.000,9.451,11968853.333,nan,1,0,12254189,shasum,60,1.000,6.910,9151658.667,nan,1,0,10455903,env,20,1.000,2.473,14062933.333,nan,1,0,9521209,39.733,88.967,2606161920.000,2610181120.000,31.988,32.036,nan,nan,70,0
figlet,60,1.000,8.567,11960320.000,nan,1,0,11360855,shasum,60,1.000,6.915,9206613.333,nan,1,0,10273078,env,20,1.000,2.686,14044501.333,nan,1,0,11752068,44.533,90.883,2663145472.000,2641782784.000,32.702,32.434,nan,nan,45,0
figlet,60,1.000,9.996,11929088.000,nan,1,0,11668202,shasum,60,1.000,7.578,9150805.333,nan,1,0,10694139,env,40,1.000,5.351,14038357.333,nan,1,0,10083218,43.333,93.600,2653894656.000,2641749504.000,32.590,32.436,nan,nan,45,0
figlet,60,1.000,10.002,11991040.000,nan,1,0,22496914,shasum,60,1.000,7.241,2741265.067,nan,1,0,15514531,env,40,1.000,5.034,14101845.333,nan,1,0,12962435,44.867,93.167,2679762944.000,2676658176.000,32.910,32.869,nan,nan,30,0
figlet,60,1.000,9.548,12012544.000,nan,1,0,15392298,shasum,60,1.000,6.442,9186918.400,nan,1,0,12258587,env,40,1.000,4.619,14106692.267,nan,1,0,10623000,40.933,94.667,2636777472.000,2626828800.000,32.373,32.252,nan,nan,70,0
figlet,60,1.000,9.238,12138052.267,nan,1,0,20479957,shasum,60,1.000,6.557,9197568.000,nan,1,0,14944493,env,60,1.000,7.008,2814293.333,nan,1,0,11452754,45.000,102.083,2669228032.000,2656486912.000,32.787,32.625,nan,nan,45,0
figlet,60,1.000,9.676,12202666.667,nan,1,0,13873704,shasum,60,1.000,7.945,9341269.333,nan,1,0,12823837,env,60,1.000,7.316,13929667.048,nan,1,0,12592844,41.933,99.400,2675335168.000,2668289536.000,32.865,32.772,nan,nan,45,0
figlet,60,1.000,9.824,12109312.000,nan,1,0,17345596,shasum,60,1.000,7.342,9163946.667,nan,1,0,15493187,env,60,1.000,7.651,14253568.000,nan,1,0,15534359,41.267,92.283,2657898496.000,2658417664.000,32.636,32.642,nan,nan,75,0
figlet,60,1.000,9.440,12081834.667,nan,1,0,21159780,shasum,60,1.000,7.098,9197909.333,nan,1,0,17269024,env,80,1.000,8.956,14175402.667,nan,1,0,16410122,38.133,102.917,2671941632.000,2669294080.000,32.809,32.776,nan,nan,70,0
figlet,60,1.000,9.421,12036412.952,nan,1,0,23064456,shasum,60,1.000,6.650,9328298.667,nan,1,0,15962619,env,80,1.000,9.007,14147037.867,nan,1,0,16780720,41.467,102.717,2657302528.000,2651597824.000,32.635,32.566,nan,nan,75,0
figlet,60,1.000,9.835,11986636.800,nan,1,0,25724372,shasum,60,1.000,7.402,9223714.133,nan,1,0,19969587,env,80,1.000,8.676,14208716.800,nan,1,0,22245191,44.600,104.383,2626338816.000,2635243008.000,32.266,32.374,nan,nan,75,0
figlet,60,1.000,10.425,12234410.667,nan,1,0,28237740,shasum,60,1.000,7.569,9300992.000,nan,1,0,22408914,env,100,1.000,11.610,14256981.333,nan,1,0,42099806,42.467,104.283,2654988288.000,2664878080.000,32.616,32.735,nan,nan,75,0
figlet,60,1.000,9.436,12356266.667,nan,1,0,33071644,shasum,60,1.000,7.142,8504183.467,nan,1,0,21364534,env,100,1.000,10.571,13857860.267,nan,1,0,38530766,40.467,108.200,2692884480.000,2691887104.000,33.079,33.065,nan,nan,130,0
figlet,60,1.000,9.406,11280896.000,nan,1,0,20879262,shasum,60,1.000,7.193,8622830.933,nan,1,0,16119702,env,100,1.000,11.157,13416584.533,nan,1,0,23137837,40.267,104.667,2662651904.000,2649289728.000,32.715,32.554,nan,nan,165,0
figlet,60,1.000,10.130,12210517.333,nan,1,0,49941529,shasum,60,1.000,7.501,9304064.000,nan,1,0,27326160,env,120,1.000,12.660,14970538.667,nan,1,0,243345148,40.067,107.167,2670608384.000,2672348160.000,32.817,32.838,nan,nan,75,0
figlet,60,1.000,9.859,12333568.000,nan,1,0,49659041,shasum,60,1.000,7.270,9384789.333,nan,1,0,29578164,env,120,1.000,12.676,14267050.667,nan,1,0,116218875,41.333,105.334,2670446592.000,2669218816.000,32.818,32.803,nan,nan,75,0
figlet,60,1.000,9.374,12163276.800,nan,1,0,32445927,shasum,60,1.000,6.555,9370112.000,nan,1,0,22316223,env,120,1.000,12.140,14200046.933,nan,1,0,83964509,42.533,112.683,2685198336.000,2693218304.000,33.000,33.097,nan,nan,70,0
figlet,60,1.000,9.436,11283524.267,nan,1,0,89799467,shasum,60,1.000,6.629,7945152.610,nan,1,0,50148361,env,140,1.000,12.021,22911878.095,nan,1,0,5130818270,43.200,112.767,2686576640.000,2748057088.000,33.022,33.776,nan,nan,150,0
figlet,60,1.000,9.040,11039744.000,nan,1,0,87883093,shasum,60,1.000,6.882,7888554.667,nan,1,0,40553775,env,140,1.000,12.691,14330051.048,nan,1,0,3441218529,43.000,114.783,2672771072.000,2715918336.000,32.774,33.306,nan,nan,250,0
figlet,60,1.000,9.036,11292330.667,nan,1,0,101028545,shasum,60,1.000,6.517,7776685.105,nan,1,0,49153290,env,140,1.000,11.979,27407018.667,nan,1,0,4360938408,42.421,115.176,2672947200.000,2709533184.000,32.807,33.255,nan,nan,250,0
figlet,60,1.000,9.658,11450026.667,nan,2,0,170768440,shasum,60,1.000,7.341,8471722.667,nan,2,0,68960633,env,160,1.000,12.060,20665856.000,nan,2,0,9941554771,43.933,133.500,2695065600.000,2752098816.000,33.062,33.770,nan,nan,255,0
figlet,60,1.000,9.111,2465792.000,nan,2,0,1427430011,shasum,60,1.000,7.013,2580480.000,nan,2,0,204512604,env,160,1.000,10.083,25372180.480,nan,2,0,13677612197,43.869,133.825,2682359808.000,2801285529.600,32.701,34.193,nan,nan,300,0
figlet,60,1.000,10.117,16074588.160,nan,2,0,824855842,shasum,60,1.000,7.810,2543616.000,nan,2,0,210355063,env,160,1.000,13.460,42165643.947,nan,2,0,15079893654,44.933,133.973,2681960448.000,2855271628.800,32.830,34.979,nan,nan,295,0
figlet,60,1.000,2.712,27223244.800,nan,2,0,11858702033,shasum,60,1.000,2.203,14528593.920,nan,2,0,4021771987,env,180,0.716,3.030,35862254.933,nan,2,1,22513636708,43.000,130.040,2654406656.000,2900466483.200,32.443,35.462,nan,nan,315,1
figlet,60,0.999,7.023,11665544.533,nan,1,0,9094534801,shasum,60,1.000,7.213,18661089.280,nan,2,0,1961212071,env,180,0.979,9.057,27140724.053,nan,3,0,18898815595,42.000,131.240,2650230784.000,2883765862.400,32.216,35.144,nan,nan,320,0
figlet,60,0.999,7.275,2744320.000,nan,3,0,4417800359,shasum,60,1.000,4.773,2729301.333,nan,2,0,984833613,env,180,0.721,7.563,23358805.333,nan,2,1,22083726257,43.333,138.811,2680889344.000,2924636842.667,32.675,35.719,nan,nan,325,1
figlet,60,1.000,9.303,6150612.114,nan,1,0,11937034,shasum,80,1.000,10.017,17433941.333,nan,1,0,10706713,env,0,1.000,0.067,3790735.848,nan,1,0,0,42.667,90.900,2674788352.000,2680849408.000,32.601,32.674,nan,nan,335,0
figlet,60,1.000,10.618,7183530.667,nan,1,0,11938014,shasum,80,1.000,10.795,16690688.000,nan,1,0,10894874,env,0,1.000,0.077,4761600.000,nan,1,0,0,44.600,89.050,2681765888.000,2688719872.000,32.686,32.771,nan,nan,285,0
figlet,60,1.000,9.087,7072221.867,nan,1,0,12437487,shasum,80,1.000,10.309,16580047.238,nan,1,0,11466560,env,0,1.000,0.071,6367583.086,nan,1,0,0,44.133,92.000,2683648000.000,2690842112.000,32.713,32.799,nan,nan,340,0
figlet,60,1.000,12.202,7416149.333,nan,1,0,23680970,shasum,80,1.000,11.661,16727552.000,nan,1,0,25276872,env,20,1.000,3.245,6092117.333,nan,1,0,17098722,44.600,101.917,2692474880.000,2708120576.000,32.821,33.010,nan,nan,315,0
figlet,60,1.000,11.249,7536640.000,nan,1,0,19029112,shasum,80,1.000,11.158,16621909.333,nan,1,0,18815081,env,20,1.000,2.950,6671189.333,nan,1,0,13957631,42.267,97.118,2689044480.000,2697932800.000,32.787,32.894,nan,nan,595,0
figlet,60,1.000,9.547,7079424.000,nan,1,0,14719240,shasum,80,1.000,10.067,16497907.810,nan,1,0,14076968,env,20,1.000,2.495,6432768.000,nan,1,0,12308884,43.667,96.450,2689835008.000,2701334016.000,32.803,32.942,nan,nan,415,0
figlet,60,1.000,10.434,7478613.333,nan,1,0,22481774,shasum,80,1.000,10.112,16855381.333,nan,1,0,24075404,env,40,1.000,5.241,6903466.667,nan,1,0,14962763,44.733,97.467,2691760128.000,2700692992.000,32.833,32.941,nan,nan,495,0
figlet,60,1.000,9.508,7154005.333,nan,1,0,19491086,shasum,80,1.000,9.733,16498931.810,nan,1,0,19582306,env,40,1.000,4.774,6565034.667,nan,1,0,14208365,40.333,100.600,2686353408.000,2700038656.000,32.777,32.942,nan,nan,445,0
