function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,80,1.000,10.775,5557911.162,nan,2,0,202378579,shasum,40,1.000,4.721,5019477.333,nan,2,0,19110117,curl,20,1.000,14.832,10686907.733,nan,1,0,555217597,42.000,120.067,2342725632.000,2368962048.000,28.677,28.995,nan,nan,10,0
figlet,80,1.000,12.786,2811392.000,nan,1,0,109366090,shasum,40,1.000,5.353,8761002.667,nan,1,0,26063486,curl,20,1.000,17.297,16933278.476,nan,1,0,560473393,48.000,113.833,2519429120.000,2523550720.000,30.839,30.889,nan,nan,25,0
figlet,80,1.000,10.655,2762069.333,nan,2,0,1078915914,shasum,40,1.000,4.967,8900608.000,nan,2,0,38137526,curl,20,1.000,14.067,2696704.000,nan,2,0,958112094,47.000,107.633,2536810496.000,2543888896.000,31.060,31.138,nan,nan,30,0
figlet,80,1.000,13.030,2934306.133,nan,3,0,1849693795,shasum,40,1.000,5.137,2496238.933,nan,2,0,72880995,curl,40,0.998,17.165,37109209.966,nan,3,0,13318458569,47.200,133.468,2638665728.000,2692503961.600,32.286,32.933,nan,nan,25,0
figlet,80,1.000,12.367,20652373.333,nan,2,0,386624084,shasum,40,1.000,5.458,9465856.000,nan,2,0,33942552,curl,40,0.999,18.811,41459882.667,nan,2,0,8968839960,39.067,111.483,2676463616.000,2669295104.000,32.686,32.602,nan,nan,120,0
figlet,80,1.000,11.562,18978304.000,nan,2,0,159709211,shasum,40,1.000,5.196,9440938.667,nan,2,0,27514634,curl,40,0.999,19.694,30318080.000,nan,2,0,6981835163,37.733,112.267,2685067264.000,2682907136.000,32.809,32.786,nan,nan,110,0
figlet,80,1.000,11.855,2228224.000,nan,3,0,1413787798,shasum,40,1.000,5.119,9453267.627,nan,2,0,38225851,curl,60,0.748,17.857,37118798.507,nan,1,1,22297858029,38.200,145.267,2667165696.000,2757921177.600,32.604,33.716,nan,nan,85,1
figlet,80,1.000,11.900,2674005.333,nan,2,0,2836832122,shasum,40,1.000,5.231,2648064.000,nan,2,0,39216641,curl,60,0.692,20.201,2588672.000,nan,3,1,21694856437,42.467,142.644,2657249280.000,2760388608.000,32.473,33.747,nan,nan,140,1
figlet,80,1.000,12.121,2454016.000,nan,2,0,914759567,shasum,40,1.000,4.964,9179295.289,nan,2,0,40833760,curl,60,0.872,24.348,47760896.000,nan,3,1,20872506104,38.267,141.656,2666452992.000,2804746240.000,32.615,34.305,nan,nan,140,1
figlet,80,1.000,12.854,2498560.000,nan,2,0,33190010,shasum,60,1.000,7.452,9446400.000,nan,2,0,16019457,curl,0,1.000,0.057,2917888.000,nan,1,0,0,42.067,89.967,2656290816.000,2645432832.000,32.501,32.372,nan,nan,145,0
