function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,0,1.000,0.074,4349483.886,nan,1,0,0,shasum,40,1.000,5.317,2778180.267,nan,2,0,16001474,eat-memory,20,0.337,72.269,161858433.219,nan,1,1,9149629830,45.067,132.840,2812325888.000,2935413145.600,34.765,36.247,nan,nan,30,1
figlet,0,1.000,0.069,4386816.000,nan,1,0,0,shasum,40,1.000,5.199,8926549.333,nan,1,0,14466466,eat-memory,20,0.360,69.684,151220394.667,nan,1,1,7595932292,43.800,108.817,2844626944.000,2904387584.000,35.151,35.871,nan,nan,20,1
figlet,0,1.000,0.071,4463547.733,nan,1,0,0,shasum,40,1.000,5.657,2531328.000,nan,2,0,15052964,eat-memory,20,0.337,74.024,164839560.533,nan,1,1,8184624999,43.200,136.267,2837665792.000,2938250444.800,35.070,36.279,nan,nan,30,1
figlet,0,1.000,0.071,4480341.333,nan,1,0,0,shasum,60,1.000,7.231,2688170.667,nan,1,0,7769855,eat-memory,0,1.000,11.280,48837290.667,nan,1,0,0,40.667,65.533,2835398656.000,2826481664.000,35.041,34.931,nan,nan,20,0
figlet,0,1.000,0.067,4495603.810,nan,1,0,0,shasum,60,1.000,7.369,8904157.867,nan,1,0,7900114,eat-memory,0,1.000,0.062,30875648.000,nan,1,0,0,42.067,64.100,2838470656.000,2830051840.000,35.080,34.979,nan,nan,30,0
figlet,0,1.000,0.075,4502898.590,nan,1,0,0,shasum,60,1.000,7.682,2648712.533,nan,2,0,8141714,eat-memory,0,1.000,0.072,24649728.000,nan,1,0,0,42.688,64.907,2806355968.000,2800992768.000,34.693,34.629,nan,nan,30,0
figlet,0,1.000,0.070,4485393.067,nan,1,0,0,shasum,60,1.000,7.986,2299221.333,nan,2,0,16817602,eat-memory,20,0.212,68.260,175043106.133,nan,1,1,10553269664,42.067,128.400,2803539968.000,2943659212.800,34.660,36.349,nan,nan,30,1
figlet,0,1.000,0.068,4476928.000,nan,1,0,0,shasum,60,1.000,7.578,2424832.000,nan,2,0,15391135,eat-memory,20,0.162,63.263,160551731.200,nan,1,1,11160025243,45.467,132.961,2845493248.000,2971447296.000,35.174,36.692,nan,nan,30,1
figlet,0,1.000,0.067,4488669.867,nan,1,0,0,shasum,60,1.000,7.914,2664311.467,nan,2,0,16823245,eat-memory,20,0.165,82.246,204068864.000,nan,1,1,10551609343,46.652,137.381,2864330752.000,2961982668.800,35.405,36.582,nan,nan,15,1
figlet,0,1.000,0.066,4489216.000,nan,1,0,0,shasum,80,1.000,9.797,2735172.267,nan,2,0,9095921,eat-memory,0,1.000,10.874,51555474.286,nan,1,0,0,45.533,71.833,2851131392.000,2846829568.000,35.244,35.192,nan,nan,20,0
figlet,0,1.000,0.069,4520618.667,nan,1,0,0,shasum,80,1.000,10.682,2811050.667,nan,2,0,8984879,eat-memory,0,1.000,0.255,31944704.000,nan,1,0,0,43.667,71.500,2839676928.000,2833999360.000,35.108,35.038,nan,nan,45,0
figlet,0,1.000,0.079,4498432.000,nan,1,0,0,shasum,80,1.000,9.607,9193301.333,nan,1,0,9709798,eat-memory,0,1.000,0.075,26783744.000,nan,1,0,0,43.200,73.100,2821918720.000,2814030848.000,34.896,34.798,nan,nan,55,0
figlet,0,1.000,0.067,4431325.867,nan,1,0,0,shasum,80,1.000,9.911,2568192.000,nan,2,0,35798497,eat-memory,20,0.083,54.236,170206549.333,nan,1,1,14217372199,46.400,133.600,2825938944.000,2955890688.000,34.946,36.517,nan,nan,30,1
figlet,0,1.000,0.077,4456994.133,nan,1,0,0,shasum,80,1.000,10.923,2842709.333,nan,2,0,23168088,eat-memory,20,0.110,61.542,183123421.867,nan,1,1,14142919103,45.200,129.491,2889297920.000,3003379302.400,35.713,37.088,nan,nan,30,1
figlet,0,1.000,0.070,4511880.533,nan,1,0,0,shasum,80,1.000,10.210,2416640.000,nan,2,0,16774443,eat-memory,20,0.148,62.388,168317064.533,nan,1,1,11967433577,44.600,136.640,2870564864.000,2972987801.600,35.497,36.732,nan,nan,25,1
figlet,0,1.000,0.074,4460544.000,nan,1,0,0,shasum,100,1.000,12.741,2607069.867,nan,1,0,9958033,eat-memory,0,1.000,8.221,56365056.000,nan,1,0,0,45.831,76.677,2866587648.000,2856810496.000,35.452,35.334,nan,nan,20,0
figlet,0,1.000,0.075,4456448.000,nan,1,0,0,shasum,100,1.000,12.022,9965568.000,nan,1,0,8363977,eat-memory,0,1.000,0.259,30498304.000,nan,1,0,0,47.000,80.850,2843699200.000,2829866496.000,35.177,35.008,nan,nan,55,0
figlet,0,1.000,0.061,4456448.000,nan,1,0,0,shasum,100,1.000,11.070,2733226.667,nan,1,0,10959515,eat-memory,0,1.000,0.071,28020736.000,nan,1,0,0,42.200,76.850,2848176128.000,2850816512.000,35.236,35.268,nan,nan,30,0
figlet,0,1.000,0.064,4475016.533,nan,1,0,0,shasum,100,1.000,12.183,2252800.000,nan,2,0,65187036,eat-memory,20,0.057,48.931,149526801.067,nan,1,1,14522367855,40.467,130.240,2847164416.000,2980030873.600,35.224,36.825,nan,nan,30,1
figlet,0,1.000,0.075,4531814.400,nan,1,0,0,shasum,100,1.000,13.006,2588398.933,nan,2,0,29455996,eat-memory,20,0.067,56.364,163273113.600,nan,1,1,14948863718,46.867,131.187,2904524800.000,2981647974.400,35.923,36.851,nan,nan,45,1
figlet,0,1.000,0.069,4510515.200,nan,1,0,0,shasum,100,1.000,12.315,2791310.222,nan,2,0,21069148,eat-memory,20,0.078,55.191,161387861.333,nan,1,1,14225823317,45.733,137.373,2895679488.000,2982948864.000,35.816,36.865,nan,nan,40,1
figlet,0,1.000,0.081,4574208.000,nan,1,0,0,shasum,120,1.000,13.152,2759960.381,nan,1,0,9858900,eat-memory,0,1.000,0.061,36126720.000,nan,1,0,0,43.667,83.133,2905737216.000,2890941440.000,35.943,35.764,nan,nan,30,0
figlet,0,1.000,0.076,4579840.000,nan,1,0,0,shasum,120,1.000,13.617,10783880.533,nan,2,0,12150092,eat-memory,0,1.000,0.345,32330137.600,nan,1,0,0,46.933,89.833,2876975104.000,2865738240.000,35.599,35.463,nan,nan,45,0
figlet,0,1.000,0.061,4506487.467,nan,1,0,0,shasum,120,1.000,16.212,2600960.000,nan,2,0,13907625,eat-memory,0,1.000,0.268,24541184.000,nan,1,0,0,41.533,83.367,2821916672.000,2818256384.000,34.931,34.887,nan,nan,90,0
figlet,0,1.000,0.077,4457358.222,nan,1,0,0,shasum,120,1.000,13.966,2062336.000,nan,2,0,118287290,eat-memory,20,0.030,59.462,173301304.889,nan,1,1,19404038342,45.400,139.778,2838757376.000,2995719509.333,35.143,37.032,nan,nan,45,1
figlet,0,1.000,0.073,4485802.667,nan,1,0,0,shasum,120,1.000,13.957,2574336.000,nan,2,0,83893021,eat-memory,20,0.035,52.900,177362261.333,nan,1,1,17573945597,41.733,133.720,2924795904.000,3005065216.000,36.187,37.153,nan,nan,20,1
figlet,0,1.000,0.062,4496497.778,nan,1,0,0,shasum,120,1.000,14.201,2810156.373,nan,2,0,84905866,eat-memory,20,0.037,58.331,175484928.000,nan,1,1,19711330228,44.733,147.767,2920603648.000,3030027946.667,36.145,37.461,nan,nan,25,1
figlet,0,1.000,0.072,4480853.333,nan,1,0,0,shasum,140,1.000,15.985,12337664.000,nan,2,0,16255364,eat-memory,0,1.000,3.517,48138093.714,nan,1,0,0,45.533,93.383,2935877632.000,2924540416.000,36.328,36.190,nan,nan,25,0
figlet,0,1.000,0.072,4472490.667,nan,1,0,0,shasum,140,1.000,17.751,2637824.000,nan,2,0,19157978,eat-memory,0,1.000,0.266,38556330.667,nan,1,0,0,44.933,89.083,2896433152.000,2886891008.000,35.852,35.738,nan,nan,30,0
figlet,0,1.000,0.068,4500138.667,nan,1,0,0,shasum,140,1.000,16.384,2560000.000,nan,2,0,17777448,eat-memory,0,1.000,0.075,28286976.000,nan,1,0,0,45.600,86.233,2872557568.000,2869506048.000,35.562,35.525,nan,nan,30,0
figlet,0,1.000,0.068,4508103.111,nan,1,0,0,shasum,140,1.000,15.528,2853205.333,nan,2,0,292452942,eat-memory,20,0.020,53.899,160941397.333,nan,1,1,19308349102,46.467,147.978,2864865280.000,3007851520.000,35.470,37.198,nan,nan,25,1
figlet,0,1.000,0.086,4446071.467,nan,1,0,0,shasum,140,1.000,16.101,2729984.000,nan,2,0,245682481,eat-memory,20,0.012,42.824,174627771.733,nan,1,1,19128128099,45.467,134.387,2952022016.000,3060649574.400,36.538,37.845,nan,nan,25,1
figlet,0,1.000,0.073,4448256.000,nan,1,0,0,shasum,140,1.000,15.473,2867500.373,nan,2,0,604354830,eat-memory,20,0.032,40.272,163635636.907,nan,1,1,18533176229,43.867,133.867,2962126848.000,3049012019.200,36.662,37.707,nan,nan,25,1
figlet,0,1.000,0.072,4448256.000,nan,1,0,0,shasum,160,1.000,17.452,19604309.333,nan,1,0,16696343,eat-memory,0,1.000,0.061,40873984.000,nan,1,0,0,46.200,97.450,2986584064.000,2956030464.000,36.967,36.596,nan,nan,40,0
figlet,0,1.000,0.079,4471310.629,nan,1,0,0,shasum,160,1.000,16.570,16279381.333,nan,2,0,50428927,eat-memory,0,1.000,0.494,36807680.000,nan,1,0,0,44.533,96.050,2893463552.000,2884751872.000,35.842,35.737,nan,nan,30,0
figlet,0,1.000,0.068,4527445.333,nan,1,0,0,shasum,160,1.000,19.478,2482176.000,nan,2,0,21325651,eat-memory,0,1.000,0.070,29130752.000,nan,1,0,0,45.333,91.567,2888585216.000,2888245248.000,35.786,35.782,nan,nan,30,0
figlet,0,1.000,0.069,4466346.667,nan,1,0,0,shasum,160,1.000,17.974,2729756.444,nan,2,0,5278750676,eat-memory,20,0.027,49.691,169434794.667,nan,1,1,21268110331,45.698,140.542,2882336768.000,3113538218.667,35.713,38.523,nan,nan,30,1
figlet,0,1.000,0.071,4476245.333,nan,1,0,0,shasum,160,0.999,17.396,70307579.937,nan,2,0,7716049418,eat-memory,20,0.023,49.385,171668138.667,nan,1,1,22709104636,47.000,142.800,3055482880.000,3201446229.333,37.808,39.600,nan,nan,110,1
figlet,0,1.000,0.071,4475790.222,nan,1,0,0,shasum,160,1.000,17.318,2384145.067,nan,2,0,4437259374,eat-memory,20,0.023,53.440,184864199.111,nan,1,1,20844484209,44.133,141.222,3053510656.000,3177138176.000,37.601,39.135,nan,nan,110,1
figlet,0,1.000,0.072,4518570.667,nan,1,0,0,shasum,180,1.000,19.929,46407509.333,nan,1,0,119343155,eat-memory,0,1.000,0.390,33772544.000,nan,1,0,0,42.333,101.637,3067918336.000,2982675456.000,37.847,36.820,nan,nan,110,0
figlet,0,1.000,0.082,4539626.057,nan,1,0,0,shasum,180,1.000,20.106,2792725.943,nan,2,0,70863327,eat-memory,0,1.000,0.072,24582339.048,nan,1,0,0,46.800,102.533,2907222016.000,2903729664.000,35.918,35.875,nan,nan,45,0
figlet,0,1.000,0.076,4481024.000,nan,1,0,0,shasum,180,1.000,21.057,22964224.000,nan,2,0,228608958,eat-memory,0,1.000,0.085,24397141.333,nan,1,0,0,45.000,98.733,2894878720.000,2892899840.000,35.769,35.745,nan,nan,30,0
figlet,0,1.000,0.077,4479951.238,nan,1,0,0,shasum,180,0.999,19.723,2789102.933,nan,2,0,16119426267,eat-memory,20,0.023,47.090,194701799.619,nan,1,1,25947671921,45.000,154.533,2925459456.000,3367491291.429,36.138,41.447,nan,nan,40,1
figlet,0,1.000,0.075,4579849.056,nan,1,0,0,shasum,180,0.925,20.717,2642944.000,nan,2,0,19765429437,eat-memory,20,0.013,39.932,192955772.343,nan,1,1,26621727107,45.067,151.676,2969868288.000,3381030912.000,36.334,41.434,nan,nan,120,1
figlet,0,1.000,0.073,4533199.238,nan,1,0,0,shasum,180,1.000,18.869,57039872.000,nan,2,0,10908727237,eat-memory,20,0.022,50.439,188655323.429,nan,1,1,25846812181,47.036,150.077,3037648896.000,3346268745.143,37.111,40.957,nan,nan,120,1
figlet,0,1.000,0.082,4418048.000,nan,1,0,0,shasum,200,1.000,20.547,6696960.000,nan,1,0,45080108,eat-memory,0,1.000,0.078,32907264.000,nan,1,0,0,42.600,105.533,2992019456.000,2952861696.000,36.686,36.214,nan,nan,115,0
figlet,0,1.000,0.081,4455424.000,nan,1,0,0,shasum,200,1.000,19.933,2785109.333,nan,1,0,121185282,eat-memory,0,1.000,0.069,32907264.000,nan,1,0,0,47.200,104.550,2877177856.000,2873226752.000,35.312,35.264,nan,nan,30,0
figlet,0,1.000,0.060,4513792.000,nan,1,0,0,shasum,200,1.000,22.648,2929532.343,nan,2,0,110478704,eat-memory,0,1.000,0.168,22828860.952,nan,1,0,0,44.667,100.200,2895548416.000,2894488064.000,35.542,35.530,nan,nan,30,0
figlet,0,1.000,0.069,4492336.762,nan,1,0,0,shasum,200,0.995,22.194,31529198.933,nan,2,0,15641908347,eat-memory,20,0.022,42.937,191076742.095,nan,1,1,26361932092,42.400,148.040,2904369152.000,3342656365.714,35.649,41.002,nan,nan,45,1
figlet,0,1.000,0.071,4498188.190,nan,1,0,0,shasum,200,0.999,20.680,42065237.333,nan,2,0,13496196932,eat-memory,20,0.028,44.824,171570224.762,nan,1,1,25706976688,42.533,153.095,3028996096.000,3412453083.429,36.982,41.760,nan,nan,115,1
figlet,0,1.000,0.098,4445174.248,nan,1,0,0,shasum,200,0.913,18.392,43333518.222,nan,2,0,17653557155,eat-memory,20,0.017,39.471,189188472.163,nan,1,1,26767851452,43.600,151.429,3009069056.000,3383839305.143,36.791,41.456,nan,nan,120,1
figlet,20,1.000,3.684,6257664.000,nan,1,0,8142158,shasum,0,1.000,0.073,3194368.000,nan,1,0,0,eat-memory,0,1.000,0.067,32948224.000,nan,1,0,0,41.000,48.950,2997659648.000,2999860224.000,36.763,36.790,nan,nan,120,0
figlet,20,1.000,3.555,2724795.733,nan,1,0,8129901,shasum,0,1.000,0.069,3398656.000,nan,1,0,0,eat-memory,0,1.000,0.200,32532821.333,nan,1,0,0,46.933,52.467,2971099136.000,2951811584.000,36.450,36.218,nan,nan,30,0
figlet,20,1.000,3.528,2897749.333,nan,1,0,8575380,shasum,0,1.000,0.074,3614378.667,nan,1,0,0,eat-memory,0,1.000,0.072,22985386.667,nan,1,0,0,44.400,53.517,2887614464.000,2878708736.000,35.446,35.336,nan,nan,40,0
figlet,20,1.000,3.231,8450730.667,nan,2,0,15158356,shasum,0,1.000,0.071,3801941.333,nan,1,0,0,eat-memory,20,0.923,64.413,113754453.333,nan,2,0,3912227409,42.400,117.067,2889795584.000,2976755200.000,35.468,36.514,nan,nan,30,0
figlet,20,1.000,3.770,8545280.000,nan,1,0,16342917,shasum,0,1.000,0.068,4043434.667,nan,1,0,0,eat-memory,20,0.435,68.558,120018773.333,nan,1,1,6182113068,47.200,112.200,2920550400.000,2986006016.000,35.846,36.631,nan,nan,40,1
figlet,20,1.000,3.664,6646272.000,nan,1,0,16187992,shasum,0,1.000,0.072,5130752.000,nan,1,0,0,eat-memory,20,0.783,69.841,116594176.000,nan,2,1,4232914816,43.667,108.850,2807472128.000,2879332864.000,34.469,35.335,nan,nan,305,1
figlet,20,1.000,3.749,2844717.511,nan,1,0,10660013,shasum,20,1.000,3.073,6724949.333,nan,1,0,11096414,eat-memory,0,1.000,0.075,26146816.000,nan,1,0,0,46.667,61.467,2904225792.000,2900574720.000,35.645,35.598,nan,nan,50,0
figlet,20,1.000,4.046,2660010.667,nan,2,0,15666399,shasum,20,1.000,3.117,2531328.000,nan,2,0,15500152,eat-memory,0,1.000,0.160,24017237.333,nan,1,0,0,44.333,70.717,2915991552.000,2909671936.000,35.797,35.718,nan,nan,55,0
figlet,20,1.000,3.509,3252053.333,nan,1,0,13209213,shasum,20,1.000,2.554,3171874.133,nan,2,0,11151785,eat-memory,0,1.000,0.058,23614464.000,nan,1,0,0,44.400,62.083,2903787520.000,2900372992.000,35.654,35.611,nan,nan,30,0
figlet,20,1.000,3.930,2765018.453,nan,3,0,20800631,shasum,20,1.000,3.083,2939143.314,nan,3,0,19453974,eat-memory,20,0.228,63.473,160029627.733,nan,1,1,11563196544,46.800,133.133,2950932480.000,3075206758.400,36.241,37.731,nan,nan,45,1
figlet,20,1.000,3.663,8566210.560,nan,2,0,17709724,shasum,20,1.000,2.678,2424832.000,nan,2,0,14292039,eat-memory,20,0.408,77.304,181613538.743,nan,1,1,8321093990,41.133,128.907,2919503872.000,3027879526.400,35.836,37.141,nan,nan,75,1
figlet,20,1.000,3.436,8683520.000,nan,1,0,17789180,shasum,20,1.000,2.565,2536277.333,nan,1,0,14379800,eat-memory,20,0.572,72.425,154869248.000,nan,1,1,6171197019,44.333,109.067,2952253440.000,3016416256.000,36.244,37.004,nan,nan,20,1
figlet,20,1.000,3.534,2630724.267,nan,1,0,9136663,shasum,40,1.000,5.195,2739950.933,nan,1,0,7790639,eat-memory,0,1.000,0.058,28180480.000,nan,1,0,0,44.200,65.850,2967252992.000,2953736192.000,36.329,36.160,nan,nan,35,0
figlet,20,1.000,3.620,2754645.333,nan,1,0,12275356,shasum,40,1.000,4.933,2659925.333,nan,1,0,10570652,eat-memory,0,1.000,0.184,27391658.667,nan,1,0,0,47.200,70.304,2949771264.000,2928143360.000,36.122,35.855,nan,nan,40,0
figlet,20,1.000,3.459,2850816.000,nan,1,0,12670118,shasum,40,1.000,5.382,2760021.333,nan,2,0,10084301,eat-memory,0,1.000,0.072,23505510.400,nan,1,0,0,45.031,69.427,2903533568.000,2897567232.000,35.565,35.488,nan,nan,60,0
figlet,20,1.000,3.719,2334720.000,nan,2,0,23386029,shasum,40,1.000,5.256,2568192.000,nan,2,0,23430135,eat-memory,20,0.142,59.572,155628452.328,nan,1,1,12284533057,44.667,131.693,2906722304.000,3044049305.600,35.609,37.264,nan,nan,30,1
figlet,20,1.000,3.885,2545664.000,nan,2,0,20204961,shasum,40,1.000,5.826,2699337.143,nan,2,0,18871962,eat-memory,20,0.152,61.050,174145676.434,nan,1,1,11730262714,46.933,132.893,2976710656.000,3100132556.800,36.458,37.944,nan,nan,30,1
figlet,20,1.000,3.737,2359296.000,nan,2,0,20854186,shasum,40,1.000,5.595,2514944.000,nan,2,0,17225476,eat-memory,20,0.180,62.789,164434875.733,nan,1,1,11567803628,44.600,133.800,2936080384.000,3041209548.800,35.956,37.223,nan,nan,75,1
