function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,70,1.000,6.997,16526336.000,nan,2,0,7081517962,shasum,70,1.000,5.066,2684928.000,nan,3,0,3272041655,nmap,140,0.001,17.954,300472349.257,nan,1,1,29986829619,36.600,154.381,1794832384.000,2421258825.143,21.299,28.892,nan,nan,10,1
figlet,70,0.999,7.850,41651346.286,nan,2,0,10690377078,shasum,70,0.998,5.166,16174592.000,nan,2,0,9460883626,nmap,140,0.000,19.563,302828690.286,nan,1,1,29964173434,39.200,146.333,1995214848.000,2501089865.143,23.578,29.854,nan,nan,160,1
figlet,70,0.997,7.102,6952960.000,nan,2,0,9872234543,shasum,70,0.999,2.852,25418752.000,nan,2,0,8456837894,nmap,140,0.000,13.017,238561045.943,nan,1,1,29986425016,35.733,148.991,2031777792.000,2476271616.000,23.934,29.487,nan,nan,205,1
figlet,70,1.000,10.743,9097557.333,nan,1,0,10260491,shasum,80,1.000,9.021,18098346.667,nan,1,0,9286940,nmap,0,1.000,0.063,3310080.000,nan,1,0,0,35.467,82.300,1983459328.000,1984020480.000,23.364,23.371,nan,nan,255,0
figlet,70,1.000,10.250,9676458.667,nan,1,0,12796662,shasum,80,1.000,8.398,18366122.667,nan,1,0,11095395,nmap,0,1.000,0.070,3516245.333,nan,1,0,0,42.200,86.267,2045921280.000,2048871424.000,24.136,24.170,nan,nan,30,0
figlet,70,1.000,10.035,2772992.000,nan,2,0,31313987,shasum,80,1.000,8.608,18434901.333,nan,2,0,23913405,nmap,0,1.000,0.074,3779949.714,nan,1,0,0,47.067,97.250,2051264512.000,2048773632.000,24.194,24.162,nan,nan,55,0
figlet,70,1.000,9.306,9754172.140,nan,2,0,29242649,shasum,80,1.000,8.098,18313537.829,nan,2,0,23701081,nmap,10,0.707,30.947,190393370.006,nan,1,1,20930140012,37.867,126.589,2051123200.000,2271400618.667,24.182,26.861,nan,nan,150,1
figlet,70,1.000,9.797,10473927.111,nan,2,0,329267743,shasum,80,1.000,7.922,18724148.825,nan,2,0,207823998,nmap,30,0.258,40.053,305429276.444,nan,1,1,25188834541,34.667,140.789,2038638592.000,2417265664.000,24.070,28.677,nan,nan,220,1
figlet,70,1.000,8.349,15190016.000,nan,2,0,911282859,shasum,80,1.000,7.189,19329901.714,nan,2,0,319763212,nmap,40,0.026,43.445,354016850.895,nan,1,1,29843945444,36.600,146.029,2029412352.000,2366548553.143,24.004,28.103,nan,nan,225,1
figlet,70,1.000,8.126,20006794.971,nan,2,0,1278039596,shasum,80,1.000,6.951,21937220.267,nan,2,0,894865407,nmap,60,0.003,51.888,356566550.756,nan,1,1,29949758010,36.667,147.448,2055102464.000,2442651355.429,24.369,29.098,nan,nan,280,1
figlet,70,1.000,8.839,19008365.714,nan,2,0,294324359,shasum,80,1.000,7.572,20367360.000,nan,2,0,239081498,nmap,60,0.001,94.392,372881373.867,nan,1,1,29988285906,35.333,142.533,2055004160.000,2310356114.286,24.244,27.391,nan,nan,300,1
figlet,70,1.000,8.115,21930939.733,nan,2,0,2137851608,shasum,80,1.000,6.968,23103292.952,nan,3,0,1147345649,nmap,60,0.010,40.700,300673720.599,nan,1,1,29909848834,35.867,147.877,2052634624.000,2484338102.857,24.348,29.596,nan,nan,325,1
figlet,70,1.000,10.435,15643170.133,nan,1,0,128075067,shasum,90,1.000,9.735,18367419.733,nan,2,0,174692382,nmap,10,0.993,33.179,192767180.800,nan,1,0,18594454561,35.400,131.093,2055264256.000,2290166579.200,24.277,27.123,nan,nan,280,0
figlet,70,1.000,9.898,17510513.778,nan,2,0,302951631,shasum,90,1.000,9.348,19701532.444,nan,2,0,296298003,nmap,10,0.747,31.487,203946666.667,nan,1,1,22112121960,38.533,128.489,2048708608.000,2343422976.000,24.163,27.703,nan,nan,285,1
