function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,80,1.000,10.732,9285973.333,nan,1,0,2156132727,shasum,100,1.000,9.832,13004288.000,nan,1,0,2832285976,curl,20,1.000,13.530,13567829.333,nan,1,0,800126560,41.000,122.450,2375237632.000,2438255616.000,29.082,29.846,nan,nan,10,0
figlet,80,1.000,11.329,2720426.667,nan,1,0,1952413167,shasum,100,1.000,9.708,36792968.533,nan,1,0,2892547968,curl,20,1.000,13.240,2838528.000,nan,1,0,1264971304,53.133,124.717,2705440768.000,2696110080.000,33.114,32.995,nan,nan,50,0
figlet,80,1.000,9.898,28142080.000,nan,2,0,2940737851,shasum,100,1.000,9.557,31947580.952,nan,2,0,2758200021,curl,20,1.000,11.684,18036024.076,nan,1,0,1072917749,37.067,104.700,2690394112.000,2681046016.000,32.882,32.775,nan,nan,135,0
figlet,80,0.997,9.966,33705301.333,nan,2,0,7219615598,shasum,100,0.999,9.392,38490794.667,nan,2,0,7911310433,curl,40,0.611,10.352,27697152.000,nan,1,1,21877157814,39.200,135.244,2652262400.000,2773983573.333,32.406,33.910,nan,nan,145,1
figlet,80,0.999,9.384,2621440.000,nan,3,0,8297271813,shasum,100,0.999,8.613,22317602.133,nan,3,0,7828527322,curl,40,0.945,12.391,47757243.733,nan,2,0,18925572733,39.267,125.400,2643605504.000,2755843686.400,32.235,33.657,nan,nan,225,0
figlet,80,1.000,9.242,25432064.000,nan,2,0,7013461996,shasum,100,1.000,8.534,29748974.933,nan,2,0,10968382857,curl,40,0.861,13.892,20469760.000,nan,2,1,19196921100,38.133,126.107,2709317632.000,2809289113.600,33.027,34.297,nan,nan,145,1
figlet,80,1.000,12.412,2494464.000,nan,2,0,242671176,shasum,120,1.000,12.464,5812224.000,nan,2,0,514897121,curl,0,1.000,0.059,13131434.667,nan,1,0,0,37.467,100.433,2693502976.000,2691996672.000,32.898,32.884,nan,nan,145,0
figlet,80,1.000,11.906,16599381.333,nan,2,0,47203228,shasum,120,1.000,12.024,20645546.667,nan,2,0,119666488,curl,0,1.000,0.073,11107498.667,nan,1,0,0,37.933,94.618,2704678912.000,2681137664.000,33.058,32.775,nan,nan,135,0
figlet,80,1.000,10.530,15953408.000,nan,1,0,28604387,shasum,120,1.000,13.353,2550018.438,nan,1,0,42436743,curl,0,1.000,0.074,9558893.714,nan,1,0,0,45.067,108.351,2711128064.000,2702749184.000,33.154,33.051,nan,nan,40,0
figlet,80,1.000,11.117,20005376.000,nan,1,0,6350119352,shasum,120,0.998,10.264,2766865.067,nan,2,0,10869048334,curl,20,0.772,10.434,19233792.000,nan,1,1,3392436699,65.973,128.387,2682935296.000,2789801984.000,32.808,34.131,nan,nan,15,1
figlet,80,1.000,11.170,23731281.920,nan,2,0,8637063412,shasum,120,0.998,11.168,10573824.000,nan,2,0,13230392201,curl,20,1.000,12.999,25063273.813,nan,2,0,3697857525,39.333,129.788,2708572160.000,2853182259.200,33.166,34.952,nan,nan,200,0
