function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,140,0.999,15.909,33649104.213,nan,3,0,12749746933,shasum,120,1.000,14.122,2502656.000,nan,2,0,2069019302,env,0,1.000,0.074,2876347.733,nan,1,0,0,41.133,127.200,2352156672.000,2521347276.800,29.210,31.251,nan,nan,10,0
figlet,140,1.000,15.950,32133120.000,nan,2,0,13118828044,shasum,120,1.000,12.613,31585621.333,nan,2,0,3526274616,env,0,1.000,0.068,3598199.467,nan,1,0,0,42.933,131.880,2628255744.000,2731517542.400,32.456,33.738,nan,nan,140,0
figlet,140,0.999,15.131,28100096.000,nan,2,0,11923645444,shasum,120,1.000,12.818,13455189.333,nan,2,0,1720304243,env,0,1.000,0.089,4179456.000,nan,1,0,0,41.333,116.717,2643945472.000,2725446656.000,32.609,33.652,nan,nan,135,0
figlet,140,0.524,12.973,18802688.000,nan,1,1,21751899532,shasum,120,0.998,11.182,39975376.213,nan,3,0,13616532441,env,20,1.000,2.990,6725331.627,nan,1,0,47797160,41.333,133.533,2641078272.000,2877608345.600,32.680,35.562,nan,nan,140,1
figlet,140,0.627,10.240,23154688.000,nan,2,1,22333618568,shasum,120,0.993,12.290,2711552.000,nan,3,0,16795923829,env,20,1.000,2.678,7537629.867,nan,3,0,86626847,47.794,146.208,2649038848.000,2899562496.000,32.545,35.712,nan,nan,235,1
figlet,140,0.921,9.356,27500544.000,nan,2,0,20131387025,shasum,120,0.996,8.993,24444928.000,nan,2,0,12959280724,env,20,1.000,2.631,7500595.200,nan,2,0,59450417,46.267,128.427,2660192256.000,2835821772.800,32.741,34.966,nan,nan,230,0
figlet,140,0.686,13.429,14704640.000,nan,1,1,16230903257,shasum,140,0.999,10.991,20287488.000,nan,2,0,11437231006,env,0,1.000,0.069,5754880.000,nan,1,0,0,41.800,126.760,2573363200.000,2826677043.200,31.567,34.737,nan,nan,250,1
figlet,140,0.999,16.232,26563584.000,nan,2,0,11234131507,shasum,140,1.000,13.127,9678848.000,nan,2,0,7912147713,env,0,1.000,0.065,5604474.880,nan,1,0,0,40.800,125.708,2557702144.000,2767056486.400,31.338,33.947,nan,nan,255,0
figlet,140,0.467,13.370,49615189.333,nan,2,1,18515400881,shasum,140,0.999,12.108,32977783.467,nan,2,0,15921822681,env,0,1.000,0.071,5591040.000,nan,1,0,0,43.042,133.604,2597851136.000,2894341324.800,32.062,35.734,nan,nan,255,1
figlet,160,1.000,24.911,5097472.000,nan,2,0,45106386,shasum,0,1.000,0.071,3748707.962,nan,1,0,0,env,0,1.000,0.076,5612885.333,nan,1,0,0,46.103,97.368,2586408960.000,2599705088.000,31.853,32.015,nan,nan,255,0
figlet,160,1.000,25.694,8241152.000,nan,2,0,169778544,shasum,0,1.000,0.068,3917482.667,nan,1,0,0,env,0,1.000,0.076,5639168.000,nan,1,0,0,42.800,104.483,2654212096.000,2662793216.000,32.682,32.785,nan,nan,25,0
figlet,160,1.000,23.703,2564096.000,nan,2,0,36421801,shasum,0,1.000,0.068,4443306.667,nan,1,0,0,env,0,1.000,0.072,5694293.333,nan,1,0,0,41.933,98.567,2669160448.000,2663306240.000,32.857,32.788,nan,nan,135,0
figlet,160,1.000,22.035,4950016.000,nan,2,0,423363623,shasum,0,1.000,0.074,4802569.752,nan,1,0,0,env,20,1.000,2.831,6970299.733,nan,2,0,17958976,42.467,102.433,2665455616.000,2681251328.000,32.814,33.008,nan,nan,90,0
figlet,160,1.000,26.342,5124096.000,nan,2,0,73792780,shasum,0,1.000,0.072,5392896.000,nan,1,0,0,env,20,1.000,2.985,8343210.667,nan,1,0,13728363,40.933,98.133,2664652800.000,2664272384.000,32.815,32.812,nan,nan,150,0
figlet,160,1.000,24.200,2281472.000,nan,2,0,357617974,shasum,0,1.000,0.083,6530560.000,nan,1,0,0,env,20,1.000,2.729,7415637.333,nan,2,0,16100856,40.133,106.067,2667290624.000,2680905216.000,32.853,33.019,nan,nan,190,0
figlet,160,1.000,21.735,5021696.000,nan,2,0,876054768,shasum,0,1.000,0.058,4546033.371,nan,1,0,0,env,40,1.000,4.766,7662592.000,nan,2,0,23394301,40.467,104.133,2672521216.000,2670101504.000,32.928,32.902,nan,nan,150,0
figlet,160,1.000,22.705,26523306.667,nan,2,0,666396975,shasum,0,1.000,0.078,4621994.667,nan,1,0,0,env,40,1.000,5.081,7916544.000,nan,2,0,18692851,39.867,106.733,2674726912.000,2687362560.000,32.971,33.126,nan,nan,235,0
figlet,160,1.000,24.886,8007680.000,nan,2,0,1106079790,shasum,0,1.000,0.066,4574549.333,nan,1,0,0,env,40,1.000,5.822,7693653.333,nan,1,0,24252091,42.800,103.217,2669506560.000,2675873792.000,32.912,32.990,nan,nan,270,0
figlet,160,1.000,21.348,10505557.333,nan,2,0,1071969261,shasum,0,1.000,0.075,4640870.400,nan,1,0,0,env,60,1.000,7.338,7626225.371,nan,2,0,30641291,39.733,104.650,2643965952.000,2666246656.000,32.599,32.869,nan,nan,265,0
figlet,160,1.000,21.027,14559573.333,nan,2,0,2080790384,shasum,0,1.000,0.063,4684117.333,nan,1,0,0,env,60,1.000,7.251,8410112.000,nan,2,0,49014590,41.877,109.988,2653708288.000,2675838976.000,32.723,32.996,nan,nan,250,0
figlet,160,1.000,21.100,29656405.333,nan,2,0,3597422638,shasum,0,1.000,0.076,4658176.000,nan,1,0,0,env,60,1.000,7.709,7966890.667,nan,2,0,52959293,41.600,111.333,2633095168.000,2687661056.000,32.502,33.162,nan,nan,265,0
figlet,160,0.999,19.639,28191841.524,nan,2,0,6303030843,shasum,0,1.000,0.072,4669781.333,nan,1,0,0,env,80,1.000,8.207,8117248.000,nan,2,0,93454610,39.600,106.833,2644258816.000,2712844800.000,32.624,33.466,nan,nan,265,0
figlet,160,0.996,19.336,45873861.973,nan,2,0,16263188133,shasum,0,1.000,0.082,4700678.827,nan,1,0,0,env,80,1.000,10.722,10292920.320,nan,2,0,596580217,45.667,131.907,2661957632.000,2853541068.800,32.859,35.230,nan,nan,260,0
figlet,160,0.998,17.965,34305194.667,nan,2,0,8720112831,shasum,0,1.000,0.073,4707328.000,nan,1,0,0,env,80,1.000,9.352,10582528.000,nan,2,0,173973468,44.467,113.800,2674333696.000,2772891648.000,32.966,34.178,nan,nan,315,0
figlet,160,0.812,17.103,2379776.000,nan,1,1,18315094143,shasum,0,1.000,0.076,4620288.000,nan,1,0,0,env,100,1.000,11.045,11311868.587,nan,2,0,999807269,45.800,133.733,2674477056.000,2854970163.200,32.977,35.208,nan,nan,305,1
