function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,160,0.452,9.299,45849843.810,nan,2,1,26399413996,shasum,120,0.373,3.594,24416021.943,nan,1,1,22873117107,curl,20,0.968,6.558,16372901.790,nan,2,0,11806695635,39.733,148.219,2350465024.000,2815438262.857,28.811,34.513,nan,nan,10,1
figlet,160,0.447,6.777,46675968.000,nan,3,1,23244993448,shasum,120,0.315,4.422,2754560.000,nan,3,1,22409985909,curl,20,0.998,7.320,18880489.244,nan,2,0,12227080459,41.667,138.989,2682474496.000,3011759445.333,32.668,36.792,nan,nan,145,1
figlet,160,0.338,7.216,48971776.000,nan,2,1,25186336242,shasum,120,0.739,5.041,50814464.000,nan,3,1,20086265663,curl,20,1.000,1.697,13279368.533,nan,2,0,11581143081,40.733,148.981,2549917696.000,2975014326.857,31.341,36.589,nan,nan,245,1
figlet,160,0.999,16.081,21110784.000,nan,2,0,15048283450,shasum,140,0.999,12.936,2674688.000,nan,2,0,11421139964,curl,0,1.000,0.069,3662553.478,nan,1,0,0,40.000,123.747,2637344768.000,2824221900.800,32.098,34.466,nan,nan,240,0
figlet,160,0.865,14.410,74598400.000,nan,2,1,17370307051,shasum,140,0.999,15.250,2748416.000,nan,3,0,4605479869,curl,0,1.000,0.076,4596667.733,nan,1,0,0,37.267,127.373,2597099520.000,2767520972.800,31.888,33.999,nan,nan,250,1
figlet,160,1.000,15.816,62723140.267,nan,2,0,12659733469,shasum,140,1.000,13.199,18726673.067,nan,2,0,2632260200,curl,0,1.000,0.071,5556565.333,nan,1,0,0,37.533,113.483,2637938688.000,2785246208.000,32.301,34.139,nan,nan,250,0
figlet,160,0.335,7.494,29775267.352,nan,2,1,25901018084,shasum,140,0.524,6.492,43145411.048,nan,2,1,22774011678,curl,20,1.000,8.170,2388480.000,nan,3,0,8932935200,36.933,150.629,2687088640.000,3130314166.857,32.995,38.406,nan,nan,200,1
figlet,160,0.368,10.484,48662300.444,nan,2,1,25676470659,shasum,140,0.605,9.319,34638142.578,nan,2,1,21942648538,curl,20,0.953,4.409,19497974.248,nan,1,0,14454907073,37.067,147.238,2623107072.000,3120164864.000,31.853,38.105,nan,nan,255,1
figlet,160,0.197,6.119,2664448.000,nan,3,1,27878545955,shasum,140,0.370,1.607,58874538.667,nan,2,1,24753529990,curl,20,0.928,0.066,2228224.000,nan,3,0,16698955325,37.467,149.971,2619451392.000,3172339126.857,31.955,38.861,nan,nan,250,1
figlet,160,0.344,14.640,2572288.000,nan,2,1,18587864962,shasum,160,1.000,14.216,27375616.000,nan,2,0,13614853287,curl,0,1.000,0.064,3696776.533,nan,1,0,0,39.467,125.373,2627508224.000,2941886054.400,31.926,35.890,nan,nan,255,1
figlet,160,0.765,17.225,41851904.000,nan,2,1,19459537014,shasum,160,0.964,15.454,35054933.333,nan,2,0,17709369040,curl,0,1.000,0.070,4656482.337,nan,1,0,0,37.533,142.678,2675378176.000,3144234325.333,32.599,38.463,nan,nan,250,1
figlet,160,0.781,15.812,7636992.000,nan,2,1,18811136274,shasum,160,0.997,14.616,23044096.000,nan,3,0,11233661145,curl,0,1.000,0.074,5592132.267,nan,1,0,0,36.467,125.748,2668605440.000,2925119488.000,32.685,35.877,nan,nan,265,1
figlet,180,1.000,25.312,8124245.333,nan,2,0,28612786,shasum,0,1.000,0.070,3658240.000,nan,1,0,0,curl,0,1.000,0.072,4304725.333,nan,1,0,0,37.733,93.267,2673911808.000,2673301504.000,32.694,32.687,nan,nan,250,0
figlet,180,1.000,23.690,9046079.390,nan,1,0,21727361,shasum,0,1.000,0.065,4608307.200,nan,1,0,0,curl,0,1.000,0.067,4423987.200,nan,1,0,0,36.667,96.400,2670413824.000,2682226176.000,32.653,32.796,nan,nan,265,0
figlet,180,1.000,25.154,7139328.000,nan,2,0,23580941,shasum,0,1.000,0.070,5414229.333,nan,1,0,0,curl,0,1.000,0.061,4425728.000,nan,1,0,0,36.733,93.300,2677209088.000,2689283072.000,32.738,32.885,nan,nan,225,0
figlet,180,0.999,18.020,29545642.667,nan,2,0,9468076822,shasum,0,1.000,0.067,4509354.667,nan,1,0,0,curl,20,1.000,14.656,11551402.667,nan,1,0,576888260,39.267,104.667,2689265664.000,2781592064.000,32.885,34.023,nan,nan,270,0
