function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,60,1.000,8.097,2818048.000,nan,2,0,556156579,shasum,180,0.999,14.268,57521436.444,nan,2,0,18879463736,env,80,1.000,7.760,2564096.000,nan,2,0,132876587,35.467,134.444,2339698688.000,2650007210.667,28.628,32.414,nan,nan,10,0
figlet,60,1.000,9.789,11744460.800,nan,2,0,156613370,shasum,180,0.999,16.484,2584576.000,nan,2,0,14090855856,env,80,1.000,9.120,9247402.667,nan,2,0,82793840,36.933,130.253,2619906048.000,2750166220.800,31.951,33.613,nan,nan,150,0
figlet,60,1.000,6.402,13612487.111,nan,2,0,878625000,shasum,180,0.651,11.232,76365141.333,nan,2,1,20486005244,env,80,1.000,5.932,9433201.778,nan,2,0,223538189,36.067,132.189,2643042304.000,2764543317.333,32.236,33.775,nan,nan,140,1
figlet,60,0.999,7.950,2620074.667,nan,2,0,2134283351,shasum,180,0.680,8.226,33964032.000,nan,2,1,21894521429,env,100,1.000,8.807,2587989.333,nan,2,0,2461072798,35.000,133.233,2609735680.000,2760010069.333,31.776,33.695,nan,nan,230,1
figlet,60,1.000,9.559,17283481.600,nan,2,0,839353281,shasum,180,0.955,10.204,2252800.000,nan,2,0,19635865419,env,100,1.000,9.871,2469888.000,nan,2,0,2403562015,35.533,129.560,2634600448.000,2793394176.000,32.284,34.265,nan,nan,245,0
figlet,60,1.000,7.363,19573532.444,nan,2,0,1416801423,shasum,180,0.578,7.530,53483292.444,nan,2,1,22854063049,env,100,1.000,8.172,2785280.000,nan,2,0,3279693014,36.667,136.789,2647105536.000,2819684352.000,32.463,34.599,nan,nan,235,1
figlet,60,1.000,10.274,15530530.133,nan,1,0,33695108,shasum,200,1.000,18.133,17736874.667,nan,1,0,3163845042,env,0,1.000,0.076,12197888.000,nan,1,0,0,40.867,109.217,2596868096.000,2611372544.000,31.611,31.802,nan,nan,245,0
figlet,60,1.000,9.823,15761920.000,nan,1,0,24929038,shasum,200,1.000,20.043,48226474.667,nan,1,0,1837968107,env,0,1.000,0.060,11435520.000,nan,1,0,0,37.267,107.717,2662680576.000,2664938496.000,32.486,32.512,nan,nan,220,0
figlet,60,1.000,9.525,15336530.895,nan,2,0,34414079,shasum,200,1.000,16.481,45275989.333,nan,2,0,4734338359,env,0,1.000,0.070,11525363.810,nan,1,0,0,38.200,102.867,2667931648.000,2688034816.000,32.552,32.804,nan,nan,135,0
figlet,60,1.000,9.101,15478272.000,nan,2,0,55589906,shasum,200,0.998,15.117,32095402.667,nan,2,0,11007170008,env,20,1.000,2.587,12368042.667,nan,2,0,24038800,36.467,106.150,2666307584.000,2749527040.000,32.534,33.579,nan,nan,215,0
figlet,60,1.000,9.383,14700100.267,nan,2,0,64113129,shasum,200,1.000,16.192,29557760.000,nan,2,0,8917605670,env,20,1.000,2.528,12264789.333,nan,2,0,30226300,38.267,103.950,2629916672.000,2710110208.000,32.197,33.193,nan,nan,245,0
