function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,80,1.000,13.291,16683861.333,nan,1,0,40871237,shasum,180,1.000,17.612,27318954.667,nan,1,0,1137918264,curl,0,1.000,0.075,4533930.667,nan,1,0,0,35.333,105.000,2650406912.000,2652274688.000,32.372,32.395,nan,nan,250,0
figlet,80,1.000,13.142,2672640.000,nan,2,0,486942752,shasum,180,0.580,8.870,48409258.667,nan,1,1,19896751424,curl,0,1.000,0.076,5184512.000,nan,1,0,0,43.000,125.911,2689406976.000,2814102186.667,32.939,34.470,nan,nan,160,1
figlet,80,0.884,5.050,34601642.667,nan,2,1,17473586285,shasum,180,0.517,7.574,29775872.000,nan,3,1,24166781462,curl,20,1.000,5.649,19691337.956,nan,1,0,11068860643,41.733,138.133,2685274112.000,2963351552.000,32.904,36.369,nan,nan,245,1
figlet,80,0.981,9.886,23982080.000,nan,3,0,13116279211,shasum,180,0.450,9.771,58664960.000,nan,2,1,23881869234,curl,20,0.997,10.873,7182336.000,nan,2,0,10422247312,37.867,142.544,2656212992.000,3057739776.000,32.457,37.481,nan,nan,255,1
figlet,80,0.890,4.493,28319652.978,nan,3,1,16544415493,shasum,180,0.426,2.752,31600640.000,nan,2,1,24490752909,curl,20,0.995,5.969,22638741.537,nan,1,0,9462638868,37.467,142.022,2685132800.000,2977419264.000,32.911,36.552,nan,nan,245,1
figlet,80,1.000,13.215,2404352.000,nan,2,0,500706376,shasum,200,0.999,20.684,2629632.000,nan,2,0,13079021306,curl,0,1.000,0.073,3489581.349,nan,1,0,0,37.667,126.320,2639532032.000,2839507353.600,32.182,34.695,nan,nan,255,0
figlet,80,1.000,12.945,2624853.333,nan,2,0,411763511,shasum,200,0.472,9.531,28982226.489,nan,1,1,21528996962,curl,0,1.000,0.075,4596963.556,nan,1,0,0,37.467,123.789,2669404160.000,2785568085.333,32.758,34.193,nan,nan,305,1
figlet,80,1.000,12.312,13377194.667,nan,2,0,54654698,shasum,200,1.000,15.680,33151146.667,nan,2,0,10144783686,curl,0,1.000,0.084,5548885.333,nan,1,0,0,38.933,103.050,2659147776.000,2768366080.000,32.419,33.786,nan,nan,255,0
figlet,80,0.564,1.485,2665130.667,nan,3,1,19213157095,shasum,200,0.381,9.337,17906346.667,nan,2,1,26080615182,curl,20,1.000,1.309,2812586.667,nan,2,0,11634783075,40.000,146.848,2675636224.000,3067137170.286,32.787,37.632,nan,nan,290,1
figlet,80,0.959,3.689,19926220.800,nan,2,0,16678403357,shasum,200,0.396,3.756,11462656.000,nan,2,1,22931666933,curl,20,1.000,3.778,21530624.000,nan,2,0,11157166169,38.000,140.800,2653206528.000,3115231914.667,32.222,38.013,nan,nan,250,1
figlet,80,0.998,11.126,11051008.000,nan,2,0,14112799962,shasum,200,0.393,8.741,46852096.000,nan,2,1,25568595469,curl,20,0.875,8.769,24553540.267,nan,2,1,13238190706,39.267,149.981,2691897344.000,3114902381.714,32.939,38.182,nan,nan,290,1
figlet,100,1.000,15.916,8154453.333,nan,1,0,8798825,shasum,0,1.000,0.071,3592874.667,nan,1,0,0,curl,0,1.000,0.064,3735210.667,nan,1,0,0,39.533,73.650,2690566144.000,2690227200.000,33.000,32.996,nan,nan,255,0
figlet,100,1.000,14.476,7709593.600,nan,1,0,8427144,shasum,0,1.000,0.071,4461080.381,nan,1,0,0,curl,0,1.000,0.061,4578338.133,nan,1,0,0,41.533,77.900,2669553664.000,2675982848.000,32.760,32.838,nan,nan,250,0
figlet,100,1.000,16.174,8069802.667,nan,1,0,8822564,shasum,0,1.000,0.074,5505536.000,nan,1,0,0,curl,0,1.000,0.068,5654698.667,nan,1,0,0,38.933,73.950,2686205952.000,2688638976.000,32.964,32.993,nan,nan,315,0
figlet,100,1.000,15.726,8066389.333,nan,1,0,27436576,shasum,0,1.000,0.066,4411733.333,nan,1,0,0,curl,20,1.000,17.119,11278262.857,nan,1,0,441950203,39.067,102.184,2673215488.000,2686831104.000,32.811,32.976,nan,nan,325,0
figlet,100,1.000,16.240,8234325.333,nan,1,0,25841079,shasum,0,1.000,0.073,4559872.000,nan,1,0,0,curl,20,1.000,17.672,13275818.667,nan,1,0,440529609,43.200,100.350,2691377152.000,2703635968.000,33.037,33.185,nan,nan,345,0
figlet,100,1.000,13.614,8407552.000,nan,1,0,21860979,shasum,0,1.000,0.080,4515137.829,nan,1,0,0,curl,20,0.875,17.060,14376555.276,nan,1,1,571159928,41.533,102.868,2686560256.000,2703646720.000,32.983,33.189,nan,nan,325,1
figlet,100,1.000,14.517,8457294.019,nan,1,0,100547775,shasum,0,1.000,0.071,4614758.400,nan,1,0,0,curl,40,1.000,23.230,25640618.667,nan,1,0,1811682251,35.467,112.883,2689984512.000,2725945856.000,33.029,33.463,nan,nan,355,0
figlet,100,1.000,13.812,9444522.667,nan,1,0,79295431,shasum,0,1.000,0.063,4664661.333,nan,1,0,0,curl,40,1.000,24.547,24636757.333,nan,1,0,668514816,36.733,104.433,2692061184.000,2717424128.000,33.065,33.371,nan,nan,435,0
figlet,100,1.000,14.720,15158008.686,nan,1,0,802431122,shasum,0,1.000,0.078,4694089.143,nan,1,0,0,curl,40,0.906,23.706,33022634.667,nan,1,0,3749668798,38.400,111.483,2689841152.000,2755693568.000,33.051,33.850,nan,nan,355,0
