function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,100,0.997,13.130,2449408.000,nan,3,0,7238593768,shasum,40,1.000,5.347,5991055.360,nan,2,0,35770745,curl,60,0.618,18.227,37403142.827,nan,2,1,21377408711,39.867,146.067,2368849920.000,2601977036.800,29.093,31.920,nan,nan,10,1
figlet,100,0.999,13.816,24963458.844,nan,2,0,6003914693,shasum,40,1.000,4.687,8850061.410,nan,2,0,35113218,curl,60,0.949,23.394,57746818.844,nan,2,0,22295976518,39.733,145.133,2629394432.000,2796203349.333,32.193,34.294,nan,nan,125,0
figlet,100,1.000,14.431,2527232.000,nan,2,0,6308272873,shasum,40,1.000,5.811,8684748.800,nan,2,0,41196988,curl,60,0.532,19.040,2342912.000,nan,1,1,22196009371,36.600,128.093,2684866560.000,2797028966.400,32.872,34.279,nan,nan,145,1
figlet,100,1.000,14.686,5755957.638,nan,1,0,11022529,shasum,60,1.000,6.664,9221144.381,nan,1,0,9748130,curl,0,1.000,0.056,6178123.581,nan,1,0,0,38.333,92.883,2659590144.000,2621278208.000,32.553,32.092,nan,nan,145,0
figlet,100,1.000,16.292,9191424.000,nan,1,0,34629342,shasum,60,1.000,7.833,9184938.667,nan,1,0,15604648,curl,0,1.000,0.065,6362385.067,nan,1,0,0,42.467,96.967,2591131648.000,2595969024.000,31.741,31.798,nan,nan,30,0
figlet,100,1.000,15.343,10089642.667,nan,1,0,19051499,shasum,60,1.000,7.267,9234090.667,nan,1,0,11614401,curl,0,1.000,0.059,6559744.000,nan,1,0,0,45.200,95.000,2643130368.000,2638999552.000,32.373,32.321,nan,nan,30,0
figlet,100,1.000,12.583,2874436.267,nan,1,0,2728445656,shasum,60,1.000,6.817,9265322.667,nan,1,0,32494486,curl,20,1.000,13.598,14031530.667,nan,1,0,734302729,44.667,111.250,2662819840.000,2689933824.000,32.613,32.943,nan,nan,30,0
figlet,100,1.000,13.957,28556756.114,nan,1,0,1196102468,shasum,60,1.000,6.794,8863334.400,nan,1,0,27898096,curl,20,1.000,14.156,16113069.105,nan,1,0,571497683,39.733,115.767,2710521856.000,2689352192.000,33.215,32.960,nan,nan,130,0
figlet,100,1.000,12.608,28779349.333,nan,1,0,4706008895,shasum,60,1.000,7.435,9333077.333,nan,1,0,40232946,curl,20,1.000,15.027,2845422.933,nan,1,0,746315090,45.800,116.500,2695634944.000,2739442176.000,33.058,33.590,nan,nan,30,0
figlet,100,0.999,13.983,2592768.000,nan,2,0,8131534198,shasum,60,1.000,7.273,8928624.640,nan,2,0,124342390,curl,40,0.999,19.570,34156134.400,nan,1,0,13497286825,39.133,131.747,2685468672.000,2771898777.600,32.935,34.006,nan,nan,145,0
