function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,120,1.000,16.394,17825109.333,nan,1,0,3223248859,shasum,140,1.000,12.601,16439320.381,nan,1,0,3413627985,curl,0,1.000,0.068,2821870.933,nan,1,0,0,38.067,113.833,2349983744.000,2457710080.000,28.876,30.184,nan,nan,10,0
figlet,120,1.000,16.246,33346345.448,nan,1,0,1291122064,shasum,140,1.000,13.869,39959815.314,nan,1,0,1128402835,curl,0,1.000,0.072,3443248.762,nan,1,0,0,40.533,115.700,2691762176.000,2659941888.000,32.972,32.595,nan,nan,130,0
figlet,120,1.000,17.215,39111680.000,nan,1,0,3247703747,shasum,140,1.000,14.830,2771968.000,nan,1,0,2044541366,curl,0,1.000,0.063,3732480.000,nan,1,0,0,44.800,113.800,2667016192.000,2686855680.000,32.715,32.963,nan,nan,45,0
figlet,120,0.536,5.465,35102720.000,nan,2,1,23724273851,shasum,140,0.727,7.786,17294677.333,nan,3,1,19108885809,curl,20,0.998,8.558,25599886.222,nan,2,0,8931801496,41.667,144.400,2676719616.000,2946065066.667,32.849,36.095,nan,nan,130,1
figlet,120,0.824,11.094,1470464.000,nan,2,1,21129066484,shasum,140,0.381,4.508,19914660.978,nan,1,1,24104589523,curl,20,1.000,12.170,2510848.000,nan,2,0,6167198763,37.333,142.156,2694582272.000,2904936789.333,32.848,35.558,nan,nan,225,1
figlet,120,0.452,3.558,2560000.000,nan,2,1,20850604648,shasum,140,0.658,2.346,2375680.000,nan,2,1,21304666233,curl,20,1.000,7.790,2725205.333,nan,2,0,7333919744,40.600,141.100,2658400256.000,2902050474.667,32.462,35.554,nan,nan,240,1
figlet,120,1.000,15.697,22293162.667,nan,1,0,3516282291,shasum,160,1.000,14.551,24429568.000,nan,1,0,7366805609,curl,0,1.000,0.083,16354645.333,nan,1,0,0,41.867,109.517,2647212032.000,2743293440.000,32.474,33.668,nan,nan,245,0
figlet,120,1.000,15.684,28425216.000,nan,1,0,4218209479,shasum,160,1.000,12.112,41230628.571,nan,1,0,7582026224,curl,0,1.000,0.075,14467072.000,nan,1,0,0,41.333,115.567,2598113280.000,2726751232.000,31.794,33.387,nan,nan,260,0
figlet,120,0.998,14.736,32008533.333,nan,2,0,5873122214,shasum,160,1.000,13.551,49511082.667,nan,2,0,10281407767,curl,0,1.000,0.071,14152704.000,nan,1,0,0,41.333,108.133,2675918848.000,2769900032.000,32.702,33.881,nan,nan,250,0
figlet,120,0.542,5.194,26843704.889,nan,1,1,23894487285,shasum,160,0.105,5.535,50307618.133,nan,1,1,22140116911,curl,20,1.000,8.028,2719744.000,nan,2,0,14154142108,44.867,139.678,2600701952.000,3038370133.333,31.928,37.255,nan,nan,275,1
figlet,120,0.437,5.148,38157824.000,nan,2,1,24001357346,shasum,160,0.313,6.249,2718208.000,nan,2,1,25071704509,curl,20,0.945,5.478,22013581.410,nan,2,0,11958121387,43.600,149.924,2632220672.000,3052788882.286,32.267,37.512,nan,nan,260,1
figlet,120,0.240,10.795,9093120.000,nan,2,1,23319757503,shasum,160,0.275,7.598,21454457.905,nan,1,1,25702492227,curl,20,1.000,10.429,23819790.629,nan,1,0,12760858900,43.200,146.543,2615279616.000,3041586614.857,31.826,37.190,nan,nan,255,1
figlet,120,0.999,16.430,51054644.013,nan,2,0,11011227769,shasum,180,0.866,14.126,31014229.333,nan,2,1,17553247659,curl,0,1.000,0.072,10440398.425,nan,1,0,0,42.333,137.323,2629449728.000,2973817514.667,32.000,36.336,nan,nan,250,1
figlet,120,0.998,16.066,35784192.975,nan,2,0,7639848157,shasum,180,0.999,16.052,56781318.827,nan,2,0,14924193530,curl,0,1.000,0.078,9172516.084,nan,1,0,0,38.133,130.467,2642548736.000,2919072153.600,32.377,35.789,nan,nan,260,0
figlet,120,0.998,17.240,41318855.111,nan,2,0,8794243072,shasum,180,0.779,12.805,27117568.000,nan,2,1,18980243204,curl,0,1.000,0.071,8933376.000,nan,1,0,0,39.467,135.945,2644660224.000,2972626261.333,32.472,36.510,nan,nan,255,1
figlet,140,1.000,21.086,12721664.000,nan,1,0,10949547,shasum,0,1.000,0.075,27213141.333,nan,1,0,0,curl,0,1.000,0.068,8942592.000,nan,1,0,0,39.200,86.067,2693347328.000,2681885696.000,32.895,32.756,nan,nan,275,0
figlet,140,1.000,20.368,13049173.333,nan,1,0,12572503,shasum,0,1.000,0.075,27153749.333,nan,1,0,0,curl,0,1.000,0.070,8978285.714,nan,1,0,0,43.533,86.867,2701963264.000,2697163776.000,33.011,32.953,nan,nan,195,0
figlet,140,1.000,21.888,11711829.333,nan,1,0,11379183,shasum,0,1.000,0.072,27123712.000,nan,1,0,0,curl,0,1.000,0.071,8945459.200,nan,1,0,0,43.133,91.517,2682540032.000,2677630464.000,32.781,32.722,nan,nan,265,0
figlet,140,1.000,20.822,15879680.000,nan,1,0,821277989,shasum,0,1.000,0.065,27123712.000,nan,1,0,0,curl,20,0.960,16.247,17295189.333,nan,1,0,555489449,41.267,110.500,2700068864.000,2731322368.000,32.993,33.375,nan,nan,195,0
figlet,140,1.000,18.090,17334135.467,nan,1,0,376545640,shasum,0,1.000,0.076,27123712.000,nan,1,0,0,curl,20,0.993,15.274,15267396.267,nan,1,0,562201948,41.867,114.317,2700800000.000,2709368320.000,33.036,33.139,nan,nan,280,0
figlet,140,1.000,19.845,18743808.000,nan,1,0,920781834,shasum,0,1.000,0.068,27127808.000,nan,1,0,0,curl,20,1.000,15.890,16697344.000,nan,1,0,472556759,40.933,108.233,2694920192.000,2710142976.000,32.969,33.154,nan,nan,240,0
figlet,140,0.896,15.364,59803648.000,nan,2,1,17452239971,shasum,0,1.000,0.076,27155842.844,nan,1,0,0,curl,40,0.999,22.724,2654208.000,nan,2,0,8634472254,44.200,141.035,2701813760.000,2923178325.333,32.960,35.714,nan,nan,235,1
figlet,140,0.999,16.005,56719906.133,nan,2,0,15639449479,shasum,0,1.000,0.071,27181329.067,nan,1,0,0,curl,40,0.999,21.877,33396599.467,nan,3,0,8748961086,40.200,127.493,2702669824.000,2868767129.600,33.033,35.073,nan,nan,265,0
figlet,140,0.998,17.147,45180654.933,nan,2,0,11548214678,shasum,0,1.000,0.085,26870579.200,nan,1,0,0,curl,40,0.999,23.736,35798493.867,nan,2,0,6460899801,39.267,126.733,2691663872.000,2861935820.800,32.914,34.999,nan,nan,280,0
figlet,140,1.000,16.079,48201864.533,nan,2,0,15996972510,shasum,0,1.000,0.077,26654310.400,nan,1,0,0,curl,60,0.572,21.983,47063586.133,nan,2,1,20190192796,39.467,129.293,2689226752.000,2927901491.200,32.902,35.842,nan,nan,255,1
figlet,140,0.974,19.028,59740046.222,nan,1,0,16131912209,shasum,0,1.000,0.084,26595328.000,nan,1,0,0,curl,60,0.799,27.002,53974243.556,nan,1,1,21756828897,42.733,142.456,2702213120.000,3037616469.333,33.113,37.228,nan,nan,265,1
figlet,140,0.649,13.969,19897685.333,nan,2,1,19403513705,shasum,0,1.000,0.065,26595776.610,nan,1,0,0,curl,60,0.667,24.345,2748416.000,nan,3,1,21109919780,40.733,151.590,2685849600.000,3015916690.286,32.693,36.817,nan,nan,260,1
figlet,140,1.000,20.769,7052970.667,nan,1,0,52034201,shasum,20,1.000,2.906,27670357.333,nan,1,0,13505780,curl,0,1.000,0.075,3950933.333,nan,1,0,0,39.467,93.033,2697654272.000,2713502208.000,32.950,33.142,nan,nan,330,0
figlet,140,1.000,20.755,9224411.429,nan,1,0,16433785,shasum,20,1.000,2.668,27731558.400,nan,1,0,12562619,curl,0,1.000,0.071,5144551.619,nan,1,0,0,38.867,94.283,2702444544.000,2710547456.000,33.015,33.112,nan,nan,340,0
figlet,140,1.000,21.651,9564501.333,nan,1,0,22963984,shasum,20,1.000,2.729,27626154.667,nan,1,0,12978685,curl,0,1.000,0.078,4552704.000,nan,1,0,0,41.467,92.717,2697162752.000,2702507520.000,32.956,33.021,nan,nan,345,0
figlet,140,0.998,15.357,31696213.333,nan,1,0,9441173735,shasum,20,1.000,3.148,27773269.333,nan,1,0,41737109,curl,20,1.000,16.276,12429824.000,nan,1,0,786399616,43.600,114.750,2695804928.000,2793984000.000,32.946,34.151,nan,nan,340,0
figlet,140,1.000,17.638,27308934.095,nan,1,0,5760072560,shasum,20,1.000,2.688,27625369.600,nan,1,0,24079291,curl,20,1.000,15.394,14688646.095,nan,1,0,527621425,41.533,114.433,2702073856.000,2789894656.000,33.024,34.100,nan,nan,275,0
