function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,10,1.000,1.550,4135321.600,nan,1,0,9610105,shasum,30,1.000,3.146,5087192.990,nan,1,0,8325305,env,100,1.000,9.883,5177753.600,nan,1,0,6969000,36.867,90.800,2321924096.000,2337321984.000,29.055,29.241,nan,nan,10,0
figlet,10,1.000,1.799,2628352.000,nan,1,0,13563453,shasum,30,1.000,3.627,2408448.000,nan,2,0,11327484,env,100,1.000,11.272,2686976.000,nan,2,0,13256221,49.400,94.133,2442360832.000,2449732608.000,30.469,30.558,nan,nan,25,0
figlet,10,1.000,1.677,2820949.333,nan,1,0,13247743,shasum,30,1.000,3.513,2720341.333,nan,1,0,11515941,env,100,1.000,10.781,2791253.333,nan,2,0,12956256,45.267,90.600,2517069824.000,2498895872.000,31.397,31.166,nan,nan,45,0
figlet,10,1.000,1.666,2795008.000,nan,1,0,13319516,shasum,30,1.000,3.384,2782122.667,nan,1,0,9933341,env,110,1.000,11.207,2783573.333,nan,1,0,10590651,42.800,87.533,2548533248.000,2524359168.000,31.762,31.461,nan,nan,45,0
figlet,10,1.000,1.603,2802517.333,nan,1,0,16319041,shasum,30,1.000,3.348,8770901.333,nan,1,0,10553829,env,110,1.000,11.619,8996790.857,nan,1,0,9249948,45.800,87.933,2549524480.000,2545047040.000,31.767,31.710,nan,nan,30,0
figlet,10,1.000,1.696,8685377.829,nan,1,0,12653219,shasum,30,1.000,3.921,8776499.200,nan,2,0,10153732,env,110,1.000,12.317,2857386.667,nan,2,0,10449025,46.467,97.350,2569873408.000,2565543424.000,32.007,31.954,nan,nan,25,0
figlet,10,1.000,2.073,8576170.667,nan,1,0,17510327,shasum,30,1.000,4.425,8787626.667,nan,3,0,14096974,env,120,1.000,15.763,5645568.000,nan,3,0,39356210,47.333,97.433,2562344960.000,2575264256.000,31.913,32.070,nan,nan,15,0
figlet,10,1.000,1.727,8635733.333,nan,1,0,18871481,shasum,30,1.000,3.715,8784554.667,nan,1,0,15587722,env,120,1.000,12.741,2794325.333,nan,2,0,34055042,53.867,104.467,2661490688.000,2652194304.000,33.134,33.018,nan,nan,30,0
figlet,10,1.000,1.625,2938197.333,nan,1,0,11547754,shasum,30,1.000,3.395,8709290.667,nan,1,0,9876054,env,120,1.000,12.414,5460514.133,nan,1,0,10248463,43.600,91.317,2624358400.000,2615606272.000,32.672,32.563,nan,nan,30,0
figlet,10,1.000,1.894,8626858.667,nan,1,0,21123718,shasum,30,1.000,3.827,8744106.667,nan,1,0,15564946,env,130,1.000,12.787,2765380.267,nan,1,0,48428176,45.400,98.067,2618351616.000,2612057088.000,32.593,32.514,nan,nan,30,0
