function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,20,1.000,3.476,4968448.000,nan,1,0,17223768,shasum,180,1.000,17.624,6597973.333,nan,1,0,47115217,env,40,1.000,4.725,5578922.667,nan,1,0,12460626,37.000,109.933,2336499712.000,2361756672.000,28.528,28.836,nan,nan,10,0
figlet,20,1.000,3.662,2779989.333,nan,1,0,22845870,shasum,180,1.000,17.709,2808524.800,nan,1,0,950240357,env,40,1.000,4.931,8615424.000,nan,1,0,18680563,46.600,109.550,2481625088.000,2502740480.000,30.332,30.593,nan,nan,25,0
figlet,20,1.000,3.369,2789785.600,nan,1,0,23551140,shasum,180,1.000,15.680,2713617.067,nan,1,0,414155945,env,40,1.000,4.554,2877678.933,nan,1,0,16727915,47.267,105.867,2601949184.000,2583049728.000,31.767,31.538,nan,nan,30,0
figlet,20,1.000,2.713,2474700.800,nan,2,0,138354962,shasum,180,0.989,10.101,2764032.000,nan,2,0,18192230091,env,60,1.000,5.755,10504601.600,nan,2,0,1167846617,48.000,135.893,2586378240.000,2728239104.000,31.590,33.313,nan,nan,25,0
figlet,20,1.000,3.398,7742464.000,nan,1,0,24965461,shasum,180,1.000,16.531,14342997.333,nan,1,0,1459177928,env,60,1.000,6.697,10974208.000,nan,1,0,22417220,36.600,102.650,2613137408.000,2592822272.000,31.826,31.588,nan,nan,240,0
figlet,20,1.000,3.244,2658304.000,nan,2,0,35065033,shasum,180,0.999,15.196,38084144.762,nan,2,0,2810864526,env,60,1.000,6.598,2764800.000,nan,2,0,69922286,55.200,121.167,2659143680.000,2665554432.000,32.428,32.509,nan,nan,55,0
figlet,20,1.000,3.072,8651571.200,nan,2,0,67088151,shasum,180,0.999,13.133,30533466.210,nan,2,0,11208134661,env,80,1.000,8.659,2596864.000,nan,2,0,712495702,35.933,110.717,2652743680.000,2743109632.000,33.056,34.167,nan,nan,205,0
figlet,20,1.000,3.735,7656584.533,nan,2,0,34524419,shasum,180,0.999,13.614,27389781.333,nan,3,0,9655781976,env,80,1.000,8.972,2404352.000,nan,3,0,173958652,39.867,110.917,2611906560.000,2679940096.000,32.489,33.349,nan,nan,245,0
figlet,20,1.000,3.696,7700753.067,nan,1,0,62877924,shasum,180,0.997,13.744,42900480.000,nan,3,0,9069252290,env,80,1.000,8.611,12190924.800,nan,3,0,331729430,37.133,109.734,2652338176.000,2724326912.000,32.997,33.905,nan,nan,245,0
figlet,20,1.000,2.755,2674688.000,nan,2,0,81989997,shasum,180,0.946,7.873,83857408.000,nan,2,0,17598550071,env,100,1.000,7.529,2600960.000,nan,2,0,1927831810,36.467,129.747,2658082816.000,2774179840.000,33.046,34.507,nan,nan,245,0
figlet,20,1.000,3.699,2803712.000,nan,2,0,44738981,shasum,180,0.717,12.305,48844800.000,nan,2,1,21812670949,env,100,1.000,9.998,20693333.333,nan,2,0,2915865047,37.133,130.511,2625996800.000,2854479189.333,32.661,35.521,nan,nan,255,1
figlet,20,1.000,3.684,7849328.640,nan,2,0,117458437,shasum,180,0.905,13.951,65493265.067,nan,2,0,21000071185,env,100,1.000,9.866,20450645.333,nan,2,0,2845606003,40.733,124.840,2610896896.000,2828911820.800,32.589,35.281,nan,nan,260,0
figlet,20,1.000,3.783,8092385.280,nan,2,0,106078090,shasum,180,0.407,4.908,18938210.987,nan,1,1,20685584651,env,120,0.998,10.030,2756608.000,nan,3,0,12305280047,38.667,127.707,2617102336.000,2815490048.000,32.533,35.001,nan,nan,250,1
figlet,20,1.000,0.827,2711552.000,nan,3,0,333039731,shasum,180,0.369,3.021,22446080.000,nan,2,1,21263605926,env,120,0.939,2.582,2359296.000,nan,3,0,17442512138,41.067,132.867,2656059392.000,2955550310.400,33.117,36.813,nan,nan,265,1
figlet,20,1.000,3.824,9337692.160,nan,2,0,906233250,shasum,180,0.181,7.711,2342912.000,nan,3,1,20608671469,env,120,0.998,8.385,14266368.000,nan,3,0,12477452221,37.933,129.373,2669148160.000,2974518067.200,33.196,37.012,nan,nan,265,1
figlet,20,1.000,3.665,9844565.333,nan,1,0,19587360,shasum,200,1.000,20.469,8526848.000,nan,1,0,122588341,env,0,1.000,0.076,8190976.000,nan,1,0,0,38.133,102.200,2664017920.000,2676619776.000,32.872,33.025,nan,nan,315,0
figlet,20,1.000,3.727,9009186.133,nan,2,0,31640686,shasum,200,1.000,16.778,13817977.905,nan,2,0,1470022175,env,0,1.000,0.078,6934674.286,nan,1,0,0,41.800,111.050,2666696704.000,2705880064.000,32.914,33.397,nan,nan,250,0
figlet,20,1.000,3.428,8456162.743,nan,2,0,25018613,shasum,200,1.000,20.831,2555904.000,nan,2,0,615655784,env,0,1.000,0.147,6504550.400,nan,1,0,0,40.400,109.917,2656163840.000,2688658432.000,32.846,33.240,nan,nan,310,0
figlet,20,1.000,3.359,8506709.333,nan,1,0,22847014,shasum,200,1.000,19.554,17663317.333,nan,1,0,206425973,env,20,1.000,2.448,7614976.000,nan,1,0,17932730,37.200,100.533,2667237376.000,2672775168.000,32.979,33.043,nan,nan,300,0
figlet,20,1.000,3.317,2539520.000,nan,2,0,43510450,shasum,200,1.000,17.297,23399048.533,nan,2,0,2085556369,env,20,1.000,2.583,8008031.086,nan,2,0,30966791,37.933,110.383,2660634624.000,2705656832.000,32.900,33.452,nan,nan,265,0
figlet,20,1.000,3.400,8656384.000,nan,2,0,44006508,shasum,200,0.999,18.147,12561334.857,nan,2,0,2106291179,env,20,1.000,2.629,7793883.429,nan,2,0,32243284,38.133,109.650,2637502464.000,2686257152.000,32.638,33.235,nan,nan,310,0
figlet,20,1.000,3.628,8707106.133,nan,2,0,61130066,shasum,200,1.000,15.883,2514944.000,nan,3,0,8989712633,env,40,1.000,4.434,2691072.000,nan,3,0,67582845,35.133,108.167,2654889984.000,2773654016.000,32.888,34.345,nan,nan,280,0
figlet,20,1.000,3.761,8718848.000,nan,1,0,41653055,shasum,200,1.000,17.771,27217749.333,nan,2,0,5318768824,env,40,1.000,5.152,8335872.000,nan,1,0,37297530,36.467,106.617,2653208576.000,2742351360.000,32.901,33.994,nan,nan,320,0
figlet,20,1.000,3.315,2543616.000,nan,2,0,60130652,shasum,200,0.998,14.394,30904012.800,nan,2,0,7784794631,env,40,1.000,4.669,8018861.105,nan,2,0,69286560,37.533,111.200,2668738560.000,2786892800.000,33.103,34.554,nan,nan,350,0
figlet,20,1.000,0.782,2629632.000,nan,2,0,216044950,shasum,200,0.853,6.585,26959107.413,nan,3,1,18228961590,env,60,1.000,1.792,2543616.000,nan,3,0,689109699,37.333,128.333,2667358208.000,2831161344.000,33.108,35.117,nan,nan,545,1
figlet,20,1.000,3.377,2400256.000,nan,2,0,49404754,shasum,200,0.989,18.212,54693888.000,nan,2,0,18043214682,env,60,1.000,6.455,9629127.111,nan,2,0,80044873,38.467,132.001,2670581760.000,2958809770.667,32.932,36.520,nan,nan,565,0
