function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,40,1.000,6.428,5028352.000,nan,1,0,11001402,shasum,40,1.000,4.664,5220181.333,nan,1,0,8982984,env,20,1.000,2.333,4951893.333,nan,1,0,6947562,40.133,73.217,2436438016.000,2448626176.000,29.562,29.706,nan,nan,10,0
figlet,40,1.000,6.275,8702805.333,nan,1,0,8834044,shasum,40,1.000,5.056,8711748.267,nan,1,0,8623275,env,20,1.000,2.166,8647850.667,nan,1,0,8276761,38.600,71.367,2526197760.000,2518736384.000,30.646,30.557,nan,nan,75,0
figlet,40,1.000,6.505,2727662.933,nan,1,0,8421849,shasum,40,1.000,5.330,2695350.044,nan,1,0,8576169,env,20,1.000,2.611,2682515.911,nan,1,0,8235414,44.200,82.483,2595258368.000,2580186112.000,31.512,31.322,nan,nan,40,0
figlet,40,1.000,6.699,2721837.511,nan,1,0,9849927,shasum,40,1.000,5.148,8747520.000,nan,1,0,9958892,env,40,1.000,4.946,8585728.000,nan,1,0,6794252,45.200,86.517,2617931776.000,2606549504.000,31.789,31.643,nan,nan,45,0
figlet,40,1.000,6.595,8589141.333,nan,1,0,11449069,shasum,40,1.000,4.847,8786944.000,nan,1,0,10340022,env,40,1.000,4.614,8648362.667,nan,1,0,8200490,41.267,80.083,2588170240.000,2590862848.000,31.412,31.444,nan,nan,75,0
figlet,40,1.000,6.021,8688981.333,nan,1,0,11505335,shasum,40,1.000,5.050,8651366.400,nan,1,0,10246475,env,40,1.000,5.020,8668774.400,nan,1,0,10250463,41.133,77.183,2624862208.000,2617129984.000,31.857,31.764,nan,nan,75,0
figlet,40,1.000,6.611,2843192.889,nan,1,0,13761181,shasum,40,1.000,4.763,2668999.111,nan,1,0,12500773,env,60,1.000,6.157,2913075.200,nan,1,0,11926288,43.867,92.667,2655361024.000,2642310144.000,32.252,32.087,nan,nan,40,0
figlet,40,1.000,7.499,8778922.667,nan,1,0,12720060,shasum,40,1.000,5.405,8793429.333,nan,1,0,10917205,env,60,1.000,8.125,8669013.333,nan,1,0,9698962,42.067,91.683,2629382144.000,2632254464.000,31.921,31.955,nan,nan,75,0
figlet,40,1.000,6.747,8617642.667,nan,1,0,12743286,shasum,40,1.000,4.890,8688810.667,nan,1,0,11122137,env,60,1.000,6.901,8707413.333,nan,1,0,8180773,41.533,85.533,2632257536.000,2621326848.000,31.959,31.828,nan,nan,120,0
figlet,40,1.000,6.707,8743082.667,nan,1,0,15422152,shasum,40,1.000,4.755,2641920.000,nan,1,0,12948401,env,80,1.000,9.097,8878592.000,nan,1,0,11299055,40.933,90.100,2611169280.000,2608873984.000,31.711,31.684,nan,nan,75,0
figlet,40,1.000,6.414,8768341.333,nan,1,0,16959984,shasum,40,1.000,4.544,8748353.829,nan,1,0,14461231,env,80,1.000,8.816,8853845.333,nan,1,0,13150755,40.667,88.600,2619914240.000,2621995008.000,31.819,31.845,nan,nan,75,0
figlet,40,1.000,7.361,8777581.714,nan,1,0,18104025,shasum,40,1.000,5.229,2615227.733,nan,1,0,13760944,env,80,1.000,8.913,9013862.400,nan,1,0,16861692,44.000,101.200,2683357184.000,2667329536.000,32.611,32.411,nan,nan,40,0
figlet,40,1.000,7.047,8818517.333,nan,1,0,14560490,shasum,40,1.000,4.908,8704341.333,nan,1,0,11550334,env,100,1.000,11.607,8969898.667,nan,1,0,11112473,40.600,96.633,2611861504.000,2616499712.000,31.735,31.791,nan,nan,75,0
figlet,40,1.000,7.093,8929962.667,nan,1,0,15427026,shasum,40,1.000,5.272,8752981.333,nan,1,0,13814487,env,100,1.000,11.723,9094656.000,nan,1,0,12489966,44.867,99.467,2589734912.000,2590938112.000,31.474,31.488,nan,nan,75,0
figlet,40,1.000,6.693,8865792.000,nan,1,0,15445784,shasum,40,1.000,4.785,8768102.400,nan,1,0,13352006,env,100,1.000,10.886,9098581.333,nan,1,0,14390538,44.600,96.767,2616414208.000,2619967488.000,31.800,31.843,nan,nan,75,0
figlet,40,1.000,7.365,8978090.667,nan,1,0,17323847,shasum,40,1.000,5.323,8946517.333,nan,1,0,13260702,env,120,1.000,14.102,9176917.333,nan,1,0,17687643,43.867,106.600,2648752128.000,2647505920.000,32.195,32.180,nan,nan,70,0
figlet,40,1.000,7.248,8963754.667,nan,1,0,19594604,shasum,40,1.000,5.252,8972288.000,nan,1,0,15165288,env,120,1.000,14.082,9302357.333,nan,1,0,31285206,39.733,104.750,2649952256.000,2658127360.000,32.214,32.313,nan,nan,75,0
figlet,40,1.000,6.821,2674688.000,nan,1,0,21518873,shasum,40,1.000,4.839,9018538.667,nan,1,0,16178028,env,120,1.000,13.001,2712644.267,nan,1,0,34292847,45.148,105.074,2705491968.000,2701660672.000,32.909,32.860,nan,nan,30,0
figlet,40,1.000,6.563,9043456.000,nan,1,0,17687944,shasum,40,1.000,4.733,2584780.800,nan,1,0,14351416,env,140,1.000,13.754,2837253.689,nan,1,0,28035606,44.533,106.267,2744643584.000,2726317568.000,33.393,33.163,nan,nan,45,0
figlet,40,1.000,7.591,9378962.286,nan,1,0,24157923,shasum,40,1.000,5.165,9252278.857,nan,1,0,20020739,env,140,1.000,14.406,9867298.133,nan,1,0,54907000,40.200,109.500,2703101952.000,2705539584.000,32.867,32.897,nan,nan,70,0
figlet,40,1.000,7.041,2764800.000,nan,1,0,17199504,shasum,40,1.000,4.999,2895963.022,nan,1,0,14345110,env,140,1.000,15.028,2854912.000,nan,1,0,36454595,43.067,110.267,2766127104.000,2745358336.000,33.657,33.398,nan,nan,45,0
figlet,40,1.000,6.875,2813405.867,nan,1,0,23284099,shasum,40,1.000,4.944,2511121.067,nan,1,0,18136801,env,160,1.000,15.193,10185728.000,nan,1,0,103154232,44.867,112.683,2762248192.000,2748006912.000,33.610,33.432,nan,nan,45,0
figlet,40,1.000,6.643,9115989.333,nan,1,0,29197633,shasum,40,1.000,4.524,8929689.600,nan,1,0,23948312,env,160,1.000,14.906,14346274.133,nan,1,0,708857131,44.600,108.267,2705240064.000,2731419136.000,32.910,33.239,nan,nan,75,0
figlet,40,1.000,7.406,2912256.000,nan,1,0,29127799,shasum,40,1.000,5.338,2781184.000,nan,1,0,20956455,env,160,1.000,16.426,2682880.000,nan,1,0,583142150,41.067,114.117,2736117760.000,2734893056.000,33.227,33.213,nan,nan,70,0
figlet,40,1.000,6.934,9140736.000,nan,1,0,27155781,shasum,40,1.000,5.136,2769442.133,nan,1,0,21779962,env,180,1.000,16.892,2830973.156,nan,1,0,911199033,43.067,115.283,2797346816.000,2777742336.000,34.002,33.757,nan,nan,45,0
figlet,40,1.000,6.521,9151146.667,nan,1,0,38703014,shasum,40,1.000,4.869,9048166.400,nan,1,0,26818458,env,180,1.000,14.921,26143744.000,nan,1,0,2699313737,41.667,107.117,2743275520.000,2751637504.000,33.301,33.411,nan,nan,75,0
figlet,40,1.000,6.857,8909653.333,nan,1,0,36245543,shasum,40,1.000,4.974,8269994.667,nan,1,0,26908654,env,180,1.000,16.329,29938005.333,nan,1,0,3721970358,39.667,108.067,2766567424.000,2803275264.000,33.571,34.026,nan,nan,145,0
figlet,40,1.000,7.712,8827016.533,nan,2,0,69795883,shasum,40,1.000,5.659,1724416.000,nan,2,0,41455378,env,200,0.999,19.891,2502656.000,nan,2,0,10874521482,39.933,128.133,2764193792.000,2903923097.600,33.483,35.212,nan,nan,145,0
figlet,40,1.000,7.189,2654208.000,nan,2,0,101454655,shasum,40,1.000,5.209,2248704.000,nan,2,0,53599463,env,200,0.999,15.211,33486438.400,nan,2,0,11711730428,42.667,124.413,2809972736.000,2904941772.800,33.975,35.172,nan,nan,230,0
figlet,40,1.000,7.256,9559927.467,nan,2,0,58962118,shasum,40,1.000,5.037,8675942.400,nan,2,0,41178997,env,200,0.998,16.434,2334720.000,nan,3,0,11421431851,40.467,122.987,2809395200.000,2890946150.400,34.065,35.074,nan,nan,225,0
figlet,40,1.000,6.762,9223338.667,nan,1,0,10265292,shasum,60,1.000,7.380,7701333.333,nan,1,0,9481322,env,0,1.000,0.079,19536554.667,nan,1,0,0,43.667,78.633,2793330688.000,2759344640.000,33.884,33.474,nan,nan,220,0
figlet,40,1.000,6.233,9568938.667,nan,1,0,9575918,shasum,60,1.000,7.095,9093802.667,nan,1,0,8969949,env,0,1.000,0.056,15502950.400,nan,1,0,0,41.867,74.583,2742679552.000,2740932608.000,33.285,33.264,nan,nan,75,0
figlet,40,1.000,6.989,9593344.000,nan,1,0,9552401,shasum,60,1.000,7.478,2743045.689,nan,1,0,8436372,env,0,1.000,0.065,15650816.000,nan,1,0,0,42.600,79.917,2764191744.000,2758337536.000,33.565,33.488,nan,nan,40,0
