function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,40,1.000,6.308,2858686.171,nan,2,0,11070587,nmap,0,1.000,0.059,7497601.219,nan,1,0,0,env,60,1.000,6.280,2694636.495,nan,2,0,9145696,41.733,76.639,7518904320.000,7515871744.000,88.844,88.806,nan,nan,30,0
figlet,40,1.000,6.591,15020032.000,nan,1,0,15469088,nmap,0,1.000,0.067,8562005.333,nan,1,0,0,env,80,1.000,9.147,2465792.000,nan,2,0,15307703,41.200,80.052,7513647104.000,7516593664.000,88.778,88.812,nan,nan,30,0
figlet,40,1.000,6.139,2788454.400,nan,1,0,10077670,nmap,0,1.000,0.066,9076053.333,nan,1,0,0,env,80,1.000,8.711,2756369.067,nan,2,0,8375927,42.200,79.317,7504506880.000,7505308160.000,88.669,88.676,nan,nan,30,0
figlet,40,1.000,6.007,15088469.333,nan,1,0,8833947,nmap,0,1.000,0.073,7075328.000,nan,1,0,0,env,80,1.000,8.544,3014656.000,nan,1,0,7041199,40.400,73.317,7483518976.000,7480233472.000,88.380,88.340,nan,nan,75,0
figlet,40,1.000,5.795,15407274.667,nan,1,0,12544008,nmap,0,1.000,0.100,7210496.000,nan,1,0,0,env,100,1.000,10.307,2771626.667,nan,2,0,12441975,42.165,89.129,7518375936.000,7515085824.000,88.765,88.694,nan,nan,40,0
figlet,40,1.000,5.620,15211349.333,nan,2,0,14942628,nmap,0,1.000,0.073,7192917.333,nan,1,0,0,env,100,1.000,10.138,3508984.686,nan,1,0,13829101,42.200,86.750,7523581952.000,7533566464.000,88.768,88.888,nan,nan,30,0
figlet,40,1.000,6.552,2449408.000,nan,2,0,14677351,nmap,0,1.000,0.073,6998016.000,nan,1,0,0,env,100,1.000,11.059,2220032.000,nan,2,0,15135945,42.667,85.133,7529496576.000,7537157120.000,88.836,88.929,nan,nan,30,0
figlet,40,1.000,6.068,2839108.267,nan,1,0,12356425,nmap,0,1.000,0.072,7065770.667,nan,1,0,0,env,120,1.000,12.387,2498252.800,nan,1,0,11062938,41.067,85.889,7529758720.000,7527093248.000,88.844,88.811,nan,nan,30,0
figlet,40,1.000,6.029,2798523.733,nan,1,0,10814067,nmap,0,1.000,0.073,7137465.295,nan,1,0,0,env,120,1.000,11.753,2846378.667,nan,1,0,9761362,42.400,85.317,7524943872.000,7517210624.000,88.791,88.692,nan,nan,45,0
figlet,40,1.000,5.763,15166122.667,nan,2,0,12523697,nmap,0,1.000,0.072,7172096.000,nan,1,0,0,env,120,1.000,11.535,2574506.667,nan,1,0,13331515,40.467,92.917,7533981696.000,7521737216.000,88.900,88.747,nan,nan,40,0
figlet,40,1.000,5.986,3156650.667,nan,1,0,17779778,nmap,0,1.000,0.061,7123558.400,nan,1,0,0,env,140,1.000,14.039,17605120.000,nan,1,0,44930182,41.400,95.900,7538964480.000,7539474944.000,88.949,88.956,nan,nan,30,0
figlet,40,1.000,6.617,4644215.467,nan,2,0,17615299,nmap,0,1.000,0.066,9796778.667,nan,1,0,0,env,140,1.000,15.074,4219767.467,nan,2,0,31218706,42.800,94.500,7542896640.000,7548313600.000,88.990,89.056,nan,nan,30,0
figlet,40,1.000,6.495,4213794.133,nan,1,0,14308159,nmap,0,1.000,0.060,10977280.000,nan,1,0,0,env,140,1.000,14.603,5043541.333,nan,1,0,18655624,42.267,92.083,7552182272.000,7546792448.000,89.109,89.044,nan,nan,30,0
figlet,40,1.000,6.145,15178240.000,nan,1,0,15377236,nmap,0,1.000,0.072,10982741.333,nan,1,0,0,env,160,1.000,15.562,2896145.067,nan,1,0,22925858,39.933,93.017,7536197632.000,7532341760.000,88.924,88.872,nan,nan,45,0
figlet,40,1.000,6.253,4110131.200,nan,1,0,18704357,nmap,0,1.000,0.061,10955434.667,nan,1,0,0,env,160,1.000,14.446,3206485.333,nan,2,0,44679052,39.000,101.033,7543062528.000,7544182272.000,88.997,89.005,nan,nan,40,0
figlet,40,1.000,5.880,4586496.000,nan,1,0,26769980,nmap,0,1.000,0.062,10865868.800,nan,1,0,0,env,160,1.000,14.271,4996417.829,nan,2,0,159643257,41.333,99.435,7557160960.000,7558536704.000,89.169,89.186,nan,nan,30,0
figlet,40,1.000,6.523,15465301.333,nan,1,0,21467199,nmap,0,1.000,0.062,10518528.000,nan,1,0,0,env,180,1.000,17.583,3145728.000,nan,2,0,142261313,42.400,100.068,7599992832.000,7591892480.000,89.692,89.596,nan,nan,30,0
figlet,40,1.000,5.811,15158784.000,nan,2,0,15750276,nmap,0,1.000,0.067,10387456.000,nan,1,0,0,env,180,1.000,16.314,5824512.000,nan,1,0,67986911,40.000,102.600,7556220928.000,7546696192.000,89.152,89.038,nan,nan,70,0
figlet,40,1.000,6.542,2811699.200,nan,2,0,23594432,nmap,0,1.000,0.058,10416405.943,nan,1,0,0,env,180,1.000,17.482,2957575.314,nan,2,0,243059168,39.400,101.867,7572389888.000,7571661824.000,89.374,89.366,nan,nan,30,0
figlet,40,1.000,6.267,15668394.667,nan,1,0,18814632,nmap,0,1.000,0.056,10264576.000,nan,1,0,0,env,200,1.000,18.517,4046779.733,nan,1,0,107648742,40.667,101.183,7612903424.000,7603889664.000,89.855,89.746,nan,nan,30,0
figlet,40,1.000,6.179,3130538.667,nan,1,0,22917442,nmap,0,1.000,0.070,10264576.000,nan,1,0,0,env,200,1.000,17.394,2970538.667,nan,1,0,193299990,40.067,110.900,7586717696.000,7587518976.000,89.548,89.554,nan,nan,40,0
figlet,40,1.000,5.961,15715293.867,nan,2,0,27059109,nmap,0,1.000,0.054,10264576.000,nan,1,0,0,env,200,1.000,17.875,2782524.952,nan,2,0,236262511,41.467,109.367,7593979904.000,7594855936.000,89.642,89.652,nan,nan,30,0
figlet,40,1.000,5.372,13821659.429,nan,2,0,32484931,nmap,20,0.497,52.449,2460672.000,nan,2,1,23784843414,env,0,1.000,0.127,3959603.200,nan,1,0,0,41.067,139.590,7629129728.000,7816289718.857,90.057,92.411,nan,nan,30,1
figlet,40,1.000,6.196,7161173.333,nan,2,0,21563296,nmap,20,0.557,62.214,317121627.022,nan,1,1,22224725229,env,0,1.000,0.104,13280720.863,nan,1,0,0,38.600,143.278,7383879680.000,7564862805.333,87.253,89.442,nan,nan,135,1
figlet,40,1.000,6.039,7049557.333,nan,2,0,30172270,nmap,20,0.395,74.932,354303158.044,nan,1,1,23567843522,env,0,1.000,0.091,11460851.810,nan,1,0,0,40.267,144.600,7385626624.000,7723811840.000,87.297,91.367,nan,nan,70,1
figlet,60,1.000,8.895,6225920.000,nan,1,0,10552899,nmap,0,1.000,0.057,5321045.333,nan,1,0,0,env,0,1.000,0.108,12107264.000,nan,1,0,0,41.533,62.100,7363461120.000,7357290496.000,87.014,86.939,nan,nan,50,0
figlet,60,1.000,8.713,12624213.333,nan,1,0,7060847,nmap,0,1.000,0.061,5637973.333,nan,1,0,0,env,0,1.000,0.068,13074432.000,nan,1,0,0,40.600,62.250,7343292416.000,7344038912.000,86.774,86.780,nan,nan,45,0
figlet,60,1.000,8.188,12739413.333,nan,2,0,7073087,nmap,0,1.000,0.060,5873152.000,nan,1,0,0,env,0,1.000,0.066,13235814.400,nan,1,0,0,39.600,62.800,7355539456.000,7350830592.000,86.921,86.861,nan,nan,40,0
figlet,60,1.000,8.472,2765107.200,nan,2,0,8992926,nmap,0,1.000,0.060,6040234.667,nan,1,0,0,env,20,1.000,2.466,15758506.667,nan,2,0,8626430,39.933,71.133,7360823296.000,7364833792.000,86.983,87.032,nan,nan,30,0
figlet,60,1.000,9.263,2881194.667,nan,2,0,8498849,nmap,0,1.000,0.063,6327637.333,nan,1,0,0,env,20,1.000,2.575,2633728.000,nan,2,0,8661657,41.067,71.400,7394629632.000,7386926080.000,87.402,87.304,nan,nan,45,0
figlet,60,1.000,8.495,12580352.000,nan,1,0,7660125,nmap,0,1.000,0.063,6483626.667,nan,1,0,0,env,20,1.000,2.406,2880853.333,nan,1,0,7714036,41.333,65.700,7405690880.000,7400096256.000,87.542,87.473,nan,nan,30,0
figlet,60,1.000,9.038,2826240.000,nan,2,0,8679084,nmap,0,1.000,0.060,6794478.933,nan,1,0,0,env,40,1.000,4.590,2729984.000,nan,2,0,7144595,38.667,72.100,7399585792.000,7402480640.000,87.467,87.499,nan,nan,70,0
figlet,60,1.000,9.222,4602794.667,nan,2,0,9913809,nmap,0,1.000,0.059,7030101.333,nan,1,0,0,env,40,1.000,4.776,2723840.000,nan,2,0,8498100,41.467,76.067,7443843072.000,7436268032.000,88.013,87.916,nan,nan,45,0
figlet,60,1.000,8.502,13047637.333,nan,1,0,7746355,nmap,0,1.000,0.056,7327573.333,nan,1,0,0,env,40,1.000,4.519,5111808.000,nan,1,0,7138472,39.400,66.150,7423954944.000,7416986112.000,87.738,87.655,nan,nan,75,0
figlet,60,1.000,8.900,13106127.238,nan,2,0,12448220,nmap,0,1.000,0.050,7532826.819,nan,1,0,0,env,60,1.000,6.553,2923690.667,nan,2,0,9576656,38.800,80.133,7435796480.000,7433298944.000,87.904,87.873,nan,nan,40,0
figlet,60,1.000,7.417,13225096.533,nan,2,0,12754713,nmap,0,1.000,0.071,7813666.133,nan,1,0,0,env,60,1.000,6.950,2821478.400,nan,2,0,10076817,39.467,81.450,7447128064.000,7441708544.000,88.050,87.980,nan,nan,45,0
figlet,60,1.000,9.100,13242197.333,nan,2,0,12823801,nmap,0,1.000,0.067,8017749.333,nan,1,0,0,env,60,1.000,6.689,2756369.067,nan,2,0,10037149,39.533,78.200,7448373248.000,7451079168.000,88.053,88.085,nan,nan,30,0
figlet,60,1.000,8.906,13313706.667,nan,1,0,9791103,nmap,0,1.000,0.069,8903850.667,nan,1,0,0,env,80,1.000,8.645,3085414.400,nan,1,0,8188628,41.267,81.467,7450372096.000,7447157248.000,88.082,88.041,nan,nan,30,0
figlet,60,1.000,8.128,4328448.000,nan,2,0,11307864,nmap,0,1.000,0.077,8716117.333,nan,1,0,0,env,80,1.000,7.909,3774208.000,nan,2,0,9980845,38.733,86.550,7457208320.000,7445636608.000,88.160,88.016,nan,nan,40,0
figlet,60,1.000,9.152,3116458.667,nan,2,0,14185896,nmap,0,1.000,0.057,7050776.381,nan,1,0,0,env,80,1.000,7.968,2841036.800,nan,2,0,12939892,42.467,86.217,7452631040.000,7453087232.000,88.104,88.103,nan,nan,45,0
figlet,60,1.000,9.281,13996373.333,nan,1,0,14308596,nmap,0,1.000,0.068,6995797.333,nan,1,0,0,env,100,1.000,10.792,1818624.000,nan,2,0,15984219,41.267,90.133,7463923712.000,7460878848.000,88.244,88.201,nan,nan,45,0
figlet,60,1.000,9.338,14441301.333,nan,1,0,15163892,nmap,0,1.000,0.068,7025322.667,nan,1,0,0,env,100,1.000,10.986,3435093.333,nan,1,0,12753506,42.267,88.717,7477243904.000,7469357056.000,88.389,88.289,nan,nan,45,0
figlet,60,1.000,8.343,14116181.333,nan,2,0,16935943,nmap,0,1.000,0.067,7014229.333,nan,1,0,0,env,100,1.000,10.281,2744320.000,nan,1,0,16377390,40.067,91.900,7451308032.000,7458557952.000,88.064,88.151,nan,nan,70,0
figlet,60,1.000,8.834,14221687.467,nan,2,0,21056225,nmap,0,1.000,0.057,7313408.000,nan,1,0,0,env,120,1.000,12.806,4993297.067,nan,2,0,32988210,41.733,97.083,7474980864.000,7474692608.000,88.362,88.355,nan,nan,45,0
figlet,60,1.000,9.374,14433621.333,nan,2,0,47462802,nmap,0,1.000,0.067,7352661.333,nan,1,0,0,env,120,1.000,12.929,3178120.533,nan,2,0,132234126,39.600,92.817,7494768640.000,7495052288.000,88.597,88.601,nan,nan,30,0
figlet,60,1.000,8.852,5942379.276,nan,1,0,13910426,nmap,0,1.000,0.070,7410688.000,nan,1,0,0,env,120,1.000,12.156,5114572.800,nan,1,0,15355410,42.800,91.950,7509987328.000,7505503744.000,88.784,88.729,nan,nan,30,0
figlet,60,1.000,8.569,14955861.333,nan,1,0,23116320,nmap,0,1.000,0.064,7486122.667,nan,1,0,0,env,140,1.000,13.361,2814805.333,nan,2,0,80905174,39.000,100.101,7505522688.000,7501700608.000,88.733,88.680,nan,nan,40,0
figlet,60,1.000,9.860,4122965.333,nan,2,0,42769480,nmap,0,1.000,0.065,7217493.333,nan,1,0,0,env,140,1.000,14.554,3041792.000,nan,1,0,196919226,41.867,99.950,7522613248.000,7525036544.000,88.930,88.948,nan,nan,30,0
figlet,60,1.000,9.080,5201578.667,nan,1,0,16042984,nmap,0,1.000,0.077,8683861.333,nan,1,0,0,env,140,1.000,14.226,4972202.667,nan,1,0,21707792,42.800,96.885,7548620800.000,7535006208.000,89.144,88.980,nan,nan,30,0
figlet,60,1.000,8.731,15041194.667,nan,1,0,33113888,nmap,0,1.000,0.054,9586756.267,nan,1,0,0,env,160,1.000,14.632,3080362.667,nan,2,0,91238317,40.933,106.134,7533262848.000,7527312384.000,88.960,88.884,nan,nan,40,0
figlet,60,1.000,8.538,2947735.162,nan,1,0,65974186,nmap,0,1.000,0.066,9608045.714,nan,1,0,0,env,160,1.000,15.708,2721996.800,nan,2,0,250204346,42.667,103.935,7552600064.000,7549513216.000,89.197,89.158,nan,nan,30,0
figlet,60,1.000,9.043,15680853.333,nan,1,0,20731090,nmap,0,1.000,0.064,10973866.667,nan,1,0,0,env,160,1.000,15.242,4957696.000,nan,1,0,64860635,42.533,99.067,7584993280.000,7564362240.000,89.595,89.342,nan,nan,45,0
figlet,60,1.000,8.895,2744320.000,nan,2,0,28007072,nmap,0,1.000,0.061,11207168.000,nan,1,0,0,env,180,1.000,15.829,2809856.000,nan,2,0,220046838,41.400,107.735,7506057216.000,7504867328.000,88.627,88.613,nan,nan,70,0
figlet,60,1.000,9.901,2093056.000,nan,2,0,37720237,nmap,0,1.000,0.061,11201877.333,nan,1,0,0,env,180,1.000,17.636,1413120.000,nan,2,0,474571152,42.800,107.850,7570651136.000,7562894848.000,89.429,89.332,nan,nan,45,0
figlet,60,1.000,8.821,2846720.000,nan,1,0,33175345,nmap,0,1.000,0.088,11095040.000,nan,1,0,0,env,180,1.000,16.776,2703360.000,nan,2,0,212415226,41.933,110.800,7559178240.000,7542646784.000,89.269,89.072,nan,nan,70,0
figlet,60,1.000,9.570,2913723.733,nan,2,0,90344535,nmap,0,1.000,0.063,11124736.000,nan,1,0,0,env,200,1.000,18.387,2941405.867,nan,2,0,598263280,42.667,109.134,7569539072.000,7567072256.000,89.421,89.391,nan,nan,30,0
figlet,60,1.000,8.257,15972864.000,nan,2,0,43193456,nmap,0,1.000,0.073,10639018.667,nan,1,0,0,env,200,1.000,16.626,3737600.000,nan,2,0,237834730,40.267,110.950,7601610752.000,7565213184.000,89.802,89.358,nan,nan,70,0
figlet,60,1.000,9.354,3859285.333,nan,2,0,106812438,nmap,0,1.000,0.070,10726400.000,nan,1,0,0,env,200,1.000,18.351,3878638.933,nan,2,0,604208328,40.333,107.317,7587846144.000,7580418560.000,89.654,89.564,nan,nan,30,0
figlet,60,1.000,7.469,14647783.619,nan,3,0,45841041,nmap,20,0.570,60.904,38842368.000,nan,3,1,25073228380,env,0,1.000,0.112,2917717.333,nan,1,0,0,40.533,149.990,7620911104.000,7768190390.857,90.038,91.845,nan,nan,70,1
figlet,60,1.000,8.847,6455296.000,nan,2,0,24417523,nmap,20,0.868,71.509,320803498.667,nan,1,1,22767191403,env,0,1.000,0.114,12003328.000,nan,1,0,0,40.267,139.122,7442927616.000,7701215232.000,87.964,91.080,nan,nan,85,1
figlet,60,1.000,8.124,4071936.000,nan,3,0,29435542,nmap,20,0.242,61.922,2809856.000,nan,1,1,26048355394,env,0,1.000,0.122,10750862.222,nan,1,0,0,40.200,145.333,7419318272.000,7730843306.667,87.691,91.450,nan,nan,70,1
figlet,80,1.000,12.313,2408448.000,nan,2,0,7891858,nmap,0,1.000,0.072,8612352.000,nan,1,0,0,env,0,1.000,0.069,13713749.333,nan,1,0,0,40.867,68.283,7352518656.000,7343476736.000,86.885,86.776,nan,nan,120,0
figlet,80,1.000,11.835,2895598.933,nan,2,0,8650928,nmap,0,1.000,0.069,8856064.000,nan,1,0,0,env,0,1.000,0.097,13849770.667,nan,1,0,0,41.533,70.117,7356116992.000,7361025536.000,86.935,86.993,nan,nan,30,0
figlet,80,1.000,11.261,5353335.467,nan,1,0,7105719,nmap,0,1.000,0.060,9035093.333,nan,1,0,0,env,0,1.000,0.063,13970432.000,nan,1,0,0,40.200,65.400,7369336832.000,7371387904.000,87.093,87.117,nan,nan,30,0
figlet,80,1.000,11.698,2752097.524,nan,2,0,11726403,nmap,0,1.000,0.058,9240746.667,nan,1,0,0,env,20,1.000,2.401,16291669.333,nan,1,0,8593410,38.867,76.767,7382032384.000,7384183808.000,87.244,87.270,nan,nan,25,0
figlet,80,1.000,11.118,2798908.952,nan,1,0,28972692,nmap,0,1.000,0.065,9409126.400,nan,1,0,0,env,20,1.000,2.355,4768256.000,nan,1,0,11197472,42.867,79.500,7433666560.000,7431517696.000,87.895,87.868,nan,nan,30,0
figlet,80,1.000,11.503,2837162.667,nan,2,0,15201312,nmap,0,1.000,0.063,9574400.000,nan,1,0,0,env,20,1.000,2.582,2408448.000,nan,2,0,10316752,42.000,76.917,7421061120.000,7426867200.000,87.731,87.799,nan,nan,30,0
figlet,80,1.000,11.815,2805760.000,nan,2,0,16324674,nmap,0,1.000,0.065,9674581.333,nan,1,0,0,env,40,1.000,4.580,3461120.000,nan,2,0,9141393,41.867,79.683,7446036480.000,7450337280.000,88.023,88.074,nan,nan,30,0
figlet,80,1.000,11.709,3093606.400,nan,1,0,10063621,nmap,0,1.000,0.063,9795754.667,nan,1,0,0,env,40,1.000,4.634,4607658.667,nan,1,0,8459035,41.867,78.167,7444051968.000,7443450368.000,87.985,87.977,nan,nan,30,0
figlet,80,1.000,11.079,2971818.667,nan,2,0,11584825,nmap,0,1.000,0.069,10031616.000,nan,1,0,0,env,40,1.000,4.465,2506752.000,nan,2,0,9699494,39.667,85.872,7449663488.000,7440125952.000,88.057,87.938,nan,nan,40,0
figlet,80,1.000,10.377,12987221.333,nan,2,0,12861845,nmap,0,1.000,0.065,10295808.000,nan,1,0,0,env,60,1.000,6.144,4208110.933,nan,2,0,10177707,39.733,89.083,7457363968.000,7452981248.000,88.151,88.094,nan,nan,45,0
figlet,80,1.000,10.069,12898099.200,nan,2,0,11816933,nmap,0,1.000,0.059,10417176.381,nan,1,0,0,env,60,1.000,6.945,6579955.810,nan,2,0,9526115,40.000,86.700,7463368704.000,7465476096.000,88.224,88.248,nan,nan,30,0
figlet,80,1.000,11.700,3098624.000,nan,2,0,18188202,nmap,0,1.000,0.067,10724522.667,nan,1,0,0,env,60,1.000,6.789,3065856.000,nan,2,0,11188308,38.067,81.700,7442935808.000,7443657216.000,87.955,87.964,nan,nan,75,0
figlet,80,1.000,11.426,12983978.667,nan,1,0,12539207,nmap,0,1.000,0.061,10972672.000,nan,1,0,0,env,80,1.000,8.330,3084561.067,nan,1,0,9100144,42.267,86.817,7468054528.000,7468121600.000,88.275,88.274,nan,nan,30,0
figlet,80,1.000,10.890,12989952.000,nan,1,0,15174099,nmap,0,1.000,0.056,11841365.333,nan,1,0,0,env,80,1.000,8.226,2762410.667,nan,1,0,11535391,40.600,93.583,7476987904.000,7468147200.000,88.380,88.269,nan,nan,40,0
figlet,80,1.000,10.868,2788010.667,nan,1,0,68741425,nmap,0,1.000,0.052,11763009.829,nan,1,0,0,env,80,1.000,8.115,19570551.467,nan,2,0,26447290,41.667,92.752,7477110784.000,7480060416.000,88.383,88.417,nan,nan,30,0
figlet,80,1.000,12.479,14062421.333,nan,2,0,117119930,nmap,0,1.000,0.071,9792853.333,nan,1,0,0,env,100,1.000,11.217,4742758.400,nan,1,0,74930665,41.267,94.867,7479013376.000,7483624960.000,88.400,88.455,nan,nan,30,0
figlet,80,1.000,11.621,3931238.400,nan,1,0,14343657,nmap,0,1.000,0.077,9775104.000,nan,1,0,0,env,100,1.000,10.644,4870314.667,nan,1,0,14306624,41.933,92.850,7519395840.000,7516564992.000,88.885,88.850,nan,nan,30,0
figlet,80,1.000,11.360,2793472.000,nan,1,0,11462822,nmap,0,1.000,0.057,9783637.333,nan,1,0,0,env,100,1.000,10.258,2801664.000,nan,1,0,10078947,39.400,86.917,7485716480.000,7482515968.000,88.468,88.429,nan,nan,75,0
figlet,80,1.000,11.006,14626304.000,nan,1,0,64954707,nmap,0,1.000,0.058,9844736.000,nan,1,0,0,env,120,1.000,11.573,2883584.000,nan,1,0,59633965,39.467,102.983,7501273088.000,7501129216.000,88.677,88.667,nan,nan,40,0
figlet,80,1.000,11.981,15585757.867,nan,1,0,141054074,nmap,0,1.000,0.063,9762084.571,nan,1,0,0,env,120,1.000,12.649,4250048.610,nan,1,0,146507181,41.267,101.817,7520876544.000,7524029440.000,88.900,88.937,nan,nan,30,0
figlet,80,1.000,12.117,6771814.400,nan,2,0,194497155,nmap,0,1.000,0.063,12237312.000,nan,1,0,0,env,120,1.000,12.753,4714905.600,nan,2,0,204285637,42.667,98.617,7545255936.000,7542130688.000,89.197,89.161,nan,nan,30,0
figlet,80,1.000,10.407,18031411.200,nan,2,0,59351324,nmap,0,1.000,0.069,11559936.000,nan,1,0,0,env,140,1.000,13.391,2932736.000,nan,1,0,91698875,37.800,103.333,7539644416.000,7525321728.000,89.120,88.949,nan,nan,70,0
figlet,80,1.000,12.309,2879317.333,nan,2,0,112391641,nmap,0,1.000,0.068,11668480.000,nan,1,0,0,env,140,1.000,14.640,2727087.543,nan,2,0,250253616,40.867,103.350,7540568064.000,7541928960.000,89.151,89.167,nan,nan,30,0
figlet,80,1.000,11.670,16818176.000,nan,1,0,41424658,nmap,0,1.000,0.061,11014144.000,nan,1,0,0,env,140,1.000,13.900,3106952.533,nan,1,0,55167001,42.133,99.050,7576651776.000,7567044608.000,89.575,89.459,nan,nan,30,0
figlet,80,1.000,10.834,16460117.333,nan,1,0,62351097,nmap,0,1.000,0.073,11084458.667,nan,1,0,0,env,160,1.000,14.022,3237802.667,nan,2,0,232924564,40.400,111.967,7557076992.000,7552197120.000,89.344,89.282,nan,nan,40,0
figlet,80,1.000,11.899,2925875.200,nan,1,0,142956694,nmap,0,1.000,0.053,11084848.762,nan,1,0,0,env,160,1.000,15.383,2535492.267,nan,1,0,210268661,40.467,106.100,7550865408.000,7554138624.000,89.275,89.314,nan,nan,30,0
figlet,80,1.000,11.546,18053632.000,nan,1,0,19209457,nmap,0,1.000,0.059,9586688.000,nan,1,0,0,env,160,1.000,14.992,23635797.333,nan,1,0,23763565,39.200,99.433,7742212096.000,7676534784.000,91.528,90.739,nan,nan,90,1
figlet,80,1.000,11.525,2437120.000,nan,2,0,124572918,nmap,0,1.000,0.070,9515008.000,nan,1,0,0,env,180,1.000,16.137,5079040.000,nan,2,0,326509031,37.267,108.467,7552972800.000,7549561344.000,89.261,89.221,nan,nan,70,0
figlet,80,1.000,11.617,2537437.867,nan,1,0,43994453,nmap,0,1.000,0.068,9565525.333,nan,1,0,0,env,180,1.000,16.640,2694690.133,nan,1,0,295388896,40.600,105.850,7646042112.000,7638180864.000,90.411,90.315,nan,nan,30,1
figlet,80,1.000,11.234,17947477.333,nan,1,0,51543179,nmap,0,1.000,0.061,9732266.667,nan,1,0,0,env,180,1.000,15.754,2843648.000,nan,2,0,360593014,39.400,114.667,7639140352.000,7631340544.000,90.332,90.232,nan,nan,40,1
figlet,80,1.000,8.697,17266456.729,nan,2,0,180370790,nmap,20,0.407,44.841,193180699.864,nan,1,1,25804307347,env,0,1.000,0.114,2560112.152,nan,1,0,0,40.200,139.286,7636068352.000,7828145590.857,90.296,92.610,nan,nan,30,1
figlet,80,1.000,10.117,8532309.333,nan,2,0,61554043,nmap,20,0.508,49.311,292219733.333,nan,1,1,25242585143,env,0,1.000,0.100,13687079.822,nan,1,0,0,40.467,142.322,7473018880.000,7733935445.333,88.339,91.485,nan,nan,125,1
figlet,80,1.000,10.459,15177728.000,nan,3,0,36825354,nmap,20,0.293,48.923,291225144.889,nan,1,1,24106954172,env,0,1.000,0.155,10783004.444,nan,1,0,0,42.867,145.144,7418261504.000,7638113280.000,87.698,90.346,nan,nan,70,1
figlet,100,1.000,15.366,3411968.000,nan,2,0,12959077,nmap,0,1.000,2.759,26690730.667,nan,1,0,0,env,0,1.000,0.081,10351445.333,nan,1,0,0,42.200,82.517,7417206784.000,7398501376.000,87.707,87.477,nan,nan,20,0
figlet,100,1.000,14.341,2840576.000,nan,1,0,7536315,nmap,0,1.000,0.072,18005845.333,nan,1,0,0,env,0,1.000,0.063,13674496.000,nan,1,0,0,40.200,70.217,7383562240.000,7378870272.000,87.286,87.229,nan,nan,75,0
figlet,100,1.000,13.929,14316032.000,nan,1,0,7293016,nmap,0,1.000,0.056,18131114.667,nan,1,0,0,env,0,1.000,0.076,13814613.333,nan,1,0,0,41.333,70.567,7388532736.000,7386716672.000,87.349,87.327,nan,nan,30,0
figlet,100,1.000,14.391,14291626.667,nan,2,0,10426159,nmap,0,1.000,0.068,16886852.267,nan,1,0,0,env,20,1.000,2.380,16131413.333,nan,1,0,9725570,41.600,84.417,7387021312.000,7389856256.000,87.332,87.364,nan,nan,25,0
figlet,100,1.000,14.109,14514176.000,nan,2,0,14255063,nmap,0,1.000,0.052,16658329.600,nan,1,0,0,env,20,1.000,2.484,5372854.857,nan,1,0,9642805,40.600,82.267,7410038784.000,7415079424.000,87.605,87.664,nan,nan,30,0
figlet,100,1.000,14.890,14776149.333,nan,2,0,14260977,nmap,0,1.000,0.064,16060416.000,nan,1,0,0,env,20,1.000,2.555,4018722.133,nan,2,0,8840558,39.667,80.000,7413233664.000,7417812992.000,87.635,87.689,nan,nan,30,0
figlet,100,1.000,14.394,2539520.000,nan,2,0,14286988,nmap,0,1.000,0.063,15879168.000,nan,1,0,0,env,40,1.000,4.691,5444096.000,nan,1,0,9719865,41.067,83.667,7420688384.000,7421788672.000,87.623,87.637,nan,nan,30,0
figlet,100,1.000,14.053,4720981.333,nan,1,0,13579683,nmap,0,1.000,0.066,16101376.000,nan,1,0,0,env,40,1.000,4.519,4031914.667,nan,1,0,9553030,42.800,83.967,7464265728.000,7450492416.000,88.153,87.980,nan,nan,45,0
figlet,100,1.000,13.073,14560938.667,nan,1,0,11943507,nmap,0,1.000,0.080,16133632.000,nan,1,0,0,env,40,1.000,4.447,2800776.533,nan,2,0,9178171,42.400,89.852,7452172288.000,7439875584.000,88.004,87.851,nan,nan,55,0
figlet,100,1.000,15.448,14731741.867,nan,2,0,21942517,nmap,0,1.000,0.076,16007577.600,nan,1,0,0,env,60,1.000,6.342,2937617.067,nan,2,0,11143312,40.400,94.317,7454226432.000,7449596928.000,88.025,87.962,nan,nan,45,0
figlet,100,1.000,14.885,15117653.333,nan,2,0,43704636,nmap,0,1.000,0.063,15995904.000,nan,1,0,0,env,60,1.000,6.928,4677051.733,nan,2,0,16853605,40.800,89.950,7455746048.000,7457605632.000,88.041,88.063,nan,nan,30,0
