function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,60,1.000,9.365,6690816.000,nan,2,0,337939668,shasum,120,0.999,12.188,26544947.200,nan,2,0,7786995890,env,140,0.999,11.207,20171844.267,nan,2,0,8004906021,38.200,127.600,2332571648.000,2508965478.400,28.462,30.611,nan,nan,10,0
figlet,60,1.000,7.933,10891212.800,nan,2,0,804355954,shasum,120,1.000,8.908,23286169.600,nan,2,0,10524865307,env,140,0.999,9.475,24392569.905,nan,2,0,8253584634,36.333,113.700,2601621504.000,2705008128.000,31.634,32.941,nan,nan,145,0
figlet,60,0.999,7.342,8452560.213,nan,2,0,1461134561,shasum,120,0.998,9.688,32251084.800,nan,2,0,12656572282,env,140,0.999,10.802,32427021.653,nan,2,0,10907014877,35.200,129.320,2666203136.000,2824056422.400,32.423,34.419,nan,nan,140,0
figlet,60,1.000,7.433,18634478.933,nan,3,0,4355900785,shasum,120,0.820,8.060,24070030.222,nan,2,1,18069322882,env,160,0.629,7.249,32451242.667,nan,2,1,20734696436,40.533,143.700,2658097152.000,2871247189.333,32.272,34.977,nan,nan,240,1
figlet,60,1.000,9.388,2555904.000,nan,2,0,1279439428,shasum,120,1.000,10.440,29034496.000,nan,2,0,15502984347,env,160,0.999,12.018,23405909.333,nan,2,0,13511062991,39.800,130.587,2586290176.000,2840290099.200,31.473,34.684,nan,nan,245,0
figlet,60,1.000,8.167,9674342.400,nan,2,0,1494292940,shasum,120,0.999,10.362,36827136.000,nan,2,0,11912486506,env,160,0.981,11.286,31655936.000,nan,2,0,14849344199,37.533,128.373,2635237376.000,2841204736.000,32.104,34.703,nan,nan,255,0
figlet,60,1.000,4.923,18395022.222,nan,3,0,2706404912,shasum,120,0.990,5.531,28284928.000,nan,1,0,19398441451,env,180,0.563,8.616,2519040.000,nan,2,1,22431681800,35.933,140.078,2588182528.000,3026271914.667,31.464,36.947,nan,nan,270,1
figlet,60,0.999,8.555,17367094.613,nan,2,0,2044374910,shasum,120,0.998,9.900,28064426.667,nan,2,0,13077070025,env,180,0.974,10.543,2553856.000,nan,2,0,20800787860,36.000,130.320,2598588416.000,2934321561.600,31.489,35.719,nan,nan,260,0
figlet,60,0.999,4.529,8964096.000,nan,2,0,4150522213,shasum,120,0.997,6.230,20854784.000,nan,2,0,17488622136,env,180,0.882,7.829,27805395.627,nan,1,1,18439850814,39.133,131.747,2662977536.000,2965392998.400,32.416,36.211,nan,nan,250,1
figlet,60,1.000,10.276,8202240.000,nan,2,0,29964424,shasum,140,1.000,14.474,2494464.000,nan,2,0,338659276,env,0,1.000,0.067,3618918.400,nan,1,0,0,37.733,101.250,2649882624.000,2653860864.000,32.337,32.386,nan,nan,250,0
