function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,140,0.937,9.967,1961984.000,nan,2,0,21017926242,shasum,60,1.000,5.682,6733660.160,nan,2,0,299329252,env,80,1.000,7.944,6589453.653,nan,2,0,452333579,40.867,135.400,2332753920.000,2572208947.200,28.588,31.504,nan,nan,10,0
figlet,140,0.999,11.278,27076881.067,nan,2,0,14165654796,shasum,60,1.000,6.276,2607104.000,nan,2,0,373221650,env,80,1.000,8.102,10310860.800,nan,2,0,384931112,39.467,131.361,2662129664.000,2702445363.200,32.557,33.091,nan,nan,155,0
figlet,140,0.998,16.997,35250176.000,nan,2,0,13867604321,shasum,60,1.000,7.055,2418688.000,nan,2,0,834434457,env,80,1.000,8.335,12140721.493,nan,2,0,983136146,37.533,126.187,2575687680.000,2663275724.800,31.629,32.716,nan,nan,245,0
figlet,140,0.956,9.152,44533955.048,nan,2,0,19376122305,shasum,60,1.000,6.576,2572288.000,nan,2,0,874587418,env,100,1.000,9.397,2707456.000,nan,2,0,2251063029,42.067,132.787,2627454976.000,2743298048.000,32.082,33.549,nan,nan,240,0
figlet,140,0.996,7.706,67112960.000,nan,1,0,17932878880,shasum,60,1.000,3.080,9454114.133,nan,2,0,1268232091,env,100,0.998,5.605,2789376.000,nan,2,0,3663136996,40.200,127.907,2619482112.000,2719389286.400,32.003,33.266,nan,nan,240,0
figlet,140,0.999,15.356,2520405.333,nan,2,0,17488254140,shasum,60,1.000,7.219,14573786.453,nan,2,0,1010652541,env,100,1.000,9.811,9816091.307,nan,2,0,1645866320,39.200,124.720,2522632192.000,2723418931.200,30.812,33.315,nan,nan,255,0
figlet,140,0.951,13.563,45422701.227,nan,2,0,19625563479,shasum,60,1.000,6.182,18578268.160,nan,2,0,587366187,env,120,1.000,10.709,13814265.173,nan,2,0,2683267977,37.200,129.507,2664255488.000,2847250022.400,32.520,34.846,nan,nan,225,0
figlet,140,0.851,7.830,21237760.000,nan,2,1,21628839379,shasum,60,1.000,3.268,16777011.200,nan,2,0,1638043515,env,120,1.000,5.743,20159460.693,nan,1,0,9589125189,39.933,132.533,2573883392.000,2814889574.400,31.459,34.448,nan,nan,255,1
figlet,140,0.994,10.387,21323776.000,nan,2,0,20307104940,shasum,60,1.000,5.708,2705408.000,nan,2,0,827832954,env,120,1.000,8.358,2715648.000,nan,2,0,9634387797,37.600,128.307,2653282304.000,2863085977.600,32.395,35.049,nan,nan,250,0
figlet,140,0.649,8.266,26753706.667,nan,2,1,23463681112,shasum,60,1.000,5.353,2433024.000,nan,2,0,4586987245,env,140,0.564,8.357,21090986.667,nan,2,1,17167677966,37.733,143.111,2601879552.000,2996106581.333,31.700,36.639,nan,nan,250,1
figlet,140,0.646,2.810,27673941.333,nan,3,1,23531891234,shasum,60,0.998,0.488,2596864.000,nan,3,0,4101707272,env,140,0.780,3.730,26041685.333,nan,2,1,18863275447,39.867,142.378,2636144640.000,2991766528.000,32.039,36.532,nan,nan,245,1
figlet,140,0.652,7.203,46266709.333,nan,3,1,23139882095,shasum,60,0.999,3.725,15483448.889,nan,3,0,4632837943,env,140,0.889,6.769,2548053.333,nan,2,1,19396178603,38.267,140.200,2628718592.000,3016497493.333,32.172,36.991,nan,nan,245,1
figlet,140,1.000,19.614,7521109.333,nan,1,0,129132363,shasum,80,1.000,9.460,5928960.000,nan,1,0,21339358,env,0,1.000,0.071,3595264.000,nan,1,0,0,39.333,101.683,2635296768.000,2647719936.000,32.047,32.197,nan,nan,260,0
figlet,140,1.000,19.473,2502656.000,nan,2,0,1016906219,shasum,80,1.000,9.253,7229269.333,nan,2,0,51238159,env,0,1.000,0.069,4569907.200,nan,1,0,0,39.867,110.300,2663936000.000,2684942848.000,32.390,32.652,nan,nan,280,0
figlet,140,1.000,20.122,16849237.333,nan,1,0,183041094,shasum,80,1.000,9.222,8325461.333,nan,1,0,20892762,env,0,1.000,0.077,5728426.667,nan,1,0,0,39.267,101.167,2647457792.000,2663032832.000,32.226,32.414,nan,nan,300,0
figlet,140,1.000,18.134,30424697.905,nan,2,0,7702795900,shasum,80,1.000,8.709,7861930.667,nan,2,0,612922331,env,20,1.000,2.521,6166425.600,nan,2,0,43701286,40.200,112.184,2663454720.000,2751931904.000,32.423,33.516,nan,nan,280,0
figlet,140,1.000,17.826,15837696.000,nan,1,0,2788556234,shasum,80,1.000,9.011,13225642.667,nan,1,0,48977405,env,20,1.000,2.564,6793386.667,nan,1,0,20961941,38.867,128.250,2657822720.000,2699141120.000,32.417,32.918,nan,nan,265,0
figlet,140,1.000,18.084,2514944.000,nan,2,0,5342461248,shasum,80,1.000,9.617,3792896.000,nan,2,0,331268698,env,20,1.000,2.852,6797960.533,nan,1,0,29332044,40.533,107.734,2662805504.000,2729994752.000,33.102,33.920,nan,nan,355,0
figlet,140,0.444,8.887,29062485.333,nan,1,1,20199513587,shasum,80,1.000,9.328,2582528.000,nan,2,0,418488319,env,40,1.000,5.152,7665664.000,nan,2,0,42182797,40.333,123.956,2656862208.000,2772570112.000,33.035,34.453,nan,nan,295,1
