function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,80,1.000,13.769,6178338.133,nan,1,0,134733499,shasum,100,1.000,12.670,6310741.333,nan,1,0,123481743,env,0,1.000,0.093,2838801.067,nan,1,0,0,51.600,116.500,2331764736.000,2343322112.000,28.584,28.727,nan,nan,10,0
figlet,80,1.000,13.375,12241237.333,nan,2,0,421518408,shasum,100,1.000,11.905,2569284.267,nan,2,0,421735673,env,0,1.000,0.073,3070976.000,nan,1,0,0,53.867,116.250,2467817472.000,2467132416.000,30.259,30.248,nan,nan,30,0
figlet,80,0.997,14.230,2772565.333,nan,2,0,1414912695,shasum,100,1.000,13.018,2511104.000,nan,2,0,1230751296,env,0,1.000,0.084,3280998.400,nan,1,0,0,56.200,136.550,2523953152.000,2519823360.000,30.927,30.878,nan,nan,30,0
figlet,80,1.000,10.900,31815816.533,nan,2,0,5665575399,shasum,100,0.999,9.850,16259744.914,nan,2,0,6161497027,env,20,1.000,3.121,5416635.733,nan,1,0,47745965,56.133,116.100,2673104896.000,2705570304.000,32.755,33.142,nan,nan,25,0
figlet,80,1.000,11.335,8833945.600,nan,2,0,1262748106,shasum,100,1.000,10.387,9551052.800,nan,2,0,1721990597,env,20,1.000,2.669,8125952.000,nan,2,0,33431176,46.867,113.983,2622992384.000,2631425024.000,32.019,32.133,nan,nan,140,0
figlet,80,1.000,11.673,2578432.000,nan,1,0,828293910,shasum,100,1.000,11.314,2811904.000,nan,2,0,1512245790,env,20,1.000,3.031,8716970.667,nan,1,0,41859020,55.333,120.584,2678773760.000,2675099136.000,32.767,32.722,nan,nan,70,0
figlet,80,1.000,12.523,21971626.667,nan,2,0,1422345252,shasum,100,1.000,10.959,24854186.667,nan,2,0,2256353613,env,40,1.000,5.469,8313685.333,nan,2,0,122786664,46.400,117.967,2663665664.000,2664721920.000,32.592,32.607,nan,nan,130,0
figlet,80,1.000,10.920,22664123.733,nan,2,0,3148562999,shasum,100,1.000,9.205,25339733.333,nan,2,0,5737877013,env,40,1.000,4.668,8383692.800,nan,2,0,293569241,46.867,116.968,2620841984.000,2678116352.000,32.078,32.782,nan,nan,145,0
figlet,80,1.000,9.989,10002858.667,nan,2,0,2851163731,shasum,100,0.996,8.649,13563562.667,nan,2,0,6059831721,env,40,1.000,4.567,9974954.667,nan,2,0,105378901,52.333,120.300,2647250944.000,2696311296.000,32.364,32.975,nan,nan,140,0
figlet,80,0.998,8.605,33580919.467,nan,2,0,11014109186,shasum,100,0.999,7.458,18416325.973,nan,2,0,11087772578,env,60,1.000,5.599,2691072.000,nan,2,0,1192518387,47.733,129.920,2679760896.000,2781396582.400,32.715,33.998,nan,nan,160,0
