function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,140,1.000,17.841,16214698.667,nan,1,0,2524796409,shasum,100,1.000,10.629,5809322.667,nan,1,0,50270722,curl,0,1.000,0.076,2974310.400,nan,1,0,0,42.000,107.183,2353364992.000,2409228288.000,28.863,29.540,nan,nan,10,0
figlet,140,1.000,20.268,50032640.000,nan,1,0,2611721643,shasum,100,1.000,11.296,2824106.667,nan,2,0,141261447,curl,0,1.000,0.072,3286357.333,nan,1,0,0,42.933,113.000,2620770304.000,2616813568.000,32.099,32.056,nan,nan,40,0
figlet,140,1.000,16.413,45412369.067,nan,2,0,3570703470,shasum,100,1.000,9.140,2815695.238,nan,2,0,338239261,curl,0,1.000,0.072,3534726.095,nan,1,0,0,40.200,106.033,2644049920.000,2643511296.000,32.425,32.419,nan,nan,30,0
figlet,140,0.539,8.525,62764191.289,nan,2,1,25260498965,shasum,100,0.999,4.384,20652032.000,nan,2,0,12286371036,curl,20,0.998,8.384,2513578.667,nan,2,0,7566798118,42.200,144.967,2628028416.000,2902964224.000,32.159,35.531,nan,nan,125,1
figlet,140,0.641,10.071,22987434.667,nan,2,1,21994768488,shasum,100,0.973,8.305,30560256.000,nan,2,0,16992090774,curl,20,0.998,8.033,10934272.000,nan,2,0,9460870647,39.400,142.544,2677645312.000,2942618965.333,32.623,36.005,nan,nan,140,1
figlet,140,0.508,11.079,39809024.000,nan,1,1,24254291392,shasum,100,0.998,7.668,16210432.000,nan,2,0,10434998591,curl,20,0.998,9.651,25865796.267,nan,2,0,4997747816,40.800,144.022,2681632768.000,2979365205.333,32.909,36.612,nan,nan,230,1
figlet,140,1.000,15.482,24289962.667,nan,2,0,8515837644,shasum,120,1.000,11.838,15966890.667,nan,3,0,849313873,curl,0,1.000,0.066,3548842.667,nan,1,0,0,37.000,106.483,2655483904.000,2691427840.000,32.605,33.051,nan,nan,235,0
figlet,140,0.999,15.639,52834304.000,nan,2,0,12365160519,shasum,120,1.000,13.164,25382229.333,nan,2,0,3685640306,curl,0,1.000,0.086,4338176.000,nan,1,0,0,40.000,114.617,2670225408.000,2776742912.000,32.806,34.121,nan,nan,195,0
figlet,140,1.000,15.398,30472874.667,nan,2,0,8357924718,shasum,120,1.000,12.167,24829952.000,nan,2,0,2371336879,curl,0,1.000,0.072,5229909.333,nan,1,0,0,40.333,111.183,2655461376.000,2696007680.000,32.649,33.146,nan,nan,245,0
figlet,140,0.593,7.760,42378126.222,nan,3,1,23930200886,shasum,120,0.591,7.816,31213568.000,nan,3,1,21992487154,curl,20,1.000,9.112,19220480.000,nan,2,0,9794461131,39.667,139.633,2609907712.000,2981107029.333,32.102,36.646,nan,nan,260,1
