function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,140,0.798,12.438,2920448.000,nan,2,1,18917495649,shasum,170,0.993,14.231,48062008.889,nan,2,0,17439125481,nmap,0,1.000,0.068,3009965.105,nan,1,0,0,37.200,136.289,1807437824.000,2199544490.667,21.470,26.341,nan,nan,10,1
figlet,140,0.957,13.000,2527232.000,nan,2,0,17103091993,shasum,170,0.999,16.108,2420736.000,nan,3,0,14908159347,nmap,0,1.000,0.068,4095044.267,nan,1,0,0,38.267,124.242,2050920448.000,2256570777.600,24.413,27.031,nan,nan,245,0
figlet,140,0.977,14.689,35601203.200,nan,2,0,14643375479,shasum,170,0.996,12.706,39020009.570,nan,2,0,14476442546,nmap,0,1.000,0.070,4993024.000,nan,1,0,0,37.333,129.813,2018811904.000,2311193395.200,23.928,27.618,nan,nan,245,0
figlet,140,0.260,1.027,44294237.623,nan,1,1,22047958099,shasum,170,0.486,4.394,36149248.000,nan,2,1,24742606441,nmap,10,0.220,4.592,167780647.822,nan,1,1,26935564252,38.600,142.711,2062895104.000,2605199360.000,24.739,31.297,nan,nan,250,1
figlet,140,0.294,5.335,2637824.000,nan,2,1,25882773640,shasum,170,0.305,5.319,2891776.000,nan,2,1,24557074347,nmap,10,0.030,17.799,276152992.914,nan,1,1,29722719357,38.533,150.771,2043193344.000,2638875794.286,24.340,31.693,nan,nan,240,1
figlet,140,0.401,4.858,27299840.000,nan,3,1,25265778103,shasum,170,0.284,2.807,27078753.524,nan,2,1,25298421183,nmap,10,0.010,4.012,214452263.010,nan,1,1,29480014186,34.867,146.695,2017642496.000,2636255524.571,24.463,32.182,nan,nan,255,1
figlet,140,0.897,14.788,29419929.600,nan,2,1,17305730067,shasum,180,0.836,13.367,43108864.000,nan,2,1,18982313697,nmap,0,1.000,0.063,3562996.622,nan,1,0,0,35.800,141.744,2046181376.000,2425164800.000,25.142,29.833,nan,nan,250,1
figlet,140,0.486,8.064,32070314.667,nan,1,1,20863747177,shasum,180,0.720,13.027,33478656.000,nan,2,1,20405917202,nmap,0,1.000,0.064,4663068.444,nan,1,0,0,35.867,129.278,2055544832.000,2375221248.000,25.217,29.204,nan,nan,265,1
figlet,140,0.894,16.186,38659072.000,nan,2,1,20454545790,shasum,180,0.784,13.217,45423104.000,nan,2,1,20629201003,nmap,0,1.000,0.066,5625560.178,nan,1,0,0,42.533,144.711,2045169664.000,2504976725.333,25.210,30.916,nan,nan,250,1
figlet,150,1.000,20.145,2564096.000,nan,2,0,17755256,shasum,0,1.000,0.064,3629568.000,nan,1,0,0,nmap,0,1.000,0.061,4581717.333,nan,1,0,0,38.067,93.300,2063753216.000,2081525248.000,25.327,25.543,nan,nan,245,0
figlet,150,1.000,19.582,8465339.733,nan,1,0,11882460,shasum,0,1.000,0.075,4599466.667,nan,1,0,0,nmap,0,1.000,0.072,4562602.667,nan,1,0,0,40.600,88.033,2075695104.000,2082151424.000,25.485,25.563,nan,nan,270,0
figlet,150,1.000,21.432,8756736.000,nan,1,0,13656528,shasum,0,1.000,0.068,5360640.000,nan,1,0,0,nmap,0,1.000,0.067,4513792.000,nan,1,0,0,38.400,102.983,2068400128.000,2077204992.000,25.395,25.502,nan,nan,225,0
figlet,150,1.000,19.947,28392133.973,nan,2,0,3810600916,shasum,0,1.000,0.074,4579367.010,nan,1,0,0,nmap,10,1.000,37.657,199610231.467,nan,1,0,16912537162,39.800,130.960,2063683584.000,2365111910.400,25.342,29.013,nan,nan,250,0
figlet,150,1.000,21.059,42744354.133,nan,2,0,6364778645,shasum,0,1.000,0.061,4620288.000,nan,1,0,0,nmap,10,1.000,36.636,195941171.200,nan,1,0,18228919471,37.000,130.507,2074157056.000,2392902860.800,25.533,29.410,nan,nan,465,0
figlet,150,1.000,19.440,2545664.000,nan,2,0,3364607985,shasum,0,1.000,0.073,4628525.511,nan,1,0,0,nmap,10,0.927,36.334,220393107.911,nan,1,0,18365789801,38.400,130.511,2071365632.000,2384925354.667,25.535,29.342,nan,nan,570,0
